cellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,CD45_2,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,phenotype
31,11336.292218543,867.009933774834,276.375,624.544701986755,611.221854304636,2160.3642384106,694.057119205298,204.567052980132,951.759933774834,763.621688741722,451.511589403974,118.171357615894,933.942880794702,942.940397350993,381.560430463576,122.264072847682,931.368377483444,1010.76986754967,523.326986754967,422.454470198676,944.14238410596,819.043874172185,233.011589403974,210.977649006623,585.930463576159,828.441225165563,321.537251655629,119.842715231788,979.58940397351,410.096854304636,10875.9097682119,10958.4602649007,1208,41.5146028522999,37.0808777010442,0.449657957017674,0.97497982243745,0.796308503625577,-1.50903316749266,FAHNSCC_15,HN,1,stromal cells
66,12005.285077951,502.52561247216,197.011135857461,614.43429844098,327.251670378619,3530.77505567929,444.403118040089,190.634743875278,951.997772828508,5926.21826280624,421.222717149221,128.325167037862,953.026726057906,5213.12249443207,373.331848552339,120.097995545657,1033.21158129176,3677.86636971047,735.440979955457,462.267260579065,993.850779510022,3094.65256124722,226.619153674833,262.516703786192,3017.5991091314,1115.89532293987,275.247216035635,142.837416481069,1011.28062360802,411.710467706013,10912.5211581292,11756.2873051225,449,37.2158679182249,15.4364445841507,0.909921153957246,0.963519313304721,0.809009009009009,-1.54072163325127,FAHNSCC_15,HN,1,endothelial cells
70,14077.8715083799,617.648044692738,213.022346368715,606.449720670391,153.893854748603,3964.81843575419,3640.31843575419,214.039106145251,964.282122905028,6442.51117318436,1871.06703910615,133.63687150838,985.72905027933,4931.31843575419,583.983240223464,211.581005586592,1057.73463687151,3454.09217877095,607.432960893855,455.888268156425,1004.5782122905,3519.02513966481,244.178770949721,2886.71787709497,843.994413407821,1194.71787709497,283.539106145251,277.430167597765,1031.25139664804,414.804469273743,10040.7094972067,11520.4804469274,358,23.7877011230197,19.2137652848434,0.589568394360369,0.957219251336898,0.778260869565217,1.13292561014297,FAHNSCC_15,HN,1,M2 macrophages
89,22722.1034482759,587.862068965517,227.67816091954,614.626436781609,162.471264367816,5380.76436781609,461.913793103448,188.022988505747,955.948275862069,7694.63793103448,453.419540229885,159.011494252874,959.718390804598,5283.04022988506,488.465517241379,168.896551724138,1072.8275862069,4495.11494252874,696.856321839081,423.172413793103,975.798850574713,4731.08045977012,254.798850574713,2329.93103448276,3013.8908045977,1476.23563218391,313.333333333333,157.022988505747,1025.1091954023,422.902298850575,11138.1149425287,10372.2528735632,174,19.4967515782748,11.3976548697064,0.811327062032709,0.93048128342246,0.690476190476191,-1.53178089889941,FAHNSCC_15,HN,1,endothelial cells
180,17805.8248587571,640.209039548023,234.677966101695,608.118644067797,149.536723163842,4917.0988700565,771.677966101695,200.539548022599,978.550847457627,7564.12429378531,649.209039548023,183.104519774011,965.827683615819,5489.25423728814,500.629943502825,275.389830508475,1196.4011299435,4242.42937853107,738.892655367232,426.127118644068,986.180790960452,4000.53389830508,273.847457627119,7033.34745762712,1525.68644067797,1017.82203389831,288.005649717514,135.225988700565,1013.25423728814,416.502824858757,11385.104519774,10293.4745762712,354,24.8351867444056,18.2895760851055,0.676505005869041,0.96986301369863,0.776315789473684,1.22105951775854,FAHNSCC_15,HN,1,endothelial cells
186,11827.665568369,406.812191103789,186.726523887974,615.214168039539,904.719934102142,3727.71663920923,385.517298187809,160.194398682043,947.047775947282,5676.30148270181,374.367380560132,109.046128500824,946.148270181219,4189.9373970346,333.827018121911,123.467874794069,997.390444810544,3427.98517298188,528.034596375618,414.159802306425,971.308072487644,3260.89950576606,191.616144975288,895.589785831961,580.197693574959,1175.04118616145,255.957166392092,111.764415156507,984.069192751236,412.115321252059,11943.7973640857,11044.5123558484,607,43.7667645625389,17.7311616111616,0.91425977530138,0.96656050955414,0.74296205630355,-1.4050079156371,FAHNSCC_15,HN,1,stromal cells
195,22366.2147117296,633.538767395626,232.389662027833,607.216699801193,106.491053677932,6390.46520874752,502.266401590457,202.946322067594,977.332007952286,9620.00198807157,528.166998011928,176.497017892644,968.270377733598,6834.81510934394,473.864811133201,180.141153081511,1144.52087475149,5876.33399602386,782.807157057654,442.381709741551,981.039761431412,6822.7097415507,286.831013916501,11042.773359841,3391.9324055666,2118.09145129225,372.500994035785,136.508946322068,1051.75745526839,432.057654075547,10767.013916501,10351.745526839,503,29.4641479347343,21.776602319546,0.673608729173009,0.965451055662188,0.745185185185185,-0.668435233813373,FAHNSCC_15,HN,1,endothelial cells
264,17413.4394736842,721.073684210526,240.371052631579,612.56052631579,345.586842105263,4691.52105263158,1184.43421052632,235.034210526316,961.31052631579,7011.96842105263,732.544736842105,144.981578947368,974.307894736842,4229.08684210526,395.981578947368,162.028947368421,1157.23947368421,2973.80789473684,650.065789473684,463.889473684211,979.852631578947,2514.93684210526,261.126315789474,4160.41578947368,881.894736842105,901.41052631579,309.128947368421,150.486842105263,1022.28157894737,411.536842105263,10088.8,11502.4289473684,380,25.8710627922384,18.7501289162712,0.68900883197897,0.95959595959596,0.769230769230769,1.4569676067291,FAHNSCC_15,HN,1,M2 macrophages
299,20512.649851632,674.569732937685,246.578635014837,604.860534124629,257.13353115727,5366.45400593472,548.80118694362,200.207715133531,978.421364985163,8032.58456973294,553.827893175074,167.967359050445,990.252225519288,5735.95252225519,501.53115727003,183.219584569733,1210.78635014837,4103.57270029674,752.943620178042,426.06528189911,986.543026706231,3873.08605341246,269.961424332344,6488.66765578635,1244.21958456973,979.525222551929,302.513353115727,123.80118694362,1027.10385756677,414.626112759644,11226.2433234421,10268.9673590504,337,24.5911023336526,17.6018945419594,0.698322709958985,0.954674220963173,0.780092592592593,1.54265881878831,FAHNSCC_15,HN,1,stromal cells
347,22018.5148809524,679.473214285714,252.809523809524,608.258928571429,299.657738095238,6749.68452380952,606.139880952381,198.943452380952,968.175595238095,10378.0178571429,663.96130952381,169.85119047619,972.145833333333,7949.8630952381,594.681547619048,776.619047619048,1167.76488095238,6130.5625,790.258928571429,436.681547619048,985.928571428571,6203.07440476191,295.508928571429,6884.99404761905,2631.44642857143,1285.41964285714,353.321428571429,151.300595238095,1035.28571428571,418.202380952381,11231.3273809524,10381.2142857143,336,23.3390537195519,18.3816931765882,0.616194824932294,0.971098265895954,0.811594202898551,-1.53702425376828,FAHNSCC_15,HN,1,endothelial cells
