cellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,CD45_2,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,phenotype
186,3734.6778425656,477.724489795918,167.609329446064,614.227405247813,22.7478134110787,2873.97959183673,277.561224489796,148.941690962099,979.897959183674,4324.97959183674,446.650145772595,1579.07434402332,1284.19241982507,4105.22594752187,162.290087463557,121.472303206997,1321.43731778426,1787.95918367347,1868.11807580175,192.510204081633,1075.66763848397,1260.88921282799,1455.99416909621,1440.29300291545,502.995626822157,503.431486880467,212.327988338192,77.402332361516,941.19970845481,335.014577259475,44115.9096209913,11022.4868804665,686,31.1036866134485,28.1507054383548,0.425283707175309,0.966197183098592,0.788505747126437,-0.494470842085275,FAAGSCC_13,AG,1,Ki67+ tumor cells
837,3121.59800664452,489.916943521595,163.609634551495,607.795681063123,16.2142857142857,2725.42524916944,324.295681063123,157.882059800664,977.053156146179,3585.91029900332,453.817275747508,2255.3803986711,1177.6877076412,3327.91694352159,151.935215946844,122.566445182724,1333.75415282392,2068.75249169435,1080.95514950166,213.322259136213,1122.93023255814,1935.23255813953,461.36877076412,834.445182724253,499.988372093023,1513.95016611296,380.164451827243,215.664451827243,1156.2707641196,350.762458471761,43669.3272425249,10521.4568106312,602,29.6621315805879,25.888004724343,0.488144560430773,0.961661341853035,0.741379310344828,-0.535323229601416,FAAGSCC_13,AG,1,tumor cells
1020,3909.80920162382,570.5899864682,180.811907983762,609.385656292287,20.8836265223275,2692.04059539919,317.450608930988,159.569688768606,980.506089309878,4121.55074424899,507.627875507442,829.423545331529,1109.87415426252,4355.54803788904,164.817320703654,144.238159675237,1268.54668470907,3320.48308525034,1262.86603518268,330.994587280108,1125.41813261164,2401.07036535859,459.108254397835,2368.51556156969,523.71447902571,1513.03382949932,331.732070365359,109.212449255751,1085.68741542625,347.388362652233,44039.8146143437,9686.78078484438,739,37.4079106653779,25.7501386225421,0.725368481804617,0.966013071895425,0.73973973973974,-1.3773375451425,FAAGSCC_13,AG,1,neutrophils
1401,1799.72826086957,447.327898550725,158.51268115942,608.898550724638,63.0815217391304,1320.75905797101,264.253623188406,146.822463768116,975.927536231884,2324.55253623188,429.992753623188,3125.80615942029,1106.95289855072,2170.85507246377,165.005434782609,106.052536231884,1315.25,1179.59601449275,1859.65760869565,191.420289855072,1083.60144927536,1230.1268115942,456.114130434783,1210.95833333333,503.972826086957,1402.84963768116,323.925724637681,108.773550724638,1101.375,347.304347826087,44385.3586956522,10840.7807971015,552,29.7993801695864,23.7153097937622,0.605517069710037,0.9701230228471,0.758241758241758,-0.954667576601632,FAAGSCC_13,AG,1,tumor cells
1411,2798.01670644391,486.527446300716,170.052505966587,609.754176610979,15.5298329355609,2108.40095465394,268.085918854415,150.875894988067,972.596658711217,3204.03341288783,453.241050119332,1178.10501193317,1116.54653937948,3257.69212410501,176.405727923628,120.701670644391,1426.73508353222,2922.17661097852,2450.46539379475,277.670644391408,1239.42482100239,1616.32696897375,1735.64439140811,1204.20286396181,502.174224343675,1296.72553699284,316.00477326969,299.326968973747,1034.43675417661,344.520286396181,44421.2625298329,10254.9331742243,419,27.3573805800546,19.5508883447537,0.699484599431827,0.963218390804598,0.775925925925926,-0.295127536686398,FAAGSCC_13,AG,1,other APCs
1531,4539.44760213144,535.225577264654,176.08703374778,610.934280639432,14.5204262877442,3746.1865008881,285.820603907638,154.374777975133,985.966252220249,4823.60568383659,479.234458259325,1076.29307282416,1164.58614564831,5159.13321492007,160.86323268206,148.259325044405,1394.83481349911,3742.53641207815,1541.32504440497,275.170515097691,1198.8081705151,2815.28419182949,5362.41207815275,1019.03374777975,505.513321492007,1021.55239786856,322.255772646536,128.46891651865,1089.41563055062,344.312611012433,44484.4280639432,10282.6909413854,563,29.6780703294692,24.2258981663647,0.577642968010268,0.972366148531952,0.801994301994302,-0.839442571220632,FAAGSCC_13,AG,1,Ki67+ tumor cells
1674,2542.43657817109,527.333333333333,173.153392330383,609.771386430679,24.5840707964602,2163.88790560472,304.941002949853,150.907079646018,975.725663716814,3101.35693215339,472.296460176991,1466.09734513274,1137.97197640118,2636.0191740413,187.044247787611,107.852507374631,1276.28613569322,1326.00737463127,1849.24631268437,197.66814159292,1106.00147492625,1338.29498525074,236.766961651917,1010.38348082596,503.474926253687,1737.5191740413,326.718289085546,102.671091445428,1064.48820058997,352.563421828909,43511.4867256637,10874.7817109145,678,31.2241411192596,28.003242586321,0.442343138514096,0.969957081545064,0.78110599078341,-0.0606363669379272,FAAGSCC_13,AG,1,tumor cells
2041,2630.69872958258,554.061705989111,179.315789473684,614.134301270417,50.0580762250454,2018.31578947368,428.137931034483,152.738656987296,994.749546279492,2987.24863883848,506.206896551724,1407.61705989111,1207.97096188748,2961.34119782214,175.57168784029,245.145190562613,1561.31941923775,2651.45916515427,1358.05626134301,292.032667876588,1402.33030852995,1273.13793103448,1402.96370235935,1322.55353901996,509.905626134301,510.818511796733,216.107078039927,78.8330308529946,948.052631578947,336.404718693285,44449.3484573503,9847.84573502722,551,32.1606433782484,21.8372378515116,0.734133640261495,0.970070422535211,0.772791023842917,-0.357049478716643,FAAGSCC_13,AG,1,dendritic cells
2592,4533.72795969773,602.403022670025,189.974811083123,608.335012594459,24.4332493702771,3122.6523929471,362.534005037783,161.768261964736,982.798488664987,5231.50125944584,516.63476070529,643.780856423174,1119.06801007557,5278.99496221663,175.224181360202,141.5919395466,1258.09068010076,3732.34508816121,1043.89924433249,258.105793450882,1102.23929471033,2875.36020151134,2134.41813602015,1576.50377833753,505.506297229219,2205.87657430731,369.715365239295,116.591939546599,1103.19899244332,351.410579345088,43910.040302267,9635.47858942065,397,26.3564738093208,19.2348129271055,0.683666442738982,0.961259079903148,0.763461538461538,-1.23575767679959,FAAGSCC_13,AG,1,Ki67+ tumor cells
2643,3764.13409090909,558.725,178.661363636364,616.497727272727,19.5045454545455,2538.26818181818,320.686363636364,156.877272727273,980.047727272727,4078.18863636364,485.693181818182,1493.83863636364,1175.53409090909,3962.22272727273,163.097727272727,126.652272727273,1255.19772727273,3279.48181818182,1426.34545454545,277.634090909091,1153.39318181818,2305.51363636364,439.420454545455,864.684090909091,506.009090909091,1171.95909090909,313.261363636364,207.515909090909,1055.84090909091,343.897727272727,44258.8318181818,9697.88409090909,440,31.2108762355863,18.0447688803641,0.815925939524123,0.944206008583691,0.723684210526316,1.50689990543268,FAAGSCC_13,AG,1,tumor cells
