cellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,CD45_2,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,phenotype
391,4010.79755434783,1298.38586956522,812.078804347826,693.417119565217,1409.08967391304,4644.86141304348,2312.32744565217,161.489130434783,996.372282608696,6115.59918478261,3115.08423913044,87.4334239130435,1082.21739130435,7973.66983695652,269.880434782609,173.914402173913,1196.09510869565,3871.61005434783,388.710597826087,196.785326086957,948.357336956522,4520.92391304348,221.548913043478,330.635869565217,600.548913043478,4629.09239130435,399.235054347826,261.197010869565,1039.60733695652,379.338315217391,29981.6182065217,9056.50951086957,736,35.4969805642408,26.5239885330774,0.664578829101687,0.973544973544974,0.808791208791209,0.0231403359875253,FAAGSCC_13,AG,1,M2 macrophages
1688,4099.2144112478,691.977152899824,226.386643233743,665.14762741652,954.453427065026,4321.64850615114,4620.06502636204,170.289982425308,985.342706502636,5655.31810193322,2932.69068541301,81.5483304042179,1086.69771528998,6850.60632688928,266.824253075571,783.017574692443,1295.67135325132,2917.45518453427,364.031634446397,199.796133567663,1026.07908611599,3553.64147627417,225.544815465729,3477.40246045694,623.581722319859,2471.54305799649,355.613356766257,746.996485061511,1058.41827768014,354.506151142355,32358.151142355,8812.92267135325,569,28.1203394758604,25.8373597596185,0.394690959302509,0.954697986577181,0.752645502645503,0.798228927453555,FAAGSCC_13,AG,1,M2 macrophages
1968,6676.02915451895,1634.80758017493,236.941690962099,680.320699708455,1192.95335276968,6567.12827988338,1145.06705539359,163.259475218659,992.950437317784,9885.24198250729,731.332361516035,92.4227405247814,1311.61516034985,11413.1924198251,255.521865889213,425.612244897959,1371.14285714286,5000.0612244898,727.533527696793,281.186588921283,1013.15451895044,5752.32653061225,325.586005830904,1035.87463556851,547.093294460641,4018.20408163265,400.985422740525,681.790087463557,1061.44314868805,371.247813411079,29620.6239067055,9276.20699708455,343,22.8035207719002,19.1568942450866,0.542454886128946,0.971671388101983,0.779545454545455,1.19715523405006,FAAGSCC_13,AG,1,CD4+ T cells
2018,8776.52866242038,684.592356687898,254.770700636943,679.273885350318,1397.68789808917,8367.47133757962,342.554140127389,190.968152866242,972.229299363057,9023.52866242038,536.031847133758,83.7579617834395,1096.47133757962,11332.2675159236,170.337579617834,113.458598726115,1097.56687898089,5517.96178343949,433.503184713376,198.369426751592,930.751592356688,7050.34394904459,208.292993630573,129.057324840764,510.337579617834,6371.26751592357,380.547770700637,230.15923566879,1020.00636942675,380.630573248408,30665.974522293,9048.02547770701,157,15.9876923178571,12.558791390382,0.618825208825421,0.94578313253012,0.754807692307692,1.18464823535993,FAAGSCC_13,AG,1,stromal cells
3468,4867.61725663717,669.550884955752,242.721238938053,676.090707964602,1395.81415929204,5822.5796460177,340.37389380531,165.699115044248,988.285398230088,7031.46017699115,680.488938053097,81.9977876106195,1089.7610619469,9562.54867256637,159.858407079646,110.413716814159,1188.45353982301,4261.97566371681,452.287610619469,202.110619469027,958.004424778761,5929.58628318584,214.502212389381,1239.64159292035,739.205752212389,5441.45575221239,369.595132743363,105.683628318584,1042.91814159292,379.092920353982,33169.4712389381,10608.4778761062,452,27.0174063683431,21.7325602083071,0.594100175851154,0.951578947368421,0.727858293075684,1.42957728640969,FAAGSCC_13,AG,1,stromal cells
3709,4656.11111111111,669.515873015873,284.047619047619,718.547619047619,2344.1746031746,3932.36507936508,375.253968253968,159.047619047619,983.619047619048,5046.26190476191,501.753968253968,94.3015873015873,1070.07936507937,5087.76984126984,184.365079365079,118.746031746032,1204.88888888889,2338.61111111111,365.992063492064,186.968253968254,948.912698412698,2678.61111111111,194.920634920635,1315.13492063492,2855.80952380952,3001.53968253968,372.769841269841,108.896825396825,1042.35714285714,361.373015873016,29438.1904761905,9964.7380952381,126,13.4973103478483,11.8891109022109,0.473394776212441,0.947368421052632,0.807692307692308,1.10359401207702,FAAGSCC_13,AG,1,endothelial cells
4286,3333.20565149137,791.739403453689,256.139717425432,697.990580847724,1422.66875981162,3730.73469387755,5301.63422291994,159.551020408163,979.511773940345,4939.86342229199,1013.1114599686,77.3108320251177,1074.63265306122,5909.13657770801,189.657770800628,495.436420722135,1150.27629513344,2353.81946624804,349.331240188383,185.951334379906,963.340659340659,2674.12244897959,205.081632653061,1538.93406593407,650.441130298273,1975.68445839874,330.455259026688,702.827315541601,1013.6907378336,349.054945054945,32679.4662480377,8843.80062794349,637,29.8166706394773,27.3531674188222,0.398016338499549,0.966616084977238,0.78641975308642,0.297240475343055,FAAGSCC_13,AG,1,M2 macrophages
4555,5530.78947368421,767.017543859649,303.181286549708,706.549707602339,3181.0,5372.69005847953,354.567251461988,154.508771929825,978.134502923977,9401.47953216375,670.777777777778,79.2631578947368,1133.38011695906,12052.4678362573,170.953216374269,115.017543859649,1141.90643274854,6226.46783625731,445.479532163743,205.672514619883,944.970760233918,8318.0701754386,231.040935672515,121.538011695906,528.976608187135,8408.93567251462,428.269005847953,162.070175438597,1043.87134502924,392.654970760234,31469.5614035088,11940.5614035088,171,15.7899410030711,13.8076311459473,0.48510227000171,0.971590909090909,0.763392857142857,1.23902327266255,FAAGSCC_13,AG,1,stromal cells
5056,3915.57244655582,623.655581947744,242.190023752969,652.574821852732,1408.72209026128,4253.44655581948,284.047505938242,151.847980997625,963.731591448931,6043.19239904988,587.197149643705,101.688836104513,1068.57719714964,8853.85748218527,166.598574821853,99.6104513064133,1092.4703087886,4038.84085510689,359.757719714964,219.904988123515,949.55106888361,5397.40142517815,196.510688836105,208.771971496437,983.622327790974,5230.06888361045,364.990498812352,98.7197149643706,1009.39904988124,378.144893111639,32452.3562945368,10907.622327791,421,28.6886126132035,18.7103011992278,0.758059291880264,0.954648526077098,0.751785714285714,0.199174647545831,FAAGSCC_13,AG,1,stromal cells
5145,3929.88543371522,677.757774140753,260.726677577741,678.505728314239,1589.97217675941,4630.54664484452,297.941080196399,159.270049099836,974.067103109656,6379.94599018003,611.893617021277,98.0474631751227,1076.53355155483,9274.29623567921,155.577741407529,108.140752864157,1084.66939443535,4247.41407528642,387.903436988543,229.911620294599,955.939443535188,6129.54664484452,213.258592471358,480.672667757774,1347.82815057283,5797.40098199673,390.698854337152,105.487725040917,1016.91653027823,385.92798690671,32472.620294599,10928.9296235679,611,35.3162658784454,22.1081743225536,0.779818695288945,0.966772151898734,0.793506493506494,0.0130754122889503,FAAGSCC_13,AG,1,stromal cells
