cellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,CD45_2,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,phenotype
165504,12864.5417789757,907.501347708895,287.88409703504,518.816711590296,641.911051212938,3082.38005390836,597.609164420485,330.404312668464,993.498652291105,8015.38005390836,856.498652291105,236.606469002695,1078.4204851752,3947.53099730458,674.277628032345,660.412398921833,1417.08625336927,3082.17250673854,691.32884097035,244.684636118598,990.369272237197,5872.03504043127,418.66307277628,255.587601078167,528.342318059299,4697.92452830189,648.194070080863,237.690026954178,1063.37735849057,344.396226415094,34771.7008086253,27383.1698113208,371,27.4848244255228,17.2101556290472,0.779687052797897,0.966145833333333,0.751012145748988,-1.18437891170305,AGSCC_2,AG,1,tumor cells
165772,12575.2853598015,694.736972704715,203.158808933003,489.315136476427,22.9950372208437,4118.93052109181,480.935483870968,317.153846153846,986.205955334988,7323.81389578164,794.416873449132,2256.33995037221,1043.82878411911,5198.72952853598,716.322580645161,241.069478908189,1771.97022332506,4107.67245657568,1033.37717121588,289.751861042184,1109.09429280397,9044.75930521092,1462.841191067,268.679900744417,493.637717121588,4617.65508684864,573.126550868486,205.620347394541,1089.87593052109,347.282878411911,34954.0545905707,27414.3498759305,403,23.0758254068725,22.3273911593969,0.252617185558574,0.971084337349398,0.832644628099174,0.176940192627624,AGSCC_2,AG,1,tumor cells
166066,16423.5066079295,725.319383259912,205.385462555066,497.726872246696,45.2422907488987,4664.13215859031,498.469162995595,318.079295154185,986.436123348018,9526.31057268722,794.191629955947,1401.52422907489,1067.66740088106,5766.35022026432,593.828193832599,208.795154185022,1534.62555066079,4470.1013215859,696.511013215859,240.030837004405,996.422907488987,9806.28193832599,934.601321585903,189.931718061674,555.198237885463,5783.23568281938,576.984581497797,206.709251101322,1075.61233480176,360.493392070485,34968.4295154185,27187.2488986784,454,29.0503220571113,19.9186491438716,0.727921776818049,0.968017057569296,0.731078904991949,-0.519885764974867,AGSCC_2,AG,1,tumor cells
166397,15448.9302325581,713.1,208.795348837209,491.774418604651,21.753488372093,4889.60697674419,484.86976744186,319.648837209302,990.279069767442,8708.94651162791,782.495348837209,1474.26744186047,1086.68139534884,5837.92093023256,733.895348837209,189.286046511628,1696.62558139535,4334.63953488372,984.925581395349,244.948837209302,1006.59534883721,9400.90697674418,1431.96279069767,142.93488372093,493.969767441861,5138.33953488372,567.46976744186,208.288372093023,1097.42093023256,346.627906976744,34971.8279069767,27385.9534883721,430,27.3901991872008,20.0558211226314,0.681061532098092,0.964125560538117,0.716666666666667,0.809690651735718,AGSCC_2,AG,1,tumor cells
166627,15140.7593406593,749.386813186813,203.185714285714,494.602197802198,24.4197802197802,4734.95274725275,484.024175824176,300.010989010989,994.378021978022,8341.15824175824,777.363736263736,1683.21428571429,1058.72087912088,5424.41318681319,617.6,330.834065934066,2269.11098901099,3741.82637362637,1065.63736263736,243.234065934066,1060.26703296703,6957.00549450549,9465.19120879121,522.726373626374,492.632967032967,2403.73076923077,513.26043956044,244.187912087912,1033.04835164835,294.550549450549,34889.921978022,26516.9934065934,910,37.7433726392467,30.9592989087348,0.571993886910973,0.968085106382979,0.748355263157895,-0.216750821914594,AGSCC_2,AG,1,Ki67+ tumor cells
166918,17571.7561374795,722.263502454992,210.818330605565,497.900163666121,19.7823240589198,5506.77577741408,499.026186579378,316.36170212766,987.268412438625,9716.99836333879,828.443535188216,1881.53355155483,1090.87397708674,6579.45008183306,649.312602291326,196.322422258592,1652.0294599018,4867.53355155483,889.761047463175,241.950900163666,990.436988543372,10900.5090016367,2660.91489361702,130.103109656301,492.692307692308,6326.16039279869,590.59410801964,210.605564648118,1121.95253682488,373.047463175123,35276.3011456628,27467.348608838,611,37.4950251290494,20.7867583664457,0.832258937941556,0.963722397476341,0.730861244019139,-1.44148687824418,AGSCC_2,AG,1,Ki67+ tumor cells
167124,14251.440087146,747.958605664488,218.344226579521,504.851851851852,17.6470588235294,4747.23529411765,446.616557734205,300.736383442266,988.178649237473,8195.92156862745,813.091503267974,1901.04139433551,1062.51851851852,5619.08278867102,609.904139433551,196.945533769063,1742.07407407407,4276.24183006536,1475.26797385621,242.797385620915,1006.03267973856,9053.23311546841,1073.30065359477,582.777777777778,494.581699346405,5404.24618736383,578.642701525055,229.954248366013,1090.85620915033,340.958605664488,34557.1721132898,27184.3638344227,459,31.034694925833,18.9016133136611,0.793133501992635,0.962264150943396,0.678994082840237,-0.879008991402744,AGSCC_2,AG,1,tumor cells
168787,15542.566131026,743.982694684796,210.355995055624,500.179233621755,18.1779975278121,4739.69468479604,482.222496909765,311.773794808405,988.463535228677,9270.56613102596,870.114956736712,2856.74536464771,1080.14215080346,5867.02966625464,721.306551297899,205.048207663782,1824.28924598269,4296.59950556242,1080.70704573548,256.202719406675,1022.34363411619,9939.07540173053,1508.89864029666,151.411619283066,490.731767614339,6205.27812113721,585.170580964153,204.789864029666,1125.27441285538,353.53522867738,35550.0197775031,27392.9888751545,809,44.4293555804594,23.405003965875,0.849994579042393,0.960807600950119,0.703478260869565,0.139077501644811,AGSCC_2,AG,1,tumor cells
169140,21211.3425692695,771.27959697733,219.872795969773,497.351385390428,22.6183879093199,5882.91813602015,497.442065491184,314.513853904282,991.4080604534,12039.435768262,883.167506297229,2007.71788413098,1081.59571788413,7738.52896725441,754.119647355164,227.719143576826,1919.38539042821,5813.09319899244,994.331234256927,282.285894206549,1053.0717884131,13430.4294710327,1617.77078085642,202.071788413098,494.667506297229,9396.2040302267,652.419395465995,215.971032745592,1166.36649874055,378.97355163728,35818.7506297229,27501.1486146096,794,47.0651603319391,22.0278256828366,0.883713492137322,0.957780458383595,0.63015873015873,-0.411769225876288,AGSCC_2,AG,1,tumor cells
169252,15748.3640625,702.8078125,203.053125,497.49375,19.9234375,4760.5859375,479.171875,306.7953125,988.609375,8760.071875,811.7515625,1915.2640625,1065.6609375,6087.2453125,691.8921875,228.88125,1847.3046875,4491.184375,828.5140625,256.5890625,1021.625,9817.671875,7364.71875,149.121875,491.2515625,5531.790625,586.609375,206.528125,1119.8390625,339.05625,35608.415625,27459.565625,640,35.7053625942526,23.0682524156675,0.763276058418464,0.962406015037594,0.752941176470588,-1.2742168368265,AGSCC_2,AG,1,Ki67+ tumor cells
