cellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,CD45_2,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,phenotype
162,3631.49921507064,647.420722135008,197.613814756672,613.408163265306,37.1648351648352,2210.66091051805,401.574568288854,149.503924646782,973.340659340659,4133.84301412873,536.03453689168,767.538461538462,1111.38147566719,4878.06436420722,267.262166405024,151.770800627944,1291.3956043956,2529.75196232339,1632.83830455259,236.025117739403,1041.53532182104,3303.74725274725,351.869701726845,1711.12558869702,525.441130298273,6028.97174254317,888.20251177394,237.224489795918,1530.60753532182,417.825745682889,45981.1868131868,12683.7755102041,637,32.898407257538,24.7605253323804,0.658436835082545,0.965151515151515,0.75743162901308,-0.782504046339626,FAAGSCC_13,AG,1,NK
353,2893.24403669725,505.714678899083,166.717431192661,609.361467889908,17.2724770642202,1823.6623853211,267.799082568807,190.459633027523,986.434862385321,3757.59174311927,475.882568807339,1148.3247706422,1124.86972477064,2175.6,173.994495412844,105.829357798165,1298.47155963303,1714.19449541284,576.043119266055,203.777981651376,1129.81743119266,1947.42660550459,248.773394495413,830.320183486239,502.67247706422,4010.51743119266,618.736697247706,181.473394495413,1419.33027522936,380.509174311927,46334.3724770642,12424.7981651376,1090,46.0202597728981,30.4049403405023,0.75066239971189,0.974955277280859,0.76437587657784,1.50658672895277,FAAGSCC_13,AG,1,NK
537,2250.14308943089,547.108943089431,179.39674796748,610.144715447155,24.130081300813,1746.29105691057,276.224390243902,136.056910569106,973.583739837398,2973.78048780488,487.125203252033,1431.91219512195,1102.21138211382,4087.94959349594,162.752845528455,130.279674796748,1294.1918699187,1700.32357723577,1506.43739837398,291.478048780488,1131.03414634146,1891.30406504065,247.60162601626,1303.74959349594,503.461788617886,2662.93008130081,488.973983739837,251.673170731707,1230.75609756098,364.990243902439,45330.1008130081,12243.0406504065,615,39.5897053845546,20.1657642055131,0.860548276391904,0.954968944099379,0.732142857142857,-1.54616353482219,FAAGSCC_13,AG,1,tumor cells
881,2212.83050847458,611.063559322034,213.016949152542,638.31779661017,917.199152542373,1694.89406779661,302.559322033898,132.31779661017,970.165254237288,2888.45762711864,491.673728813559,116.084745762712,1078.74152542373,2990.03813559322,165.122881355932,131.279661016949,1398.49576271186,1383.0593220339,444.576271186441,270.673728813559,1019.8686440678,1376.32627118644,253.521186440678,581.025423728814,940.78813559322,1564.19915254237,383.902542372881,116.809322033898,1046.36440677966,351.470338983051,46305.3262711864,13300.186440678,236,18.3811507028668,16.4144208748396,0.450050909769342,0.967213114754098,0.819444444444444,1.51057112289617,FAAGSCC_13,AG,1,stromal cells
1130,2194.01577563541,498.764241893076,165.02541630149,608.53111305872,18.1349693251534,1357.71165644172,261.791411042945,171.401402278703,981.587204206836,2993.30061349693,449.489044697634,1936.36809815951,1099.26643295355,1521.55390008764,222.780017528484,100.907099035933,1249.37423312883,1537.80806310254,697.800175284838,198.900087642419,1074.74145486415,1701.53198948291,246.973707274321,1121.75021910605,503.647677475898,1466.20595968449,334.183172655565,117.562664329536,1048.55565293602,347.868536371604,46402.9553023664,12264.6485539001,1141,45.1086526964542,32.4168272105921,0.695383564423155,0.970238095238095,0.724444444444444,-1.18480299753724,FAAGSCC_13,AG,1,tumor cells
1146,5883.63931623932,546.042735042735,180.859829059829,608.989743589744,38.948717948718,3849.87521367521,291.039316239316,166.435897435897,974.904273504274,6438.51282051282,492.904273504274,769.750427350427,1175.24444444444,6867.71111111111,162.282051282051,141.700854700855,1302.31111111111,3131.67692307692,1364.5264957265,218.218803418803,1107.84444444444,4224.01025641026,4560.75213675214,2304.86324786325,506.367521367521,4270.70427350427,544.165811965812,264.955555555556,1262.39316239316,379.030769230769,45772.1145299145,13061.3931623932,585,32.0940551243285,23.3931755460688,0.684626191520512,0.968543046357616,0.747126436781609,-0.842563247526216,FAAGSCC_13,AG,1,Ki67+ tumor cells
1147,6875.96923076923,692.683516483516,207.448351648352,612.542857142857,29.5956043956044,4116.86153846154,338.320879120879,161.578021978022,976.898901098901,8344.82857142857,565.373626373626,969.881318681319,1104.89450549451,3022.28791208791,173.523076923077,351.525274725275,1268.12307692308,4232.89230769231,1049.32967032967,343.468131868132,1068.03076923077,5524.28571428572,646.615384615385,584.553846153846,508.305494505495,5571.15384615385,494.716483516484,135.859340659341,1100.52307692308,381.643956043956,46200.610989011,11930.956043956,455,34.9820928719934,16.5901765630824,0.880391465892089,0.966029723991507,0.78719723183391,1.38503131562265,FAAGSCC_13,AG,1,dendritic cells
1463,5272.25592417062,584.791469194313,190.507109004739,615.023696682464,105.668246445498,2972.63507109005,447.331753554502,135.350710900474,960.24644549763,5444.72037914692,503.900473933649,128.104265402844,1081.32227488152,5863.31753554502,138.876777251185,242.355450236967,1212.08056872038,2866.24170616114,460.118483412322,900.85308056872,966.21327014218,3642.98578199052,323.687203791469,462.45971563981,540.682464454976,3725.1990521327,418.478672985782,114.914691943128,1050.75829383886,361.810426540284,46324.8341232228,13332.3033175355,211,19.1796369665973,14.1237546191532,0.676553786428292,0.95475113122172,0.793233082706767,-1.49740314337939,FAAGSCC_13,AG,1,neutrophils
1608,2642.70994475138,494.512430939227,169.337016574586,612.610497237569,17.3162983425414,1585.5773480663,249.00138121547,158.325966850829,975.408839779006,3622.40607734807,469.743093922652,1235.9364640884,1096.70165745856,2889.50276243094,200.319060773481,121.582872928177,1280.46961325967,1854.20027624309,1152.69198895028,198.604972375691,1111.64226519337,2117.04972375691,345.21546961326,1543.41574585635,502.96408839779,1578.16022099448,356.14226519337,128.093922651934,1086.02071823204,349.704419889503,46679.7320441989,12474.8715469613,724,31.2147076429112,29.5705438597196,0.320267135973478,0.969210174029451,0.778494623655914,-0.123516945849537,FAAGSCC_13,AG,1,tumor cells
1938,6367.01212121212,713.224242424242,211.054545454545,623.987878787879,323.884848484849,3792.49090909091,684.866666666667,150.563636363636,966.121212121212,5961.24848484849,554.157575757576,1021.28484848485,1088.44848484849,2425.78181818182,183.993939393939,108.50303030303,1238.86666666667,3262.73333333333,698.151515151515,1995.87272727273,1199.86060606061,4107.49696969697,340.357575757576,1243.44242424242,538.042424242424,5257.67878787879,629.551515151515,1025.50909090909,1208.27878787879,382.163636363636,45398.5696969697,12125.1757575758,165,18.3010672719054,11.5108193635751,0.777429700809788,0.953757225433526,0.763888888888889,-1.4476317348322,FAAGSCC_13,AG,1,neutrophils
