,Stroma_ad_Carcinoma_FAHNSCC_14_1_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_6_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_7_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_3_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_no_tumorales.csv,Carcinoma_AGSCC_2_26_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_no_tumorales.csv,Carcinoma_AGSCC_2_28_no_tumorales.csv,Carcinoma_AGSCC_2_38_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_6_no_tumorales.csv,Carcinoma_FAHNSCC_15_2_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_3_no_tumorales.csv,Carcinoma_AGSCC_2_35_no_tumorales.csv,Carcinoma_AGSCC_2_9_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_7_no_tumorales.csv,Carcinoma_AGSCC_2_13_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_no_tumorales.csv,Carcinoma_AGSCC_2_18_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_8_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_no_tumorales.csv,Carcinoma_AGSCC_2_3_no_tumorales.csv,Carcinoma_AGSCC_2_14_no_tumorales.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_no_tumorales.csv,Carcinoma_AGSCC_2_31_no_tumorales.csv,Carcinoma_FAHNSCC_14_5_no_tumorales.csv,Carcinoma_AGSCC_2_39_no_tumorales.csv,Carcinoma_AGSCC_2_34_no_tumorales.csv,Carcinoma_AGSCC_2_1_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_3_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_10_no_tumorales.csv,Carcinoma_AGSCC_2_36_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_5_no_tumorales.csv,Carcinoma_AGSCC_2_24_no_tumorales.csv,Carcinoma_AGSCC_2_12_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_no_tumorales.csv,Carcinoma_AGSCC_2_11_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_4_no_tumorales.csv,Carcinoma_AGSCC_2_2_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_4_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_2_no_tumorales.csv,Carcinoma_AGSCC_2_16_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_2_no_tumorales.csv,Carcinoma_AGSCC_2_7_no_tumorales.csv,Dysplasia_FAAGSCC_13_2_no_tumorales.csv,Carcinoma_AGSCC_2_29_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_no_tumorales.csv,Carcinoma_FAHNSCC_14_2_no_tumorales.csv,Carcinoma_FAHNSCC_14_4_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_1_no_tumorales.csv,Carcinoma_FAHNSCC_14_3_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_1_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_2_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_4_no_tumorales.csv,Carcinoma_AGSCC_2_33_no_tumorales.csv,Carcinoma_AGSCC_2_20_no_tumorales.csv,Carcinoma_AGSCC_2_21_no_tumorales.csv,Carcinoma_FAHNSCC_14_1_no_tumorales.csv,Carcinoma_FAHNSCC_15_1_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_1_no_tumorales.csv,Carcinoma_AGSCC_2_17_no_tumorales.csv,Dysplasia_FAAGSCC_13_3_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_2_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_5_no_tumorales.csv,Carcinoma_AGSCC_2_23_no_tumorales.csv,Dysplasia_FAAGSCC_13_4_no_tumorales.csv,Carcinoma_AGSCC_2_37_no_tumorales.csv,Carcinoma_AGSCC_2_19_no_tumorales.csv,Carcinoma_AGSCC_2_22_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_8_no_tumorales.csv,Dysplasia_FAAGSCC_13_1_no_tumorales.csv,Carcinoma_AGSCC_2_40_no_tumorales.csv,Carcinoma_AGSCC_2_6_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_no_tumorales.csv,Carcinoma_AGSCC_2_30_no_tumorales.csv,Carcinoma_AGSCC_2_32_no_tumorales.csv,Carcinoma_AGSCC_2_10_no_tumorales.csv,Carcinoma_AGSCC_2_15_no_tumorales.csv,Carcinoma_AGSCC_2_25_no_tumorales.csv,Carcinoma_AGSCC_2_5_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_1_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_no_tumorales.csv,Carcinoma_AGSCC_2_4_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_9_no_tumorales.csv,Carcinoma_AGSCC_2_27_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_no_tumorales.csv,Carcinoma_AGSCC_2_8_no_tumorales.csv
Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_no_tumorales.csv,1556.107992797502,9721.375228577506,8632.952278030594,2684.7279038019788,18878.05849544455,7104.05016367834,10972.175456273691,6628.629640161607,6428.8438686101845,3731.572739472855,3684.8819855575703,2022.4277489458063,2895.2262678449106,6927.136341926815,6859.416153425461,1032.854321795858,6683.214808064567,3232.459628069074,7019.278397222217,23169.05299518121,14292.58624905631,6056.153129307723,6964.04469983791,7811.293642926894,0.0,12932.12798629738,7664.906514676281,5816.822040249461,7915.978420774658,6624.364802145795,6574.16039415634,12298.394005611299,1951.8055989912807,7422.315277297931,4320.5574594801,4130.844687895676,7942.364852136261,7826.6847448800645,22018.359241865186,10214.465635337643,6680.7275832532905,4262.395608397204,7740.597794237388,2507.272649157071,7375.688204592176,7308.559246264421,16049.462142126347,7546.212825222781,7590.3726624553565,6392.87047854693,34916.64527738839,6669.197328819441,24463.302065464395,7033.424816983754,6812.7481584668285,18273.107604595934,22984.527325146668,6975.2001152085495,7233.846677093868,20479.19695327562,5667.795024092399,2125.3786064376764,2926.828757141185,8318.467725787617,6361.555883562608,7082.335287386114,7574.799811806979,7190.020829226366,2600.35241935453,3486.1354715651014,7060.076917392138,7799.618922141371,3831.736910118238,13482.61027800936,4901.59764424043,6520.678058953824,7360.609178122964,7217.443496113591,7590.148593358837,6271.385875363313,20337.68349421672,5478.5290394717695,6847.524115286164,7442.838102719041,7582.939741442828,9798.664900181253,7286.577581215915,7543.43205880911,7135.804995499983,7574.48708481065,7553.504084828801,7306.065442034978,17030.01120866056,24717.86404253452,7001.997119901956,17571.86695278725,7332.0062025368225,18914.13603749786,7094.006561329326
Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_no_tumorales.csv,13374.209133910066,6034.530968934312,4906.58441590046,13979.76918627234,7939.245135336502,19674.81178090559,3730.080619393147,19443.50411162016,19197.081795242742,13721.727694184185,15548.968167593215,12646.353883392545,15346.394922765969,19657.806905748937,19577.348636735922,13803.84849708271,19002.274953453612,11517.348185178926,19832.090591989607,12452.890818790298,2925.668527843211,6957.773297630724,19784.67338347004,20252.268536572796,12932.12798629738,0.0,20521.07737264166,18312.109732388184,20670.802630119462,19291.24483222138,19317.4447192122,1133.5293554169682,14501.291636713368,20336.673729750637,16664.23050921129,15908.890750392895,20717.23264572078,20469.051186158653,11498.243358564394,5466.434937277402,19047.126679465684,17006.83572989174,20635.446909191316,12919.47492892815,20106.052710106396,19756.6442708495,10507.985991885518,20043.019456247832,20455.185400222435,19107.789985797048,28317.756410501002,19213.539134803417,17605.45131301137,19562.258618418135,19441.55457508281,11816.11917723647,13678.64284844402,19889.767060998885,19834.032136148264,18536.90944751629,18388.76372085828,14898.891653847613,14985.425414904783,5074.5829838682275,19072.549439285976,19995.085233466227,20430.258254667006,19719.30718496215,14113.344159977825,15943.543930660353,19916.58109763766,20713.989281583934,16453.72126304084,11539.736595040715,8473.66552608998,19332.97709144393,20153.459903221672,20131.71760582928,20272.837451403306,18962.637232297053,14481.195703649182,8980.655079576505,19702.702171763594,20144.7519616588,20061.751334365305,5507.48940100672,20041.382220021856,20393.11139340737,19618.91239584721,20177.412509631617,20175.36287682491,19929.934401114337,11392.586954381066,22947.297302516545,19595.21145762792,6475.314925762936,20012.687075613845,6633.299419505463,19633.129253484574
Carcinoma_AGSCC_2_31_no_tumorales.csv,7214.133284561024,16072.231915597697,16079.44617077151,6714.937812329919,26391.02160719752,1562.2775589985117,18483.095393541586,1475.8044812390524,1380.061298331655,8140.345777089092,6078.86744721512,7977.742232693579,5930.910846847747,1345.5356691848374,1294.8667367549601,6750.140593293695,2900.1804642267552,9072.12664718446,1190.566321275512,30601.809734815222,21762.62409845009,13654.088374999064,1314.1229944498334,2131.3591915178727,7664.906514676281,20521.07737264166,0.0,2859.1047216407887,579.776647610079,1861.582411433393,1442.257638291339,19940.985301895445,6088.941439533527,1957.3465690060175,4227.842740747085,4977.6839789241985,793.9376387845939,1397.4450237678943,29652.98812928262,16721.514200535552,3883.930925360298,3786.7795185501627,1320.6857509125875,8950.566870243001,1014.5690170543447,2107.8184043471897,23621.60727468725,1883.0264289266006,1638.8413443302693,1604.0315252349776,42236.05543338187,2033.2282546944414,31319.684915794376,2295.9787055049355,1625.2980417650956,25532.664461111697,29690.126815426043,1783.7063996750603,1954.8344822690703,27637.922040009795,2509.323789635777,5673.385432392992,5864.953099072022,15727.125827065476,1812.086228810069,1883.7049291028998,938.1600109800363,2148.4230963650607,6896.687303404729,5206.539479601767,1129.1885488193893,2005.9950390658278,4254.851983829654,19984.677221090715,12114.842623347911,1321.2148644800443,1820.8096128230877,1466.3665646290358,978.6307951613945,2257.89089512946,27665.15422033273,11627.99826778814,1504.1464443352456,1235.244629808575,2254.2963272636744,17357.171210293734,995.703003992824,1086.896269878581,2183.301599413717,2008.3691437716693,1340.7606967184909,1489.7839834933009,24640.8938454184,31500.963486938148,1709.0235613183663,25212.17954575649,835.1969485607474,26421.63182306242,2115.366807612295
Carcinoma_FAHNSCC_14_5_no_tumorales.csv,5462.3133290432215,14667.656486886523,14366.039365892764,4537.001875501824,23926.23982964467,1521.128467432433,16317.22722345892,2132.411685146235,1700.3914308787103,5730.139525843904,3457.768818392822,6381.763921930499,4171.271630625889,1755.2988278199064,1690.0295051686085,5050.083870640598,1179.2412712456216,7183.403236525289,2051.071183623718,27957.389405726382,19439.109494125456,11688.217169632962,2147.0117297891643,2104.578049575055,5816.822040249461,18312.109732388184,2859.1047216407887,0.0,2877.6423068085733,1222.9804616450826,1901.6380299034925,18001.91878009285,3973.1958371506653,3062.176486582037,1719.7667981074562,2763.712950621366,2849.274700369955,2363.0653451824523,27522.972801951666,15296.124125753464,1671.511582447744,2643.9929236314606,3247.1528864776915,6697.755667101238,2236.9661885045866,1625.186966310339,21386.561662543336,1829.4668419514924,2988.0520650084995,1386.6321351689598,39403.81801290053,1051.2322349738533,28830.850183203063,1344.2247945867093,1361.3943824794264,22699.566627220305,27351.794133476917,2613.5734978546297,1601.1981441110956,24856.224803213987,1710.563485268335,3899.6949119201972,3496.3044149743755,13713.593259662905,1253.8445305786386,2750.4710920216085,2914.949845873792,1495.3107600395408,4356.380366482134,3217.3379772987846,2369.6252144116415,3447.1957902588038,2701.872798032257,17835.40929420494,10115.905227036039,1706.5024150184056,2756.0724628225194,2856.2371972995843,2219.7957822486223,1070.8604888879474,24857.736810681206,10784.559806331832,2445.926368109953,2073.358915475078,1803.0755169047206,15186.016048449757,2306.708288440203,2649.4097960528343,1419.3433669634378,1931.6090724687992,1949.719730432571,1696.219977154933,22257.210470847465,29050.788360913677,1411.0435392742907,23274.91943619327,2139.247845609033,23910.802667233595,1370.2726394279648
Carcinoma_AGSCC_2_39_no_tumorales.csv,7470.545629071756,16378.502151232844,16336.941159946964,6831.991533539602,26513.651981228417,1613.7688769701658,18658.05551544397,1374.4875396864572,1521.2348967557,8177.62734828403,6113.692413657223,8265.477673627196,5970.789038294706,1281.5022580680481,1344.5264507396535,6966.960619257081,2911.3238251418293,9252.972374923093,1244.4949031801457,30697.145682598464,21860.38234961316,13890.920327668053,1149.713412233735,2171.9255214634313,7915.978420774658,20670.802630119462,579.776647610079,2877.6423068085733,0.0,1940.0368372618507,1423.3989700116572,20168.791437832988,6213.478229129888,1757.6631883168031,4325.353431813739,5047.694212135878,662.7374912059339,1624.1890573410806,29844.504585960407,17029.520059659968,3953.9518953084744,3800.7704661905063,1150.8104557770012,9018.813704507309,890.5544002504165,2131.9933525928755,23771.872602551073,1939.108104563765,1823.9392051062125,1742.8376151409627,42263.83894215492,2074.8902332750877,31359.115910874465,2247.5066824381684,1626.2163562658952,25556.135113386437,29780.704757100226,1686.6863724751115,2053.739855522831,27665.11091392014,2520.3062592117226,5922.090848387018,5920.946303677539,15902.751597389604,1820.325420744543,2053.1535316786403,900.4737525805344,2133.290089115774,6966.53818054888,5291.638009141421,1145.45482038638,1828.415700475915,4361.522392757132,20046.780805201615,12252.76005193147,1628.098373585454,1518.24660861388,1260.231839330872,1013.4731280117882,2393.8734007094968,27710.979958752698,11961.628342204473,1461.333161900735,1033.4453773906905,2302.070481898858,17545.251088698016,796.42299755912,1025.3128350581485,2195.948623641025,2138.6056426306186,1214.8446151362853,1550.4946059705426,24785.297269129165,31564.65032391619,1709.6317004993805,25435.88394670935,942.2828789079448,26524.393784711054,2131.938313892619
Carcinoma_AGSCC_2_34_no_tumorales.csv,6186.613138687971,15191.28214389588,15068.045405691419,5368.400926601196,25043.51575793114,1353.1649909239609,17288.781439682585,1992.405732502032,1546.7525158625563,6633.285299991067,4306.472401972662,7009.097331032373,4572.927665473986,1529.439956563406,1125.58151196304,5703.8838976219495,1491.4888864871318,7898.864833457219,1415.8507979925478,29105.730445230132,20413.72645461708,12569.00707188618,1868.440269158781,1938.1552411276516,6624.364802145795,19291.24483222138,1861.582411433393,1222.9804616450826,1940.0368372618507,0.0,1548.324420228756,18856.252492969063,4816.453740035498,2905.404731739716,2819.6095838431684,3567.757600404314,1801.4556099460315,1500.6131756653335,28483.119855551773,15828.482581167493,2080.534090105148,3025.1623334363026,2689.77631831886,7133.212406692375,1391.9564044312106,1578.1691611307742,22386.88402400248,1487.5775599324638,2358.2759066703866,857.6497166533002,40468.426238290034,1008.2400845599169,29477.243185285846,1312.4554261814126,757.2352432940095,23748.560207259634,27868.9526284512,2455.7653057787284,1064.4015408464572,25799.994213744056,2015.2692889575933,4635.558555285626,4396.968526370343,14573.866882505896,717.6479352137849,2467.65109187069,2236.855543187774,1207.332107769751,5447.764149219509,3587.6282936296498,1766.3634395156391,3095.4754934170705,3089.021036580185,18150.69254754153,10893.08882125283,961.4991765042831,2612.280931877618,2464.5699800870393,1184.1275821529396,697.2798905458808,25988.43161151967,10992.623898567075,2001.6297534098512,1102.8776928725363,1363.2445815719818,16179.151227827517,1645.4563274140514,1757.8541789631504,1214.779951943338,1287.8618337035373,1145.1376831596203,1031.6029816870146,23342.43585243716,29655.647838031524,1088.6759876052463,24121.242710211223,1286.661089008107,25012.13135251868,975.9387354410779
Carcinoma_AGSCC_2_1_no_tumorales.csv,6134.482726795705,15135.45108323969,15019.05578421645,5806.78949616089,25152.42675582646,1177.847079632058,17373.285722475026,972.9372174211644,765.5456336315559,7140.576228508553,5178.0036688840555,6960.135636965647,5429.1321112105,1048.2150038289626,769.5858475546254,5776.533018665036,1987.3642645846198,7902.173462847304,1035.719537312309,29409.90588063301,20525.203190802622,12538.261133419015,1123.7215558774244,2084.260006070317,6574.16039415634,19317.4447192122,1442.257638291339,1901.6380299034925,1423.3989700116572,1548.324420228756,0.0,18816.423756070275,4860.4972407082205,1471.7508860293046,2998.8229730609073,4054.398447233446,1615.7475123285963,1933.7652913730844,28491.04771404436,15772.181044898647,3293.7116616329276,3008.3424981289954,1494.0281702045158,8374.243285137974,1130.9588025867552,1704.19086983151,22419.480391450117,1780.04027617897,1963.254002758376,1122.6919938105698,41139.75334788958,1377.6428539753408,30559.088760732506,1748.928122740312,962.2608198615167,24495.47697172165,29125.04656098692,1439.3407474843677,1600.3565750016014,26683.131025877938,1697.4154390866156,4583.646091340071,4897.879959702958,14601.517850354587,1351.9469284735321,1257.8749647501104,1291.4722725457423,1798.7783266237586,5753.619158280754,4603.146510960024,993.69047092752,1612.0346215051693,3567.0192444118466,19453.028734687367,11053.260406627795,1238.3895776687118,1187.029284272755,989.7534636088623,1194.3063832714183,1887.1256101014646,26561.9674213682,10979.641741923093,1074.2832478934802,1234.5443142158365,1955.4278798056987,16192.235361079809,1049.404324272802,1557.4773429012182,1651.666060078815,1919.1745244365547,1364.9893218072111,1157.297029547642,23425.666534892367,30838.438284562482,1355.0862999526237,24082.90927468579,1228.9841135430495,25171.20227538985,1553.8903202402716
Stroma_ad_Carcinoma_AGSCC_2_3_no_tumorales.csv,12738.87495419083,5250.950140674732,4365.531530740679,13642.433768258676,8716.98379238521,19315.00637785947,3891.5501975432967,18894.05442678244,18680.266932212744,13711.280332852122,15403.560944855522,12008.249916893068,15044.810208076962,19168.93273498234,19107.06053488924,13231.26799530226,18790.700284903465,10980.813853605112,19292.456409097278,13308.797135575938,3599.5658680920224,6369.322009130183,19237.393071063125,19973.641975647763,12298.394005611299,1133.5293554169682,19940.985301895445,18001.91878009285,20168.791437832988,18856.252492969063,18816.423756070275,0.0,14080.78495452274,19697.903469802626,16423.44521387302,15792.908967247253,20195.027420840077,20044.505158463464,12255.540698191817,5105.294187623453,18816.00492545986,16486.325225747318,20014.177718222934,12718.142082000379,19617.745255736143,19482.761827973558,11173.91468474439,19732.210109602674,19866.14648267343,18617.466302735844,28885.211812068657,18872.372277377388,18002.52216815663,19233.042761937864,19040.58397342941,12190.800843288192,14096.190933834581,19251.070518912384,19454.826227870602,18813.38772917489,17891.535700423414,14288.478055142052,14706.549950425353,4499.3071919077565,18601.06046658738,19356.28205672526,19849.441095962786,19389.85937443948,14026.052371598325,15628.853292751877,19335.792609173375,20076.579372622786,16030.428526105457,11774.060647403167,7998.040575138735,18793.344292972215,19625.75201391394,19493.073889726977,19827.975609776804,18510.597353841014,15156.621813340405,8371.064329047516,19121.88904353259,19680.32293200942,19772.645974121162,5699.035597068357,19539.219532256317,19820.006237836915,19319.839284469897,19792.14065965422,19781.143009101266,19528.277803159846,12021.701548264078,23254.15195884687,19218.60316642318,6709.22218737054,19564.861869563065,7513.284758125977,19295.060013326165
Stroma_ad_Carcinoma_AGSCC_2_10_no_tumorales.csv,2537.221966679968,11388.223245953915,10427.971626775096,1669.601046589861,20360.227778720106,5252.475765700305,12569.265554286243,5041.4387607607905,4745.135512221725,3004.8910079849843,2042.621546746727,3287.5170153823337,2048.0501817548648,5178.8583330861875,5099.789517267319,1592.8021856821886,4857.296199917835,4311.01943759244,5377.281402945373,24656.70987603968,15788.84961786988,7812.1555929796405,5329.710367166061,5973.213721209895,1951.8055989912807,14501.291636713368,6088.941439533527,3973.1958371506653,6213.478229129888,4816.453740035498,4860.4972407082205,14080.78495452274,0.0,5947.498136025507,2509.4364257550646,2422.544877845659,6254.160724674932,6003.257226079165,23685.98496385524,11934.57666993999,4851.298015294551,2632.1906917519186,6231.398331899837,3826.518679858453,5627.779557755159,5471.58300261381,17601.06962564454,5705.215794770506,6021.697658775421,4667.789836261854,36388.746745566976,4817.448060274339,25932.177734568606,5181.691262009501,4980.429623978172,19747.38343066557,24458.61830693582,5500.013393208502,5397.478249881257,21947.810016175124,3954.031787753799,877.1332105571913,1415.8206086397824,9872.610589613118,4597.855044964502,5609.968071007552,6010.107133741429,5338.620467243955,1671.780694170891,1721.0203409571761,5493.569508406584,6331.975596171332,2075.841095150929,14954.559674277345,6349.604668450859,4881.192962281084,5700.250885155739,5742.199995732762,5794.390029292809,4495.016620161676,21833.445385915726,7186.556315276781,5281.164472311797,5660.685868032828,5737.203923466487,11382.284210310345,5585.50017371385,5954.137826697707,5298.557119287105,5728.7585320152375,5712.614061441496,5475.333891439146,18599.803830496217,26170.039479584797,5156.712469661951,19345.582808126946,5530.864734790187,20416.414889809803,5243.13063445308
Carcinoma_AGSCC_2_36_no_tumorales.csv,6972.947942438989,15778.844721583891,15857.819291708776,6981.060656367208,26290.10599768669,2281.1574697442416,18380.37984718976,1017.0184828070364,1438.2004035747113,8460.287313182946,6408.53617803108,7703.398435774763,6851.816839654248,1484.2476790771184,2018.1542451495984,6691.085510674661,3253.9098423816404,8844.639177497827,1550.9407579753297,30581.239533652268,21695.207206052502,13431.931382240695,1135.2601333572509,3018.335024357354,7422.315277297931,20336.673729750637,1957.3465690060175,3062.176486582037,1757.6631883168031,2905.404731739716,1471.7508860293046,19697.903469802626,5947.498136025507,0.0,4167.726494637662,5387.605861073282,1874.8077330521705,2865.2730572588403,29427.46831114871,16420.636911773716,4573.312870715319,4314.6828754302405,953.0093403816284,9651.189523801439,1818.81946799741,2699.479107350255,23450.41210317597,2847.193877776656,2458.9905441479746,2430.934010938804,42325.22754061919,2505.0948745829814,31870.21463723031,2732.209372066746,2342.1538616836,25680.08317352348,30395.192398887888,815.185103282174,2784.21421374969,27879.23983696639,2928.995268235095,5458.849528389994,6171.884031135054,15631.802320839579,2695.8948268994013,1465.103662285381,1481.6789124831691,2863.3531305159927,6913.812066878804,6034.735212353527,1355.3906948052545,723.6769356079163,4964.4326057297385,20882.18109089719,12123.827774216688,2384.128585586694,430.9125142724041,631.3928154131673,2177.7920594072048,3148.9668731054808,27743.74632294108,12058.261613837312,1694.9465099799759,1937.466418004427,3362.628121030453,17200.79105085477,1404.2515322924555,1414.2055163143614,2946.826257162976,3259.9077349484587,2102.1505597007385,2449.335309747561,24434.106008859228,32099.813959505234,2295.3839521320897,24978.72070916569,2076.5639100191847,26326.26151912134,2850.2306197413614
Stroma_ad_Dysplasia_FAHNSCC_14_2_no_tumorales.csv,4164.378490105236,13460.971541877147,12897.171288258887,3231.325036287084,22247.37515765805,3066.7260850362513,14743.370851672023,3233.351740933403,2892.0608782671216,4413.584830245271,2549.102962916934,5148.347017247863,3286.3840430975342,3263.932681191974,3152.944083646674,3795.09661483,2389.193917173542,5913.554091015425,3509.100656046473,26446.529370609205,17824.415106351433,10117.539151425424,3468.623891487008,3599.8237684520573,4320.5574594801,16664.23050921129,4227.842740747085,1719.7667981074562,4325.353431813739,2819.6095838431684,2998.8229730609073,16423.44521387302,2509.4364257550646,4167.726494637662,0.0,2040.7573330620723,4358.887948696654,3997.951625198486,25866.418833379492,14110.533307306589,2419.709738434006,1703.1022933401582,4446.3640852998205,5572.52317005583,3694.5062079155323,3103.389690463533,19722.648960125553,3402.12623068417,4237.762843427486,2793.930645122694,38165.390423639554,2609.8065810038984,27711.88342122076,2926.10810150251,2943.182118134196,21527.14518129919,26237.651763621572,3719.302779499351,3270.7470234607945,23723.467066691926,2200.4922571611414,2454.6081858595603,2377.9866771718703,12276.652624323333,2697.3278251580723,3834.2962123547304,4215.143200165201,3085.3038488169936,2907.9204429447527,2174.274785299233,3685.836587333827,4546.385304929443,2044.066054614172,16729.57336256568,8794.059299647508,3033.5193906914433,3890.242543258578,3962.238791953352,3832.1689364172134,2510.504888896013,23587.61504244694,9581.682606420207,3502.5254928614286,3680.220017420421,3410.836103620342,13545.643959090115,3716.7821482266454,4102.588024925858,2974.296357322377,3576.1941776716567,3622.156903033977,3382.200038351975,20577.578469400716,27942.2022936198,3065.165581282465,21702.668519030052,3587.846707508788,22238.186537146503,3032.7461042401837
Dysplasia-Stroma_FAAGSCC_13_5_no_tumorales.csv,4663.47799661761,13751.55728958021,12583.770923696462,2327.9716332933062,21540.001611595373,3961.566374326798,13881.269831892516,4466.373024404008,4006.940241922255,3216.536267948588,1534.6389275664164,5528.1369591094035,3176.03551978861,4160.763455018854,3939.395227657709,3770.3076995613537,3225.4158059536226,6474.565164632757,4194.7796091440305,25694.574956007007,17136.93130374877,9692.104913024918,4342.296687340287,4472.931373023254,4130.844687895676,15908.890750392895,4977.6839789241985,2763.712950621366,5047.694212135878,3567.757600404314,4054.398447233446,15792.908967247253,2422.544877845659,5387.605861073282,2040.7573330620723,0.0,5037.791137140767,4737.803652299214,25082.658462905652,14301.733909862138,3331.423940012276,2248.5628564014323,5352.560644649674,4728.964099791672,4413.925173686833,3921.0328240544422,18945.671201079513,4186.342812088048,5051.058010286421,3469.4085799093414,37275.758441301965,3504.516603802385,26576.575106808486,3891.556621039169,3706.9165315766363,20587.49005950787,25145.798976624435,4939.315446356041,4089.6340504635095,22732.518041858802,3157.070234215084,2264.2367458736344,1399.0814988101313,12027.405055827254,3389.952370005388,4984.090582290653,5015.170590660978,3922.402315275159,2060.703024109073,2172.994982552449,4481.261071402594,5592.059434450109,1431.5554084242708,15527.093581845744,8527.940004532758,3763.4403437679707,5088.7438745087475,4980.260354799688,4544.173492789085,3241.1384677071037,22706.9513521526,9170.834074450991,4519.842575696312,4461.126117657469,4221.923397884163,12763.381198673986,4451.78806999401,4794.663890534405,3760.0511626526986,4374.483784699307,4389.773530520877,4197.572076451163,19817.60778885587,26857.236631525193,3830.7235677743633,21064.933022974466,4336.4872989599635,21541.965189800798,3821.18276834475
