,Stroma_ad_Carcinoma_FAHNSCC_14_1_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_6_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_7_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_3_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_no_tumorales.csv,Carcinoma_AGSCC_2_26_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_no_tumorales.csv,Carcinoma_AGSCC_2_28_no_tumorales.csv,Carcinoma_AGSCC_2_38_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_6_no_tumorales.csv,Carcinoma_FAHNSCC_15_2_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_3_no_tumorales.csv,Carcinoma_AGSCC_2_35_no_tumorales.csv,Carcinoma_AGSCC_2_9_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_7_no_tumorales.csv,Carcinoma_AGSCC_2_13_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_no_tumorales.csv,Carcinoma_AGSCC_2_18_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_8_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_no_tumorales.csv,Carcinoma_AGSCC_2_3_no_tumorales.csv,Carcinoma_AGSCC_2_14_no_tumorales.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_no_tumorales.csv,Carcinoma_AGSCC_2_31_no_tumorales.csv,Carcinoma_FAHNSCC_14_5_no_tumorales.csv,Carcinoma_AGSCC_2_39_no_tumorales.csv,Carcinoma_AGSCC_2_34_no_tumorales.csv,Carcinoma_AGSCC_2_1_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_3_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_10_no_tumorales.csv,Carcinoma_AGSCC_2_36_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_5_no_tumorales.csv,Carcinoma_AGSCC_2_24_no_tumorales.csv,Carcinoma_AGSCC_2_12_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_no_tumorales.csv,Carcinoma_AGSCC_2_11_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_4_no_tumorales.csv,Carcinoma_AGSCC_2_2_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_4_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_2_no_tumorales.csv,Carcinoma_AGSCC_2_16_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_2_no_tumorales.csv,Carcinoma_AGSCC_2_7_no_tumorales.csv,Dysplasia_FAAGSCC_13_2_no_tumorales.csv,Carcinoma_AGSCC_2_29_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_no_tumorales.csv,Carcinoma_FAHNSCC_14_2_no_tumorales.csv,Carcinoma_FAHNSCC_14_4_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_1_no_tumorales.csv,Carcinoma_FAHNSCC_14_3_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_1_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_2_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_4_no_tumorales.csv,Carcinoma_AGSCC_2_33_no_tumorales.csv,Carcinoma_AGSCC_2_20_no_tumorales.csv,Carcinoma_AGSCC_2_21_no_tumorales.csv,Carcinoma_FAHNSCC_14_1_no_tumorales.csv,Carcinoma_FAHNSCC_15_1_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_1_no_tumorales.csv,Carcinoma_AGSCC_2_17_no_tumorales.csv,Dysplasia_FAAGSCC_13_3_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_2_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_5_no_tumorales.csv,Carcinoma_AGSCC_2_23_no_tumorales.csv,Dysplasia_FAAGSCC_13_4_no_tumorales.csv,Carcinoma_AGSCC_2_37_no_tumorales.csv,Carcinoma_AGSCC_2_19_no_tumorales.csv,Carcinoma_AGSCC_2_22_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_8_no_tumorales.csv,Dysplasia_FAAGSCC_13_1_no_tumorales.csv,Carcinoma_AGSCC_2_40_no_tumorales.csv,Carcinoma_AGSCC_2_6_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_no_tumorales.csv,Carcinoma_AGSCC_2_30_no_tumorales.csv,Carcinoma_AGSCC_2_32_no_tumorales.csv,Carcinoma_AGSCC_2_10_no_tumorales.csv,Carcinoma_AGSCC_2_15_no_tumorales.csv,Carcinoma_AGSCC_2_25_no_tumorales.csv,Carcinoma_AGSCC_2_5_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_1_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_no_tumorales.csv,Carcinoma_AGSCC_2_4_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_9_no_tumorales.csv,Carcinoma_AGSCC_2_27_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_no_tumorales.csv,Carcinoma_AGSCC_2_8_no_tumorales.csv
Stroma_ad_Carcinoma_FAHNSCC_14_1_no_tumorales.csv,0.0,1463.1949292374127,1284.7673355594218,680.1248584841494,2692.0408273991575,801.2107937481388,1564.392515609225,699.6598474895416,709.7671056744849,1024.8051900814849,819.3923586921288,552.5679236093875,478.71927185318685,698.8602058893281,701.4743299927785,453.81310363851554,789.2958534872745,638.4911463270544,741.8541115042661,3011.5425172995974,1961.2909692062292,1027.2601730826789,699.3163095001431,825.8707316486754,592.3165580955028,1745.5531938411468,735.4321308967914,736.1997788444297,698.8016368333036,719.8305176261523,689.8496969549398,1768.8093595403936,567.2676391955862,698.957133049758,680.4320806384563,776.608163614748,747.9140279289826,819.4272230570724,3342.293822573935,1603.7388372334894,1015.7107935414168,661.0456089751876,692.9869844087455,776.0787486405814,704.4448912589495,805.4814827444978,2650.203218997033,836.4176722331791,833.5452890140149,696.765970211368,5371.575736613908,754.0973836982122,3180.466761249303,738.9246555057624,735.9809431454859,2442.0562310475448,2868.029734321047,699.6598474895416,821.5740020900197,3137.2638036196495,677.5186675335923,660.5464569306175,641.0025062853769,1288.8042867333004,703.3536397610086,669.5560363194007,693.8529597457947,784.2026627301976,820.9829987223114,735.4035573857201,690.089667901622,694.0559510795007,662.3296709674042,1888.7741491732713,844.2973923273671,693.2762887139139,693.3080934750964,699.5922464682793,698.8678699969315,753.4245132461434,3268.9993783044815,708.200022503779,678.6634348746112,702.1058448746693,778.5689953958482,1762.907284874014,699.0239842111101,699.6598474895416,756.9270761843369,814.626226506239,697.2401070242801,785.2243317561305,2757.3336711732186,3877.3350596307223,698.577676770016,2629.3651702293146,704.2660538108581,2455.410672464025,782.8288919225764
Stroma_ad_Carcinoma_AGSCC_2_6_no_tumorales.csv,1463.1949292374127,0.0,1664.9680828659248,1895.8750199743338,3387.9214543454195,2006.692914821929,2187.2250903590616,1905.1419685633318,1918.6970620009204,2332.563111724244,2043.5583762507824,1424.5163494431567,1648.1347895044353,1903.050080164611,1906.1285944568476,1643.8675965303196,1997.3347678577386,1344.1020630298156,1945.5124171694515,4051.8319643045834,2092.884075728435,1358.3543670674787,1904.7756604084427,2031.3528527224655,1822.5566694131553,1659.930282930992,1940.0371747009362,1938.1693050273689,1904.179568914519,1924.0525047947037,1893.6416662228635,1605.6636212553517,1792.472026960378,1904.3996265835701,1892.3004787712905,2075.514121799735,1953.3961490027725,2024.7681036831075,4083.429223541879,1029.5797794437756,2257.735735039695,1849.2351933583109,1898.6957266461209,2023.657299891062,1909.702338108662,2010.9636038182878,3461.1208968762426,2041.8997933069693,2032.8501989864105,1901.0144265309239,6543.459574156293,1953.8339704800253,4367.39266993761,1942.1046774949375,1938.1921121314701,3607.5992362799434,3880.3066790866174,1905.1419685633318,2024.3125318802688,4384.512912852062,1898.3077924796046,1961.7532616235487,1943.7682304436385,1040.5290932512391,1908.1527502915003,1852.542484914162,1897.4548785707202,1987.3826847193725,2056.245574340202,1985.1560183613783,1893.681163852903,1899.5331829593488,1846.6463648839308,3061.3640272332195,1108.7160754312386,1896.735375448627,1898.8025455541008,1904.5241950570019,1902.5596154086204,1954.4376168502868,4482.765891217588,1239.620232908565,1858.081003837466,1907.5879659484592,1981.6456976285342,2661.771763351427,1904.2938275654167,1905.1419685633318,1961.3966468118274,2017.7636440691706,1902.88329178647,1991.1279901099517,3657.61142843355,5127.162104249729,1902.9681460575034,3025.149241697966,1909.0381476014536,2676.5157072542393,1987.9485713744973
Stroma_ad_Carcinoma_AGSCC_2_7_no_tumorales.csv,1284.7673355594218,1664.9680828659248,0.0,1695.713388630898,2294.282726084613,1929.7486660309075,1454.6083891811286,1829.2887202336246,1831.7073579443424,1833.1693491427145,1841.8642851103077,1308.179729949739,1522.5602444906096,1827.9262441962098,1832.2846040416066,1436.2840416980057,1918.2662237845213,1480.0414513816156,1870.3241446008212,3242.966548895299,1229.19060714494,1299.4136876531893,1828.9075533369512,1955.499604392757,1248.3865905421726,1293.436108132259,1864.1168658744466,1800.1066351061154,1828.2610768158595,1847.6872921717925,1818.9159711173022,1288.8125783567455,1444.45682975616,1829.4234421106523,1769.339400614686,1759.8900628032015,1877.5429006730644,1949.0080410236048,2801.740284675093,1497.8426507547156,2136.612441171372,1749.2716006153755,1822.2009039453208,1680.5744256902678,1833.7566655043568,1870.9589252824,2098.7604311659984,1966.0465449772607,1963.4943220686225,1830.3162901207222,5557.607384812969,1887.137390922863,3713.4259662321815,1870.3966489482084,1865.6914018981777,2826.6417179137275,3117.7628048628335,1829.2887202336246,1953.6374418180264,3738.349055228786,1806.1654133571076,1525.190847110615,1665.892234214495,1119.6416916977596,1829.7983285747073,1785.193523347473,1825.8804416773553,1915.6746561726434,1827.4819139744586,1773.3240473325034,1826.2794431804352,1823.6097659154605,1735.0409670204185,2377.087135995725,1104.9545282034462,1827.5928439306692,1823.2147673806091,1828.732028973359,1827.1917796156329,1879.04772842428,3626.0293297282687,983.7467255684883,1817.5337861170094,1831.7347176187511,1908.6345950722005,1571.938738052374,1829.0505511344038,1829.2887202336246,1886.7234158856902,1947.3789931560368,1829.0185106350066,1898.9787824710475,2479.9677856266267,4314.796445425103,1824.8122249409464,1827.6329405646738,1833.932555462214,1724.7061691748843,1912.32118378473
Dysplasia-Stroma_FAAGSCC_13_3_no_tumorales.csv,680.1248584841494,1895.8750199743338,1695.713388630898,0.0,3013.294060884705,414.06770715665107,1900.5079117091273,323.53926904806633,321.4062846859705,699.9992119286574,479.41763757328465,827.7612472410073,536.1462031593941,324.66180837683896,332.01839284676646,454.5275257093248,417.8081914433245,819.8105183822813,372.9422326998821,3219.4560368632974,2421.7890305743394,1464.9963462290746,323.955291730092,449.7501532072001,749.1853365157442,2150.942718972109,358.96240819532443,364.68571002046934,323.5483837022323,353.11019423241896,325.2239260827339,2243.5562726753096,469.3378597455377,324.3177427348495,359.93113094598925,429.1065388247473,371.79344948750725,446.12855390219045,3618.5899810568458,2069.730695332389,638.181305647523,327.71598818903306,312.41244467356466,872.4293836678352,329.06852692482335,429.3609043030226,2786.15685869567,460.2970937917038,473.5716204675432,326.98837526753084,5270.709721216328,379.0443778246357,3273.1740290527528,359.36738456411206,360.47345055584094,2466.785414467216,3025.462065861667,323.53926904806633,443.67314404109675,3000.7352152473563,330.276944135077,471.79589597471494,428.9160194676534,1756.4895166418032,338.78231370283606,316.24977423122255,325.66363284440376,408.4273261473801,609.1413696944072,418.2890642447946,320.68081457983476,317.98370515845613,359.7887743111032,1783.4069931557872,1260.5424378067887,324.7899303500892,316.9747284703733,323.15608006616173,321.54179859939893,375.09733173927964,3182.592309369947,1147.8468126404832,339.1073718340609,323.2570001965697,408.3428510571714,1946.419475347167,324.4486204137545,323.53926904806633,362.25365800574366,432.293354780021,323.18592440084,390.52543455520083,2929.7920479408976,3647.056271254286,324.57211234294607,3044.047105431742,327.95228013721464,2859.2466351925227,412.92214179616815
Stroma_ad_Carcinoma_FAHNSCC_15_2_no_tumorales.csv,2692.0408273991575,3387.9214543454195,2294.282726084613,3013.294060884705,0.0,3334.9626982149607,1876.4227122525392,3235.25553876092,3226.871240258633,2626.522973850652,3170.9977307668437,2724.21338736369,2893.290433594045,3233.415753062966,3238.875326114931,2822.1732322819084,3319.141720924026,2860.072894930205,3276.280400910606,2513.0048293625455,2574.0578924616657,2609.538936035034,3234.977122239779,3346.3750071922236,2537.158147769364,2265.0591329168637,3270.2977708813137,3158.867578588254,3234.4773246670607,3251.243799993111,3225.8771176756577,2302.895115060395,2800.9725800208416,3234.518168543847,3126.552610730105,3024.4828881481017,3283.50971920036,3346.815453944266,1933.6937437707961,3138.928108809006,3512.7934859639395,3137.2355816155737,3224.9243575176156,3034.1390277458404,3240.6330832040708,3249.1041361705834,1635.6688342293282,3372.013363504557,3365.3617019952003,3231.977826915246,4280.13168773285,3282.961327906078,3662.553583373629,3270.293015460215,3270.025404972133,2434.3831456753637,3225.2201450413118,3235.25553876092,3356.363814408021,3409.436883951389,3202.89524075475,2782.132273560834,2979.0264743492103,2831.8915776037206,3234.360277191607,3191.7660011242083,3227.58829241987,3320.046798233618,3072.1920674744383,3121.923755649645,3226.9508707744412,3230.0377429468713,3126.9653532954335,2644.695878693821,2741.68848561981,3227.162026229497,3229.8512524677294,3234.7855537965283,3233.5974339276677,3284.7466504862437,2840.704770251258,2525.535860572342,3207.826109289483,3237.7015361460467,3311.4810224403286,1559.1415043969566,3234.5382202859832,3235.25553876092,3293.2756851256413,3332.7041969032857,3232.8726931590477,3297.5410964776916,1528.5680479265739,4284.516693831623,3230.7847903255138,2371.7199284466856,3239.7966236139778,1681.6144028351655,3318.920945823111
Carcinoma_AGSCC_2_26_no_tumorales.csv,801.2107937481388,2006.692914821929,1929.7486660309075,414.06770715665107,3334.9626982149607,0.0,2209.796073466379,101.55094625859734,120.97161565489229,848.6405946058273,328.52216673204504,895.9748965855331,613.6350703032545,104.97392115852796,119.73699243844723,586.6148927822808,152.74795083897573,977.9800107928004,161.71036954609957,3466.653358151933,2617.7569464047806,1694.2885268404548,101.966968940623,109.41257957486063,933.1225737462798,2446.300080961692,148.48398652000023,207.70302297994596,102.67582894872581,149.48617007485456,114.75434961511303,2494.2097224699546,605.764219937063,102.32941994538056,309.09928393926464,424.9748228034567,149.80512669803824,193.1307797630744,3884.3325546860624,2174.0548628420715,324.61433509008623,298.08353102932426,113.67313132772297,884.5019833857364,117.52776933271073,143.82546142516526,3064.0579865819086,193.25539714533915,266.5725049737975,120.21385244444689,5412.787772863003,94.40123707466738,3430.6544589743844,107.34791447025194,138.16488140503412,2678.5677981290273,3165.059016372941,101.55094625859734,139.67738160419486,3165.071234865159,149.47946048121005,598.0199227521455,421.34306039975075,1917.5349011445587,134.41449267907873,155.3441438239044,111.1120678552782,142.72470510593377,515.6269648146922,401.3553447650657,114.74623101753197,107.27393919046732,284.7947173710109,1919.5809863374566,1434.6425934436043,127.44950469431706,108.18366568466222,102.19292381692507,104.39101932590913,92.29115843984172,3357.2384214176977,1310.9906223535238,153.512574927321,103.99694364372488,118.03896042179785,2242.303651230239,102.46029762428552,101.55094625859734,70.79232187932867,206.43105432189685,109.63510710619975,197.54419063376355,3230.900484442613,3754.6997468611903,106.16504514625991,3273.9167647138083,106.99145218509189,3161.983803381895,116.59666209619186
Stroma_ad_Carcinoma_FAHNSCC_15_1_no_tumorales.csv,1564.392515609225,2187.2250903590616,1454.6083891811286,1900.5079117091273,1876.4227122525392,2209.796073466379,0.0,2112.372121675711,2094.4614475243893,1596.7762526990887,2092.8141573802086,1688.6008315639774,1777.8569982569736,2110.089038593921,2116.1437977290284,1736.9686906801307,2197.5313608079796,1716.4428765019375,2152.870318367543,2532.228908160239,1850.7071692918166,1376.9313278070526,2112.361128922565,2238.5830058348447,1439.4221206650861,1256.3275316438571,2147.147735455614,2051.7354213348203,2111.435364835572,2131.421491710741,2101.7007701208336,1448.3803241690064,1757.4460053669695,2111.605789277187,2025.0618296730981,1907.7450949714373,2160.626302115152,2224.8156593035947,2595.2066835137653,2118.6071950499377,2381.881092398052,2016.5354098086314,2102.806575608515,1950.8600330373336,2117.4713809654363,2157.0783207311038,1914.7466780734756,2245.8396788812547,2243.1119401576475,2111.511228767515,4777.288651100846,2161.0549022980995,3195.2753543461945,2146.8112753146884,2146.750535371718,2230.7135297339964,2671.3397114027402,2112.372121675711,2233.166435604433,3150.4748198828984,2080.7374905371407,1730.4230045239617,1893.92690453371,1754.4265356859883,2108.6661609807675,2071.389218986641,2104.816389475902,2195.620755760452,2077.640248857446,1992.7799839327895,2102.795354595262,2106.7411816954955,2042.4736822454702,1879.6746077930297,1477.0864352492863,2104.3685250540675,2106.455106465373,2111.7958791419323,2110.751637007219,2162.162443736097,2837.6590751977774,1425.5940328132483,2080.96880173348,2114.48251126104,2189.969045478686,1163.486459526459,2111.8457969120705,2112.372121675711,2169.630784512286,2222.815320496798,2109.9688303423777,2175.5177614759323,2051.3054476938723,3772.040550863693,2107.7609456094065,2285.6799130841628,2116.1934828711123,1525.8955814872593,2195.879142145354
Carcinoma_AGSCC_2_28_no_tumorales.csv,699.6598474895416,1905.1419685633318,1829.2887202336246,323.53926904806633,3235.25553876092,101.55094625859734,2112.372121675711,0.0,19.420669396294958,753.0498296289906,290.2641608502676,794.4239503269357,512.0841240446571,3.4229748999306224,18.18604617984989,485.0639465236835,104.34892595324271,876.4290645342031,60.15942328750225,3430.4888531783945,2555.755601970943,1592.7375805818574,0.41602268202566606,126.21088415913377,831.5716274876823,2347.7309233734613,46.9330402614029,106.15207672134864,1.12488269012848,47.935223816257206,13.203403356515697,2394.1330036211225,508.50620366311324,0.7784736867832258,224.79567834091168,323.42387654485924,48.254180439440916,125.91815485247324,3782.781608427464,2099.7048923990483,369.05260111304597,200.21554369159495,12.122185069125631,915.3787117614423,15.97682307411339,105.8216352549562,2988.494309363166,136.75782474363749,165.02155871520014,18.662906185849547,5479.385062830266,84.05556106836913,3464.534953478689,42.26896334057769,44.357508457083384,2709.2553962896836,3251.0887683808483,0.0,127.07380473165269,3152.511886974081,47.92851422261272,496.4689764935481,336.2992482964468,1831.7535243898942,32.8635464204814,53.793197565307054,9.561121596680861,87.54697056501301,563.9808371258553,331.8661874634897,13.195284758934635,5.722992931869982,207.66297421878423,1958.0559182228208,1343.7527349630245,25.898558435719718,6.6327194260648845,0.6419775583277385,2.840073067311792,61.10299725037518,3362.927426215366,1209.4396760949262,51.96162866872366,2.4459973851275354,113.27357616245965,2140.752704971642,0.9093513656881811,0.0,64.99781764058781,132.31916758272828,8.084160847602423,97.64421566664541,3132.052922653227,3846.2117930730956,4.614098887662578,3172.365818455213,5.440505926494554,3077.2321957154177,89.38287274810186
Carcinoma_AGSCC_2_38_no_tumorales.csv,709.7671056744849,1918.6970620009204,1831.7073579443424,321.4062846859705,3226.871240258633,120.97161565489229,2094.4614475243893,19.420669396294958,0.0,736.6857761453143,288.3769383997064,797.0062973948221,512.868914161025,22.84364429622558,37.60671557614485,497.50736534409145,119.91451749306893,881.4004909142666,74.50797665542257,3413.5511710166165,2560.581382412534,1573.37089237456,19.836692078320624,145.63155355542872,813.0274049736022,2331.067216115202,66.35370965769786,95.15753551626698,20.545552086423438,67.35589321255216,27.73241050913826,2397.649724099052,496.40151323782214,20.199143083078184,230.9581570611544,312.47625295026137,67.67484983573587,143.67275248197362,3771.2981878192863,2113.3011204190443,361.13913435470374,213.90691823947995,31.54285446542059,929.6182582609854,35.39749247040835,125.24230465125116,2976.863973852299,156.17849413993244,178.70345013933925,36.11249815245577,5462.8516206871445,101.42895479039527,3447.4151713780843,61.68963273687265,63.77817785337835,2698.1024524335076,3235.0686430103697,19.420669396294958,146.49447412794763,3134.2176735079506,63.506057679528126,499.309726786185,330.93338493718244,1840.289368814109,46.87645059940718,70.46237859207871,23.325386732423098,106.96763996130798,552.599220501122,329.0078286911876,32.615954155229595,25.14366232816494,225.6421760114487,1948.9354140547662,1328.2236279347674,45.319227832014676,26.053388822359842,20.062646954622696,22.26074246360675,80.52366664667015,3346.6653547703067,1223.1215675190654,68.47195510027043,21.866666781422495,132.6942455587546,2128.193680994971,20.33002076198314,19.420669396294958,84.41848703688277,150.01478116555367,27.50483024389738,108.02439635251,3115.3777600799085,3830.2607607366535,24.034768283957536,3183.137135109328,24.861175322789514,3062.4663277740447,104.34569764641421
Dysplasia-Stroma_FAAGSCC_13_6_no_tumorales.csv,1024.8051900814849,2332.563111724244,1833.1693491427145,699.9992119286574,2626.522973850652,848.6405946058273,1596.7762526990887,753.0498296289906,736.6857761453143,0.0,793.6374362580594,1182.7189517114525,912.7639610013364,750.2160633589858,756.7309248769509,834.1961907652303,842.0138287380414,1188.250731997512,800.990276054499,2779.7682665497696,2458.372145739827,1444.8499566415755,753.4658523110161,878.4793557685364,843.2706372423556,1875.691883884567,795.4145707955486,699.6394524584459,754.1747123191187,780.3249017824737,752.4638382084222,2220.8924874470167,741.2739029025759,753.8283033157736,711.2796743331623,580.205385875608,801.3040100684311,864.2365809692633,3330.1960543747196,2349.851674661839,1015.405897412981,765.1333153526027,744.0742100689677,1166.8711465970766,759.0675214757398,791.1979227630346,2506.215974869308,887.6066000750386,896.1454960598603,758.7495874136714,4817.941274127308,815.3568027494314,2936.2976882180965,793.2412694270072,790.3253043579691,2148.7444427575065,2709.5808516423785,753.0498296289906,876.8752089204374,2592.012364227476,751.5124047257746,607.0255012777484,664.4794809234475,2002.658055348293,759.7638749349117,754.4290531494808,755.5372720129965,838.673721900248,914.3785920732464,755.6081043076956,751.4636684653105,752.2855305921105,737.6522301266991,1435.9604119174792,1566.1029173857203,758.7607632819736,754.1595991685101,752.854795229151,750.4574146931845,806.349064207157,2734.499937600611,1464.4228207842148,755.1325776011522,754.0710059738147,839.7271112877959,1574.6326286777398,753.0899657169391,753.0498296289906,814.5324232401733,831.1748710693705,752.7210222063532,826.2606094891441,2597.4765175456755,3335.568829916092,750.9597103132446,3031.3903231231634,757.8257180434059,2472.607418566124,837.2142427160943
