dimension,birth,death
1,43.128044683708225,94.07329525190225
1,44.15514425320218,90.77709250828079
1,44.10229891066664,89.62414166539901
1,35.98665084491894,80.97024858006566
1,39.89048867615237,83.96810774705911
1,43.08419773591901,85.0575778756148
1,42.73042642187423,83.98772575141206
1,41.773739432490295,81.88648133897792
1,41.88848293404376,81.45738738028872
1,38.340495311344476,77.64659083103778
1,41.00959446237827,79.96154665377762
1,37.90808584335555,75.18935715902549
1,42.78442762220537,79.87103449387469
1,43.05058945896914,79.04364807735018
1,47.03701979911028,82.6784690714028
1,38.53697258549739,74.16793964359077
1,43.996971252793024,78.58797093051041
1,43.65793853448199,77.87668423787834
1,40.18301779733861,73.91766491896895
1,43.20986860149735,76.81463820648091
1,48.00088273675231,81.26766865820593
1,42.586237227922155,74.65143347432044
1,43.089842335257465,74.98118891180269
1,33.410533763705644,65.05375622248172
1,41.66160502970316,73.28007531391661
1,45.33417224582959,76.52988125562524
1,40.5492414441659,71.26203343267063
1,41.37527677499989,71.49883870004706
1,34.78065279557287,64.53430229194086
1,41.66815229440555,70.91481367757744
1,44.92917831557753,74.05556571905169
1,33.316304323082264,62.3012123203396
1,44.67479653748013,73.22447905108996
1,37.16439459742641,65.57764767294027
1,47.35115521202288,75.50162055291662
1,45.74838331767009,73.8175893368686
1,46.47564035764158,74.31061127021056
1,40.20658664240906,68.00049438888378
1,38.451824872733965,65.7034737707313
1,44.36338721085594,71.10578178199721
1,44.6725611375077,71.31688449245713
1,42.86035990324118,69.4246355639574
1,36.97076830629083,63.433619524880264
1,38.84110790312241,65.17181317180425
1,40.94148749669126,67.16339980668396
1,38.05395613470962,64.2290730009344
1,48.26220323487693,74.23302420576182
1,52.45833022471431,78.41325649631383
1,43.813224150815024,69.70032898578485
1,40.44706195677306,66.28426060775423
1,39.97189074705963,65.76450488952067
1,46.40928119327501,72.19516581334447
1,31.700597029920903,57.344928920398864
1,40.29254166538603,65.89164746384921
1,34.74189817820285,60.170346637628775
1,41.94656132192715,67.22555867681541
1,29.36574042556001,54.6384859972764
1,39.612488220859305,64.82167823014265
1,48.87334938328002,74.04478828135939
1,44.73715833889286,69.79766551462554
1,46.298848038162795,71.28467253503885
1,50.73473239818402,75.57154310093674
1,35.32286808694438,60.1218144938406
1,48.412827070083175,73.15759442258624
1,39.571802018672024,64.2510784811664
1,28.570546334783405,53.10995501717216
1,32.003264165911524,56.51683035313662
1,49.605379864211834,74.09907741710211
1,28.83563300111183,53.309365958539416
1,45.04426405556949,69.51732075267064
1,49.7717767995462,73.98442248409877
1,32.69015011983524,56.68281564716446
1,39.6280781293751,63.58860279520248
1,35.66787882468591,59.502536117393156
1,47.4388031896277,70.80146947487444
1,28.11095035469196,51.38448648667077
1,36.21723581957557,59.35846400332301
1,33.31398979704261,56.43626710872169
1,39.91403124664811,62.97619787727837
1,41.06253101012694,63.99844472989581
1,25.500840038110113,48.19353629912941
1,37.83258266865809,60.287830940212636
1,25.189057243393247,47.357694874552536
1,32.234617253919055,54.25788284385226
1,40.706461507003056,62.3265348704542
1,34.60979581424118,56.01894204600204
1,44.27291255870771,65.60514412770092
1,44.82212655781084,65.67916243663211
1,44.28494424895367,65.08864513560513
1,44.151581325047374,64.9220613883708
1,38.56710130992797,59.16575692613915
1,41.16195842002228,61.75786821570392
1,32.46157372834532,52.93881087229572
1,35.769088120403865,55.88918504792119
1,41.68231180545128,61.648093405522864
1,43.346359436747115,63.30308105857831
1,50.128446574913816,69.7144675233915
1,45.48721198292114,64.93905010553736
1,31.340032720104734,50.71075422303901
1,44.40671186501553,63.72988168248393
1,39.60149147003032,58.82818175025266
1,68.49381216513578,87.7030895402651
1,48.84447436505522,67.98579254126358
1,47.506368041635305,66.60026816078616
1,41.45468909489991,60.447157828895676
1,38.29195252232824,57.237363078805146
1,36.21471880682096,55.097672405070185
1,42.62241916545652,61.47661490113285
1,38.00615947189586,56.81471616476054
1,40.88905094032567,59.65273870624987
1,40.81250319617752,59.44163336962811
1,43.23417362060682,61.82068269372944
1,40.91657724205165,59.36905208286206
1,34.77675562216327,53.221580346839325
1,50.14063345042345,68.54455228009351
1,36.889933213619834,55.12093984219629
1,59.74437341480516,77.95742732378658
1,41.86055945395058,59.9351278772805
