dimension,birth,death
1,28.38969428858705,76.44362607091392
1,27.290729181837044,73.6213562869733
1,22.446635669547632,63.63818111462836
1,27.456310202075525,56.1456243563748
1,28.486932658514547,56.63270270427749
1,25.53153079972852,53.02576114014617
1,25.68477443603262,52.60083026953929
1,28.711838388557222,55.420620118055716
1,29.435188358399017,56.04380860204833
1,24.658512323065906,50.12433169503599
1,27.367695210004374,51.54711852120593
1,26.03042298659503,49.999554237799224
1,26.67667936831905,50.55073166763599
1,25.494070064150968,49.342302892316404
1,24.531359286336414,48.35942447510154
1,33.4928533039696,56.42263233461464
1,23.83686946227703,46.61611623094166
1,22.392099442617727,45.02831219013164
1,28.078160486216074,50.44559770511286
1,22.7539399106105,44.7692824345056
1,27.77033517522854,49.7827448596268
1,23.048185948248445,44.477901337697034
1,23.6734354440239,44.55906883706096
1,25.37038900819855,46.14213448085109
1,28.203502878757607,48.64707614771875
1,30.887371896566684,51.208221251394875
1,28.198116198028686,48.135252703191036
1,24.346257223591934,44.27414984198356
1,34.59065178355632,54.50868045287453
1,23.271881707449076,43.10724751730955
1,33.61601578328166,53.22857633567104
1,27.13351099308682,46.651515017050826
1,32.505170660173974,51.49626151975863
1,24.99974699095738,43.971641327154444
1,24.12469060320092,43.03931261435821
1,23.24597267184646,41.822594502738
1,35.69676763578488,53.90748184404934
1,24.01901345197559,42.15084710760403
1,26.12876543183308,44.1682056939617
1,24.696237721764124,42.52783283990492
1,24.875129532291268,42.617153328522946
1,22.491355298195323,40.0693741283945
1,25.974367523902888,43.46896763220319
1,24.76338599148609,42.222919479014905
1,27.144776023161302,44.594398624265715
1,29.25396260655886,46.5566100194395
1,24.90437162681144,42.140109096013816
1,26.930644346293313,44.15343765417252
1,20.38290625939014,37.35924769824328
1,24.656504148130665,41.35797253101789
1,24.79038635390151,41.432986313645834
1,25.04705591678985,41.6455051941483
1,26.343527765195958,42.8192521949407
1,30.79847089190741,47.15216001193385
1,31.986215727283433,48.319351057601196
1,28.68769648866627,44.97307408381198
1,28.91914766086471,44.934496864375184
1,25.864388156605894,41.80414509933167
1,25.130217583507434,40.94875854206084
1,26.451974078193675,42.23179474497163
1,22.812868234418044,38.51940220402051
1,23.350741288004098,39.034150323690184
1,24.83864696892928,40.40355078440376
1,24.903005805055372,40.38062670520183
1,25.452119125177934,40.894216809620495
1,42.18542343545233,57.55118941802293
1,27.720659721670177,43.02915320007851
1,23.222064908947825,38.52599932516523
1,23.144273724150526,38.429791727814845
1,23.31244579646138,38.58175215768131
1,24.17595479639094,39.313606979652874
1,22.93913903341438,37.9616608557743
1,23.36949237976732,38.32611127893645
1,27.729112761934385,42.68118746105106
1,26.564968896211933,41.47371102803159
1,26.67550103253178,41.57882754958749
1,30.810316562727987,45.70402107177378
1,25.053517052266365,39.816221424725576
1,27.52358596742502,42.27225142381971
1,32.194649656424836,46.82601167473618
1,24.12034352951065,38.67365762542389
1,23.82319692543255,38.37158558339405
1,24.02911710324156,38.49381175682775
1,25.382884132339775,39.819922068820944
1,28.359258562942063,42.689069378917644
1,28.907991685934284,43.10368959942246
1,25.717421104885418,39.791447855960186
1,25.19698946051314,39.27040487461405
1,34.74281355519332,48.74091406040489
1,27.391465240699556,41.36710314284623
