CellID,X_centroid,Y_centroid,phenotype_key
66,5334.264197530864,10743.969135802468,tumor cells
146,5286.707250341998,11122.578659370723,M1/M0 macrophages
190,5733.020604395604,11524.23489010989,M1/M0 macrophages
282,5104.361502347418,10871.268779342725,M1/M0 macrophages
362,5191.595712098009,11500.95865237366,M1/M0 macrophages
381,5734.222506393862,11144.884910485933,M1/M0 macrophages
417,5738.245980707396,11019.254019292604,M1/M0 macrophages
429,5640.639233370914,11121.183765501692,M1/M0 macrophages
476,5151.514522821577,11442.730290456431,M1/M0 macrophages
662,5369.37984496124,11692.320413436692,M1/M0 macrophages
782,5144.569002123142,11407.585987261147,M1/M0 macrophages
833,5694.222222222223,10737.686609686609,M1/M0 macrophages
941,5511.419117647059,10687.56862745098,M1/M0 macrophages
952,5239.769230769231,11582.134978229318,M1/M0 macrophages
987,5364.568521031208,10769.527815468116,M1/M0 macrophages
1075,5689.485748218527,11239.95724465558,M1/M0 macrophages
1098,5334.813953488372,11631.62292358804,M1/M0 macrophages
1262,5577.034782608695,10911.993478260869,M1/M0 macrophages
1278,4887.152808988764,11094.959550561798,M1/M0 macrophages
1354,5097.7657480314965,11179.261811023622,M1/M0 macrophages
1379,5061.776572668113,10778.63557483731,M1/M0 macrophages
1450,5604.244744744745,10947.391891891892,tumor cells
1662,5162.7282157676345,10915.564315352696,M1/M0 macrophages
1736,5987.9824868651485,11164.889667250438,M1/M0 macrophages
1766,5004.535714285715,10938.69642857143,tumor cells
1957,5222.31693989071,10967.255009107468,M1/M0 macrophages
2058,5298.243027888446,11415.264940239043,M1/M0 macrophages
2109,5957.718390804598,11030.594827586208,M1/M0 macrophages
2114,5463.407228915663,10830.496385542168,tumor cells
2264,5724.965630114566,11491.301145662848,M1/M0 macrophages
2383,5213.25,10713.363636363636,tumor cells
2534,5263.560606060606,10873.121212121212,tumor cells
2580,5623.753644314869,10893.492711370262,M1/M0 macrophages
2585,5489.737078651686,10672.462921348317,tumor cells
2923,5660.811688311688,10780.158008658009,M1/M0 macrophages
3152,5565.455621301775,11402.723865877711,tumor cells
3180,5830.990099009901,11052.063366336632,M1/M0 macrophages
3405,5353.830148619958,11266.953290870488,M1/M0 macrophages
3531,5562.424635332253,10665.727714748784,M1/M0 macrophages
3547,5860.801261829653,11439.413249211357,M1/M0 macrophages
3632,5472.712349397591,11503.555722891566,M1/M0 macrophages
3648,4934.264667535854,10972.185136897002,tumor cells
3874,4970.621794871795,10931.58547008547,tumor cells
4185,5257.203626220363,10713.78661087866,M1/M0 macrophages
4211,5239.079569892473,11150.14623655914,M1/M0 macrophages
4569,5383.371747211896,10882.53531598513,M1/M0 macrophages
4624,5449.47322970639,11458.098445595857,M1/M0 macrophages
4633,5131.536764705882,11573.767156862745,M1/M0 macrophages
4803,5575.676470588235,10854.45294117647,tumor cells
4918,5678.264637002342,10823.932084309134,M1/M0 macrophages
4949,5372.780542986426,11263.015837104072,M1/M0 macrophages
4990,5209.711915535445,10769.1221719457,M1/M0 macrophages
5280,5267.918163672654,11386.91017964072,M1/M0 macrophages
5366,5198.206128133705,10963.646239554317,tumor cells
5406,5380.4,11486.54074074074,M1/M0 macrophages
5424,5681.117021276596,11533.073138297872,M1/M0 macrophages
5734,5911.18018018018,10871.0990990991,dendritic cells
5945,5383.370873786408,11308.388349514564,M1/M0 macrophages
6033,4991.23887587822,10791.440281030444,tumor cells
6111,5653.790830945559,11636.601719197708,M1/M0 macrophages
6190,5347.993265993266,11376.774410774413,M1/M0 macrophages
6318,4984.245098039216,11333.151960784313,M1/M0 macrophages
6392,5683.151685393258,10779.98595505618,M1/M0 macrophages
6418,5573.359945872801,11557.362652232749,M1/M0 macrophages
6608,5097.852393617021,10839.44414893617,M1/M0 macrophages
6733,5335.412587412588,10659.052447552447,M1/M0 macrophages
6803,5350.067615658363,11154.96797153025,M1/M0 macrophages
6826,5918.729950900164,11176.32078559738,M1/M0 macrophages
7128,5550.845050215208,11601.32281205165,M1/M0 macrophages
7133,5181.555555555556,11267.962174940898,tumor cells
7142,5001.186234817814,11503.246963562751,M1/M0 macrophages
7241,5073.065902578796,11416.706303724928,M1/M0 macrophages
7479,5777.871710526316,11509.886513157897,M1/M0 macrophages
7547,5411.301401869159,11099.703271028038,M1/M0 macrophages
8046,4964.502262443439,11085.567119155354,M1/M0 macrophages
8184,5206.788888888889,11142.005555555555,M1/M0 macrophages
8266,5571.14054054054,10752.724324324325,tumor cells
8623,5364.214859437751,10950.544176706828,M1/M0 macrophages
8792,5636.61052631579,10974.197894736842,M1/M0 macrophages
8825,5703.172284644194,11509.248439450686,M1/M0 macrophages
9232,5760.905808477237,11546.500784929356,M1/M0 macrophages
9239,5813.990990990991,10722.545045045044,M1/M0 macrophages
9248,4941.011627906977,10951.116279069767,M1/M0 macrophages
9249,5806.154657293498,11138.260105448157,M1/M0 macrophages
9434,5275.150984682713,11588.64989059081,M1/M0 macrophages
9548,5089.58887171561,11102.081916537869,M1/M0 macrophages
9813,5305.085201793722,11043.786995515697,M1/M0 macrophages
9970,5105.170846394984,11074.451410658306,M1/M0 macrophages
9976,5804.791871921182,11086.167487684728,M1/M0 macrophages
10034,5791.74375,11390.733333333334,M1/M0 macrophages
10142,5342.165529010239,10626.62457337884,M1/M0 macrophages
10163,5674.771830985916,11205.857746478874,M1/M0 macrophages
10194,5420.759124087591,11176.021897810218,M1/M0 macrophages
10233,5284.331460674157,11663.960674157302,M1/M0 macrophages
10275,5374.76048951049,11397.8513986014,M1/M0 macrophages
