,Carcinoma_AGSCC_2_29_mieloides.csv,Dysplasia-LG_FAHNSCC_15_2_mieloides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_mieloides.csv,Carcinoma_AGSCC_2_31_mieloides.csv,Carcinoma_AGSCC_2_25_mieloides.csv,Carcinoma_AGSCC_2_24_mieloides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_mieloides.csv,Carcinoma_AGSCC_2_11_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_mieloides.csv,Carcinoma_AGSCC_2_37_mieloides.csv,Carcinoma_AGSCC_2_27_mieloides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_mieloides.csv,Carcinoma_AGSCC_2_7_mieloides.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_mieloides.csv,Carcinoma_AGSCC_2_19_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_7_mieloides.csv,Carcinoma_FAHNSCC_14_3_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_9_mieloides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_mieloides.csv,Carcinoma_AGSCC_2_13_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_5_mieloides.csv,Carcinoma_FAHNSCC_14_5_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_10_mieloides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_8_mieloides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_mieloides.csv,Dysplasia_FAAGSCC_13_1_mieloides.csv,Carcinoma_AGSCC_2_6_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_7_mieloides.csv,Dysplasia_FAAGSCC_13_4_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_1_mieloides.csv,Carcinoma_FAHNSCC_14_4_mieloides.csv,Carcinoma_AGSCC_2_5_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_4_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_mieloides.csv,Carcinoma_AGSCC_2_4_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_8_mieloides.csv,Carcinoma_AGSCC_2_23_mieloides.csv,Carcinoma_AGSCC_2_20_mieloides.csv,Carcinoma_AGSCC_2_36_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_mieloides.csv,Carcinoma_AGSCC_2_12_mieloides.csv,Carcinoma_AGSCC_2_10_mieloides.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_mieloides.csv,Carcinoma_AGSCC_2_9_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_2_mieloides.csv,Carcinoma_AGSCC_2_35_mieloides.csv,Dysplasia_FAAGSCC_13_2_mieloides.csv,Carcinoma_FAHNSCC_15_2_mieloides.csv,Carcinoma_FAHNSCC_14_2_mieloides.csv,Carcinoma_AGSCC_2_2_mieloides.csv,Carcinoma_AGSCC_2_1_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_6_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_1_mieloides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_mieloides.csv,Carcinoma_AGSCC_2_16_mieloides.csv,Dysplasia-HG_FAHNSCC_15_2_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_mieloides.csv,Dysplasia-HG_FAHNSCC_15_3_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_6_mieloides.csv,Carcinoma_AGSCC_2_18_mieloides.csv,Carcinoma_AGSCC_2_39_mieloides.csv,Carcinoma_AGSCC_2_3_mieloides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_mieloides.csv,Carcinoma_AGSCC_2_21_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_2_mieloides.csv,Carcinoma_AGSCC_2_8_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_5_mieloides.csv,Carcinoma_AGSCC_2_30_mieloides.csv,Carcinoma_AGSCC_2_17_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_mieloides.csv,Carcinoma_AGSCC_2_38_mieloides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_mieloides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_3_mieloides.csv,Carcinoma_AGSCC_2_22_mieloides.csv,Dysplasia_FAAGSCC_13_3_mieloides.csv,Dysplasia-HG_FAHNSCC_15_1_mieloides.csv,Carcinoma_AGSCC_2_34_mieloides.csv,Carcinoma_AGSCC_2_26_mieloides.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_4_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_mieloides.csv,Dysplasia-LG_FAHNSCC_15_1_mieloides.csv,Carcinoma_FAHNSCC_15_1_mieloides.csv,Carcinoma_AGSCC_2_15_mieloides.csv,Carcinoma_AGSCC_2_40_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_3_mieloides.csv,Carcinoma_AGSCC_2_14_mieloides.csv,Dysplasia-HG_FAHNSCC_15_4_mieloides.csv,Carcinoma_FAHNSCC_14_1_mieloides.csv,Carcinoma_AGSCC_2_33_mieloides.csv,Carcinoma_AGSCC_2_28_mieloides.csv
Carcinoma_AGSCC_2_29_mieloides.csv,0.0,921.5202823448959,1721.4301244669498,0.9528133279071938,0.9528133279071938,0.9528133279071938,1349.0923440429904,31.691578226688762,1455.7083067815847,0.9528133279071938,38.64507681106156,1082.8475956423943,45.744333331281126,982.6664406674233,4.385922020134892,751.9553472877146,274.2958797088063,1226.1352727074045,1113.9309272287267,657.2853803819344,1886.7411006871296,0.9528133279071938,1553.3907933805613,644.6488489016874,1393.2255521681275,1273.0203528875243,1301.2157494756732,1380.219580254762,685.4037997165459,0.9528133279071938,1479.7086985642002,433.5626610040115,552.4879478894845,619.7410373083231,65.47757209867356,1191.8844351887803,1639.239687852383,0.9528133279071938,903.1491277618817,0.9528133279071938,0.9528133279071938,32.684378763001234,1335.1362953718906,0.9528133279071938,0.9528133279071938,785.2621946406414,3.614516419395642,1304.1047050499637,66.37560027761899,625.6823910303593,963.1340061346536,222.0375346129729,119.52443332563874,207.67570607807764,782.9242743068103,1041.716199142118,1923.9300305401184,990.4866229522627,1743.9024884771684,0.9528133279071938,921.6992050513898,1247.743035998391,595.0350821845964,1198.0824610768536,0.9528133279071938,110.09547010868772,44.02719722944,1085.9615351977627,0.9528133279071938,1805.6805663120363,0.9528133279071938,567.1339048238491,0.9528133279071938,0.9528133279071938,1330.3420461846608,134.38914530655316,1871.176703359501,924.4223632959245,1119.760856272023,9.009478401386456,811.240914695859,588.1151000518032,0.9528133279071938,0.9528133279071938,1087.2128372350317,1422.4690644732464,1402.1712442156593,2431.166557009431,977.750683105746,880.7545022887418,9.99354149315917,0.9528133279071938,1426.9971430246544,0.9528133279071938,784.3704417656734,120.96515637254444,73.4350588261515,0.9528133279071938
Dysplasia-LG_FAHNSCC_15_2_mieloides.csv,921.5202823448959,0.0,1835.8623618632346,922.435456348205,922.435456348205,922.435456348205,1097.7759766815213,932.6574322573116,2030.8724805658305,922.435456348205,960.1277198313597,857.7875205293922,890.2802730534808,1132.2238462235491,919.7207028868,1067.0038064179098,903.600758784787,1707.0045081878334,1370.0092598158246,1231.8911600419838,2461.799549799556,922.435456348205,1101.7466205652725,673.6146061042973,1170.6297570920726,1260.0665791418792,1405.6450912347932,1344.2032518119643,1265.4118127471713,922.435456348205,1256.0764645937993,1035.897123111602,1068.2457924237694,1110.8892840603748,986.9602151189716,1016.6534585494023,2034.43962300253,922.435456348205,1081.3494282436689,922.435456348205,922.435456348205,923.5331550131858,1987.2062620030088,922.435456348205,922.435456348205,1276.0713396329947,925.0971594396939,1212.9592323731372,987.4859626459678,1045.7407021576253,1164.3949510790865,927.3147842383008,1030.028151211816,1060.6777941147384,932.9345942749392,1086.8337210471109,2030.164285114753,862.5780379411766,2511.7152217087287,922.435456348205,1168.3079959737374,1822.0760514367748,909.336240154695,1001.6665495350722,922.435456348205,1003.5814676448806,965.1538638208759,886.7178908078769,922.435456348205,1736.8630394216354,922.435456348205,932.4021093509324,922.435456348205,922.435456348205,1770.93427151262,1055.8717883268512,2052.849145274753,1395.0273328890225,1116.60511980579,915.1963613531931,996.1540445649575,990.4462793481814,922.435456348205,922.435456348205,999.4202395742117,2040.4346543150941,1053.5309536586901,2792.602453110473,738.5050293940186,1196.2256503725248,923.6847808903241,922.435456348205,1564.0075431018884,922.435456348205,1227.1728777321723,959.3354338895588,994.9177018464496,922.435456348205
Stroma_ad_Dysplasia_FAHNSCC_14_2_mieloides.csv,1721.4301244669498,1835.8623618632346,0.0,1720.477311139043,1720.477311139043,1720.477311139043,1208.9997556112994,1751.2160760378242,3149.6512184539647,1720.477311139043,1758.169574622197,2183.4089489320595,1676.7790247401947,2538.726431932222,1717.0851022820368,2309.83742104249,1946.2672688800772,2915.791009616367,2681.8149818791353,2367.395936466662,3544.6805586924434,1720.477311139043,2177.567731192425,1769.642820964515,1767.2284569484798,2619.3401451012974,2839.8037815435637,1028.5084002205583,2341.6720215401633,1720.477311139043,2707.4801078433525,2058.921225196164,2086.882663138245,2293.7648928126355,1785.0020699098088,2341.255679855781,3194.0679890989345,1720.477311139043,2304.9810658135466,1720.477311139043,1720.477311139043,1752.2088765741366,3052.59965526861,1720.477311139043,1720.477311139043,2488.3761629152077,1723.139014230531,2506.303386111777,1785.4280912606127,2096.9430311592705,2535.8719044524446,1911.578044448321,1839.0489311367735,1927.2002038892122,2231.8969708332797,2455.274789971261,3469.0359073279446,1744.256140476209,3453.189861162979,1720.477311139043,2521.6503913674424,2965.8798400464534,2158.599290571184,2322.6326218030804,1720.477311139043,1829.6199679198226,1762.1359653657917,1315.506820621247,1720.477311139043,3145.298989377046,1720.477311139043,2009.3879036240196,1720.477311139043,1720.477311139043,2996.263238814631,1853.9136431176876,601.9797600253197,2617.026443933118,2515.4209103634066,1713.4688357287093,2248.4276437414537,2234.194606734974,1720.477311139043,1720.477311139043,1992.7390817341927,3137.076435747396,2154.309355849344,4130.258568680803,1799.4870725618694,2482.113088874098,1729.5180393042947,1720.477311139043,2930.7544551373426,1720.477311139043,2393.866045489535,1832.2454036774025,1792.9595566372866,1720.477311139043
Carcinoma_AGSCC_2_31_mieloides.csv,0.9528133279071938,922.435456348205,1720.477311139043,0.0,0.0,0.0,1349.9555849218773,30.738764898781568,1454.7554934536774,0.0,37.69226348315436,1082.0059235575789,44.79152000337393,982.2284047990576,3.433108692227698,752.2401810019896,273.34306638089913,1225.1824593794975,1113.117286502358,656.3325670540272,1885.9388581858786,0.0,1552.4379800526538,644.4178689240728,1392.2727388402197,1273.4681175841329,1301.9789917676435,1379.266766926855,684.4509863886387,0.0,1480.4369063319318,432.6098476761043,552.805640477001,618.7882239804159,64.52475877076637,1191.8006057930013,1638.2868745244762,0.0,902.1963144339745,0.0,0.0,31.73156543509404,1334.183482043983,0.0,0.0,785.7570252360739,2.661703091488448,1304.3194333740837,65.42278694971179,624.7295777024523,963.9919640931331,221.08472128506568,118.57161999773155,206.72289275017044,783.5758431989761,1042.0895320070813,1924.3767668438188,991.14852633697,1742.949675149261,0.0,920.7463917234827,1246.7902226704837,595.2646188212436,1198.707042232049,0.0,109.14265678078053,43.074383901532805,1085.0087218698554,0.0,1805.9668316693437,0.0,567.7864618425748,0.0,0.0,1329.9782518878242,133.43633197864597,1870.2238900315929,923.9767279845508,1120.4206784787143,8.056665073479262,810.2881013679519,589.0251932958279,0.0,0.0,1086.2600239071244,1422.7230484690583,1402.4255311477386,2431.9557397113845,978.2182018480837,880.8254478925735,9.040728165251977,0.0,1427.9194817178316,0.0,783.4176284377662,120.01234304463723,72.48224549824431,0.0
Carcinoma_AGSCC_2_25_mieloides.csv,0.9528133279071938,922.435456348205,1720.477311139043,0.0,0.0,0.0,1349.9555849218773,30.738764898781568,1454.7554934536774,0.0,37.69226348315436,1082.0059235575789,44.79152000337393,982.2284047990576,3.433108692227698,752.2401810019896,273.34306638089913,1225.1824593794975,1113.117286502358,656.3325670540272,1885.9388581858786,0.0,1552.4379800526538,644.4178689240728,1392.2727388402197,1273.4681175841329,1301.9789917676435,1379.266766926855,684.4509863886387,0.0,1480.4369063319318,432.6098476761043,552.805640477001,618.7882239804159,64.52475877076637,1191.8006057930013,1638.2868745244762,0.0,902.1963144339745,0.0,0.0,31.73156543509404,1334.183482043983,0.0,0.0,785.7570252360739,2.661703091488448,1304.3194333740837,65.42278694971179,624.7295777024523,963.9919640931331,221.08472128506568,118.57161999773155,206.72289275017044,783.5758431989761,1042.0895320070813,1924.3767668438188,991.14852633697,1742.949675149261,0.0,920.7463917234827,1246.7902226704837,595.2646188212436,1198.707042232049,0.0,109.14265678078053,43.074383901532805,1085.0087218698554,0.0,1805.9668316693437,0.0,567.7864618425748,0.0,0.0,1329.9782518878242,133.43633197864597,1870.2238900315929,923.9767279845508,1120.4206784787143,8.056665073479262,810.2881013679519,589.0251932958279,0.0,0.0,1086.2600239071244,1422.7230484690583,1402.4255311477386,2431.9557397113845,978.2182018480837,880.8254478925735,9.040728165251977,0.0,1427.9194817178316,0.0,783.4176284377662,120.01234304463723,72.48224549824431,0.0
Carcinoma_AGSCC_2_24_mieloides.csv,0.9528133279071938,922.435456348205,1720.477311139043,0.0,0.0,0.0,1349.9555849218773,30.738764898781568,1454.7554934536774,0.0,37.69226348315436,1082.0059235575789,44.79152000337393,982.2284047990576,3.433108692227698,752.2401810019896,273.34306638089913,1225.1824593794975,1113.117286502358,656.3325670540272,1885.9388581858786,0.0,1552.4379800526538,644.4178689240728,1392.2727388402197,1273.4681175841329,1301.9789917676435,1379.266766926855,684.4509863886387,0.0,1480.4369063319318,432.6098476761043,552.805640477001,618.7882239804159,64.52475877076637,1191.8006057930013,1638.2868745244762,0.0,902.1963144339745,0.0,0.0,31.73156543509404,1334.183482043983,0.0,0.0,785.7570252360739,2.661703091488448,1304.3194333740837,65.42278694971179,624.7295777024523,963.9919640931331,221.08472128506568,118.57161999773155,206.72289275017044,783.5758431989761,1042.0895320070813,1924.3767668438188,991.14852633697,1742.949675149261,0.0,920.7463917234827,1246.7902226704837,595.2646188212436,1198.707042232049,0.0,109.14265678078053,43.074383901532805,1085.0087218698554,0.0,1805.9668316693437,0.0,567.7864618425748,0.0,0.0,1329.9782518878242,133.43633197864597,1870.2238900315929,923.9767279845508,1120.4206784787143,8.056665073479262,810.2881013679519,589.0251932958279,0.0,0.0,1086.2600239071244,1422.7230484690583,1402.4255311477386,2431.9557397113845,978.2182018480837,880.8254478925735,9.040728165251977,0.0,1427.9194817178316,0.0,783.4176284377662,120.01234304463723,72.48224549824431,0.0
Stroma_ad_Dysplasia_FAHNSCC_14_4_mieloides.csv,1349.0923440429904,1097.7759766815213,1208.9997556112994,1349.9555849218773,1349.9555849218773,1349.9555849218773,0.0,1380.6943498206588,2736.8149105363204,1349.9555849218773,1387.6478484050315,1265.6766532954036,1307.4477657523082,1796.7259684867822,1346.642094932057,1596.774350850527,1519.342576203286,2439.1747400589197,2066.776882621666,1915.7965048053989,3168.0560684673546,1349.9555849218773,1240.5492633135402,1177.4685928297738,1001.568638517146,1846.0089396561855,2068.854288971271,814.6100655909801,1918.3402513611209,1349.9555849218773,1731.6831450428722,1577.230411394901,1543.6263642137396,1752.7807786645146,1414.4803436926436,1410.4635581770733,2585.1326521237793,1349.9555849218773,1766.1192969634992,1349.9555849218773,1349.9555849218773,1381.6871503569712,2657.929895352205,1349.9555849218773,1349.9555849218773,2019.5125655747047,1352.617288013366,1575.2606311638906,1415.0124686427635,1601.664461452723,1789.2452777093959,1486.956149449238,1468.5272049196083,1555.0665823664185,1544.8516742137474,1675.0419564289593,2683.1055711294202,941.6870451893653,3071.407957601077,1349.9555849218773,1827.6888017614338,2581.061908200052,1607.766586960333,1354.670705074979,1349.9555849218773,1459.0982417026576,1393.02996882341,662.8129138765631,1349.9555849218773,2330.818253816715,1349.9555849218773,1538.3448027902778,1349.9555849218773,1349.9555849218773,2472.289743273583,1483.3919169005228,1424.4999557755327,2071.628658134125,1707.215445271768,1342.813713867943,1614.5602535000492,1610.2817111020186,1349.9555849218773,1349.9555849218773,1122.8814623631117,2733.343526331059,1162.2851832322303,3521.3282387609966,1130.5041631579832,1836.436019901295,1358.9963130871292,1349.9555849218773,2074.4064703913546,1349.9555849218773,1901.4316987909774,1451.4230008456973,1422.4043919952535,1349.9555849218773
Carcinoma_AGSCC_2_11_mieloides.csv,31.691578226688762,932.6574322573116,1751.2160760378242,30.738764898781568,30.738764898781568,30.738764898781568,1380.6943498206588,0.0,1442.2294892702084,30.738764898781568,68.43102838193593,1112.74468845636,75.5302849021555,1012.9671696978394,34.171873591009266,782.9789459007712,304.0818312796807,1215.8971755792081,1143.8560514011397,664.6430427460057,1857.8894513376304,30.738764898781568,1583.1767449514355,675.1566338228544,1423.0115037390017,1304.2068824829146,1332.7177566664247,1410.0055318256361,715.1897512874203,30.738764898781568,1511.1756712307129,463.3486125748859,583.5444053757826,649.5269888791976,95.26352366954794,1222.5393706917828,1609.0239640940174,30.738764898781568,932.9350793327561,30.738764898781568,30.738764898781568,62.47033033387561,1319.6723285063947,30.738764898781568,30.738764898781568,816.4957901348555,33.400467990270016,1335.0581982728654,96.16155184849336,655.4683426012338,994.7307289919146,251.82348618384728,149.3103848965131,181.70522291366734,814.3146080977576,1072.828296905863,1955.1155317426005,1021.8872912357516,1721.5025593122307,30.738764898781568,951.4851566222642,1239.7310939228519,595.433507246508,1229.4458071308302,30.738764898781568,139.8814216795621,73.81314880031437,1115.747486768637,30.738764898781568,1836.7055965681252,30.738764898781568,598.5252267413564,30.738764898781568,30.738764898781568,1322.764743811845,164.17509687742753,1900.9626549303753,954.7154928833326,1151.1594433774956,38.795429972260834,841.0268662667335,619.7639581946095,30.738764898781568,30.738764898781568,1116.9987888059059,1392.9261976077637,1433.1642960465203,2462.694504610166,960.3821651398812,911.5642127913552,39.779493064033545,30.738764898781568,1458.658246616613,30.738764898781568,814.1563933365478,150.75110794341882,103.22101039702588,30.738764898781568
Stroma_ad_Dysplasia_FAAGSCC_13_5_mieloides.csv,1455.7083067815847,2030.8724805658305,3149.6512184539647,1454.7554934536774,1454.7554934536774,1454.7554934536774,2736.8149105363204,1442.2294892702084,0.0,1454.7554934536774,1492.4477569368319,2289.3245158735276,1496.6872042066088,1605.3226177632012,1456.6897684719393,1539.8016000182038,1406.0695542986105,1284.3951884528628,1746.785742366811,1233.2209177441011,1341.261608028583,1454.7554934536774,2831.3630556497724,1796.8755658354241,2810.4625293234726,1905.826617653587,2033.6007146186594,2804.4557280320128,1162.1385262562708,1454.7554934536774,2663.668192099163,1363.4532587729482,1473.4180654831757,1729.6150543255903,1519.280252224444,2439.5158407547783,1347.2755878665396,1454.7554934536774,1551.6258093805943,1454.7554934536774,1454.7554934536774,1439.4297270397956,890.1823392094655,1454.7554934536774,1454.7554934536774,1267.1354710803487,1455.538366868664,2588.5942651680875,1460.625575633822,1412.1812693629245,2018.169414012072,1360.7169973593732,1550.730941691236,1346.3802494642541,1806.6450730171136,1868.269746437839,2635.25653116073,2412.580336335836,2095.8457332193893,1454.7554934536774,1838.7734096085333,1070.5963808769739,1380.000813308062,2479.6955299177257,1454.7554934536774,1542.8620703054037,1497.8298773552106,2489.581061757123,1454.7554934536774,2439.9161519547597,1454.7554934536774,1520.1989090432216,1454.7554934536774,1454.7554934536774,1276.6310861394945,1553.2581140445063,3301.585478687601,1414.6542018287582,2111.799180218449,1462.812158527157,1729.4266743107173,1712.7602245193953,1454.7554934536774,1454.7554934536774,2509.0245805972713,1150.2712714948202,2576.50025812101,2699.666299128722,1924.6836394582147,1778.871756934161,1448.8456798187335,1454.7554934536774,2695.9834779573216,1454.7554934536774,1357.5376906507904,1382.3426436522982,1527.237738951922,1454.7554934536774
Carcinoma_AGSCC_2_37_mieloides.csv,0.9528133279071938,922.435456348205,1720.477311139043,0.0,0.0,0.0,1349.9555849218773,30.738764898781568,1454.7554934536774,0.0,37.69226348315436,1082.0059235575789,44.79152000337393,982.2284047990576,3.433108692227698,752.2401810019896,273.34306638089913,1225.1824593794975,1113.117286502358,656.3325670540272,1885.9388581858786,0.0,1552.4379800526538,644.4178689240728,1392.2727388402197,1273.4681175841329,1301.9789917676435,1379.266766926855,684.4509863886387,0.0,1480.4369063319318,432.6098476761043,552.805640477001,618.7882239804159,64.52475877076637,1191.8006057930013,1638.2868745244762,0.0,902.1963144339745,0.0,0.0,31.73156543509404,1334.183482043983,0.0,0.0,785.7570252360739,2.661703091488448,1304.3194333740837,65.42278694971179,624.7295777024523,963.9919640931331,221.08472128506568,118.57161999773155,206.72289275017044,783.5758431989761,1042.0895320070813,1924.3767668438188,991.14852633697,1742.949675149261,0.0,920.7463917234827,1246.7902226704837,595.2646188212436,1198.707042232049,0.0,109.14265678078053,43.074383901532805,1085.0087218698554,0.0,1805.9668316693437,0.0,567.7864618425748,0.0,0.0,1329.9782518878242,133.43633197864597,1870.2238900315929,923.9767279845508,1120.4206784787143,8.056665073479262,810.2881013679519,589.0251932958279,0.0,0.0,1086.2600239071244,1422.7230484690583,1402.4255311477386,2431.9557397113845,978.2182018480837,880.8254478925735,9.040728165251977,0.0,1427.9194817178316,0.0,783.4176284377662,120.01234304463723,72.48224549824431,0.0
