CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,CD45,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
400,2196.29215686275,157.8,58.6725490196078,449.249019607843,773.572549019608,1232.4568627451,716.435294117647,344.235294117647,428.747058823529,106.860784313725,2002.98235294118,413.598039215686,125.588235294118,419.580392156863,1822.69803921569,860.278431372549,486.666666666667,269.525490196078,1346.97450980392,585.613725490196,213.558823529412,191.672549019608,1197.68235294118,293.627450980392,134.274509803922,821.805882352941,1420.39411764706,772.641176470588,194.903921568627,261.733333333333,24904.4470588235,18669.8607843137,510,28.6057615431261,22.7630284920586,0.605625532445664,0.967741935483871,0.764617691154423,-1.36937462098767,F29P1,HN,1,F29P1,other APCs,,carcinoma_invasive_F29P1_3
679,1983.86290322581,154.774193548387,54.2069892473118,477.583333333333,971.370967741936,1141.96774193548,865.271505376344,346.158602150538,493.545698924731,107.806451612903,1824.59408602151,979.647849462366,44.3736559139785,332.862903225806,1716.0,812.163978494624,346.532258064516,956.653225806452,1251.3064516129,554.561827956989,262.241935483871,174.462365591398,1144.96505376344,577.282258064516,99.2311827956989,988.10752688172,1326.15053763441,854.685483870968,206.551075268817,262.615591397849,25266.2177419355,18467.873655914,372,25.0300445823109,18.942160879795,0.653673192783837,0.961240310077519,0.735177865612648,-0.833213931267102,F29P1,HN,1,F29P1,effector CD8+ T cells,,carcinoma_invasive_F29P1_3
688,1993.89349112426,132.159763313609,60.6863905325444,342.153846153846,117.473372781065,1152.09467455621,629.065088757396,340.159763313609,349.094674556213,106.621301775148,1842.0,352.562130177515,62.810650887574,279.325443786982,1783.73964497041,580.804733727811,139.757396449704,289.023668639053,1330.32544378698,575.171597633136,220.757396449704,220.171597633136,1172.69822485207,203.739644970414,65.5621301775148,1158.31360946746,1347.95266272189,783.869822485207,156.14201183432,257.863905325444,24461.8934911243,18404.3195266272,169,19.5380724733618,11.0372751434826,0.825151733751751,0.938888888888889,0.704166666666667,-1.5692487912051,F29P1,HN,1,F29P1,stromal cells,,carcinoma_invasive_F29P1_3
720,2278.84381338742,111.685598377282,56.1440162271805,468.113590263692,856.26369168357,1325.77484787018,364.929006085193,322.963488843813,371.494929006085,104.561866125761,2205.29006085193,335.048681541582,45.8640973630832,405.251521298174,1966.08113590264,582.085192697769,154.947261663286,203.247464503043,1431.69168356998,525.912778904665,219.251521298174,185.371196754564,1276.06490872211,195.888438133874,81.7586206896552,2378.98985801217,1429.2799188641,734.413793103448,157.46247464503,247.119675456389,25525.2920892495,18446.4340770791,493,28.9646199318483,21.7027113871771,0.662249392539787,0.946257197696737,0.714492753623188,-0.10687947718646,F29P1,HN,1,F29P1,endothelial cells,,carcinoma_invasive_F29P1_3
807,2261.60369609856,145.447638603696,58.4887063655031,449.774127310062,815.398357289528,1288.21765913758,895.802874743327,353.193018480493,512.858316221766,107.767967145791,2045.56673511294,545.301848049281,43.9363449691992,580.753593429158,1944.5749486653,735.494866529774,412.275154004107,1033.03285420945,1399.77002053388,549.17453798768,228.158110882957,175.137577002053,1257.33470225873,793.242299794661,81.3675564681725,996.494866529774,1459.45379876797,854.248459958932,271.82135523614,280.036960985626,25160.6632443532,18594.3942505133,487,30.0412521520839,20.7156855615327,0.72421462245374,0.968190854870775,0.714076246334311,-0.307853962752222,F29P1,HN,1,F29P1,effector CD8+ T cells,,carcinoma_invasive_F29P1_3
1017,2596.76359338061,439.434988179669,877.657210401891,436.643026004728,586.434988179669,1461.65011820331,483.486997635934,362.09219858156,415.489361702128,108.295508274232,2331.22458628842,391.326241134752,188.401891252955,381.271867612293,2068.81560283688,730.312056737589,216.74231678487,562.442080378251,1539.05673758865,622.03073286052,253.799054373522,189.888888888889,1367.23877068558,860.945626477541,116.449172576832,814.479905437352,1589.64302600473,1022.43262411348,177.659574468085,286.888888888889,24374.5957446809,18615.5744680851,423,24.7193563770906,21.7883501914621,0.472317101435488,0.981438515081206,0.801136363636364,1.14432330596792,F29P1,HN,1,F29P1,regulatory T cells,,carcinoma_invasive_F29P1_3
1035,2375.85866666667,156.178666666667,56.144,356.749333333333,218.226666666667,1352.41866666667,935.058666666667,631.210666666667,433.898666666667,106.242666666667,2136.17866666667,405.538666666667,193.330666666667,417.546666666667,2006.568,666.954666666667,282.053333333333,370.709333333333,1498.55466666667,631.205333333333,219.997333333333,185.005333333333,1318.30933333333,1732.98133333333,116.6,810.168,1541.016,879.552,166.477333333333,274.008,24821.6,18492.4,375,24.4472922583746,19.5568036217651,0.600056181249817,0.956632653061224,0.75,1.39637694736901,F29P1,HN,1,F29P1,stromal cells,,carcinoma_invasive_F29P1_3
1051,2967.34567901235,320.805555555556,255.012345679012,443.716049382716,640.478395061728,1809.0,493.37037037037,357.62037037037,388.913580246914,105.496913580247,2705.81790123457,597.200617283951,45.5401234567901,475.441358024691,2637.4537037037,672.404320987654,256.126543209877,247.206790123457,1947.5462962963,568.132716049383,226.058641975309,177.08950617284,1673.53086419753,205.956790123457,67.037037037037,845.75,2037.0987654321,921.654320987654,212.70987654321,256.271604938272,25218.0802469136,18601.7993827161,324,24.018498355103,17.2217005315966,0.697054442946592,0.950146627565982,0.75,-1.51433776360297,F29P1,HN,1,F29P1,stromal cells,,carcinoma_invasive_F29P1_3
1399,3390.37757437071,229.004576659039,116.329519450801,682.077803203661,2391.4828375286,2093.92677345538,542.04347826087,396.62700228833,437.402745995423,109.494279176201,3366.1647597254,419.011441647597,85.8581235697941,556.871853546911,2936.73455377574,739.258581235698,292.949656750572,272.025171624714,2174.89244851259,624.514874141877,237.693363844394,169.70709382151,1941.38901601831,295.729977116705,85.6086956521739,851.810068649886,2390.32723112128,832.842105263158,169.723112128146,261.633867276888,25306.3638443936,18197.7688787185,437,25.8038298343765,21.58660073426,0.547866512084267,0.956236323851204,0.730769230769231,1.31087665421497,F29P1,HN,1,F29P1,stromal cells,,carcinoma_invasive_F29P1_3
1430,1999.36945812808,142.23645320197,55.3596059113301,351.71921182266,104.044334975369,1148.16748768473,419.246305418719,336.147783251232,400.182266009852,106.581280788177,1879.12315270936,344.0,48.2709359605911,288.556650246305,1832.79802955665,565.980295566503,157.344827586207,208.896551724138,1344.73399014778,550.551724137931,218.576354679803,236.48275862069,1199.52709359606,201.911330049261,79.8522167487685,1081.07881773399,1431.48768472906,786.709359605911,155.261083743842,247.246305418719,25285.8768472906,18700.4581280788,203,18.0169883186909,14.3696510914683,0.603238019823317,0.966666666666667,0.805555555555556,-1.48662953697141,F29P1,HN,1,F29P1,stromal cells,,carcinoma_invasive_F29P1_3
1471,3115.57986870897,258.64989059081,74.5711159737418,363.781181619256,112.010940919037,1662.12691466083,405.772428884026,403.962800875274,319.330415754923,105.748358862144,2638.05689277899,403.934354485777,940.120350109409,368.691466083151,2355.22975929978,974.671772428884,181.757111597374,693.938730853392,1667.23194748359,709.01750547046,236.299781181619,153.772428884026,1461.73741794311,762.472647702407,266.185995623632,818.886214442013,1687.43544857768,929.295404814004,180.498905908096,342.129102844639,24700.2735229759,19398.0284463895,457,25.5743091653004,22.8585384263092,0.448448569839662,0.966173361522199,0.793402777777778,-0.769981329639062,F29P1,HN,1,F29P1,Ki67+ tumor cells,,carcinoma_invasive_F29P1_3
1484,1102.26813880126,98.3154574132492,54.8517350157729,403.343848580442,421.249211356467,650.217665615142,687.107255520505,382.268138801262,355.249211356467,107.170347003155,1000.60252365931,400.854889589905,674.07570977918,341.208201892744,944.258675078864,699.312302839117,147.268138801262,479.06309148265,698.548895899054,686.634069400631,218.435331230284,158.365930599369,672.129337539432,358.880126182965,512.315457413249,817.709779179811,769.170347003155,776.498422712934,159.1261829653,269.640378548896,24324.1167192429,18442.5047318612,317,22.795496745589,17.7250822708494,0.628797044261312,0.969418960244648,0.800505050505051,-1.21026358309397,F29P1,HN,1,F29P1,Ki67+ tumor cells,,carcinoma_invasive_F29P1_3
