CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,CD45,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
34,5960.499245852187,316.73001508295624,83.1342383107089,369.9155354449472,613.4539969834087,3600.609351432881,436.079939668175,474.6953242835596,317.5324283559578,157.11161387631975,5737.796380090498,491.9110105580694,104.96078431372548,219.99396681749624,4567.126696832579,801.6787330316743,162.14630467571644,169.62594268476622,3741.422322775264,922.419306184012,430.41628959276017,109.44343891402715,3960.325791855204,293.6953242835596,359.4434389140271,3053.060331825038,3520.110105580694,1083.369532428356,171.03469079939669,228.35746606334845,14546.101055806936,22123.19004524887,663.0,32.197355483126,26.468015524887942,0.5694072656530798,0.9664723032069972,0.7399553571428571,0.4032779746960795,F23P1_PRIM,HN,1,F23P1_PRIM,endothelial cells,,stroma_ad_HG_dysplasia_F23P1_PRIM_1
81,6649.969088098918,215.35239567233384,114.46058732612056,661.7527047913446,2028.3168469860896,3759.9227202472953,612.4343122102009,376.0030911901082,355.82998454404947,156.41576506955178,6135.989180834621,750.5115919629058,99.60741885625966,213.82689335394127,4768.925811437403,835.3183925811437,176.13910355486863,334.91653786707883,3687.0401854714064,740.1854714064915,341.3199381761978,103.04173106646058,3967.208655332303,239.2797527047913,861.2380216383308,1187.8809891808346,3451.208655332303,887.1576506955178,158.09582689335394,219.3431221020093,14621.859350850078,22361.828438949,647.0,31.061651043615424,26.558616554467072,0.5185799669302289,0.9743975903614458,0.8263090676883781,-0.4880817558768993,F23P1_PRIM,HN,1,F23P1_PRIM,M2 macrophages,,stroma_ad_HG_dysplasia_F23P1_PRIM_1
99,7858.008,287.872,57.256,377.984,546.848,4233.0,346.984,385.752,316.352,159.072,6809.512,473.024,95.76,208.328,5767.248,668.952,347.616,161.288,4716.688,753.272,1298.688,107.032,5063.112,286.736,206.336,1218.04,4398.16,1025.224,153.408,236.824,14761.96,22435.848,125.0,13.70119955230489,11.627977761757217,0.5289015415674441,0.946969696969697,0.7440476190476191,-0.2851907117884933,F23P1_PRIM,HN,1,F23P1_PRIM,neutrophils,,stroma_ad_HG_dysplasia_F23P1_PRIM_1
100,8868.580993520518,545.1382289416847,93.15766738660908,377.1555075593952,893.9071274298057,5434.680345572354,572.5334773218143,443.9892008639309,331.9978401727862,158.9352051835853,8116.721382289416,585.0302375809936,96.06047516198704,248.58747300215984,6406.8682505399565,813.8423326133909,304.0107991360691,147.38444924406048,5658.9503239740825,830.3153347732182,485.72354211663065,117.31533477321814,6207.460043196545,272.4492440604752,255.87257019438445,1404.0799136069115,5446.589632829374,1061.8228941684663,182.57235421166305,210.6371490280777,15269.874730021598,22049.38660907128,463.0,29.439237033904256,20.12771874046105,0.7297596111853446,0.9706498951781972,0.7982758620689655,1.4057585583568997,F23P1_PRIM,HN,1,F23P1_PRIM,CD4+ T cells,,stroma_ad_HG_dysplasia_F23P1_PRIM_1
161,7387.895666131621,304.30658105939006,76.37239165329053,346.35473515248793,530.2584269662922,4730.526484751204,548.3531300160514,530.0064205457464,323.6484751203852,157.42536115569823,7665.449438202248,555.3499197431781,104.09630818619584,235.6548956661316,6008.476725521669,845.4414125200642,445.8170144462279,168.6035313001605,4971.902086677367,996.494382022472,1752.738362760835,149.91653290529695,5395.971107544141,320.62760834670945,203.05457463884431,1822.521669341894,4862.699839486357,1206.4606741573034,174.41733547351524,252.42215088282504,14568.194221508827,22151.950240770464,623.0,32.45151222773582,24.50713540428375,0.6555031952000829,0.9719188767550702,0.77875,-1.3731141693727256,F23P1_PRIM,HN,1,F23P1_PRIM,neutrophils,,stroma_ad_HG_dysplasia_F23P1_PRIM_1
274,12250.272,612.2106666666666,108.008,378.664,726.376,7901.850666666666,997.232,498.5173333333333,332.264,157.11466666666666,11162.28,778.4293333333334,103.46933333333334,316.856,9056.085333333333,952.2933333333332,380.8693333333333,165.54666666666665,7667.813333333333,934.112,410.3066666666667,930.8266666666668,8040.581333333333,289.82666666666665,488.88,782.832,6969.453333333333,1181.2586666666666,327.784,228.53333333333333,14510.386666666667,21808.058666666668,375.0,23.73679776213605,20.19649769416876,0.525405721318849,0.942211055276382,0.7440476190476191,-1.4650818764636573,F23P1_PRIM,HN,1,F23P1_PRIM,memory CD4+ T cells,,stroma_ad_HG_dysplasia_F23P1_PRIM_1
316,6443.110056925996,322.22011385199244,86.2011385199241,298.5180265654649,513.2485768500949,3979.2561669829215,1138.0721062618595,415.0796963946869,259.2390891840608,156.70967741935485,5853.206831119544,581.6204933586338,95.7741935483871,198.865275142315,4663.058823529412,748.8633776091082,396.25426944971537,120.97722960151803,3984.4326375711576,793.7476280834915,348.719165085389,98.69639468690704,4247.277039848197,280.52941176470586,647.6812144212523,1027.3225806451612,3941.476280834914,982.370018975332,199.168880455408,211.6337760910816,15047.275142314991,21881.415559772297,527.0,28.00956526706269,23.98130241021902,0.5166733549963504,0.975925925925926,0.7842261904761905,-0.1652452070510298,F23P1_PRIM,HN,1,F23P1_PRIM,M2 macrophages,,stroma_ad_HG_dysplasia_F23P1_PRIM_1
850,6169.305301645339,157.72394881170018,79.9762340036563,372.53930530164536,1399.9616087751372,3816.2321755027424,405.8519195612432,372.0383912248629,291.1681901279708,155.3930530164534,5492.26873857404,367.8519195612432,97.3473491773309,227.5575868372944,4468.385740402194,682.8848263254114,135.39853747714807,159.51005484460694,3944.308957952468,727.892138939671,338.49360146252286,116.3235831809872,4023.612431444241,247.94515539305303,773.945155393053,4282.656307129799,3546.212065813528,891.855575868373,175.50822669104204,217.491773308958,15091.581352833638,21430.30347349177,547.0,29.08435996233306,24.007035617188293,0.5645078862599349,0.9630281690140844,0.7513736263736264,-1.0285784859852996,F23P1_PRIM,HN,1,F23P1_PRIM,endothelial cells,,stroma_ad_HG_dysplasia_F23P1_PRIM_1
863,11528.734006734006,757.96632996633,122.74410774410777,581.5420875420875,1684.983164983165,6423.13468013468,400.3905723905724,386.5925925925926,311.023569023569,157.94949494949495,9859.380471380471,457.7979797979798,95.54545454545456,240.1717171717172,8183.333333333333,752.3602693602694,144.56228956228955,145.87205387205387,6592.946127946128,743.4444444444445,320.0,116.12457912457911,7407.026936026936,248.946127946128,297.6363636363636,756.2255892255893,6216.747474747474,974.5622895622896,160.16835016835017,216.05723905723903,14899.552188552188,22469.88888888889,297.0,24.26413983217989,15.611669152731745,0.7655259577400062,0.9488817891373802,0.7279411764705882,1.297910139139231,F23P1_PRIM,HN,1,F23P1_PRIM,CD4+ T cells,,stroma_ad_HG_dysplasia_F23P1_PRIM_1
891,8800.063679245282,235.4433962264151,67.82783018867924,265.62028301886795,376.3254716981132,5705.115566037736,769.1202830188679,390.3891509433962,280.9740566037736,157.9764150943396,7818.747641509434,734.0283018867924,97.06839622641508,216.19103773584905,6403.195754716981,757.1603773584906,370.1462264150944,118.93160377358492,5802.0,779.7617924528302,383.65330188679246,99.92216981132076,6039.509433962264,258.8938679245283,250.7617924528301,861.1674528301887,5277.594339622641,948.2688679245284,177.10849056603774,214.4929245283019,15202.849056603774,21334.02122641509,424.0,25.40169413452562,21.428360562889576,0.5370035584598827,0.9702517162471396,0.7361111111111112,0.7705437656144409,F23P1_PRIM,HN,1,F23P1_PRIM,M2 macrophages,,stroma_ad_HG_dysplasia_F23P1_PRIM_1
