cellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,CD45_2,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,phenotype
18,9586.21444954128,571.540137614679,213.377293577982,608.071100917431,9.13761467889908,2307.38073394495,461.829128440367,204.881880733945,952.97247706422,3907.51834862385,468.379587155963,1326.25114678899,961.134174311927,3015.13990825688,410.261467889908,138.766055045872,965.18004587156,2316.92775229358,1291.30389908257,411.913990825688,1128.16972477064,1640.32912844037,401.391055045872,4282.50573394495,583.872706422018,1129.58830275229,315.715596330275,128.982798165138,1037.32912844037,415.542431192661,10798.5493119266,2861.12155963303,872,34.8440889489866,31.888558854128,0.403048916283705,0.974301675977654,0.801470588235294,-0.5480404567915,FAHNSCC_15,HN,1,tumor cells
20,6582.16486486487,497.316216216216,192.075675675676,604.024324324324,10.3405405405405,1367.23108108108,392.839189189189,203.754054054054,952.502702702703,2395.79459459459,408.163513513514,933.836486486486,956.504054054054,1970.35945945946,300.691891891892,143.977027027027,931.436486486486,1528.02432432432,630.617567567568,404.324324324324,1586.09054054054,951.362162162162,278.295945945946,4051.7,584.141891891892,794.039189189189,243.083783783784,110.366216216216,986.777027027027,409.974324324324,10679.5297297297,3182.54594594595,740,32.90582806711,28.6920587742499,0.489604566310022,0.978835978835979,0.797413793103448,-1.10279673360468,FAHNSCC_15,HN,1,tumor cells
57,7459.30550918197,505.173622704508,197.449081803005,603.278797996661,11.1435726210351,1659.87813021703,391.10183639399,202.494156928214,951.400667779633,2863.42570951586,410.67612687813,637.367278797997,946.071786310518,2022.74958263773,321.819699499165,137.151919866444,1092.33889816361,1696.50083472454,745.322203672788,410.218697829716,1704.78631051753,1026.08681135225,284.455759599332,4985.01502504174,581.253756260434,846.734557595993,261.504173622705,116.622704507513,995.74958263773,414.145242070117,10597.7646076795,3316.17362270451,599,30.8335793276707,24.7428507023123,0.596699955073234,0.967689822294023,0.772903225806452,0.174560933746709,FAHNSCC_15,HN,1,tumor cells
81,12602.5996376812,676.460144927536,236.105072463768,607.856884057971,13.9492753623188,2657.55072463768,533.077898550725,222.965579710145,959.141304347826,4262.76992753623,518.208333333333,1655.91304347826,980.427536231884,3191.29891304348,425.936594202899,151.769927536232,1058.29347826087,2346.17028985507,1798.69202898551,481.565217391304,1361.57789855072,1605.07065217391,640.077898550725,6056.38768115942,587.030797101449,905.057971014493,284.23731884058,125.577898550725,1017.64673913043,416.211956521739,11629.9003623188,3109.47644927536,552,29.5947724460716,23.7976795735634,0.594470156369142,0.961672473867596,0.761379310344828,0.253789448843346,FAHNSCC_15,HN,1,tumor cells
94,13079.6548956661,573.404494382022,211.105939004815,606.545746388443,12.0529695024077,2747.00160513644,513.308186195827,222.277688603531,953.67897271268,4577.93739967897,513.751203852327,463.804173354735,979.770465489567,3314.95505617978,395.29695024077,174.385232744783,1061.76725521669,2368.95024077047,876.600321027287,407.757624398074,1171.50240770465,1448.61958266453,2672.25361155698,2324.90690208668,587.508828250401,824.373996789727,257.744783306581,139.985553772071,1015.62921348315,411.465489566613,10795.5906902087,3374.48475120385,623,29.6938124149888,26.7566941081945,0.433639346285008,0.965891472868217,0.741666666666667,0.410569414135213,FAHNSCC_15,HN,1,Ki67+ tumor cells
102,14403.3307984791,624.697718631179,218.861216730038,604.980988593156,11.6634980988593,3173.86882129278,555.058935361217,234.996197718631,959.209125475285,5022.42395437262,553.224334600761,721.737642585551,984.819391634981,3572.69771863118,403.659695817491,155.699619771863,1059.72623574145,2648.07414448669,1364.66539923954,418.781368821293,1283.74524714829,1683.06653992395,2462.463878327,3536.01901140684,582.958174904943,840.473384030418,258.294676806084,126.922053231939,1020.62737642586,412.577946768061,11211.7870722433,3199.64828897338,526,27.8671445172604,24.0494371892188,0.505198312135856,0.970479704797048,0.779259259259259,-0.518102620355881,FAHNSCC_15,HN,1,Ki67+ tumor cells
117,15201.7942664418,697.994940978078,243.740303541315,604.507588532884,14.5497470489039,3376.50758853288,605.730185497471,237.586846543002,951.001686340641,5566.00168634064,567.758853288364,499.940978077572,1055.59696458685,3729.80944350759,420.227655986509,202.836424957841,1048.64080944351,2736.19561551433,1029.04047217538,439.037099494098,1197.45531197302,1914.21922428331,12555.4384485666,4558.59696458685,589.232715008432,920.736930860034,272.588532883643,201.966273187184,1019.37774030354,413.404721753794,10754.4957841484,3860.48735244519,593,29.6692234326103,25.4649334638424,0.513157310755851,0.967373572593801,0.76025641025641,-0.385811723145051,FAHNSCC_15,HN,1,other APCs
122,7589.01547987616,473.128482972136,189.818885448916,601.597523219814,7.47213622291022,1743.1439628483,352.695046439628,208.698142414861,956.325077399381,2893.43498452012,393.329721362229,919.357585139319,949.286377708978,1960.4613003096,309.585139318885,148.143962848297,973.606811145511,1674.86996904025,773.235294117647,412.323529411765,1550.69349845201,1010.86377708978,266.414860681115,4490.30650154799,577.628482972136,848.235294117647,245.379256965944,110.919504643963,989.092879256966,411.750773993808,10397.9520123839,2612.1826625387,646,35.0375060810986,23.4870492458166,0.742053906736234,0.96996996996997,0.738285714285714,0.315450216332531,FAHNSCC_15,HN,1,tumor cells
155,8794.93942992874,654.485748218527,228.970308788599,605.155581947744,8.66270783847981,1937.85035629454,447.516627078385,212.681710213777,957.538004750594,3258.54513064133,459.412114014252,875.4216152019,957.78028503563,2058.88836104513,357.402612826603,135.248218527316,950.75890736342,1982.54988123515,1830.04631828979,673.59026128266,1573.54988123515,1044.96555819477,291.995249406176,8451.92755344418,578.268408551069,818.749406175772,262.738717339667,120.919239904988,1002.42636579572,411.771971496437,11116.2327790974,2501.96080760095,842,34.5150667643886,31.0776987952204,0.435043081230101,0.968929804372842,0.751785714285714,-1.08555584732637,FAHNSCC_15,HN,1,neutrophils
177,8247.0,505.810810810811,196.99806949807,601.882239382239,11.2220077220077,1835.07722007722,428.237451737452,199.994208494209,949.469111969112,3047.83976833977,433.239382239382,589.104247104247,949.339768339768,2260.86293436293,335.401544401544,144.878378378378,960.515444015444,1760.29150579151,868.895752895753,405.517374517375,1583.83204633205,1017.92664092664,286.194980694981,3143.43629343629,581.513513513514,825.337837837838,256.200772200772,126.984555984556,1013.01737451737,411.700772200772,10677.9362934363,3400.40540540541,518,26.9466694126762,24.4914487752098,0.417044794319624,0.962825278810409,0.74,-0.0931396531103488,FAHNSCC_15,HN,1,tumor cells
