CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,CD45,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
57,1432.05701754386,99.9364035087719,53.8333333333333,340.125,26.0592105263158,932.850877192982,1489.26096491228,368.872807017544,304.418859649123,106.366228070175,1582.60964912281,346.100877192982,1340.52412280702,258.633771929825,1413.27850877193,812.55701754386,152.328947368421,137.298245614035,964.989035087719,661.973684210526,225.929824561404,143.247807017544,965.752192982456,213.043859649123,56.7565789473684,823.324561403509,1167.81359649123,825.315789473684,171.087719298246,241.269736842105,28062.1776315789,13076.4671052632,456,24.9743950235562,23.2696525712819,0.363125108944287,0.955974842767296,0.76,1.34702895050448,F29P1,HN,1,F29P1,tumor cells,,carcinoma_invasive_F29P1_10
65,1963.87923416789,171.266568483063,56.7731958762887,335.639175257732,21.2562592047128,1369.66126656848,2870.03681885125,444.829160530192,385.468335787923,106.530191458027,2272.45360824742,373.173784977909,3017.80265095729,324.297496318115,2082.81590574374,633.972017673049,120.444771723122,204.095729013255,1468.57879234168,700.773195876289,225.312223858616,149.885125184094,1399.0530191458,213.503681885125,76.1620029455081,806.474226804124,1720.970544919,815.500736377025,160.139911634757,248.678939617084,27324.8350515464,13984.5449189985,679,30.9513311957875,27.9555386242341,0.429199799347908,0.968616262482168,0.780459770114943,0.346993870805926,F29P1,HN,1,F29P1,tumor cells,,carcinoma_invasive_F29P1_10
175,1465.78378378378,297.694980694981,59.6756756756757,361.108108108108,63.4980694980695,1110.4555984556,3775.32432432432,384.023166023166,324.486486486487,107.532818532819,1820.57528957529,614.918918918919,1217.55212355212,250.675675675676,1554.59073359073,831.011583011583,929.050193050193,259.135135135135,1096.28571428571,916.119691119691,227.220077220077,158.003861003861,1033.30888030888,215.084942084942,81.1853281853282,1348.39382239382,1225.19305019305,906.320463320463,319.555984555985,255.138996138996,27002.2007722008,12455.9305019305,259,18.8803158138743,17.4833802879547,0.377496506079772,0.962825278810409,0.757309941520468,1.10369003088032,F29P1,HN,1,F29P1,IBA1+ tumor cells,,carcinoma_invasive_F29P1_10
211,2547.74354561102,211.092943201377,63.4974182444062,369.542168674699,106.31669535284,1780.11187607573,576.461273666093,382.036144578313,313.037865748709,105.748709122203,2946.07917383821,480.672977624785,222.798623063683,430.032702237522,2580.78485370052,683.084337349398,678.975903614458,162.354561101549,1746.82271944923,634.483648881239,223.934595524957,153.001721170396,1640.63166953528,256.826161790017,59.1376936316695,879.270223752151,2013.39414802065,829.643717728055,303.473321858864,244.939759036145,27815.7487091222,12523.5593803787,581,33.3805649689789,22.1743178495839,0.747476481617001,0.971571906354515,0.800275482093664,1.39773678321249,F29P1,HN,1,F29P1,dendritic cells,,carcinoma_invasive_F29P1_10
276,2513.42923433875,142.4686774942,71.7610208816705,712.419953596288,2207.44547563805,1645.12761020882,492.322505800464,373.373549883991,300.791183294664,109.893271461717,2599.72853828306,365.647331786543,56.6751740139211,247.723897911833,2319.05104408353,624.178654292343,137.948955916473,146.916473317865,1614.24129930394,586.401392111369,233.357308584687,141.134570765661,1630.91647331787,212.561484918794,56.4895591647332,11910.8027842227,1922.06496519722,862.874709976798,239.174013921114,249.037122969838,28567.7633410673,13065.8886310905,431,25.8089106579359,21.4737306526665,0.554733965449469,0.957777777777778,0.694041867954911,-1.24156113346004,F29P1,HN,1,F29P1,endothelial cells,,carcinoma_invasive_F29P1_10
459,2852.35754189944,380.762569832402,230.036312849162,549.539106145251,933.561452513966,2017.80446927374,351.31843575419,387.287709497207,379.567039106145,107.022346368715,3258.72625698324,395.382681564246,43.9832402234637,933.385474860335,2704.08659217877,749.703910614525,168.441340782123,187.611731843575,1949.76536312849,586.896648044693,502.45530726257,157.120111731844,1824.1061452514,215.08938547486,86.8016759776536,853.36312849162,2170.74860335196,1016.16201117318,174.95251396648,253.54748603352,26654.2625698324,12884.5726256983,358,25.5353935068641,17.8625039977182,0.714613575499021,0.967567567567568,0.795555555555556,1.3502884154381,F29P1,HN,1,F29P1,memory CD4+ T cells,,carcinoma_invasive_F29P1_10
480,2975.92848484849,190.951515151515,66.2181818181818,343.989090909091,58.1175757575758,1794.50666666667,449.048484848485,662.13696969697,392.241212121212,106.574545454545,3028.82060606061,390.981818181818,581.76,446.78303030303,2565.98787878788,715.529696969697,140.489696969697,207.635151515152,1830.78303030303,704.467878787879,236.094545454545,161.924848484849,1757.68242424242,1498.89333333333,98.270303030303,805.139393939394,2061.9103030303,953.683636363636,167.361212121212,256.352727272727,26854.1757575758,13963.6678787879,825,36.8408093853264,28.5726909922297,0.63125942464118,0.962660443407235,0.723684210526316,-0.136176820531559,F29P1,HN,1,F29P1,Ki67+ tumor cells,,carcinoma_invasive_F29P1_10
555,2799.74590163934,184.270491803279,58.7377049180328,357.928961748634,153.964480874317,1962.59016393443,342.505464480874,367.972677595628,295.491803278689,107.612021857924,3301.8825136612,465.284153005465,64.6010928961749,312.112021857924,2870.05464480874,665.549180327869,144.601092896175,161.005464480874,1950.63387978142,580.199453551913,229.478142076503,137.909836065574,1866.47267759563,213.267759562842,61.5382513661202,811.341530054645,2305.57923497268,850.800546448087,183.087431693989,816.691256830601,27960.1448087432,13752.1366120219,366,24.3209179346604,19.1899003325352,0.614356440261522,0.963157894736842,0.802631578947369,-1.51955279126477,F29P1,HN,1,F29P1,NK,,carcinoma_invasive_F29P1_10
568,2203.45017793594,157.697508896797,58.626334519573,352.062277580071,109.658362989324,1392.13701067616,517.987544483986,552.193950177936,344.398576512456,107.135231316726,2345.48576512456,373.708185053381,934.138790035587,447.005338078292,1987.20106761566,800.453736654804,130.891459074733,209.524911032028,1376.70996441281,780.153024911032,229.553380782918,154.597864768683,1302.90213523132,271.788256227758,100.596085409253,804.042704626335,1606.75266903915,834.927046263345,161.330960854093,255.311387900356,26840.3736654804,13908.5533807829,562,30.5743669078342,23.4260328610074,0.642604014034803,0.962328767123288,0.755376344086022,-0.112098545836495,F29P1,HN,1,F29P1,tumor cells,,carcinoma_invasive_F29P1_10
588,1920.25593667546,157.182058047493,60.3562005277045,354.168865435356,23.8522427440633,1257.05277044855,698.155672823219,433.870712401055,334.978891820581,107.266490765172,2097.92084432718,388.160949868074,1389.37994722955,254.569920844327,2008.05013192612,693.218997361478,132.981530343008,133.796833773087,1414.93667546174,750.218997361478,242.992084432718,141.548812664908,1427.20580474934,254.928759894459,63.934036939314,858.733509234829,1752.16622691293,922.337730870712,171.435356200528,531.292875989446,27746.8918205805,12680.4722955145,379,23.0773960490112,20.9312095417978,0.421129564113483,0.959493670886076,0.783057851239669,-0.695545462399523,F29P1,HN,1,F29P1,tumor cells,,carcinoma_invasive_F29P1_10
