CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,CD45_2,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
60028,3400.238532110092,397.7339449541285,95.38532110091744,634.2844036697247,109.1743119266055,3989.577981651376,976.3761467889908,218.11009174311928,1188.7614678899083,3771.697247706422,670.440366972477,144.88073394495413,1096.211009174312,4472.018348623853,557.183486238532,383.8532110091743,1380.8990825688074,2324.990825688073,483.2293577981652,194.5779816513761,156.27522935779817,3608.660550458716,344.4770642201835,429.0642201834862,608.0366972477065,698.1100917431193,295.04587155963304,120.87155963302752,1009.2935779816514,410.1284403669725,4487.11009174312,6095.431192660551,109.0,14.300829037412154,9.858918092215472,0.7243857544241254,1.0,0.6987179487179487,-0.6848324523107431,FAHNSCC_11B,HN,1,FAHNSCC_11B,effector CD8+ T cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
60045,2443.043321299639,96.28519855595668,58.0,633.8700361010831,197.75090252707585,2810.667870036101,385.02166064981947,177.73285198555956,1125.158844765343,2784.2527075812272,387.42960288808666,124.86642599277978,1098.2202166064983,2987.530685920577,326.1768953068592,166.81227436823104,313.3971119133574,1668.888086642599,333.072202166065,168.35740072202165,177.4187725631769,2018.6462093862813,160.20216606498195,159.8736462093863,478.3429602888087,829.6064981949459,369.3429602888087,136.01805054151623,1028.1624548736463,417.8375451263538,5392.545126353791,6382.0541516245485,277.0,23.29659920324149,16.425451688721086,0.7091497266498265,0.8523076923076923,0.6338672768878718,0.4126180346152068,FAHNSCC_11B,HN,1,FAHNSCC_11B,stromal cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
60066,2142.546218487395,129.5546218487395,52.38655462184874,632.4285714285714,156.19327731092437,2794.9327731092435,371.1764705882353,184.67226890756305,1129.470588235294,2949.983193277311,380.57142857142856,136.72268907563026,1099.3529411764705,3298.1932773109243,338.9075630252101,162.30252100840335,263.47899159663865,2011.235294117647,327.4117647058824,167.57142857142858,176.96638655462183,2834.731092436975,177.47899159663865,146.1344537815126,483.3781512605042,790.7142857142857,336.34453781512605,133.6638655462185,1026.6806722689075,412.8151260504202,5305.294117647059,6643.18487394958,119.0,14.141965218563044,11.532486827399268,0.5787855492423866,0.8380281690140845,0.6071428571428571,-0.6014334786840497,FAHNSCC_11B,HN,1,FAHNSCC_11B,stromal cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
60109,1492.76,126.85333333333334,52.72,616.3466666666667,73.72,1726.9466666666667,1196.9733333333334,187.76,1104.88,1806.8,641.08,2827.4933333333333,1096.0,2456.1466666666665,622.5333333333333,356.14666666666665,143.45333333333335,1568.746666666667,2570.4,174.61333333333334,126.76,2678.08,212.56,3065.3866666666668,470.5866666666666,881.2,385.2133333333333,232.6,1059.6533333333334,416.64,4640.346666666666,6800.986666666667,75.0,10.552855651099234,9.02689769807476,0.5179703427337133,0.974025974025974,0.8333333333333334,-1.1343519277025913,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
60127,1241.4662162162165,248.64864864864865,45.01351351351352,631.5945945945946,239.5405405405405,1638.6756756756756,432.8175675675676,166.69594594594594,1133.2635135135135,1821.5202702702704,351.14864864864865,113.89189189189187,1087.608108108108,2613.033783783784,326.9391891891892,177.31756756756758,124.52027027027027,1750.891891891892,354.9594594594595,161.66216216216216,116.75,2956.641891891892,180.01351351351352,210.24324324324328,483.7972972972973,716.5405405405405,308.1418918918919,122.83108108108108,1018.6621621621622,413.02702702702703,4613.709459459459,6253.5472972972975,148.0,14.950143956843378,12.61375369306028,0.5367816162363659,0.961038961038961,0.7589743589743589,1.5312490188411048,FAHNSCC_11B,HN,1,FAHNSCC_11B,stromal cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
60184,2479.5893719806763,112.48309178743962,59.39613526570049,627.2125603864735,147.84541062801932,3136.3623188405795,601.5652173913044,186.42995169082127,1122.1690821256038,3386.927536231884,408.1787439613527,128.1014492753623,1098.024154589372,4089.1014492753625,365.3526570048309,292.67632850241546,537.5942028985507,2309.410628019324,324.65700483091786,170.2415458937198,538.487922705314,2922.937198067633,343.3091787439613,113.82125603864736,505.8309178743961,745.1980676328502,326.0434782608696,114.46859903381645,1006.975845410628,411.24154589371983,5453.217391304348,6572.497584541063,207.0,20.11297885443785,13.521382570268267,0.7403046826677766,0.9118942731277532,0.71875,-0.4584954095445476,FAHNSCC_11B,HN,1,FAHNSCC_11B,stromal cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
60186,827.7980295566502,98.13793103448276,60.77339901477833,610.7881773399015,11.285714285714286,1018.9113300492612,357.90147783251234,187.41871921182263,1117.3645320197045,1300.5172413793102,400.6699507389162,1984.0837438423648,1087.487684729064,1903.4581280788177,672.0344827586207,140.99014778325125,142.48768472906403,1396.743842364532,2581.625615763546,180.4679802955665,166.64532019704433,2510.9556650246304,215.97536945812809,4382.896551724138,453.8128078817734,828.935960591133,348.4729064039409,228.1379310344828,1070.6059113300494,417.8423645320197,5358.704433497537,7123.029556650246,203.0,20.923646878041048,12.36398352513464,0.806737789224045,0.9485981308411215,0.7807692307692308,1.3307671755952912,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
60189,1364.6447368421052,77.20263157894736,47.13684210526315,611.921052631579,13.842105263157896,1606.9815789473685,331.28684210526313,303.61315789473684,1110.8736842105263,1779.5526315789473,373.6763157894737,2713.3815789473683,1085.5894736842106,2082.642105263158,409.4894736842105,150.99736842105264,146.47105263157894,1342.752631578947,2993.478947368421,165.54736842105262,144.1342105263158,2208.310526315789,241.73684210526315,508.8921052631579,454.0763157894737,818.3763157894737,347.4973684210526,116.49473684210528,1052.6684210526316,416.7657894736842,5191.4,6793.584210526316,380.0,31.184306039135777,15.661629764657969,0.864735275592303,0.9547738693467336,0.7450980392156863,-1.3367675032419304,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
60287,2364.387323943662,149.44718309859155,57.32746478873239,620.637323943662,42.52464788732394,2752.6830985915494,1231.6338028169014,216.4436619718309,1122.6654929577464,2918.112676056338,674.4401408450705,3293.0880281690143,1093.8450704225352,3186.697183098592,535.3521126760563,312.6619718309859,192.58098591549296,1874.8204225352115,2868.609154929577,167.42605633802816,180.8767605633803,2684.86971830986,254.5598591549296,957.1478873239436,456.0809859154929,857.4718309859155,355.74295774647885,131.24647887323945,1033.7570422535211,416.0281690140845,4935.669014084507,6599.859154929577,284.0,22.207679946260857,16.66790778045589,0.6608170593530048,0.9102564102564102,0.6228070175438597,-0.4122191151832018,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
60290,3771.736040609137,81.59137055837563,68.09390862944163,616.751269035533,26.84771573604061,4422.215736040609,477.0279187817259,232.87817258883248,1120.1751269035533,3846.586294416244,449.6522842639594,4472.472081218274,1102.1345177664975,4276.208121827412,485.8096446700508,246.03807106598984,154.90862944162436,2223.52538071066,1578.984771573604,182.08121827411168,131.66751269035532,3414.543147208122,255.2005076142132,186.91878172588832,460.0888324873096,754.3832487309645,332.1751269035533,158.26903553299493,1008.2233502538072,410.0913705583756,4269.895939086295,6303.505076142132,394.0,28.823354862082425,17.750811385965044,0.7878648278909852,0.9609756097560976,0.7035714285714286,-0.3371484491425404,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
