Unnamed: 0,CellID,Hoechst_1,CD4,FOXP3,PD-L1,Hoechst_2,IBA1,SOX2,PD-1,CD45,Hoechst_3,CD163,PAN-CK,gH2AX,Vimentin,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,TDA
12650,15973,1676.8742331288342,574.4723926380368,73.91104294478528,435.7484662576687,3014.564417177914,2544.4846625766872,163.84662576687117,234.96319018404907,60.60122699386503,4116.331288343558,1118.4447852760736,222.5920245398773,350.6226993865031,3578.441717791411,4225.757668711656,939.7515337423312,501.1901840490797,657.2484662576687,3215.5858895705524,483.9018404907976,1856.6564417177915,729.2975460122699,4198.846625766872,192.15030674846625,1631.159509202454,327.1411042944785,3344.88036809816,1074.6717791411045,244.25460122699383,280.05214723926383,56394.43865030675,28667.0981595092,326.0,23.11347106207881,18.10418899685257,0.6216761973593296,0.9702380952380952,0.7874396135265701,-1.3963584956980568,HNSCC_7,HN,1,HNSCC_7,memory CD4+ T cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
12990,16390,1685.643617021277,361.8218085106383,111.8377659574468,440.8271276595744,2648.9202127659573,1875.787234042553,164.375,206.99734042553192,52.51063829787234,3266.098404255319,1225.4494680851064,244.56382978723408,292.5478723404256,1864.494680851064,3988.087765957447,859.8776595744681,221.07712765957447,519.4441489361702,2908.106382978724,490.5877659574468,102.85904255319149,2339.968085106383,3794.558510638298,196.1462765957447,468.13031914893617,2147.0186170212764,3600.622340425532,468.50531914893617,220.7739361702128,295.406914893617,56661.02925531915,28540.82978723404,376.0,25.163525818740613,19.213817425203867,0.6457389703580314,0.9616368286445012,0.8245614035087719,1.363996280630397,HNSCC_7,HN,1,HNSCC_7,endothelial cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
13326,16800,1813.997005988024,527.2814371257485,116.83233532934132,418.0479041916168,2929.263473053892,3080.988023952096,161.38323353293413,272.1646706586826,62.47604790419162,4091.688622754491,1610.2964071856288,273.47305389221555,372.8922155688623,2923.437125748503,4646.146706586826,1084.1437125748505,515.6826347305389,1398.2724550898204,3461.056886227545,519.2604790419161,109.87724550898204,2293.874251497006,4293.793413173653,193.88622754491016,289.99700598802394,103.0119760479042,3648.88622754491,834.0,399.4700598802396,291.74251497005986,56426.37425149701,28137.6377245509,334.0,21.597394401330813,19.75453295445364,0.4041967909319628,0.9766081871345028,0.7952380952380952,-0.2943849686567708,HNSCC_7,HN,1,HNSCC_7,B cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
14136,17763,1571.1969696969695,370.739898989899,220.41666666666663,420.6717171717172,2566.5530303030305,3234.790404040404,146.67676767676767,269.520202020202,73.3409090909091,3917.25,1486.5050505050506,250.7651515151515,336.09343434343435,2302.934343434344,4535.002525252526,1090.7954545454545,1301.1868686868686,2417.8964646464647,3555.368686868687,553.4217171717172,110.1489898989899,1038.891414141414,4563.931818181818,202.3131313131313,190.2525252525253,178.61363636363637,3802.058080808081,1245.1489898989898,667.6767676767677,359.8257575757576,56120.07828282828,27888.214646464647,396.0,26.73821769670852,19.3539641378977,0.6899767852623903,0.9519230769230768,0.7719298245614035,-1.570481263008442,HNSCC_7,HN,1,HNSCC_7,memory CD8+ T cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
14231,17876,2047.0359712230213,944.8489208633092,76.97841726618705,389.1079136690648,3619.004796163069,2110.035971223021,161.05755395683454,261.7745803357314,72.41247002398082,5304.491606714629,1522.2901678657074,253.3884892086331,459.22062350119904,2183.031175059952,6029.53237410072,1171.474820143885,426.0023980815348,664.4412470023981,4578.671462829736,531.7697841726618,113.00239808153478,1110.36690647482,6044.122302158274,199.40767386091127,225.3453237410072,192.4196642685852,5202.6091127098325,1194.347721822542,267.8249400479616,876.2925659472422,56149.41247002398,28074.208633093524,417.0,24.32685275360766,21.85298772664901,0.4393678634430609,0.9652777777777778,0.7554347826086957,-1.0706931667110893,HNSCC_7,HN,1,HNSCC_7,memory CD4+ T cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
14695,18441,1549.722100656455,175.92997811816193,73.38074398249454,358.08315098468273,2669.573304157549,5782.409190371991,158.87527352297593,192.3129102844639,49.73522975929978,3563.92341356674,1411.6630196936542,251.44201312910283,295.9890590809628,1962.3479212253828,4063.8205689277897,1076.199124726477,182.8796498905908,487.6455142231948,3037.113785557987,493.8577680525164,109.99781181619257,683.0962800875274,2649.64113785558,176.7746170678337,175.5054704595186,1430.9277899343545,2325.8118161925604,435.2954048140044,115.0,316.73304157549234,56064.13129102845,28271.71772428884,457.0,26.27940073270929,22.27125341149132,0.5308281227512555,0.9661733615221988,0.7312,0.8051521141108264,HNSCC_7,HN,1,HNSCC_7,endothelial cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
15095,18933,1615.8071065989848,263.2258883248731,65.97969543147208,375.3984771573604,2681.0,2489.3375634517765,157.81472081218274,206.0736040609137,58.3984771573604,3789.444162436548,1312.2131979695432,229.66497461928927,295.4137055837563,1816.9568527918784,4345.175126903553,970.969543147208,570.505076142132,493.0558375634518,3364.540609137056,486.6954314720812,704.1040609137056,2101.279187817259,955.5964467005076,83.83248730964468,68.49238578680203,71.11928934010152,795.8401015228426,258.83502538071065,309.8984771573604,207.6497461928934,55854.73604060914,28245.68274111675,394.0,25.656596358314182,19.57333241951353,0.6465204107463606,0.9728395061728397,0.788,-1.2875706722440303,HNSCC_7,HN,1,HNSCC_7,B cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
15462,19369,1101.4059701492538,153.4358208955224,69.58208955223881,343.29253731343283,1624.331343283582,2993.268656716418,146.29850746268656,195.4208955223881,51.02388059701492,1945.6298507462689,1095.3940298507462,221.044776119403,258.3462686567164,1460.3462686567163,2325.5014925373134,774.5164179104478,215.6865671641791,593.2805970149253,1731.692537313433,440.81194029850747,142.00298507462688,502.1044776119403,2220.232835820896,164.1402985074627,2502.3910447761195,716.5761194029851,1987.032835820896,410.0597014925373,118.04477611940298,270.48059701492537,56372.39104477612,28732.176119402982,335.0,22.47619217543725,18.97579577753804,0.5359306054142449,0.9710144927536232,0.8014354066985646,-1.2105917612308454,HNSCC_7,HN,1,HNSCC_7,endothelial cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
15906,19903,1535.6097560975609,173.55432372505544,76.94235033259423,362.6851441241685,2601.988913525499,1843.713968957872,142.71175166297118,218.02217294900225,63.95343680709534,3307.019955654102,912.7073170731708,261.8048780487805,349.490022172949,2009.212860310421,3859.558758314856,1175.7028824833703,294.840354767184,786.7516629711752,2829.1552106430154,439.7028824833703,1036.5144124168514,649.3215077605322,1033.29933481153,112.58758314855876,1065.4412416851442,186.43015521064305,965.490022172949,527.7405764966741,150.14855875831486,1227.2638580931264,55987.24611973392,28561.855875831487,451.0,28.17250906807317,20.466547889546217,0.6871957327803373,0.9595744680851064,0.7405582922824302,-0.2332642407024165,HNSCC_7,HN,1,HNSCC_7,NK,stroma_ad_carcinoma_invasive_HNSCC_7_4
16896,21085,1712.2404692082112,294.6627565982405,71.87976539589442,340.5806451612903,3138.4046920821115,1911.0146627565985,149.79178885630498,201.1818181818182,53.10850439882698,4114.058651026393,894.2287390029326,229.26392961876832,285.4134897360704,1727.700879765396,4382.513196480939,798.2434017595308,255.35190615835776,520.3020527859237,3276.208211143695,436.9794721407625,150.47800586510263,519.108504398827,3959.964809384164,279.425219941349,2489.9442815249267,956.8768328445748,3143.451612903226,504.4897360703813,152.11436950146629,267.0263929618768,56223.439882697945,28687.62756598241,341.0,23.64667660752493,18.434326909050093,0.6263105171122454,0.96875,0.7893518518518519,-1.544657651373443,HNSCC_7,HN,1,HNSCC_7,endothelial cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
17209,21460,1316.59375,176.44642857142858,49.02901785714285,328.6875,2205.96875,1853.3638392857144,132.56696428571428,194.1227678571429,56.12053571428572,2827.683035714286,875.3772321428571,282.1428571428572,325.8459821428572,1473.0111607142858,2909.412946428572,860.3995535714286,264.08705357142856,1548.419642857143,2160.0602678571427,439.97767857142856,1167.946428571429,499.6941964285714,2452.2991071428573,152.95758928571428,781.4441964285714,303.9084821428572,2016.866071428572,427.1741071428572,220.578125,277.0200892857143,55592.62053571428,28576.828125,448.0,24.35673925387894,23.44311944301725,0.2713169420549063,0.9655172413793104,0.7777777777777778,0.1847300908742611,HNSCC_7,HN,1,HNSCC_7,effector CD8+ T cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
17335,21609,1686.4524361948957,405.3248259860789,131.52204176334106,410.0371229698376,2554.4083526682134,3143.1763341067285,192.01160092807424,200.1484918793504,54.443155452436194,3232.436194895592,886.5197215777263,229.96983758700696,347.34570765661255,2742.635730858469,3732.489559164733,948.6287703016242,603.4199535962877,413.2575406032483,2744.0092807424594,526.677494199536,135.54988399071925,703.2853828306264,3407.953596287703,214.86078886310904,465.21577726218095,156.59860788863108,2995.0603248259863,582.5104408352669,296.93039443155453,281.66357308584685,56566.11368909513,28643.10672853828,431.0,25.68679761970948,21.377912579260613,0.5543961224971535,0.9685393258426966,0.7836363636363637,-0.2493160574225441,HNSCC_7,HN,1,HNSCC_7,stromal cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
18331,22794,1629.8546365914788,290.5137844611529,94.0375939849624,415.4285714285714,3067.431077694236,2134.96992481203,146.71428571428572,244.99749373433585,58.87719298245614,4121.105263157895,1036.4761904761904,239.76942355889724,326.91478696741854,2936.9473684210525,4298.305764411028,867.1954887218045,428.4736842105263,2312.33082706767,3332.5238095238096,532.9273182957394,110.09022556390975,838.0576441102756,4150.583959899749,195.93483709273184,259.3308270676692,259.6265664160401,3454.907268170426,718.3558897243108,1054.453634085213,278.3583959899749,56103.24060150376,28545.51879699248,399.0,24.468151440672457,20.93040723825854,0.5179443341801478,0.9591346153846154,0.76,0.0505697401512805,HNSCC_7,HN,1,HNSCC_7,effector CD8+ T cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
18625,23149,1398.0485714285714,216.14,83.32,372.0314285714286,2272.554285714286,2339.477142857143,145.15714285714284,212.1,62.54285714285714,3046.054285714286,1575.02,278.9028571428572,322.9371428571429,2412.668571428572,3467.4542857142856,846.7142857142857,233.9028571428572,954.9028571428572,2601.6714285714284,442.18,108.14571428571428,1648.2514285714285,499.39714285714285,88.36,99.83428571428573,190.89714285714285,564.1885714285714,342.4,219.20857142857145,213.65142857142857,55893.24571428572,28464.237142857142,350.0,23.813699564968186,18.74830818949298,0.616581778769943,0.9562841530054644,0.7575757575757576,-0.8839497445482568,HNSCC_7,HN,1,HNSCC_7,B cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
19126,23737,1555.58,522.74,87.42333333333333,350.06333333333333,2355.9666666666667,2085.43,178.48333333333332,217.01666666666668,54.223333333333336,3008.483333333333,856.6733333333333,226.57,375.37,1144.2166666666667,3145.63,963.7133333333334,651.13,983.1433333333332,2391.383333333333,507.78,253.08,496.54333333333335,1938.1466666666668,163.32666666666665,588.6866666666666,665.09,1920.88,613.25,252.63,258.7033333333333,56091.21333333333,28852.17,300.0,21.735962506342148,17.600303675745028,0.5867999161172848,0.964630225080386,0.8403361344537815,-1.564278698804458,HNSCC_7,HN,1,HNSCC_7,CD4+ T cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
19738,24488,2308.610229276896,419.0617283950617,136.9241622574956,389.2134038800705,3784.881834215168,1657.9188712522046,182.6701940035273,207.8483245149912,56.23456790123457,4831.664902998236,1250.9753086419753,249.8800705467372,380.26278659612,1651.7248677248676,5415.231040564374,1008.4885361552028,184.28571428571428,588.6190476190476,3979.7231040564375,549.0564373897707,166.2116402116402,3577.0458553791887,2205.689594356261,166.7830687830688,813.0899470899471,787.4867724867725,2278.9171075837744,429.12698412698415,370.7936507936508,262.0017636684303,56054.06525573192,28858.908289241623,567.0,30.967132728032432,23.886004581448383,0.6364304750423745,0.9561551433389543,0.7316129032258064,-1.325665174203028,HNSCC_7,HN,1,HNSCC_7,B cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
20274,25125,1492.0,216.9770992366412,70.05725190839695,304.6374045801527,2147.9312977099235,1839.62213740458,146.5763358778626,187.9618320610687,57.01145038167939,2649.885496183206,1125.148854961832,229.0763358778626,253.96946564885496,770.0687022900763,3234.2862595419847,803.4809160305343,153.68702290076337,469.0610687022901,2333.450381679389,430.8167938931298,102.14503816793894,2127.1679389312976,3146.793893129771,169.2709923664122,217.9885496183206,142.25572519083968,3048.0419847328244,468.7022900763359,345.5496183206107,253.6488549618321,56514.35114503817,28508.77099236641,262.0,20.734348742879035,16.24643285736036,0.621326673617014,0.966789667896679,0.81875,-1.3433917165106903,HNSCC_7,HN,1,HNSCC_7,B cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
20400,25275,1433.7188841201717,116.11802575107296,43.63090128755365,342.7832618025751,2421.2875536480688,1457.1781115879828,137.69957081545064,333.3605150214592,59.93776824034335,3339.980686695279,913.4227467811158,225.24678111587983,307.7596566523605,1432.6394849785408,3434.731759656652,1648.4678111587982,234.99356223175965,3673.3068669527897,2599.8004291845496,425.7768240343348,90.99785407725322,1122.2124463519312,3333.1888412017165,433.03648068669526,421.2339055793992,739.6931330472103,2753.675965665236,576.774678111588,234.28755364806867,275.6931330472103,56662.85836909872,28575.697424892704,466.0,27.18544082137014,21.94821111475532,0.5900705694347876,0.9648033126293996,0.7845117845117845,1.440702959760096,HNSCC_7,HN,1,HNSCC_7,effector CD8+ T cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
21726,26870,1833.4874274661508,652.678916827853,127.13346228239844,345.1218568665377,3140.651837524178,1737.5338491295938,162.67311411992264,221.90522243713733,64.81624758220502,4427.392649903288,1311.42166344294,226.7234042553192,318.504835589942,1326.7562862669245,4996.905222437137,1544.1431334622823,348.7311411992264,1561.021276595745,3785.145067698259,509.82978723404256,113.89941972920695,1004.8684719535784,3389.8220502901354,462.10058027079305,211.9323017408124,2465.330754352031,2932.7272727272725,597.2475822050291,204.605415860735,292.6576402321083,56009.71373307544,28131.3500967118,517.0,30.109192499707333,22.05948193749563,0.6806062377999041,0.962756052141527,0.775112443778111,1.305375785210564,HNSCC_7,HN,1,HNSCC_7,endothelial cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
22708,28048,1979.25,227.42045454545453,74.60795454545455,326.875,3597.1761363636365,1869.4261363636365,167.97727272727272,204.1590909090909,58.6875,5178.829545454545,1191.846590909091,238.36079545454547,308.1193181818182,726.0113636363636,5635.508522727273,912.4460227272727,229.63920454545453,541.0681818181819,4201.588068181818,519.3068181818181,113.9403409090909,1742.6704545454545,4995.275568181818,194.9943181818182,2291.5625,498.7840909090909,4361.630681818182,564.21875,458.4744318181818,276.58522727272725,56133.607954545456,28127.09375,352.0,21.36552357589337,21.07898655111672,0.1632253454382989,0.9643835616438357,0.7619047619047619,-0.5486501875397234,HNSCC_7,HN,1,HNSCC_7,B cells,stroma_ad_carcinoma_invasive_HNSCC_7_4
