CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,CD45_2,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
820,1814.973094170404,117.84304932735428,53.42825112107624,688.6255605381166,10.692825112107624,2335.663677130045,362.9730941704036,222.74663677130044,1119.3520179372197,2453.674887892377,444.8094170403588,2333.865470852018,1095.0269058295964,3450.5448430493275,395.6255605381166,182.55156950672645,154.88340807174887,2043.0874439461884,1613.7488789237668,167.6457399103139,161.67040358744396,3245.340807174888,260.99103139013454,970.7354260089686,455.37219730941706,771.7421524663677,323.8071748878924,200.5874439461884,1103.1121076233185,409.609865470852,16441.82286995516,15843.55605381166,446.0,28.72293347133615,19.937154933291144,0.7198595663293127,0.9780701754385964,0.7433333333333333,-0.7046971749951245,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
859,2224.678815489749,97.70615034168564,55.55353075170843,616.624145785877,14.833712984054667,2648.840546697039,481.4555808656036,275.9407744874715,1118.4533029612755,2827.7198177676537,449.2095671981777,2124.337129840547,1096.9316628701597,3722.644646924829,405.14350797266513,432.31890660592256,172.9248291571754,2223.01138952164,1311.8246013667426,166.29157175398635,241.4669703872437,2860.041002277904,308.0523917995444,237.626423690205,469.2733485193622,799.2323462414579,334.01138952164007,143.25512528473803,1111.257403189066,414.0911161731207,16822.86104783599,15953.537585421413,439.0,26.643657700130348,21.02450931986623,0.6142648024541172,0.9648351648351648,0.7674825174825175,0.4582637311286823,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
878,2928.223448275862,113.9806896551724,52.146206896551725,615.3641379310345,33.83724137931034,3096.151724137931,622.0275862068966,301.17793103448275,1132.1779310344828,3837.7158620689656,507.88,1587.3131034482758,1310.5089655172414,4488.286896551725,499.4537931034483,532.4110344827586,182.9586206896552,2432.7075862068964,1597.8303448275865,163.6096551724138,344.19448275862067,2638.783448275862,1066.2951724137931,498.55034482758623,461.0165517241379,796.3613793103448,331.8648275862069,281.76827586206895,1120.2427586206898,416.7544827586207,17664.089655172414,15548.102068965518,725.0,31.450470366978344,29.4552178246322,0.3505102469093222,0.9679572763684912,0.7795698924731183,1.5154090177494486,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
1110,3160.1472222222224,108.03055555555557,48.97222222222222,621.0416666666666,85.64722222222223,3896.152777777778,802.9527777777778,218.36388888888888,1147.9555555555555,4664.552777777778,635.1388888888889,683.1972222222222,1114.7944444444445,6795.655555555555,781.1805555555555,666.325,104.38333333333334,4142.069444444444,947.5944444444444,174.73333333333332,127.975,6338.897222222222,329.35277777777776,316.2527777777778,630.8583333333333,720.3333333333334,303.5888888888889,136.55555555555554,1111.3722222222225,413.8277777777778,17863.319444444445,16353.508333333331,360.0,28.73656868249916,15.991602444754264,0.8308545557553503,0.9523809523809524,0.7758620689655172,-1.5401793259524896,FAHNSCC_11B,HN,1,FAHNSCC_11B,other APCs,,carcinoma_in-situ_FAHNSCC_11B_1
1136,1798.651356993737,189.4133611691023,66.05427974947808,624.0730688935282,23.133611691022963,2161.068893528184,439.74112734864303,221.5469728601253,1123.2651356993738,2232.814196242171,526.455114822547,1643.9686847599164,1093.866388308977,3475.334029227557,351.3507306889353,278.7891440501044,192.964509394572,2147.045929018789,1246.5198329853863,169.06471816283926,189.0605427974948,3396.972860125261,198.7160751565762,762.2776617954071,451.01670146137786,709.0208768267223,311.0688935281837,200.9874739039666,1124.19624217119,412.21711899791234,17529.06471816284,16702.47599164927,479.0,25.81159819915156,23.681215836363457,0.3978184827713637,0.9676767676767676,0.7676282051282052,1.379148821464154,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
1204,951.4872231686542,117.98807495741056,54.475298126064736,618.603066439523,9.427597955706984,1123.2146507666098,346.3747870528109,230.40034071550247,1122.863713798978,1272.633730834753,429.9045996592845,1465.488926746167,1090.8586030664396,1985.75468483816,344.0374787052811,167.6695059625213,132.3015332197615,1405.7529812606474,867.2776831345826,170.0374787052811,261.73083475298125,2357.9182282793868,214.8517887563884,2463.034071550256,456.85689948892673,752.5144804088586,339.7427597955707,214.649063032368,1181.1567291311756,414.0749574105622,17548.620102214652,16791.47870528109,587.0,30.94985662590919,24.148345754998264,0.6254790555322395,0.9686468646864688,0.7889784946236559,1.371210239490329,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
1283,2702.007029876977,83.42355008787347,52.260105448154654,614.6590509666081,15.963093145869948,3120.4499121265376,441.04920913884007,258.66080843585235,1122.994727592267,3474.9595782073816,464.195079086116,3550.2478031634446,1150.2706502636204,4223.694200351494,421.0140597539543,238.76625659050967,179.62917398945518,2535.727592267135,1510.3022847100176,164.95079086115993,202.88576449912128,3301.4604569420035,1183.9841827768014,263.25307557117753,458.9894551845343,806.7521968365554,338.81195079086115,254.5043936731107,1106.7908611599296,411.15817223198593,16925.395430579963,15690.625659050967,569.0,33.146204913722734,22.00610850464973,0.7478121737405659,0.969335604770017,0.7730978260869565,-0.3198579565230049,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
1301,1426.2437888198758,106.53105590062113,48.23757763975155,630.4347826086956,10.88664596273292,1895.802795031056,349.5077639751553,206.16304347826087,1122.0341614906831,2069.086956521739,437.6149068322981,2411.271739130435,1095.026397515528,2944.085403726708,367.3757763975156,168.84316770186336,195.19875776397515,1814.1304347826087,1430.026397515528,169.1335403726708,149.5916149068323,2946.2298136645963,629.7329192546584,1310.1397515527951,456.49844720496895,756.5046583850932,314.082298136646,146.64285714285714,1092.6568322981366,407.7841614906832,16447.57608695652,15869.563664596271,644.0,33.58601796358077,24.4343878614144,0.6860900076508113,0.971342383107089,0.7419354838709677,-0.9738264194870646,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
1321,2101.1409574468084,110.84308510638296,59.10106382978723,610.936170212766,10.73936170212766,2539.359042553192,432.656914893617,371.5904255319149,1129.127659574468,2705.43085106383,456.0771276595744,2143.875,1108.787234042553,3826.005319148936,390.9335106382979,274.2260638297872,173.9255319148936,2304.3377659574467,1672.561170212766,168.75,183.3404255319149,3259.93085106383,487.7207446808511,344.7925531914894,456.5957446808511,856.6755319148937,368.3457446808511,169.0372340425532,1185.8297872340424,418.15425531914894,17290.34840425532,16431.42021276596,376.0,23.491717444833263,20.469216010095327,0.4906840509696408,0.9766233766233766,0.8138528138528138,-0.5929729597110505,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
1360,1895.3857677902624,94.23970037453184,47.048689138576776,615.2434456928839,12.54119850187266,2229.1853932584268,410.5411985018727,319.46067415730334,1118.4232209737827,2371.807116104869,405.42883895131087,1590.8220973782772,1125.367041198502,3232.361423220974,358.5074906367041,291.97940074906364,182.4007490636704,1973.720973782772,1192.926966292135,164.29026217228466,388.3445692883895,2615.584269662921,668.1067415730337,261.8988764044944,456.60299625468167,991.250936329588,387.8258426966292,158.96067415730337,1229.2808988764043,416.73408239700376,17058.16479400749,16251.573033707866,534.0,29.68979148614506,22.99690955176308,0.6324845737039472,0.9638989169675092,0.7739130434782608,-1.3753158110579269,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
1459,2142.7942857142857,75.37142857142857,40.30857142857143,614.12,12.375238095238096,2438.455238095238,513.3447619047619,252.1371428571429,1119.5695238095238,2926.689523809524,471.14666666666665,4093.847619047619,1118.6285714285714,3860.961904761905,481.9638095238095,338.3542857142857,183.22857142857143,2408.582857142857,2107.401904761905,163.51238095238097,153.61904761904762,3286.0038095238097,645.967619047619,558.24,458.23047619047617,804.1295238095238,341.0209523809524,230.08761904761903,1092.8780952380953,411.69142857142856,17406.729523809525,15815.209523809524,525.0,27.794320807815403,24.23886980224717,0.4893634303511436,0.9668508287292816,0.75,-1.2261715909599464,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
1463,2446.1868365180467,123.71125265392782,55.25265392781317,612.1507430997876,12.768577494692144,2777.341825902336,551.8195329087049,304.927813163482,1122.6772823779193,2995.864118895966,527.8216560509554,2319.443736730361,1159.3227176220807,3766.6751592356686,417.6900212314225,428.8259023354565,189.70700636942675,2153.1252653927813,1689.0254777070063,168.2738853503185,310.0488322717622,2635.1167728237792,740.6666666666666,374.2845010615711,458.33970276008495,768.4246284501062,309.3927813163482,133.14861995753716,1097.9511677282378,410.1486199575372,16764.48832271762,15708.821656050955,471.0,25.68652419452065,23.418224877221864,0.4108720396327466,0.9711340206185568,0.8177083333333334,-0.8700792980414953,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
1603,4505.4682539682535,337.41269841269843,212.05291005291005,620.5687830687831,171.93386243386243,5237.515873015873,613.9603174603175,279.5026455026455,1155.772486772487,6290.939153439153,593.1613756613757,3753.380952380952,1112.1772486772486,8299.140211640211,603.4920634920635,303.36772486772486,541.005291005291,4381.137566137566,2465.7063492063494,175.55555555555554,141.11904761904762,5122.171957671958,1371.148148148148,376.70899470899474,455.6322751322752,766.3862433862433,327.42063492063494,148.2989417989418,1117.904761904762,411.69312169312167,17746.079365079364,15905.222222222224,378.0,25.437945803035447,19.007626103270248,0.6645818777857393,0.942643391521197,0.7269230769230769,1.4077733405508404,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
1614,1972.62017167382,88.74034334763948,43.667381974248926,622.3927038626609,26.55579399141631,2222.096566523606,559.1051502145923,245.59871244635195,1127.412017167382,2376.8819742489272,578.5515021459228,2020.8476394849783,1139.384120171674,2960.761802575107,405.7467811158799,608.5665236051502,182.98497854077257,1736.3798283261804,1673.6802575107297,165.51716738197425,156.44849785407726,2570.952789699571,428.9699570815451,767.5150214592275,464.5450643776824,764.1781115879828,317.68025751072963,168.22103004291844,1100.4442060085837,410.08583690987126,16613.302575107296,15802.65236051502,466.0,30.48923009350543,19.634093821167472,0.7650522800746301,0.9568788501026694,0.7651888341543513,-1.2663404342404068,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
1639,1868.6323296354992,98.27099841521397,48.09667194928684,613.1774960380349,13.19809825673534,2328.367670364501,387.2963549920761,218.2187004754358,1118.8129952456418,2530.546751188589,442.7353407290016,2259.9825673534074,1144.1838351822505,3743.706814580032,358.30744849445324,275.5198098256735,170.94136291600634,2339.6656101426306,1051.6561014263075,165.95879556259905,165.88748019017433,3522.706814580032,1611.729001584786,381.59904912836765,465.5309033280507,790.0586370839936,347.74009508716324,235.26782884310617,1145.6053882725832,412.7876386687797,17209.045958795563,16390.29001584786,631.0,28.55065651254069,28.174917100432907,0.1617024964061313,0.9648318042813456,0.7770935960591133,0.6166973760493738,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
1660,3102.7053571428573,113.14955357142856,50.27232142857143,614.3415178571429,54.939732142857146,3363.6897321428573,2511.5089285714284,214.7678571428572,1121.033482142857,3983.875,676.1763392857143,2931.7366071428573,1098.841517857143,5227.491071428572,643.0022321428571,1274.421875,571.8616071428571,3035.3058035714284,1653.127232142857,166.015625,192.08482142857144,3519.647321428572,314.2455357142857,1766.8013392857142,474.2098214285714,766.7633928571429,318.6049107142857,172.73214285714286,1091.178571428571,411.4196428571428,17437.504464285714,15674.513392857143,448.0,25.85518135444265,22.280820895603064,0.5073253861214121,0.9655172413793104,0.7791304347826087,-0.3497966870850226,FAHNSCC_11B,HN,1,FAHNSCC_11B,M2 macrophages,,carcinoma_in-situ_FAHNSCC_11B_1
1705,2095.4965357967667,147.33025404157044,64.19168591224019,615.7066974595843,20.73903002309469,2578.568129330254,485.31177829099306,251.4503464203233,1128.8937644341802,3200.59584295612,524.3787528868361,2478.7136258660507,1119.1039260969976,4291.443418013857,552.0438799076212,293.93302540415704,193.0323325635104,2564.2217090069284,2232.069284064665,169.82217090069284,243.6258660508084,3529.4896073903,346.5842956120092,727.5912240184757,455.7321016166282,740.757505773672,316.2217090069284,121.77367205542726,1099.2725173210165,408.6651270207852,17846.24480369515,16009.21478060046,433.0,23.838590190255207,23.15051064044186,0.2385268785128729,0.9686800894854586,0.7844202898550725,0.2261908917496145,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
1808,1331.7394957983192,83.34663865546219,46.61974789915966,613.5336134453781,11.510504201680671,1772.3718487394958,398.75840336134456,237.23529411764707,1121.0252100840337,1759.6932773109245,450.9453781512605,896.1176470588235,1104.9327731092435,2768.310924369748,377.5651260504202,240.0609243697479,178.3718487394958,1701.7121848739496,1781.936974789916,165.1827731092437,122.42857142857144,2607.090336134454,385.48949579831935,404.85084033613447,458.7268907563025,804.3865546218487,358.8172268907564,162.55252100840335,1123.142857142857,413.0861344537816,17010.462184873948,16708.85924369748,476.0,27.029544417295472,22.507253419912136,0.553738208483245,0.9616161616161616,0.7616,-0.8457697632979165,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
1941,1378.6235294117646,91.9,39.30196078431373,618.6137254901961,52.47843137254902,1895.6333333333328,724.2490196078431,211.0627450980392,1127.821568627451,1943.5627450980392,742.5274509803921,1361.513725490196,1094.8058823529411,3117.2980392156865,489.0705882352941,998.5803921568628,186.68235294117648,1996.0666666666664,1564.419607843137,167.1843137254902,121.95490196078433,3258.9392156862746,225.2686274509804,950.5196078431372,498.7411764705882,783.0274509803921,341.4745098039216,127.49803921568628,1117.1941176470589,413.2313725490196,16865.786274509803,16659.596078431372,510.0,27.84865944431906,23.32240118568221,0.5464841623565736,0.967741935483871,0.7589285714285714,-1.2444202263246908,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
2056,2135.083333333333,74.6238425925926,45.032407407407405,611.7002314814815,11.01388888888889,2540.3125,391.65972222222223,276.64930555555554,1126.9699074074074,2811.059027777778,400.8865740740741,1953.422453703704,1196.2407407407406,3687.777777777778,360.85069444444446,245.81944444444449,137.3726851851852,2178.71875,2026.1689814814813,165.0150462962963,193.4039351851852,2718.940972222222,1656.1539351851852,463.8449074074074,467.724537037037,707.5416666666666,296.1157407407408,131.20833333333334,1086.363425925926,410.80555555555554,17814.394675925927,16444.725694444445,864.0,39.38288120950234,28.45066983038097,0.6914627690702573,0.968609865470852,0.7260504201680672,-0.8592391704840349,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
2132,1332.1162790697674,102.22635658914729,52.55348837209302,866.7162790697674,11.35813953488372,1611.2790697674418,372.4806201550388,249.0062015503876,1121.9348837209302,1760.9147286821706,417.5984496124031,1867.0992248062016,1088.615503875969,2344.6294573643413,366.57674418604654,190.54883720930232,206.56744186046512,1420.691472868217,1644.4666666666667,164.72403100775193,291.3364341085272,2218.717829457364,208.8496124031008,1217.2945736434108,454.2015503875969,923.5162790697674,372.5550387596899,278.7658914728682,1105.8108527131783,413.23875968992246,16475.53023255814,15829.207751937984,645.0,33.4258477632544,24.65472703800061,0.6752437395107652,0.974320241691843,0.7669441141498217,-0.8134727355076139,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
2186,1022.9760147601476,61.73616236162361,41.88929889298893,612.5055350553506,12.374538745387454,1324.7970479704798,383.1014760147601,238.8321033210332,1120.4538745387454,1402.6494464944649,412.13653136531366,1278.8321033210332,1115.1623616236163,2232.566420664207,356.409594095941,225.929889298893,180.6752767527676,1443.4243542435424,1461.239852398524,165.90774907749076,96.2730627306273,2279.728782287823,438.470479704797,258.79151291512915,455.8210332103321,742.0940959409594,317.5479704797048,174.9040590405904,1089.2970479704798,411.0848708487085,16668.546125461253,16592.19557195572,542.0,28.06767418828289,24.66787992386565,0.4770585114326897,0.966131907308378,0.7742857142857142,-0.203999086775249,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
2242,2073.7365177195684,181.56856702619413,62.63174114021571,612.4406779661017,10.42064714946071,2460.081664098613,433.8305084745763,275.7781201848998,1132.7950693374423,3031.4360554699538,475.84437596302,2557.751926040062,1102.537750385208,4093.0,420.8120184899846,212.8366718027735,196.6425269645609,2411.0446841294297,2776.1186440677966,168.25885978428352,259.7935285053929,3099.7858243451465,304.095531587057,618.6502311248074,457.8197226502312,722.0308166409861,303.884437596302,111.24961479198768,1106.3836671802774,413.69029275808936,17847.59938366718,16159.237288135591,649.0,38.54070532502958,21.519664047958905,0.8295974405867486,0.9614814814814816,0.6676954732510288,-1.135001639256062,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
2248,1180.2416502946955,82.68172888015717,45.58153241650295,614.8919449901769,10.3614931237721,1480.3241650294694,332.33005893909626,201.2259332023576,1120.738703339882,1652.2043222003929,394.3968565815324,1327.5206286836935,1087.7229862475442,2627.137524557957,353.2554027504912,177.93713163064834,196.8330058939096,1704.090373280943,861.4970530451866,165.0943025540275,148.96856581532415,2782.7819253438115,180.5815324165029,2213.9528487229863,455.0530451866405,730.320235756385,307.58153241650297,145.42436149312377,1087.0,409.9115913555992,16795.489194499016,16272.041257367388,509.0,26.729799583595657,24.26174210193798,0.4196923025373603,0.9496268656716418,0.7250712250712251,0.5015144375075782,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
2256,1672.4912,190.608,60.92,614.5712,10.9872,2390.2656,420.0704,217.5696,1121.936,2343.4192,492.3488,2189.7888,1088.5536,3636.4768,381.176,192.7104,169.208,2234.048,1267.408,174.4128,119.7296,3698.312,237.6784,808.9216,456.9984,722.384,313.68,121.3136,1088.1712,412.5296,17144.296,16697.6064,625.0,33.4037623953379,24.01867745059684,0.6949675694680255,0.9674922600619196,0.7233796296296297,-1.081167945485169,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma_in-situ_FAHNSCC_11B_1
