CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,CD45,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
131,8459.385026737968,286.6042780748664,91.01069518716578,239.1069518716577,136.14973262032086,4882.449197860962,398.88235294117646,444.5187165775401,284.048128342246,156.23529411764707,6429.491978609625,449.7433155080214,491.0534759358289,263.4652406417112,4941.941176470588,689.379679144385,206.5187165775401,104.4812834224599,3776.903743315508,848.7486631016043,341.524064171123,156.0909090909091,4354.823529411765,278.9144385026738,786.7647058823529,694.3048128342245,3633.1229946524063,989.6042780748664,157.18716577540107,226.7379679144385,22831.88770053476,21780.16577540107,187.0,17.891265637550084,13.351246527465038,0.665672706100058,0.963917525773196,0.7857142857142857,-1.1665248892421285,F23P1_PRIM,HN,1,F23P1_PRIM,tumor cells,,carcinoma_invasive_F23P1_PRIM_3
227,7445.46178343949,309.97452229299364,88.52547770700637,236.60828025477707,59.455414012738856,4452.648089171975,441.04458598726114,539.4936305732484,377.9331210191083,157.60828025477707,6039.609872611465,477.28025477707007,509.8312101910828,554.6273885350319,4581.458598726114,748.6066878980891,184.031847133758,138.671974522293,3504.929936305733,965.7117834394904,345.78662420382165,218.94267515923568,3910.796178343949,1584.5907643312105,1425.5525477707006,670.5589171974523,3291.312101910828,1078.5222929936306,159.43630573248407,249.6751592356688,22514.85350318472,21569.32165605096,628.0,32.34149443581934,24.75003003216188,0.6437074210271541,0.966153846153846,0.785,-0.1916781129046453,F23P1_PRIM,HN,1,F23P1_PRIM,Ki67+ tumor cells,,carcinoma_invasive_F23P1_PRIM_3
377,7597.299450549451,542.1043956043956,102.61263736263736,541.3379120879121,2294.2994505494507,4256.739010989011,526.6923076923077,382.06043956043953,712.9697802197802,158.56043956043956,6296.947802197802,412.44505494505495,127.5467032967033,323.2857142857143,4835.478021978022,761.3626373626373,517.5494505494505,198.8598901098901,3979.354395604395,745.6043956043956,477.5137362637363,247.75274725274724,4312.167582417583,283.4807692307692,460.6456043956044,1212.6346153846157,3656.8901098901097,1070.4615384615386,294.89835164835165,247.5494505494505,23094.277472527472,21104.54945054945,364.0,23.48943543818748,19.79309601403843,0.5384801147254985,0.9553805774278216,0.7583333333333333,-1.5401442695286127,F23P1_PRIM,HN,1,F23P1_PRIM,CD4+ T cells,,carcinoma_invasive_F23P1_PRIM_3
423,3469.8927738927737,229.7855477855477,76.86713286713287,248.05361305361305,62.333333333333336,1889.0442890442887,586.3892773892774,779.3123543123543,490.72494172494174,157.55944055944056,2648.7342657342656,737.8764568764569,1790.5361305361305,766.7715617715618,2132.6153846153848,809.018648018648,240.9114219114219,226.66666666666663,1579.874125874126,1192.5011655011656,398.8787878787879,193.03729603729604,1755.2424242424242,302.86247086247084,3966.410256410256,700.3146853146853,1464.4149184149185,1032.2750582750582,161.75058275058274,270.2587412587413,23197.356643356645,21916.184149184148,429.0,28.958994031095138,18.923275443342288,0.7569690608556522,0.959731543624161,0.7295918367346939,1.3111673039679397,F23P1_PRIM,HN,1,F23P1_PRIM,tumor cells,,carcinoma_invasive_F23P1_PRIM_3
524,5746.151709401709,267.39102564102564,63.02136752136752,248.17307692307693,170.68803418803418,3420.726495726496,449.21794871794873,824.2521367521367,336.25,156.01709401709402,4649.972222222223,412.52777777777777,1122.2435897435898,288.9423076923077,3648.226495726496,722.6773504273505,252.3846153846154,145.93589743589743,2888.2799145299145,919.7905982905984,406.8632478632479,224.26495726495727,3332.294871794872,409.27991452991455,1772.8632478632478,681.1047008547008,2733.042735042735,888.1025641025641,213.0918803418804,244.982905982906,22013.668803418805,21115.346153846152,468.0,27.15008717939589,21.9748232137111,0.5872809453441847,0.970954356846473,0.7878787878787878,-0.2941422793896715,F23P1_PRIM,HN,1,F23P1_PRIM,Ki67+ tumor cells,,carcinoma_invasive_F23P1_PRIM_3
543,5142.183127572016,282.7962962962963,56.95884773662552,251.0185185185185,82.99382716049382,3192.9958847736625,471.8559670781893,456.3724279835391,388.2469135802469,157.18930041152262,4315.808641975309,393.30041152263374,1117.648148148148,371.4753086419753,3368.123456790124,734.119341563786,267.5884773662551,157.7119341563786,2554.0699588477364,912.4300411522634,496.7716049382716,171.31893004115227,3000.269547325103,312.39506172839504,2882.261316872428,703.5576131687243,2575.5020576131687,912.232510288066,209.98559670781893,232.8559670781893,21777.462962962964,21335.300411522632,486.0,27.68151513390097,22.41959386477115,0.586551277642826,0.9642857142857144,0.7788461538461539,-0.4747419526077964,F23P1_PRIM,HN,1,F23P1_PRIM,tumor cells,,carcinoma_invasive_F23P1_PRIM_3
603,9017.139784946236,292.6236559139785,102.752688172043,344.40860215053766,949.733870967742,5627.935483870968,508.8306451612903,429.1317204301075,303.4462365591398,156.6290322580645,7803.134408602151,414.6854838709677,427.76881720430106,270.56182795698925,5807.9731182795695,711.2715053763441,650.6774193548387,133.83333333333334,4853.021505376344,887.5698924731183,1955.395161290323,183.78225806451613,5552.862903225807,343.2123655913978,854.0618279569892,849.0430107526881,4687.774193548387,1074.8494623655913,168.68010752688173,254.88172043010752,22854.551075268817,20992.74731182796,372.0,24.199685497242623,19.68187943356971,0.5818286782567347,0.953846153846154,0.783157894736842,1.529789251895694,F23P1_PRIM,HN,1,F23P1_PRIM,neutrophils,,carcinoma_invasive_F23P1_PRIM_3
671,4549.526639344263,138.66803278688525,60.454918032786885,278.12295081967216,579.2090163934427,2783.071721311476,426.1864754098361,432.0717213114754,334.8811475409836,156.797131147541,3717.2008196721313,429.37909836065575,844.9262295081967,326.18237704918033,2866.342213114754,763.0,354.64344262295083,131.05737704918033,2187.565573770492,825.9774590163935,369.7049180327869,181.48975409836063,2486.219262295082,311.04918032786884,1648.114754098361,685.2151639344262,2078.5061475409834,916.5676229508196,161.79508196721312,243.8483606557377,22791.629098360656,21467.387295081968,488.0,30.969167313223032,20.352180894550653,0.7537375139480207,0.9701789264413518,0.7316341829085458,-0.3806963307408474,F23P1_PRIM,HN,1,F23P1_PRIM,tumor cells,,carcinoma_invasive_F23P1_PRIM_3
758,3894.4514767932487,230.7320675105485,67.36075949367088,234.542194092827,86.30168776371308,2139.4177215189875,501.6898734177215,719.2679324894515,383.0232067510548,157.0569620253165,3317.272151898734,568.0717299578059,1165.8291139240507,542.9113924050633,2520.552742616034,818.5822784810126,239.4831223628692,180.2320675105485,1973.369198312236,1103.0021097046413,463.4324894514768,209.17510548523208,2166.071729957806,308.77848101265823,3889.293248945148,699.7510548523206,1869.3270042194088,1010.2700421940928,163.9367088607595,269.2700421940928,22585.13924050633,21951.949367088608,474.0,28.59094119352168,21.128402389888663,0.6737170557766201,0.9673469387755104,0.7632850241545893,-1.095922645415688,F23P1_PRIM,HN,1,F23P1_PRIM,tumor cells,,carcinoma_invasive_F23P1_PRIM_3
1009,3688.724752475248,177.76237623762376,54.88514851485149,237.0079207920792,68.4950495049505,2145.2237623762376,443.15049504950497,444.4039603960396,370.419801980198,155.7782178217822,2953.1425742574256,532.3207920792079,2177.083168316832,900.4475247524753,2349.3069306930693,826.1366336633663,162.05742574257425,157.79207920792078,1767.067326732673,1086.621782178218,380.2138613861386,193.79009900990096,2061.621782178218,923.8059405940594,2806.7940594059405,685.980198019802,1717.851485148515,1074.6851485148516,162.0079207920792,260.75049504950493,23134.47524752475,21729.46732673268,505.0,28.440405229207222,22.726693674476376,0.6011997244848322,0.9582542694497154,0.7193732193732194,-0.8975386860237461,F23P1_PRIM,HN,1,F23P1_PRIM,Ki67+ tumor cells,,carcinoma_invasive_F23P1_PRIM_3
