CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,CD45,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
190,1396.47450110865,106.545454545455,49.5365853658537,335.776053215078,91.2660753880266,801.554323725055,957.39911308204,495.10421286031,375.261640798226,106.807095343681,1252.9756097561,360.263858093126,441.166297117517,409.419068736142,1256.72727272727,636.565410199557,167.086474501109,414.356984478936,937.880266075388,702.764966740577,297.20177383592,169.363636363636,876.248337028825,569.69401330377,192.838137472284,806.259423503326,1041.45232815965,769.388026607539,154.618625277162,268.212860310421,13833.4722838137,11675.77827051,451,26.9473509876672,21.3708493196369,0.609144341238746,0.959574468085106,0.759259259259259,-0.342532014033408,F29P1,HN,1,F29P1,stromal cells,,carcinoma_invasive_F29P1_12
232,2077.90415913201,177.164556962025,57.2748643761302,432.171790235081,741.426763110307,1249.15009041591,2299.78842676311,343.661844484629,455.524412296564,108.157323688969,1967.73236889693,461.875226039783,210.368896925859,336.726943942134,1960.85895117541,626.034358047016,814.130198915009,295.079566003617,1516.21880650995,629.712477396022,1158.33996383363,203.75226039783,1358.68173598553,211.296564195298,159.222423146474,964.24773960217,1593.39059674503,836.862567811935,269.920433996383,275.813743218807,14639.4936708861,11971.2188065099,553,31.3399094744414,22.6234610403383,0.69202467292708,0.963414634146341,0.737333333333333,-0.471824195829136,F29P1,HN,1,F29P1,neutrophils,,carcinoma_invasive_F29P1_12
241,2014.33580705009,150.236549165121,56.7569573283859,357.547309833024,205.308905380334,1168.08070500928,3572.97959183673,451.566790352505,500.28478664193,107.687384044527,1806.4025974026,453.733766233766,410.251391465677,666.67625231911,1799.20500927644,651.858998144713,327.292207792208,476.396103896104,1375.23469387755,731.013914656772,240.438775510204,215.157699443414,1248.24118738404,1822.56957328386,238.780148423006,858.873840445269,1430.2319109462,958.975881261596,179.495361781076,282.277365491651,14131.4211502783,12054.6187384045,1078,38.8798623086903,35.3606608104026,0.415736217514914,0.974683544303797,0.810526315789474,-0.114730215764329,F29P1,HN,1,F29P1,M2 macrophages,,carcinoma_invasive_F29P1_12
270,1440.30057803468,103.78612716763,48.9653179190752,530.182080924856,1469.17919075145,840.722543352601,1051.80346820809,332.514450867052,495.456647398844,107.115606936416,1348.2774566474,1238.5549132948,66.0346820809249,394.023121387283,1330.71098265896,607.482658959538,397.774566473989,230.329479768786,983.167630057803,526.913294797688,535.034682080925,175.312138728324,908.410404624278,199.71098265896,187.78612716763,841.023121387283,1023.35549132948,780.083815028902,223.682080924855,260.687861271676,14135.8439306358,12338.387283237,346,23.8497181985823,18.7261128526073,0.619278710419535,0.961111111111111,0.752173913043478,-1.32338072779963,F29P1,HN,1,F29P1,M2 macrophages,,carcinoma_invasive_F29P1_12
310,2059.0245398773,96.4049079754601,54.2613496932515,390.546012269939,444.337423312883,1172.05644171779,679.874846625767,583.41226993865,410.163190184049,107.898159509202,1942.92147239264,386.584049079755,422.969325153374,537.737423312883,1891.44785276074,670.766871165644,188.196319018405,315.839263803681,1476.26748466258,770.422085889571,256.644171779141,183.160736196319,1334.84417177914,448.206134969325,225.381595092025,825.398773006135,1516.71411042945,800.651533742331,164.893251533742,275.105521472393,14844.5349693252,11660.4343558282,815,35.1412740788614,29.5842129660726,0.539687981605045,0.967933491686461,0.773244781783681,-1.0826089786429,F29P1,HN,1,F29P1,stromal cells,,carcinoma_invasive_F29P1_12
334,2606.03674540682,246.863517060367,823.139107611549,442.49343832021,893.942257217848,1711.82677165354,1277.50918635171,327.847769028871,398.359580052493,111.081364829396,2795.05774278215,515.524934383202,92.7139107611548,498.083989501312,2621.06299212598,662.653543307087,1065.24934383202,347.238845144357,2092.86351706037,547.191601049869,353.406824146982,200.173228346457,1869.46719160105,218.551181102362,144.979002624672,1045.8031496063,1935.99475065617,919.682414698163,252.992125984252,266.606299212598,14925.2414698163,12377.8215223097,381,24.4238276460228,19.8819992532801,0.580807287748807,0.962121212121212,0.79375,-1.41805320101643,F29P1,HN,1,F29P1,M1/M0 macrophages,,carcinoma_invasive_F29P1_12
411,2082.36761904762,136.078095238095,71.7695238095238,633.571428571429,2402.61333333333,1244.54095238095,970.958095238095,352.60380952381,465.121904761905,107.933333333333,1960.17333333333,529.881904761905,72.5961904761905,370.314285714286,1984.28761904762,632.369523809524,393.230476190476,349.16380952381,1498.63619047619,578.344761904762,227.430476190476,183.104761904762,1383.36380952381,220.862857142857,100.36380952381,2260.92,1570.41714285714,823.068571428571,197.76380952381,260.380952380952,14067.5961904762,11834.5142857143,525,32.7426601678381,20.4422355270183,0.781160451192583,0.977653631284916,0.795454545454545,-1.52484612882417,F29P1,HN,1,F29P1,endothelial cells,,carcinoma_invasive_F29P1_12
608,1312.38953488372,349.095930232558,95.1191860465116,621.311046511628,2356.67151162791,747.139534883721,2198.56395348837,344.375,452.595930232558,108.334302325581,1193.17441860465,2974.98255813954,222.488372093023,274.491279069767,1181.16860465116,884.747093023256,764.537790697674,350.273255813954,895.781976744186,649.610465116279,229.002906976744,195.290697674419,869.061046511628,262.651162790698,186.587209302326,1485.99709302326,965.287790697674,840.200581395349,373.988372093023,271.415697674419,14220.0784883721,11985.8779069767,344,22.1390408350034,19.8034582738128,0.447060153212497,0.947658402203857,0.747826086956522,-1.41756283103629,F29P1,HN,1,F29P1,M2 macrophages,,carcinoma_invasive_F29P1_12
663,2053.51126516465,107.389948006932,50.0779896013865,355.201039861352,238.064124783362,1060.67071057192,4226.96880415945,488.065857885615,395.412478336222,106.696707105719,1779.84055459272,380.48006932409,1174.67764298094,315.766031195841,1756.75043327556,612.916811091855,273.091854419411,303.164644714038,1378.00519930676,655.689774696707,305.51993067591,181.512998266898,1305.24263431542,794.618717504333,143.556325823224,831.265164644714,1380.22357019064,801.029462738302,166.381282495667,266.247833622184,15175.9254766031,12301.2062391681,577,28.5927242950778,25.8756266766062,0.425470249444041,0.969747899159664,0.73690932311622,-0.567944359977275,F29P1,HN,1,F29P1,IBA1+ tumor cells,,carcinoma_invasive_F29P1_12
710,2026.51658767773,229.018957345972,220.379146919431,395.805687203792,411.964454976303,1142.0,565.890995260664,365.161137440758,334.457345971564,107.317535545024,1852.39336492891,450.35308056872,659.312796208531,391.438388625593,1894.68720379147,758.672985781991,310.189573459716,175.53317535545,1424.22274881517,696.89336492891,227.177725118483,152.414691943128,1246.15402843602,329.478672985782,178.113744075829,813.649289099526,1494.32701421801,884.962085308057,172.225118483412,255.007109004739,14314.0331753555,13005.018957346,422,24.5653798237457,21.9669567844811,0.447619374696794,0.972350230414747,0.799242424242424,-1.21417729165235,F29P1,HN,1,F29P1,Ki67+ tumor cells,,carcinoma_invasive_F29P1_12
