CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,CD45,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
109,2188.05089820359,148.265469061876,58.4491017964072,348.163672654691,123.071856287425,1237.57684630739,696.516966067864,924.998003992016,474.958083832335,107.291417165669,1908.74550898204,374.328343313373,467.98003992016,418.018962075848,1832.53992015968,643.205588822355,257.489021956088,477.219560878244,1411.68662674651,645.471057884232,221.344311377246,267.974051896208,1362.95808383234,1861.70658682635,188.501996007984,807.179640718563,1546.99500998004,875.528942115769,161.620758483034,270.74251497006,22798.2954091816,17768.5618762475,1002,39.6447411744724,32.270603702984,0.58087249380422,0.976608187134503,0.775541795665635,-1.04377001482615,F29P1,HN,1,F29P1,stromal cells,,carcinoma_invasive_F29P1_5
220,2237.43227091634,152.041832669323,58.0119521912351,351.165338645418,109.183266932271,1190.49800796813,971.159362549801,639.304780876494,428.569721115538,107.07171314741,1947.63346613546,400.127490039841,579.231075697211,722.764940239044,1775.48804780877,690.438247011952,220.376494023904,541.099601593626,1328.50597609562,703.56374501992,225.338645418327,217.830677290837,1322.49203187251,650.101593625498,294.03187250996,813.635458167331,1423.28884462151,854.527888446215,171.364541832669,278.888446215139,22397.8426294821,17897.8864541833,502,25.8491136792354,24.8681317981547,0.272874319510712,0.972868217054264,0.743703703703704,-1.54004639027924,F29P1,HN,1,F29P1,Ki67+ tumor cells,,carcinoma_invasive_F29P1_5
446,1833.87714116952,112.845245126994,51.7212049616066,350.330773774365,197.023036030715,1010.04843473125,965.903130537507,532.689899586533,411.789722386297,107.613112817484,1612.0903721205,403.819846426462,470.626698168931,419.675723567631,1529.47666863556,658.759007678677,393.599527466037,416.729474305966,1151.5380980508,625.569403425871,218.476668635558,181.876550502067,1129.47725930301,759.656822209096,186.98877731837,881.040165386887,1258.28706438275,806.787950383934,190.823981098641,270.027170702894,22790.3922031896,17601.418783225,1693,51.3607409268538,42.3344929375173,0.56621464773522,0.981449275362319,0.757155635062612,1.55513873221659,F29P1,HN,1,F29P1,stromal cells,,carcinoma_invasive_F29P1_5
449,1452.98227848101,83.126582278481,42.5139240506329,340.329113924051,101.964556962025,825.488607594937,538.230379746835,431.478481012658,341.53417721519,107.020253164557,1263.53670886076,379.156962025316,584.460759493671,439.53417721519,1200.17215189873,666.086075949367,175.612658227848,350.172151898734,899.779746835443,657.53670886076,217.964556962025,171.60253164557,860.415189873418,372.939240506329,392.377215189873,805.643037974684,966.103797468354,795.450632911392,157.46835443038,272.815189873418,22649.9088607595,18258.0708860759,395,25.7280730833134,19.5723854633155,0.649056232744328,0.963414634146341,0.799595141700405,-1.45195548411982,F29P1,HN,1,F29P1,Ki67+ tumor cells,,carcinoma_invasive_F29P1_5
461,1239.72688172043,119.989247311828,65.7075268817204,351.148387096774,194.058064516129,704.204301075269,2054.20430107527,399.006451612903,386.937634408602,106.264516129032,1122.25591397849,380.793548387097,617.043010752688,280.845161290323,1142.03870967742,673.615053763441,164.249462365591,439.541935483871,838.862365591398,665.150537634409,221.744086021505,159.109677419355,784.05376344086,211.634408602151,147.094623655914,798.729032258065,924.974193548387,805.991397849462,158.677419354839,261.09247311828,23428.8387096774,18761.776344086,465,24.9527773029491,23.7362831441125,0.308426595724633,0.966735966735967,0.775,-1.10401216192454,F29P1,HN,1,F29P1,IBA1+ tumor cells,,carcinoma_invasive_F29P1_5
580,2478.85957446809,283.821276595745,1136.75957446809,472.846808510638,953.063829787234,1558.08936170213,2075.82765957447,379.23829787234,412.317021276596,108.908510638298,2360.28085106383,570.370212765958,432.002127659574,362.059574468085,2293.41063829787,739.36170212766,487.81914893617,352.876595744681,1777.08723404255,633.46170212766,230.129787234043,204.514893617021,1543.38936170213,3040.14255319149,245.444680851064,1063.32340425532,1863.6085106383,1060.0829787234,209.331914893617,262.557446808511,23225.3,18071.2127659574,470,25.9690001453663,23.0472206867133,0.460827511759179,0.973084886128364,0.785953177257525,-1.39307928076078,F29P1,HN,1,F29P1,M2 macrophages,,carcinoma_invasive_F29P1_5
622,1228.98684210526,157.256578947368,61.3662280701754,343.853070175439,126.179824561404,712.177631578947,781.436403508772,1559.18421052632,419.58552631579,106.967105263158,1081.14473684211,381.572368421053,394.300438596491,385.291666666667,1069.98245614035,704.026315789474,185.144736842105,440.510964912281,803.923245614035,759.644736842105,219.144736842105,194.489035087719,733.311403508772,257.497807017544,143.410087719298,808.885964912281,881.995614035088,792.870614035088,158.506578947368,269.739035087719,23446.2565789474,18585.0986842105,456,27.3312246442203,21.3739947073979,0.623233574919842,0.951983298538622,0.74025974025974,0.0099718449092759,F29P1,HN,1,F29P1,stromal cells,,carcinoma_invasive_F29P1_5
686,1663.37333333333,207.802666666667,71.1946666666667,378.928,350.162666666667,896.229333333333,569.725333333333,513.938666666667,355.493333333333,106.285333333333,1415.21333333333,392.274666666667,193.157333333333,439.205333333333,1362.71466666667,673.648,158.032,585.002666666667,997.928,660.581333333333,225.661333333333,172.552,939.098666666667,775.776,159.362666666667,797.837333333333,1044.77066666667,866.349333333333,159.237333333333,319.104,22774.632,18694.3786666667,375,27.6084740512644,17.371523482879,0.77723547260201,0.946969696969697,0.771604938271605,1.44892433243533,F29P1,HN,1,F29P1,stromal cells,,carcinoma_invasive_F29P1_5
727,1612.75922330097,110.928155339806,49.7359223300971,391.914563106796,590.664077669903,866.132038834952,773.500970873786,513.223300970874,438.417475728155,108.069902912621,1380.93203883495,441.955339805825,427.526213592233,531.180582524272,1354.8,705.640776699029,251.434951456311,525.116504854369,1030.20194174757,622.254368932039,218.168932038835,204.112621359223,997.792233009709,496.019417475728,196.433009708738,818.471844660194,1132.38252427184,806.225242718447,177.774757281553,273.508737864078,22498.8019417476,17611.6873786408,515,28.8786276361464,22.7239346989829,0.617109564974308,0.969868173258004,0.766369047619048,-0.295840566909623,F29P1,HN,1,F29P1,stromal cells,,carcinoma_invasive_F29P1_5
736,1335.25420168067,165.180672268908,59.922268907563,339.466386554622,103.739495798319,734.113445378151,896.586134453782,410.182773109244,366.987394957983,107.100840336134,1144.59243697479,389.617647058824,258.201680672269,338.53781512605,1128.16806722689,646.502100840336,162.228991596639,354.775210084034,844.955882352941,656.55462184874,223.262605042017,170.193277310924,786.090336134454,389.911764705882,152.943277310924,798.266806722689,894.672268907563,818.050420168067,155.319327731092,277.107142857143,22740.5714285714,18706.6995798319,476,28.6943911915915,21.1305750758455,0.676545442797284,0.963562753036437,0.781609195402299,1.48278159808593,F29P1,HN,1,F29P1,stromal cells,,carcinoma_invasive_F29P1_5
