Unnamed: 0,CellID,Hoechst_1,CD4,FOXP3,PD-L1,Hoechst_2,IBA1,SOX2,PD-1,CD45,Hoechst_3,CD163,PAN-CK,gH2AX,Vimentin,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,TDA
117,214,1576.6222222222225,152.44444444444446,86.11777777777777,441.49555555555554,2763.0577777777776,3903.071111111111,187.68444444444444,233.51111111111112,50.89333333333333,4076.004444444444,1537.888888888889,237.98888888888888,363.9755555555556,2554.0666666666666,4422.171111111111,918.4888888888888,222.57777777777773,783.2533333333333,3470.817777777778,580.2644444444444,101.34222222222222,355.7911111111111,5168.768888888889,347.71777777777777,1543.391111111111,1819.5111111111112,3707.36,657.3711111111111,155.83555555555554,335.58222222222224,46218.83777777778,37856.26,450.0,25.69542218161477,22.326923455938687,0.4949759760113331,0.974025974025974,0.8181818181818182,0.1270851346719085,HNSCC_7,HN,1,HNSCC_7,endothelial cells,stroma_ad_carcinoma_invasive_HNSCC_7_1
1052,1531,1873.256338028169,129.743661971831,79.49577464788733,523.6140845070422,3289.208450704225,2550.6281690140845,201.43661971830983,233.2929577464789,53.23098591549296,5018.1633802816905,1619.4845070422534,222.93521126760564,450.0028169014085,3629.752112676056,5449.256338028169,1364.030985915493,491.2450704225352,1701.611267605634,4235.414084507042,642.0422535211268,189.49859154929567,210.94929577464788,6479.484507042253,280.0957746478873,542.4112676056338,2097.732394366197,4420.121126760563,656.7380281690141,180.4676056338028,341.8929577464789,45966.57183098592,37391.38309859155,355.0,21.796153344747303,20.757649443558293,0.304995477583866,0.9752747252747253,0.7683982683982684,1.338994363705281,HNSCC_7,HN,1,HNSCC_7,endothelial cells,stroma_ad_carcinoma_invasive_HNSCC_7_1
1216,1744,1677.4420600858368,281.4914163090129,87.3519313304721,435.7489270386266,2983.74034334764,2156.027896995708,180.431330472103,223.44635193133047,53.5,4708.974248927038,1296.5729613733906,241.79828326180257,424.9442060085837,2831.6545064377683,5076.371244635193,943.3648068669528,153.51502145922746,739.0214592274679,3910.6630901287554,568.18669527897,90.59871244635193,276.82832618025753,6154.974248927038,251.9484978540773,425.7339055793992,533.4549356223176,4224.42703862661,646.2017167381974,164.2038626609442,313.5536480686696,46114.13733905579,37514.16309012876,466.0,27.504964884171205,21.600413570097807,0.619080161255236,0.966804979253112,0.750402576489533,-1.1764531040774302,HNSCC_7,HN,1,HNSCC_7,stromal cells,stroma_ad_carcinoma_invasive_HNSCC_7_1
1300,1857,1650.954407294833,212.59270516717325,70.62006079027356,407.1003039513678,2772.589665653496,3223.899696048632,191.9817629179332,221.57142857142856,51.75683890577508,4225.720364741642,1567.9604863221884,227.3525835866261,441.2340425531915,1894.632218844985,4697.504559270516,950.352583586626,133.1854103343465,717.3191489361702,3504.759878419453,587.4468085106383,94.6838905775076,233.89361702127653,5460.981762917933,263.74772036474167,737.7142857142857,1249.5744680851064,3610.936170212766,680.09726443769,131.06686930091186,325.8784194528876,46121.95136778116,37492.2188449848,329.0,22.86199636036132,18.35554975213136,0.5961341891449827,0.9454022988505748,0.7528604118993135,1.5635955486795108,HNSCC_7,HN,1,HNSCC_7,endothelial cells,stroma_ad_carcinoma_invasive_HNSCC_7_1
1508,2127,1447.0306406685236,273.949860724234,92.2116991643454,407.1532033426184,2335.448467966574,3291.9805013927576,191.933147632312,213.7883008356546,49.92200557103064,3520.036211699164,1470.3704735376043,233.1142061281337,335.3454038997215,1974.8551532033423,3618.233983286908,897.941504178273,162.84958217270196,726.7827298050139,2823.796657381616,552.9052924791087,91.2284122562674,1831.3036211699164,4359.381615598886,237.46518105849583,848.8635097493036,1262.674094707521,2786.766016713092,598.9275766016713,280.1922005571031,321.966573816156,45777.71587743733,37766.70473537604,359.0,23.89333961530609,19.212738838034745,0.5944881491586365,0.9702702702702702,0.7804347826086957,-1.073471450435078,HNSCC_7,HN,1,HNSCC_7,endothelial cells,stroma_ad_carcinoma_invasive_HNSCC_7_1
1783,2487,1470.5344827586207,187.243842364532,94.0591133004926,415.35221674876846,2265.7512315270938,4502.231527093596,194.89901477832512,201.17733990147784,49.79064039408867,3377.9729064039407,1645.3891625615763,221.04433497536945,344.4433497536946,1787.6625615763546,3540.901477832512,979.3423645320196,131.15024630541873,669.5738916256157,2843.71921182266,568.6206896551724,88.71674876847291,171.82758620689654,4211.903940886699,228.9556650246305,315.615763546798,1009.0886699507388,2939.2980295566504,567.8177339901478,119.51970443349754,330.0295566502463,45301.54187192118,37389.273399014775,406.0,23.2110518157418,22.32636152389368,0.2734544458542546,0.9575471698113208,0.7674858223062382,0.5421937411438438,HNSCC_7,HN,1,HNSCC_7,endothelial cells,stroma_ad_carcinoma_invasive_HNSCC_7_1
2574,3510,1440.3044554455446,156.8539603960396,58.91089108910891,361.0767326732673,2650.40594059406,4332.992574257426,166.45544554455446,200.4950495049505,51.6460396039604,3763.79702970297,1302.740099009901,319.11633663366337,343.55940594059405,1736.079207920792,3967.3638613861385,826.1683168316831,373.66336633663366,784.5123762376238,3208.391089108911,517.7227722772277,84.66089108910892,980.5915841584158,4839.94801980198,229.1138613861386,499.4282178217822,1141.1608910891089,3380.710396039604,543.309405940594,190.44306930693068,766.5767326732673,45204.87376237624,37758.27227722772,404.0,23.470159225155825,21.93933123638543,0.3552388663360981,0.9734939759036144,0.7984189723320159,-0.8882487560530485,HNSCC_7,HN,1,HNSCC_7,endothelial cells,stroma_ad_carcinoma_invasive_HNSCC_7_1
2691,3664,1682.9291338582675,635.9527559055118,62.330708661417326,467.6771653543307,2998.1417322834645,9920.367454068242,186.78215223097112,307.750656167979,61.59317585301837,4342.734908136483,2538.5853018372704,235.4304461942257,351.68241469816275,2892.1417322834645,4604.824146981628,1120.5905511811025,752.7322834645669,963.0997375328084,3775.482939632546,552.3438320209974,90.99212598425196,585.4803149606299,5371.721784776903,240.4750656167979,847.5695538057743,756.6456692913385,3836.01312335958,1023.1994750656168,528.8950131233596,315.65879265091866,45857.11286089239,38228.50918635171,381.0,27.48281750441848,17.831710671106276,0.7609323338891383,0.9621212121212122,0.7161654135338346,0.2090419971236429,HNSCC_7,HN,1,HNSCC_7,memory CD4+ T cells,stroma_ad_carcinoma_invasive_HNSCC_7_1
2842,3863,1668.0573951434878,286.38631346578364,144.52759381898454,565.0640176600441,2742.3885209713026,6316.004415011038,215.3289183222958,232.4415011037528,50.88520971302428,3910.600441501104,2076.1633554083887,259.2538631346578,474.728476821192,4397.509933774834,4245.538631346579,1057.9183222958056,308.72847682119203,883.0286975717439,3494.483443708609,639.6423841059602,270.61810154525386,326.59381898454745,5175.64238410596,270.1655629139073,1017.4657836644592,1766.6622516556292,3945.984547461369,664.8189845474614,264.0993377483444,363.6225165562914,46147.30463576159,37863.82781456954,453.0,25.117636562255687,23.063629228199687,0.3960603122204288,0.9700214132762311,0.755,-0.9001437936855249,HNSCC_7,HN,1,HNSCC_7,endothelial cells,stroma_ad_carcinoma_invasive_HNSCC_7_1
3223,4343,1597.269340974212,348.87965616045847,103.86246418338108,425.7106017191977,2523.011461318052,3920.624641833811,205.93123209169053,223.1031518624642,52.12034383954155,3805.756446991404,1800.5329512893982,235.73925501432663,350.025787965616,2037.495702005731,4077.991404011461,1000.7936962750716,237.06876790830947,846.4699140401146,3193.799426934097,598.9799426934097,98.0057306590258,430.567335243553,4919.816618911174,253.0515759312321,1194.1547277936963,1585.1805157593124,3194.022922636103,674.5730659025788,227.82521489971347,392.9140401146132,45728.0,37870.77363896848,349.0,22.027176845712383,20.21973094126408,0.3967082926000921,0.9587912087912088,0.7554112554112554,0.1305628311981559,HNSCC_7,HN,1,HNSCC_7,endothelial cells,stroma_ad_carcinoma_invasive_HNSCC_7_1
