CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,CD45_2,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
8,1597.9223946784923,91.31042128603104,44.82039911308204,618.7560975609756,11.913525498891351,1679.5365853658536,385.2749445676275,240.63636363636363,1123.341463414634,1471.2350332594235,391.1086474501109,4204.5809312638585,1095.3946784922396,2031.3325942350327,585.3769401330377,238.1729490022173,140.43015521064302,1280.60088691796,2353.328159645233,180.509977827051,128.6119733924612,2290.809312638581,244.36141906873613,2738.356984478936,456.0110864745011,808.6363636363636,379.4745011086475,154.1219512195122,1067.6563192904655,413.7583148558758,3425.390243902439,6297.827050997783,451.0,25.41659767380424,22.60122254940652,0.4574587519057252,0.9657387580299786,0.754180602006689,-1.4584377767127368,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_1
27,1690.0086058519794,140.85197934595524,67.28915662650603,633.4974182444062,181.65060240963857,1972.571428571429,394.47848537005166,186.2564543889845,1114.631669535284,1920.5886402753872,491.5163511187608,140.75559380378658,1090.561101549053,2746.342512908778,538.2254733218589,220.86574870912224,449.7487091222031,1629.4423407917384,541.3132530120482,184.132530120482,155.14113597246129,2861.7814113597246,209.3476764199656,148.55077452667814,468.512908777969,774.3597246127366,346.2994836488812,246.32874354561105,1014.592082616179,410.3339070567986,3395.655765920826,5399.394148020654,581.0,33.071960571742025,22.438551926976896,0.7346219981428209,0.9715719063545152,0.7496774193548387,-0.464079980786438,FAHNSCC_11B,HN,1,FAHNSCC_11B,stromal cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_1
120,2510.69525959368,132.27539503386004,53.34537246049661,618.0135440180587,15.282167042889393,2649.1264108352143,820.4650112866817,258.0158013544018,1126.5959367945825,2285.880361173815,485.4356659142212,3459.5462753950337,1097.2911963882618,2689.69525959368,538.3295711060948,403.7065462753951,158.75620767494357,1472.428893905192,2565.864559819413,181.22799097065464,120.24153498871333,2448.722347629797,475.3634311512415,1192.641083521445,460.4446952595937,755.9480812641084,348.5914221218962,209.25056433408577,1025.510158013544,412.11286681715575,3472.4875846501127,6219.823927765237,443.0,25.85251375832235,21.98126773522389,0.5263685901547853,0.9630434782608696,0.7408026755852842,-0.5903631461931761,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_1
168,2491.6148796498906,148.109409190372,65.97374179431073,623.7002188183808,12.719912472647705,2699.105032822757,513.1094091903719,249.6345733041576,1133.4485776805252,2375.382932166302,508.8118161925602,4380.496717724289,1108.7045951859957,2956.6914660831508,629.3150984682713,258.6980306345733,141.80087527352296,1675.7746170678338,2847.0919037199124,191.73741794310723,153.52735229759298,3036.249452954048,1306.7067833698031,2402.391684901532,458.3851203501094,803.9124726477024,374.6498905908096,170.66739606126916,1025.6739606126914,411.1466083150985,2844.0065645514223,5823.404814004376,457.0,26.59438953035649,21.89605966798055,0.5675574520492349,0.9560669456066946,0.7642140468227425,0.1310092305980766,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_1
195,3516.312068965517,107.90689655172412,58.88103448275862,620.6896551724138,18.517241379310345,4094.651724137931,545.2155172413793,342.52758620689656,1123.3155172413792,3230.35,513.1586206896552,3310.5137931034483,1146.7,3527.0775862068967,473.0413793103448,326.1706896551724,161.96379310344827,1741.4068965517242,1523.3741379310345,181.26724137931035,101.9948275862069,2494.1051724137933,1848.9327586206896,708.1258620689655,456.2862068965517,820.1724137931035,373.3017241379311,172.74137931034485,1041.146551724138,416.8775862068965,3646.001724137931,6260.781034482759,580.0,32.27974835709883,22.970047406768675,0.7025917782436432,0.9666666666666668,0.7483870967741936,-0.4328535286448871,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_1
211,2027.506666666667,120.46857142857142,60.79619047619048,615.2590476190476,12.038095238095238,2224.67619047619,429.1847619047619,260.2209523809524,1134.8,1990.712380952381,446.3257142857143,5192.028571428571,1112.2419047619048,2468.969523809524,548.8609523809524,278.95238095238096,222.24,1378.8819047619047,2838.937142857143,179.0457142857143,141.17714285714283,2279.32380952381,585.1714285714286,2024.148571428572,456.7542857142857,768.3047619047619,362.87619047619046,164.41333333333333,1036.3104761904765,414.2152380952381,3223.5466666666666,6047.84380952381,525.0,27.76194480117344,24.098759332286487,0.4964765862176268,0.9650735294117648,0.75,-0.4037747333858603,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_1
228,2176.788912579957,160.9402985074627,70.52452025586354,618.9658848614073,18.23240938166312,2358.9253731343283,620.955223880597,250.86567164179104,1138.362473347548,2069.1769722814497,451.2537313432836,3659.2921108742,1119.586353944563,2586.6353944562898,563.8656716417911,545.6417910447761,309.35820895522386,1456.4115138592751,3209.4904051172707,183.63539445629,144.272921108742,2570.8464818763327,2056.179104477612,1304.4157782515992,464.93603411513857,802.9488272921109,380.4968017057569,187.64392324093816,1050.81236673774,413.36460554371,3062.545842217484,5928.321961620469,469.0,27.012647970223664,22.144176412810182,0.5726919376232116,0.9650205761316872,0.7895622895622896,0.0989446204237372,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_1
255,1813.299043062201,95.00478468899522,57.98086124401914,620.622009569378,15.29425837320574,1906.7177033492824,455.1626794258373,265.32535885167465,1127.748803827751,1607.930622009569,419.1172248803828,3044.76076555024,1099.8014354066986,2114.94019138756,532.7918660287081,229.2535885167464,149.04306220095694,1254.38995215311,2580.366028708134,181.0047846889952,145.20095693779905,2247.758373205741,222.8133971291866,1689.72009569378,454.8732057416268,756.6961722488038,339.95454545454544,145.6196172248804,1030.4928229665072,409.566985645933,3609.722488038277,6376.38995215311,418.0,24.103497413724,22.09607625964149,0.3995380714477463,0.954337899543379,0.7256944444444444,-1.0225019962379946,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_1
331,1915.551724137931,127.641065830721,57.85109717868338,617.051724137931,12.661442006269592,2143.4420062695926,440.8510971786834,236.61128526645768,1120.8307210031348,1916.4952978056424,449.5344827586207,5925.139498432602,1095.3291536050156,2492.407523510972,574.4514106583072,249.6974921630094,187.1912225705329,1443.6974921630094,2919.4451410658307,182.1379310344828,143.78369905956112,2526.6771159874606,478.61755485893417,1698.166144200627,454.5423197492163,767.7115987460814,364.4686520376176,198.02664576802508,1025.2915360501568,414.7335423197492,3348.2257053291537,6157.736677115988,638.0,39.71786555866288,20.707301886133937,0.853336902154974,0.972560975609756,0.6470588235294118,-0.6621334116036243,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_1
339,3323.118195956454,197.35769828926905,78.81648522550545,631.706065318818,157.75894245723174,3865.891135303266,552.293934681182,220.0388802488336,1133.7791601866252,3394.312597200622,569.6796267496112,146.9393468118196,1091.2472783825815,4261.852255054432,465.7651632970451,255.3810264385692,193.48833592535,2263.423017107309,488.47278382581646,185.98755832037324,130.32970451010883,3570.2690513219286,208.54743390357697,221.58164852255047,587.1337480559876,821.3172628304822,353.5816485225505,223.3561430793157,1030.5412130637635,412.11975116640747,3343.203732503888,5263.003110419907,643.0,43.3760405855118,18.934800978574824,0.8996912901599091,0.9554234769687964,0.6958874458874459,-1.3609541645223593,FAHNSCC_11B,HN,1,FAHNSCC_11B,stromal cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_1
