CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,CD45_2,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
359,3838.318791946309,178.13087248322148,79.9496644295302,646.6912751677852,275.62080536912754,3774.926174496644,710.6577181208054,216.21812080536915,1121.3322147651006,4054.731543624161,736.1912751677852,190.56711409395973,1083.1677852348994,5895.013422818792,458.741610738255,238.98322147651007,218.1510067114094,3184.979865771812,446.7248322147651,177.58724832214764,71.86241610738254,4659.802013422819,200.6845637583893,515.2684563758389,577.5570469798657,722.8087248322148,327.7248322147651,142.19463087248323,1058.9026845637584,414.238255033557,15135.174496644297,14694.057046979866,298.0,21.34117676044203,17.801708500346912,0.551540064502117,0.9612903225806452,0.7883597883597884,-1.400919110702839,FAHNSCC_11B,HN,1,FAHNSCC_11B,stromal cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
494,3561.084577114428,145.0547263681592,57.9179104477612,621.6442786069651,31.758706467661693,4138.457711442786,535.2313432835821,309.9253731343284,1130.5671641791046,4397.62935323383,637.8905472636816,2351.310945273632,1108.8532338308455,5908.189054726368,563.9328358208955,457.7412935323383,237.22388059701493,3322.60447761194,1584.5373134328358,181.1144278606965,141.20646766169153,4748.830845771145,233.16666666666663,276.18407960199005,505.9800995024876,760.5199004975125,344.271144278607,251.56716417910448,1131.0771144278608,412.43532338308455,15405.50497512438,14749.8184079602,402.0,23.80419140415494,21.57519829062436,0.4225034456262673,0.95260663507109,0.6991304347826087,-1.1659194589964803,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
595,2914.2584118438763,194.83176312247645,73.76446837146703,612.5262449528936,11.654104979811574,3406.5921938088827,505.9421265141319,364.8748317631225,1137.8519515477792,3451.4791386271872,539.2301480484522,1967.3808882907133,1132.520861372813,4543.773889636608,437.64468371467024,248.9407806191117,187.8613728129206,2398.790040376851,1987.8183041722743,172.86675639300134,152.1184387617766,3044.685060565276,2463.487213997308,540.485868102288,457.58546433378194,730.5087483176312,321.7819650067295,159.87886944818305,1095.9246298788694,410.92193808882905,15413.27052489906,15068.13862718708,743.0,35.036990646851514,27.03035615007605,0.6362529294510696,0.9725130890052356,0.7862433862433862,-0.1594164972039787,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
608,2168.972222222222,106.44017094017094,53.083333333333336,618.9188034188035,14.032051282051285,2430.878205128205,420.4850427350427,303.62820512820514,1135.8931623931624,2651.514957264957,486.05555555555554,2765.185897435897,1148.9166666666667,3206.5299145299145,447.72435897435895,220.5833333333333,191.4059829059829,1773.0299145299143,2350.179487179488,166.24358974358975,157.57051282051282,2311.510683760684,654.6025641025641,341.4978632478632,458.8440170940171,719.8632478632478,318.517094017094,163.76709401709402,1099.2179487179487,408.8119658119658,15172.694444444443,15030.450854700855,468.0,26.918511721051285,22.154424396800444,0.5680150378527015,0.972972972972973,0.8181818181818182,-0.3210271266112776,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
761,3152.4520202020203,255.43434343434345,90.3510101010101,639.0252525252525,242.760101010101,4044.179292929293,623.7449494949495,241.41414141414143,1128.2626262626263,4954.340909090909,738.520202020202,237.739898989899,1097.29797979798,6381.103535353535,654.1136363636364,282.2474747474748,107.16666666666669,3782.929292929293,650.2020202020202,209.23232323232324,118.52020202020202,5912.80303030303,271.59090909090907,495.3434343434344,503.52272727272725,941.6136363636364,438.6843434343434,158.65404040404042,1143.8636363636365,422.2550505050505,16160.224747474747,14447.39898989899,396.0,22.98698110297968,21.98991953632312,0.2913223547148752,0.972972972972973,0.7485822306238186,1.3264962065221289,FAHNSCC_11B,HN,1,FAHNSCC_11B,stromal cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
790,1552.98738170347,95.08517350157727,51.3596214511041,612.6656151419559,34.24921135646688,1870.766561514196,409.0630914826498,230.8485804416404,1135.9779179810726,2016.870662460568,466.1324921135647,2525.4384858044164,1101.7003154574134,2888.9526813880125,454.4637223974763,230.48895899053628,150.5583596214511,1797.6624605678232,1723.0094637223974,171.05678233438485,127.03154574132492,2857.6056782334385,265.0883280757098,859.1009463722397,456.3154574132492,716.1671924290221,303.38801261829656,118.69400630914826,1088.4542586750788,407.7381703470032,15799.880126182965,15464.324921135649,317.0,22.7365415299066,17.836127075749754,0.6201671932283702,0.9577039274924471,0.7547619047619047,-0.9837350572626627,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
796,2434.2580645161293,83.64086021505376,45.89247311827957,613.858064516129,16.356989247311827,2977.4774193548387,453.1075268817205,328.047311827957,1130.483870967742,3086.440860215054,515.2838709677419,1939.3225806451608,1163.4795698924731,4070.694623655914,446.2623655913978,227.9741935483871,165.55268817204302,2272.797849462366,2195.501075268817,173.23440860215055,149.6064516129032,3015.0,474.6666666666667,446.5483870967742,486.5311827956989,694.8172043010753,294.13548387096773,122.80860215053764,1058.774193548387,410.5290322580645,15343.748387096774,15055.245161290322,465.0,27.03034939596916,22.086745152416,0.5764830242910113,0.976890756302521,0.775,-0.8947812261873166,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
901,2298.9245283018868,70.59941944847606,39.528301886792455,615.656023222061,13.892597968069666,2717.825834542816,418.4296081277213,367.98838896952105,1126.010159651669,3027.165457184325,462.6429608127721,2811.570391872279,1114.399129172714,3723.847605224964,419.9245283018868,206.5181422351233,217.133526850508,2116.801161103048,1987.0696661828736,168.36574746008708,201.53120464441216,2678.400580551524,471.878084179971,197.7590711175617,454.9172714078375,830.6037735849056,361.6400580551524,769.9796806966618,1107.0653120464442,414.32656023222063,16112.764876632802,14771.56894049347,689.0,35.96045549149428,24.4535878033676,0.7331997814870707,0.9717912552891396,0.7874285714285715,-0.2874085835237024,FAHNSCC_11B,HN,1,FAHNSCC_11B,other APCs,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
1042,3142.352226720648,170.35222672064776,71.63562753036437,620.9008097165992,20.006072874493928,3643.542510121457,648.9412955465586,289.82995951417,1145.4392712550607,3709.570850202429,608.5708502024291,1744.7246963562752,1113.34008097166,5162.914979757085,494.48785425101215,693.6194331983805,177.92105263157896,2844.716599190283,1996.8947368421047,177.2327935222672,155.49392712550608,3866.904858299595,260.14777327935224,248.0425101214575,464.0101214574899,678.8643724696357,285.9676113360324,126.05668016194332,1085.906882591093,408.0,15600.196356275304,14917.224696356276,494.0,30.33868987578277,20.79671996399239,0.7280866522131675,0.9705304518664049,0.7841269841269841,-1.3647617759577586,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
1198,3387.519699812383,100.29268292682929,52.69793621013133,614.2945590994372,13.176360225140712,3865.9493433395874,489.15572232645405,251.9606003752345,1137.0262664165102,3658.187617260788,493.8780487804878,3182.3039399624768,1157.6697936210132,4545.354596622889,514.7054409005628,245.42776735459665,202.68480300187616,2070.234521575985,1588.2701688555346,169.15759849906192,143.55347091932458,2226.799249530957,557.3545966228893,494.2439024390244,453.2420262664165,773.1219512195122,347.9606003752345,134.25891181988743,1124.3095684803002,412.0825515947467,15454.772983114446,15329.949343339587,533.0,28.516601115104844,23.820185374153123,0.5497801219106582,0.9744058500914076,0.7896296296296297,-0.5257063928649167,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
1213,3151.8064516129034,177.88833746898263,64.00992555831266,621.0620347394541,11.799007444168735,3780.4044665012407,513.8362282878412,338.4019851116625,1136.8585607940447,3819.590570719603,558.6575682382133,1783.754342431762,1150.4466501240695,4945.853598014888,414.35483870967744,241.3300248138958,181.05210918114145,2618.5260545905708,2003.1166253101733,171.0124069478908,182.09181141439203,3200.895781637717,681.4962779156327,252.0272952853598,457.6277915632754,695.0744416873449,295.9801488833747,151.74937965260546,1053.5831265508684,408.4863523573201,15371.90322580645,15009.74441687345,403.0,25.40660970572789,20.247084020347025,0.6040823320558399,0.9504716981132076,0.7380952380952381,-1.4492637569429354,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
1294,2645.1728538283064,108.17401392111368,56.08700696055684,618.0324825986079,22.71461716937355,2967.6241299303942,731.7552204176334,408.3654292343388,1135.5,2753.72505800464,533.3120649651972,2173.294663573086,1159.100928074246,3559.2656612529004,513.415313225058,942.8375870069606,181.49767981438515,1960.145011600928,2192.740139211137,173.94199535962878,161.65313225058006,2692.7006960556846,1171.4292343387472,1826.3723897911832,463.9373549883991,701.100928074246,300.9013921113689,131.9141531322506,1087.7911832946636,410.08816705336426,15285.140371229698,15376.54988399072,862.0,46.18506265148994,24.12294953993725,0.8527552975055149,0.96420581655481,0.6371027346637103,-0.6205893888789887,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
1448,2877.1432506887054,118.13223140495867,63.07162534435262,614.4820936639119,19.63911845730028,3175.123966942149,443.35537190082647,362.64462809917353,1140.1735537190082,3286.5399449035813,514.5041322314049,3360.5537190082646,1113.870523415978,4101.754820936639,456.8209366391184,197.732782369146,193.8512396694215,2184.6666666666665,2301.669421487604,168.9090909090909,137.46280991735537,2750.7603305785124,266.5123966942149,215.3085399449036,455.9889807162534,718.0853994490358,309.75482093663913,163.04683195592287,1125.0110192837465,410.6308539944904,15386.4435261708,14864.840220385677,363.0,22.928997755778152,20.19477925178364,0.4735762705175852,0.9731903485254692,0.825,-1.252424189820286,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
1520,1676.376453488372,84.64244186046511,45.344476744186046,609.3415697674419,10.674418604651162,2029.8226744186047,359.13517441860466,222.45348837209303,1113.1933139534883,2172.934593023256,387.6875,3533.86773255814,1100.5915697674418,3108.716569767442,422.6860465116279,175.41133720930233,162.7281976744186,1865.9752906976744,1945.2601744186047,165.09011627906978,154.63372093023256,2809.079941860465,370.4622093023256,633.6497093023256,449.1511627906977,729.6002906976744,300.11482558139534,122.02906976744184,1081.0043604651162,408.4360465116279,15967.572674418603,15424.446220930233,688.0,37.95003192287432,23.088084496956355,0.7936449851387715,0.975886524822695,0.7747747747747747,-0.2586966741151302,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
1539,4064.630555555556,280.2361111111111,47.625,628.8777777777777,270.6277777777778,5530.708333333333,797.7722222222222,234.075,1231.1583333333333,5838.522222222222,661.3638888888889,181.36388888888888,1097.7416666666666,8431.158333333333,1187.8277777777778,1269.8416666666667,167.42777777777778,4638.155555555555,526.1138888888889,198.6555555555556,831.5138888888889,7360.844444444445,267.69444444444446,403.8027777777778,545.0527777777778,787.3361111111111,334.06944444444446,123.83055555555556,1070.522222222222,412.4222222222222,14955.802777777775,14762.297222222222,360.0,22.76523481621529,20.20938871922044,0.4603638946900367,0.9549071618037136,0.7792207792207793,-0.9306346613634814,FAHNSCC_11B,HN,1,FAHNSCC_11B,B cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
1575,2122.3311258278145,107.54746136865342,44.216335540838855,611.9514348785872,11.97130242825607,2457.5209713024283,393.3973509933775,256.6423841059603,1125.9183222958056,2575.8962472406183,423.9006622516556,2030.430463576159,1099.1523178807947,3483.311258278145,379.5298013245033,241.67991169977924,166.69315673289182,2043.1699779249448,1587.5342163355408,167.41280353200884,277.46799116997795,2988.1236203090507,231.9315673289184,666.4260485651214,456.5783664459161,770.8587196467992,322.71523178807945,140.22295805739515,1116.1456953642385,410.6644591611479,16130.980132450331,15231.578366445916,453.0,25.60045914865616,22.56782260331592,0.4721097883553214,0.967948717948718,0.8236363636363636,-1.4221401678547256,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
1602,2773.985436893204,146.60922330097088,79.3616504854369,636.3786407766991,147.28155339805826,3228.6747572815534,604.6844660194175,244.1189320388349,1144.6723300970873,3759.859223300971,667.9126213592233,175.05825242718447,1100.4150485436894,5082.203883495145,517.9466019417475,211.5728155339806,161.61650485436894,3070.864077669903,507.97087378640776,205.9126213592233,79.43203883495146,4745.03640776699,241.75,455.00970873786406,520.6165048543689,863.7378640776699,361.4830097087379,129.70145631067962,1124.1747572815534,416.5631067961165,15117.805825242718,14452.609223300971,412.0,25.49850815608128,20.668979221102443,0.5856062914194946,0.9671361502347418,0.7545787545787546,1.442825362706612,FAHNSCC_11B,HN,1,FAHNSCC_11B,stromal cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
1774,2882.323450134771,147.93261455525607,83.05929919137466,642.6603773584906,369.43935309973045,3459.396226415094,540.1374663072776,238.80592991913747,1143.1078167115902,3762.1132075471696,638.7654986522911,170.76549865229111,1097.4097035040431,5629.309973045823,475.8167115902965,245.60377358490567,170.60377358490567,3318.1940700808627,508.644204851752,186.3800539083558,104.42048517520216,4976.770889487871,223.8032345013477,738.3746630727762,693.5417789757413,842.6172506738544,385.9272237196765,171.71698113207546,1147.288409703504,414.8301886792453,15636.630727762804,14643.973045822102,371.0,22.41450058354637,21.09918773615498,0.3375191452714777,0.9712041884816754,0.803030303030303,-1.107341666033762,FAHNSCC_11B,HN,1,FAHNSCC_11B,stromal cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
1866,3853.8093525179856,115.67625899280576,49.6115107913669,622.6241007194244,44.49820143884892,4698.401079136691,755.1942446043165,301.46043165467626,1128.453237410072,4898.406474820144,633.6654676258993,1790.5557553956835,1100.9676258992806,6493.489208633094,504.2410071942446,742.023381294964,164.13309352517985,3609.0035971223024,1476.145683453237,184.1043165467626,123.88848920863308,5334.372302158274,250.7607913669065,416.2787769784173,475.8597122302159,806.8956834532374,370.5431654676259,467.2589928057554,1111.6708633093526,413.1151079136691,16016.755395683453,14745.312949640287,556.0,29.63453966106545,24.029133473663663,0.5852555714754776,0.9602763385146804,0.7091836734693877,-0.7656469410507633,FAHNSCC_11B,HN,1,FAHNSCC_11B,dendritic cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
1873,3493.3542319749217,188.75548589341693,62.89655172413793,625.4514106583072,156.20689655172413,4149.8902821316615,688.4294670846396,243.41692789968653,1136.7711598746082,4211.090909090909,779.3573667711598,1535.257053291536,1103.6583072100314,5970.194357366771,771.6363636363636,667.7398119122257,112.8871473354232,3368.1065830721004,1784.730407523511,173.86520376175548,129.01880877742946,4709.075235109718,363.6300940438872,390.0595611285266,460.2382445141066,705.1128526645768,297.6332288401254,121.7460815047022,1082.5078369905957,410.2131661442006,15709.692789968653,15048.006269592475,319.0,21.0784884905502,19.298800461864698,0.4021620189237258,0.960843373493976,0.7595238095238095,1.0310493308559174,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
1882,4064.383685800604,182.02416918429003,89.87311178247734,646.1299093655589,349.3987915407855,4735.930513595166,480.83383685800607,233.47432024169183,1159.5196374622356,5135.694864048339,564.2990936555891,155.8036253776435,1102.039274924471,7245.794561933535,447.05438066465257,175.2356495468278,166.61027190332325,3822.0664652567975,470.5891238670695,183.0996978851964,132.09969788519638,5438.6888217522655,228.75528700906344,385.0785498489426,597.238670694864,808.6676737160121,366.3262839879154,167.17824773413898,1096.9728096676738,415.5287009063444,15214.015105740182,14606.320241691845,331.0,22.141593135229748,19.074576420289475,0.5077886850052235,0.976401179941003,0.7918660287081339,1.37485355450407,FAHNSCC_11B,HN,1,FAHNSCC_11B,stromal cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
1932,3397.0278293135434,138.5064935064935,67.04638218923934,623.0278293135436,16.647495361781075,3998.243042671614,521.3525046382189,338.126159554731,1136.2801484230056,4041.458256029685,597.6103896103896,1965.56586270872,1101.1205936920223,5600.183673469388,486.8274582560297,253.31725417439705,148.0760667903525,3062.181818181818,1890.051948051948,180.44341372912805,143.67532467532467,4085.272727272728,455.1873840445269,260.3562152133581,456.365491651206,699.9332096474953,295.9851576994434,128.70500927643783,1092.3896103896104,409.95547309833023,15633.079777365492,15009.423005565865,539.0,32.39592663262426,21.279464402864143,0.7540158933452158,0.9556737588652482,0.7101449275362319,-1.3505568694478516,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
1939,2938.2763532763533,298.982905982906,1049.91452991453,632.6039886039886,138.75498575498577,2976.039886039886,1527.6780626780626,207.2763532763533,1188.5185185185185,3015.8575498575497,571.3732193732194,593.1282051282051,1106.1823361823365,3936.689458689458,451.54131054131057,598.5555555555555,115.63532763532764,2010.2478632478635,705.6353276353276,160.9002849002849,128.27065527065528,2143.6068376068374,257.948717948718,149.50712250712252,452.36752136752136,704.3276353276353,302.84045584045583,177.76353276353277,1055.7464387464388,406.4558404558405,15059.74074074074,14983.800569800567,351.0,23.052829956515527,19.419655840835173,0.5388559700075424,0.9722991689750692,0.7630434782608696,1.234370498949923,FAHNSCC_11B,HN,1,FAHNSCC_11B,regulatory T cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
2272,2692.6765432098764,213.28395061728395,63.098765432098766,618.5604938271605,61.241975308641976,3088.345679012345,3952.901234567901,265.70617283950617,1152.4888888888888,3153.822222222222,681.2,1865.3012345679008,1106.9234567901235,4096.540740740741,540.2518518518518,1048.0814814814814,184.9753086419753,2162.632098765432,2001.2691358024688,171.17777777777778,192.1753086419753,2730.5753086419754,366.63456790123456,926.8049382716048,461.56296296296296,747.9185185185186,333.39506172839504,162.35555555555555,1116.232098765432,412.3135802469136,15433.432098765432,14936.587654320989,405.0,24.44816471738732,21.11921884035321,0.5037721450274674,0.9529411764705882,0.7670454545454546,1.5632015378861956,FAHNSCC_11B,HN,1,FAHNSCC_11B,M2 macrophages,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
2350,4290.359133126935,457.3219814241486,93.3343653250774,656.7058823529412,609.5263157894736,5221.037151702786,568.8142414860681,223.3622291021672,1299.860681114551,6030.371517027864,581.1733746130031,180.8204334365325,1089.84520123839,8283.699690402476,572.2198142414861,245.60371517027863,143.37770897832817,4645.773993808049,517.328173374613,183.58204334365325,104.64086687306502,7433.33746130031,216.21671826625388,1280.479876160991,659.3374613003095,1033.907120743034,428.6006191950464,185.97832817337465,1169.6934984520124,421.71826625387,15497.16718266254,14354.532507739938,323.0,21.26343652566766,19.45375537047885,0.4036978963139158,0.955621301775148,0.7727272727272727,-1.4591113479265692,FAHNSCC_11B,HN,1,FAHNSCC_11B,CD4+ T cells,,carcinoma-in-situ_and_stroma_FAHNSCC_11B_1
