CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,CD45,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
53,5761.208443271768,144.34036939313984,61.26121372031663,220.23878627968327,35.86939313984169,3154.791556728232,344.2295514511873,565.4221635883905,284.0039577836412,156.35224274406332,5369.626649076517,414.1081794195251,733.6860158311346,324.1609498680739,4335.493403693931,791.9485488126649,110.51846965699208,118.05540897097626,3738.940633245383,1298.3232189973614,319.4788918205805,97.59630606860158,4047.042216358839,513.7862796833773,858.8100263852243,666.0369393139841,3408.935356200528,1010.7757255936676,193.91029023746705,221.67941952506595,13582.927440633246,22924.352242744066,758.0,31.57702575763424,30.60203059327609,0.246576720939655,0.9680715197956578,0.7887617065556711,0.3181698707128052,F23P1_PRIM,HN,1,F23P1_PRIM,Ki67+ tumor cells,,HG_dysplasia_F23P1_PRIM_1
146,5388.943127962085,283.22432859399686,66.32543443917851,219.9352290679305,28.729857819905213,2950.4044233807267,365.70300157977886,622.4786729857819,312.38072669826227,156.13112164297,4952.314375987362,379.26224328594,996.3112164296998,213.6872037914692,4160.428120063191,755.4913112164297,107.90521327014218,126.42812006319116,3564.680884676145,1240.957345971564,302.5545023696682,129.10110584518168,4000.916271721959,363.5908372827804,2449.511848341232,667.0568720379147,3442.6319115323854,963.1627172195892,163.9873617693523,226.2211690363349,13904.218009478673,23428.781990521325,633.0,33.616833235418184,23.99925503523108,0.7002416649568278,0.964939024390244,0.7447058823529412,0.1081310484324012,F23P1_PRIM,HN,1,F23P1_PRIM,Ki67+ tumor cells,,HG_dysplasia_F23P1_PRIM_1
186,4221.25468164794,166.05243445692884,69.89700374531836,216.1816479400749,16.166666666666668,2313.97191011236,323.86704119850185,476.3895131086142,289.25280898876406,156.3988764044944,4286.668539325843,393.6179775280899,1187.7434456928838,209.0749063670412,4150.275280898876,720.6310861423221,98.38576779026218,92.14044943820224,3167.604868913858,890.3314606741573,295.73408239700376,77.82958801498127,3716.827715355805,265.9943820224719,775.7041198501872,648.8277153558053,3328.316479400749,971.4307116104868,153.9288389513109,227.72284644194755,13896.62734082397,24403.921348314605,534.0,27.58470005606693,24.67100481775014,0.4473224050751641,0.969147005444646,0.7911111111111111,-0.2627669585971975,F23P1_PRIM,HN,1,F23P1_PRIM,tumor cells,,HG_dysplasia_F23P1_PRIM_1
188,9721.6,385.8066225165563,84.76821192052981,225.2953642384106,28.288741721854304,5105.825165562914,457.48741721854304,721.2834437086093,345.07549668874174,156.62119205298012,8448.964238410595,410.2794701986755,781.0317880794702,505.5019867549669,6971.562913907284,771.528476821192,127.27019867549669,149.60529801324503,5782.105960264901,1113.205298013245,307.4198675496689,142.19470198675498,6354.251655629139,2267.307284768212,2391.1682119205298,679.9509933774834,5690.120529801325,1102.062251655629,165.06754966887416,234.0476821192053,14037.973509933774,23432.67947019868,755.0,33.55776701063099,28.65753528495875,0.5203120240405705,0.9729381443298968,0.7626262626262627,0.3274911854819587,F23P1_PRIM,HN,1,F23P1_PRIM,Ki67+ tumor cells,,HG_dysplasia_F23P1_PRIM_1
254,3200.864379084968,219.7140522875817,57.93627450980392,214.15686274509804,22.76143790849673,1752.1160130718954,350.3774509803921,715.7483660130719,319.1437908496732,156.468954248366,2978.3986928104573,408.1437908496732,1534.8382352941176,219.94444444444449,2658.34477124183,735.2777777777778,103.73202614379085,114.15032679738562,1988.0686274509803,1055.795751633987,304.9575163398693,146.02124183006535,2394.209150326797,278.3545751633987,1667.609477124183,662.7483660130719,2179.908496732026,966.2777777777778,152.95915032679738,227.6421568627451,13027.658496732029,23840.995098039217,612.0,31.60646429249533,24.66511003677463,0.625303302034473,0.977635782747604,0.8225806451612904,-0.0783650559913521,F23P1_PRIM,HN,1,F23P1_PRIM,tumor cells,,HG_dysplasia_F23P1_PRIM_1
275,3926.460355029586,166.38698224852072,51.38934911242603,217.44378698224853,25.24023668639053,2078.279289940828,351.34082840236687,694.8224852071006,332.91952662721894,156.5680473372781,3732.462721893491,402.85207100591714,1485.5147928994083,228.56686390532545,3419.474556213018,758.9491124260355,111.0662721893491,128.08757396449704,2605.6,1196.996449704142,306.5301775147929,123.49230769230768,3000.0378698224854,295.73372781065086,2379.9526627218934,675.2639053254438,2663.507692307692,992.123076923077,160.91242603550296,231.098224852071,13416.744378698224,23909.996449704144,845.0,37.32767691779842,28.85070805525454,0.6345230653558642,0.9701492537313432,0.7875116495806151,-1.371454249547653,F23P1_PRIM,HN,1,F23P1_PRIM,tumor cells,,HG_dysplasia_F23P1_PRIM_1
281,6586.038748137109,342.2548435171386,67.06706408345752,225.87779433681072,27.096870342771982,3409.084947839046,465.0864381520119,1012.8852459016392,365.1833084947839,157.35022354694485,5881.561847988078,412.5350223546945,949.3129657228018,421.7451564828614,4965.317436661699,780.5767511177347,131.59761549925486,156.04172876304025,3811.7004470938896,1237.8479880774962,305.48584202682565,144.93144560357675,4381.4485842026825,1097.9746646795827,3042.795827123696,676.7213114754098,3836.253353204173,1033.9716840536512,170.0461997019374,243.85394932935915,13933.813710879283,23770.049180327867,671.0,34.36673909884147,24.88955140445932,0.6895545768749044,0.9738751814223512,0.7590497737556561,-1.2920098596112604,F23P1_PRIM,HN,1,F23P1_PRIM,Ki67+ tumor cells,,HG_dysplasia_F23P1_PRIM_1
288,3612.3064182194616,273.2463768115942,67.8592132505176,218.3209109730849,23.95031055900621,1920.72049689441,334.1801242236025,588.2339544513458,288.527950310559,156.48033126293996,3252.2339544513457,415.0579710144928,1681.498964803313,215.7950310559006,2838.875776397515,741.2339544513458,100.69565217391305,105.4120082815735,2152.9565217391305,1058.8923395445136,310.351966873706,97.21946169772256,2545.1573498964804,286.8488612836439,1972.993788819876,663.0289855072464,2291.8840579710145,983.8633540372672,157.0248447204969,220.6066252587992,13046.15320910973,23787.4596273292,483.0,29.13482200189054,21.150614433035727,0.6877405826737998,0.971830985915493,0.7931034482758621,-0.263518137520402,F23P1_PRIM,HN,1,F23P1_PRIM,tumor cells,,HG_dysplasia_F23P1_PRIM_1
292,7661.497495826377,256.68447412353925,64.25876460767947,213.8547579298832,28.604340567612688,4012.20367278798,340.31385642737894,483.5225375626043,280.8764607679466,156.432387312187,6584.896494156928,379.6310517529215,982.6761268781302,288.23706176961605,5552.983305509182,742.8781302170283,101.59766277128548,111.62103505843072,4531.89816360601,1247.5993322203674,297.2821368948247,102.7178631051753,5277.010016694491,791.4240400667779,2182.599332220367,677.8447412353923,4605.208681135226,969.1302170283808,158.6043405676127,218.6477462437396,14125.163606010015,23384.75125208681,599.0,29.51415717201949,25.89752026855353,0.4796480881673453,0.9676898222940228,0.7944297082228117,-0.1877321572792373,F23P1_PRIM,HN,1,F23P1_PRIM,Ki67+ tumor cells,,HG_dysplasia_F23P1_PRIM_1
297,6808.753968253968,348.3809523809524,105.1984126984127,311.8968253968254,409.75396825396825,3466.396825396825,343.9761904761905,413.44444444444446,266.1587301587302,158.34126984126985,5934.436507936508,395.8253968253968,373.5,270.8888888888889,5217.246031746032,696.0,198.4206349206349,95.17460317460318,3780.6746031746034,848.8650793650794,400.968253968254,78.03968253968254,4487.015873015873,291.92857142857144,386.36507936507934,730.8333333333334,3809.9761904761904,967.031746031746,152.76190476190476,216.02380952380952,12927.563492063491,23708.11904761905,126.0,13.5949011920711,11.844164374535298,0.4908908694633314,0.9545454545454546,0.8076923076923077,-0.2877815929792097,F23P1_PRIM,HN,1,F23P1_PRIM,stromal cells,,HG_dysplasia_F23P1_PRIM_1
