Unnamed: 0,CellID,Hoechst_1,CD4,FOXP3,PD-L1,Hoechst_2,IBA1,SOX2,PD-1,CD45,Hoechst_3,CD163,PAN-CK,gH2AX,Vimentin,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
895,1012,1715.91820987654,175.327160493827,56.1311728395062,316.262345679012,1413.10956790123,835.925925925926,243.384259259259,276.50462962963,136.087962962963,1458.21913580247,430.375,4988.01388888889,248.174382716049,40.2422839506173,1362.05864197531,768.146604938272,114.151234567901,385.797839506173,1184.48611111111,535.861111111111,102.604938271605,195.882716049383,1289.59413580247,194.83487654321,6313.47993827161,82.9197530864198,1251.69598765432,438.641975308642,121.265432098765,257.484567901235,16978.8580246914,22508.3009259259,648,29.4656842427386,28.0238357656839,0.308985160503328,0.972972972972973,0.798029556650246,-0.417062734147905,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_4
929,1048,3529.95371900826,129.40826446281,46.001652892562,334.55867768595,3424.9173553719,2357.60165289256,229.262809917355,286.123966942149,137.343801652893,3726.19173553719,513.927272727273,3170.20330578512,558.712396694215,150.864462809917,3643.94049586777,787.712396694215,250.305785123967,525.059504132231,2920.97520661157,576.069421487603,589.292561983471,218.553719008265,3908.14214876033,4650.79338842975,9521.0132231405,124.123966942149,3247.83305785124,615.61652892562,314.846280991736,293.104132231405,15785.5107438017,21872.3917355372,605,32.3087856559975,23.8432746030089,0.674821332611557,0.969551282051282,0.775641025641026,-0.541980649744736,HNSCC_5,HN,1,HNSCC_5,M1/M0 macrophages,,LG_dysplasia_HNSCC_5_4
932,1051,2237.10304054054,181.77027027027,62.2533783783784,318.733108108108,1778.90033783784,603.947635135135,213.20777027027,279.368243243243,136.464527027027,1982.35641891892,432.1875,5137.23648648649,248.454391891892,33.5523648648649,1821.07094594595,853.773648648649,98.9493243243243,345.714527027027,1627.27702702703,811.945945945946,85.8733108108108,157.817567567568,2348.22972972973,221.932432432432,2510.39189189189,97.2179054054054,1743.2027027027,412.805743243243,167.4375,253.263513513514,16200.2060810811,21207.3293918919,592,32.3640591169342,23.3392319958558,0.692782466284165,0.973684210526316,0.770833333333333,-0.27671073932675,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_4
959,1079,1819.2094017094,111.511396011396,40.6581196581197,302.217948717949,1492.150997151,314.957264957265,126.494301994302,263.984330484331,135.470085470085,1613.45299145299,332.505698005698,3970.04985754986,246.198005698006,28.1267806267806,1528.37464387464,477.817663817664,66.1339031339031,220.333333333333,1319.69658119658,338.330484330484,53.7877492877493,86.7150997150997,1532.73361823362,109.98433048433,407.166666666667,84.031339031339,1323.75925925926,298.150997150997,84.3888888888889,222.055555555556,16383.8105413105,20502.264957265,702,32.6412310684876,27.4017915688565,0.543384390572709,0.969613259668508,0.780867630700779,-0.468102590800948,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_4
970,1091,2091.62129380054,163.657681940701,52.7318059299191,311.703504043127,1637.84905660377,462.633423180593,143.632075471698,269.986522911051,136.229110512129,1774.83827493261,399.268194070081,3984.15094339623,280.349056603774,29.1644204851752,1627.9730458221,620.537735849057,81.4407008086253,280.517520215633,1469.35714285714,472.641509433962,70.2628032345014,92.3342318059299,1678.54447439353,157.327493261456,324.742587601078,84.2533692722372,1545.27088948787,372.27358490566,102.788409703504,250.540431266846,16589.846361186,20795.5552560647,742,35.3652143854101,26.7501495206666,0.654112574015738,0.969934640522876,0.785185185185185,-0.0942732701026688,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_4
1036,1166,2080.93057110862,123.371780515118,44.3919372900336,302.482642777156,1754.88913773796,294.761478163494,98.9081746920493,265.278835386338,135.755879059351,1846.679731243,325.646136618141,3100.06606942889,573.376259798432,28.2497200447928,1747.66741321389,403.754759238522,71.5307950727884,219.23516237402,1510.2150055991,322.926091825308,62.9417693169093,88.3023516237402,1730.34826427772,113.891377379619,308.752519596865,78.3661814109743,1622.38969764838,295.500559910414,87.7805151175812,227.30235162374,16515.5475923852,20471.7491601344,893,37.1705074747732,30.6155986807067,0.567094166566648,0.97276688453159,0.773160173160173,-0.563488923328215,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_4
1051,1181,1405.61803713528,153.567639257294,60.1167108753316,309.571618037135,1026.11140583554,343.871352785146,130.492042440318,270.294429708223,137.027851458886,965.696286472149,438.927055702918,4901.57824933687,438.375331564987,25.4005305039788,867.722811671088,425.587533156499,70.0862068965517,223.86074270557,750.870026525199,324.579575596817,59.2228116710875,80.079575596817,802.588859416446,108.949602122016,535.159151193634,72.3580901856764,767.887267904509,315.112732095491,83.0649867374005,230.155172413793,17324.1578249337,20839.7957559682,754,32.6140234223026,29.5009250651567,0.42637340429562,0.966666666666667,0.787878787878788,-0.17270716556179,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_4
1056,1186,3986.20083682008,167.225941422594,46.2824267782427,324.930962343096,3515.60669456067,1059.74686192469,240.723849372385,281.884937238494,136.780334728033,3911.4769874477,437.738493723849,5508.28242677824,281.479079497908,34.6192468619247,3677.8640167364,827.248953974895,104.832635983264,442.34309623431,3108.85564853557,650.274058577406,71.6861924686193,186.144351464435,4076.36192468619,1752.12133891213,3512.46861924686,108.57949790795,3514.29916317992,502.054393305439,174.424686192469,269.700836820084,15722.7677824268,20849.9393305439,478,26.6092680375223,22.8873001736821,0.51008308922873,0.965656565656566,0.769726247987118,1.55239264256465,HNSCC_5,HN,1,HNSCC_5,Ki67+ tumor cells,,LG_dysplasia_HNSCC_5_4
1059,1189,2136.46814404432,153.570637119114,47.2451523545706,302.252077562327,1667.63573407202,464.409972299169,195.254847645429,268.085872576177,135.595567867036,1732.02354570637,392.873961218837,5146.12326869806,266.052631578947,28.5581717451524,1558.24376731302,658.175900277008,89.5983379501385,258.914127423823,1391.43628808864,462.200831024931,65.2216066481994,96.1135734072022,1589.46537396122,130.164819944598,239.060941828255,78.3670360110803,1516.96398891967,360.950138504155,88.887811634349,237.975069252078,16908.4695290859,21615.4432132964,722,31.8497447188289,28.9727811382773,0.415330143572639,0.96524064171123,0.751300728407908,0.916689978785011,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_4
1081,1217,2496.06504065041,151.157723577236,55.409756097561,309.10406504065,1911.34146341463,485.017886178862,221.843902439024,275.546341463415,135.573983739837,2088.3593495935,422.360975609756,4380.32845528455,244.541463414634,29.9154471544715,1878.30894308943,748.723577235772,93.6292682926829,305.936585365854,1739.59512195122,536.061788617886,82.1951219512195,103.060162601626,1844.1837398374,234.639024390244,232.856910569106,77.0162601626016,1740.32520325203,417.053658536585,96.990243902439,245.559349593496,16958.1495934959,21648.3219512195,615,29.0985091872575,26.9670399907091,0.375678924057341,0.965463108320251,0.78544061302682,-0.969575857058078,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_4
1141,1284,2030.0152866242,128.224203821656,46.4127388535032,303.968152866242,1662.59108280255,332.631847133758,192.473885350318,269.610191082803,135.082802547771,1747.29554140127,358.843312101911,4845.27133757962,261.445859872612,28.5808917197452,1667.09554140127,470.352866242038,72.4458598726115,246.847133757962,1464.24840764331,321.872611464968,56.575796178344,88.1910828025478,1706.37452229299,117.029299363057,487.491719745223,82.7745222929936,1482.09426751592,308.128662420382,91.4496815286624,236.270063694268,16328.5668789809,20408.2738853503,785,32.6928249993655,30.6444854401781,0.348400151565387,0.975155279503106,0.79133064516129,-0.605978512370023,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_4
1166,1309,1467.82686567164,94.9671641791045,44.4716417910448,297.365174129353,1249.50348258706,467.216915422886,146.25671641791,264.526368159204,136.445771144279,1215.15124378109,329.883582089552,3271.4,243.55223880597,24.9522388059702,1073.70746268657,429.418905472637,61.5751243781095,224.86368159204,1009.11542288557,328.318407960199,47.4646766169154,81.8875621890547,1044.61791044776,96.1761194029851,170.41592039801,70.9671641791045,1015.07164179104,300.613930348259,77.2945273631841,221.117412935323,17858.6587064677,21356.3373134328,1005,37.7999434618112,33.8791162238565,0.443500233422981,0.97007722007722,0.775462962962963,-0.745455326723507,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_4
