Unnamed: 0,CellID,Hoechst_1,CD4,FOXP3,PD-L1,Hoechst_2,IBA1,SOX2,PD-1,CD45,Hoechst_3,CD163,PAN-CK,gH2AX,Vimentin,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
16,27,3107.6437994723,140.85092348285,50.4063324538259,310.944591029024,2068.20052770449,324.081794195251,272.145118733509,270.166226912929,134.717678100264,2323.77440633245,368.750659630607,10777.5131926121,244.339050131926,25.1503957783641,2346.32189973615,748.790237467018,77.745382585752,281.472295514512,1841.13324538259,416.82981530343,60.4802110817942,78.5316622691293,2036.11741424802,133.358839050132,3234.84564643799,74.5554089709763,1947.32453825858,351.426121372032,86.9775725593668,234.571240105541,20709.080474934,38216.419525066,758,34.1133968972927,28.3778741582867,0.554972182332118,0.973042362002567,0.796218487394958,1.44932275280086,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_7
37,54,2959.6779252111,170.69722557298,62.0289505428227,308.593486127865,1940.11580217129,432.078407720145,139.104945717732,273.016887816647,135.499396863691,2297.38480096502,390.932448733414,8330.99879372738,291.547647768396,29.8661037394451,2346.45838359469,735.100120627262,79.8998793727382,323.551266586249,1878.86731001206,393.986731001206,61.3256936067551,78.3582629674306,2124.64294330519,133.470446320869,139.27261761158,72.5958986731001,1971.16043425814,371.234016887817,87.8226779252111,235.909529553679,20430.8299155609,37992.8636911942,829,33.6987792223003,31.3978140813812,0.363178375691154,0.970725995316159,0.786527514231499,1.38613078381953,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_7
76,99,2494.31661750246,106.616519174041,48.3411996066863,308.678466076696,1698.84464110128,384.50540806293,209.316617502458,268.999016715831,135.60668633235,1818.97935103245,400.4267453294,7276.80727630285,259.398230088496,26.1760078662734,1853.96951819076,799.988200589971,84.275319567355,286.610619469027,1430.22123893805,504.020648967552,61.6705998033432,83.3706981317601,1618.5063913471,150.267453294002,149.754178957719,72.5516224188791,1588.95968534907,367.597836774828,87.1160275319567,239.080629301868,20462.1937069813,38401.936086529,1017,36.5522563070093,35.457709211531,0.24288424102875,0.97134670487106,0.784722222222222,0.630429993816449,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_7
77,100,2993.40465532677,166.679498657117,59.1853178155774,330.526410026858,2064.87735004476,634.025067144136,144.705461056401,275.467323187108,135.703670546106,2245.41539838854,553.706356311549,5430.59982094897,265.589973142346,25.6418979409132,2287.71441360788,808.963294538944,83.0143240823635,245.246195165622,1844.01342882722,477.528200537153,68.3858549686661,85.6660698299015,2086.61593554163,150.3921217547,752.408236347359,73.4977618621307,2115.3903312444,425.470904207699,98.8692927484333,254.979409131603,20793.2327663384,38825.490599821,1117,42.4553324827562,33.5627206064364,0.612407913234662,0.978965819456617,0.787174066243834,-1.49876682697748,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_7
87,111,2463.9427359491,115.695652173913,50.2417815482503,307.84835630965,1679.22269353128,288.379639448568,214.224814422057,265.424178154825,135.327677624602,1939.96818663839,334.091198303287,11938.7285259809,243.320254506893,26.1230116648993,1941.10710498409,647.717921527041,72.8356309650053,252.023329798515,1544.72534464475,401.376458112407,56.6850477200424,77.49098621421,1755.81548250265,121.098621420997,97.1876988335101,71.3096500530223,1669.03605514316,328.25980911983,82.8971367974549,227.437963944857,20197.704135737,37783.3191940615,943,35.3162920424438,34.0459773851111,0.265792181810069,0.974173553719008,0.769795918367347,-0.76300820104398,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_7
109,138,3285.25037037037,115.856296296296,47.1540740740741,305.518518518519,2336.03555555556,319.288888888889,182.477037037037,266.014814814815,136.047407407407,2637.40296296296,380.416296296296,7155.53185185185,234.540740740741,25.5155555555556,2681.67851851852,637.322962962963,76.0237037037037,216.725925925926,2193.13925925926,404.115555555556,59.2118518518519,79.3688888888889,2446.30074074074,131.247407407407,1070.69333333333,72.242962962963,2456.92148148148,342.425185185185,86.3644444444444,230.44,21045.5125925926,39088.4281481482,675,30.850864846337,27.8845722293059,0.427848244790223,0.965665236051502,0.75,0.727952028666822,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_7
129,160,3406.38591549296,194.508450704225,73.6408450704225,314.038028169014,2250.99154929578,416.96338028169,132.418309859155,273.050704225352,136.245070422535,2701.40281690141,403.183098591549,7490.22676056338,259.511267605634,25.9014084507042,2619.01267605634,737.532394366197,71.1197183098592,320.177464788732,2188.25492957746,445.433802816901,60.0647887323944,78.9478873239437,2511.1014084507,132.795774647887,126.769014084507,71.9901408450704,2413.71971830986,389.152112676056,85.4549295774648,234.088732394366,20613.6971830986,37840.1647887324,710,30.3240236370348,29.8241766607513,0.180818568534596,0.965986394557823,0.763440860215054,0.39668318306351,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_7
142,176,2939.15338345865,156.711278195489,53.6842105263158,310.124812030075,1918.86165413534,328.548872180451,234.818045112782,267.917293233083,136.266165413534,2254.10977443609,347.760902255639,11146.6556390977,246.524812030075,26.1609022556391,2242.66616541353,631.29022556391,95.2195488721804,291.603007518797,1789.0977443609,382.482706766917,60.3142857142857,91.9368421052632,1952.64812030075,126.069172932331,168.858646616541,70.7819548872181,1918.55338345865,350.028571428571,83.1248120300752,241.72030075188,21030.0045112782,37767.4165413534,665,30.650815925938,27.6335975203564,0.432650838104572,0.970802919708029,0.766129032258065,1.43608393178793,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_7
155,191,1910.29218573046,110.907134767837,51.9377123442809,307.21630804077,1244.91166477916,262.473386183465,255.827859569649,269.169875424689,135.63986409966,1459.53227633069,338.082672706682,13352.1789354473,235.320498301246,25.5096262740657,1427.80294450736,595.72933182333,76.3386183465459,273.762174405436,1117.28086070215,331.85617214043,53.5741789354473,80.9184597961495,1267.53454133635,113.457531143828,175.195922989807,70.7429218573046,1166.3805209513,315.129105322763,79.4043035107588,237.536806342016,20763.75198188,38151.6421291053,883,35.1225776805728,32.0640771871692,0.408140230196076,0.97032967032967,0.764502164502165,1.37752431027182,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_7
172,212,3015.62845849802,158.495388669302,58.1515151515152,315.046113306983,2095.84716732543,338.00395256917,213.549407114625,270.173913043478,135.483530961792,2282.44268774704,358.267457180501,11655.3675889328,251.613965744401,25.9380764163373,2308.90645586298,685.34255599473,88.6666666666667,286.246376811594,1901.28458498024,391.650856389987,61.5915678524374,92.6758893280632,2049.36758893281,136.079051383399,406.264822134387,72.163372859025,2049.94071146245,353.573122529644,83.7444005270092,372.151515151515,21829.1594202899,38917.8063241107,759,33.2299321268087,29.1231198935265,0.481561576176159,0.965648854961832,0.766666666666667,-0.374717239359564,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_7
182,224,1334.51599147122,122.204690831557,54.5287846481876,310.362473347548,838.046908315565,349.162046908316,132.328358208955,265.18763326226,135.185501066098,958.695095948827,360.339019189766,10266.5351812367,227.486140724947,24.6119402985075,974.211087420043,759.09381663113,71.1620469083156,252.889125799574,765.565031982942,512.219616204691,57.5159914712154,74.1641791044776,876.545842217484,123.520255863539,240.371002132196,72.2857142857143,796.078891257996,334.786780383795,83.4029850746269,237.074626865672,20529.7249466951,38117.4541577825,469,25.6128636028107,23.3342136281815,0.41232916468614,0.961065573770492,0.751602564102564,-0.473298439449292,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_7
192,235,3066.29797191888,163.91887675507,62.5507020280811,310.652106084243,2077.04836193448,384.296411856474,167.205928237129,268.113884555382,135.444617784711,2376.5616224649,383.449297971919,10101.4758190328,248.166926677067,35.0499219968799,2373.71294851794,719.806552262091,92.9375975039002,299.305772230889,1828.24336973479,486.461778471139,107.98751950078,100.293291731669,2057.32917316693,158.491419656786,5974.30109204368,77.9469578783151,2084.33697347894,389.558502340094,91.6552262090484,249.039001560062,21574.6536661466,37611.8190327613,641,30.2561498180859,26.9972081296155,0.451466068146063,0.968277945619335,0.791358024691358,-0.14939192011961,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_7
204,249,3570.34795321637,137.211988304094,53.203216374269,306.87134502924,2471.76754385965,326.68567251462,211.859649122807,265.173976608187,135.233918128655,2751.54824561404,389.244152046784,8106.32602339181,267.008771929825,25.8304093567251,2854.18274853801,675.076023391813,78.6637426900585,238.396198830409,2324.33187134503,426.440058479532,61.233918128655,79.3830409356725,2478.46052631579,136.209064327485,1422.77631578947,73.4926900584795,2459.86695906433,361.068713450292,86.8362573099415,346.638888888889,21358.1549707602,38979.7748538012,684,31.6641701553406,27.5353720934013,0.493745197887631,0.964739069111425,0.788018433179724,0.155510005905801,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_7
