Unnamed: 0,CellID,Hoechst_1,CD4,FOXP3,PD-L1,Hoechst_2,IBA1,SOX2,PD-1,CD45,Hoechst_3,CD163,PAN-CK,gH2AX,Vimentin,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
96,120,1717.8432642487,85.7331606217617,42.4365284974093,301.490932642487,1680.38471502591,614.261658031088,321.492227979275,268.953367875648,135.546632124352,1787.82383419689,394.471502590674,5463.15025906736,241.014248704663,34.2603626943005,1723.25647668394,612.067357512953,81.3419689119171,276.400259067358,1409.39119170984,367.950777202073,53.5194300518135,100.373056994819,1521.68264248705,148.743523316062,2775.41062176166,76.0751295336788,1475.34844559585,331.604922279793,98.6411917098446,232.102331606218,24342.5388601036,10591.9404145078,772,35.1053985354996,28.0252749390587,0.602236014075378,0.971069182389937,0.782961460446248,1.22345516574518,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_6
154,190,2480.58634538153,216.684738955823,55.4979919678715,311.259036144578,2411.08835341365,574.271084337349,191.034136546185,275.767068273092,136.656626506024,2357.03815261044,392.172690763052,4866.46586345382,253.333333333333,27.2429718875502,2263.94979919679,714.248995983936,90.6767068273093,320.20281124498,1938.25502008032,517.893574297189,57.7449799196787,96.0763052208835,1935.20481927711,196.327309236948,905.180722891566,73.7570281124498,1932.48995983936,375.393574297189,100.644578313253,250.064257028112,24726.2570281125,10466.2590361446,498,26.6334174697087,23.8809030683664,0.442736330549064,0.968871595330739,0.768518518518519,-1.45369460714344,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_6
178,218,1898.56804733728,140.679289940828,61.6485207100592,308.009467455621,1769.86627218935,1001.75029585799,279.657988165681,273.004733727811,135.620118343195,1831.22366863905,434.236686390533,5074.46272189349,253.443786982249,27.3692307692308,1784.33964497041,614.650887573965,73.6970414201183,286.427218934911,1494.31479289941,452.841420118343,51.6520710059172,90.1739644970414,1523.65088757396,125.375147928994,166.239053254438,71.3467455621302,1552.6201183432,332.241420118343,106.54674556213,230.895857988166,24702.0378698225,10744.2816568047,845,34.3875058766038,31.3335762966403,0.411984791849985,0.971264367816092,0.776654411764706,-1.09661206918713,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_6
325,383,1252.14491362764,74.6909788867562,33.3675623800384,295.375239923225,1287.32533589251,418.16122840691,78.3714011516315,266.970249520154,136.028790786948,1208.38483685221,362.523992322457,3974.60748560461,437.827255278311,26.6084452975048,1131.28598848369,379.114203454894,59.6602687140115,143.989443378119,919.217850287908,237.164107485605,50.7696737044146,77.1573896353167,899.581573896353,89.1065259117083,64.9289827255278,70.3282149712092,917.83877159309,272.154510556622,73.957773512476,218.489443378119,26337.6813819578,9887.74760076775,1042,39.6256417612547,33.5621844946261,0.531622405026285,0.971109040074557,0.763369963369963,-0.327816914988512,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_6
375,439,1991.83596214511,68.8422712933754,32.801261829653,300.753943217666,1965.28864353312,1189.05993690852,85.384858044164,260.892744479495,135.791798107256,1860.5141955836,324.772870662461,3950.11514195584,2027.3738170347,24.794952681388,1714.96372239748,419.864353312303,57.4148264984227,193.107255520505,1376.7570977918,303.782334384858,47.3880126182965,73.3517350157729,1294.17192429022,98.8044164037855,163.640378548896,70.211356466877,1304.21924290221,301.351735015773,78.8753943217666,218.607255520505,26774.3501577287,10201.9164037855,634,31.3650304483652,25.764348688239,0.570301464340024,0.966463414634146,0.786600496277916,-0.348822229766993,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_6
382,446,2178.02098950525,126.71964017991,48.3148425787106,300.646176911544,1991.28785607196,540.466266866567,354.530734632684,266.3988005997,135.332833583208,2031.85457271364,465.686656671664,5476.14392803598,235.980509745127,26.5877061469265,1966.66416791604,568.286356821589,78.9100449775113,270.659670164918,1673.93703148426,403.203898050975,51.8305847076462,96.5787106446777,1720.15442278861,143.217391304348,2519.10794602699,75.8755622188906,1700.011994003,321.527736131934,114.985007496252,233.547226386807,24686.5787106447,11330.1724137931,667,30.7171569318055,27.7058054359219,0.431808807324937,0.962481962481962,0.768433179723502,-1.37868689815171,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_6
393,461,1848.65084226646,152.119448698315,52.2465543644717,303.290964777948,1751.85758039816,1033.91424196018,149.177641653905,268.277182235835,136.229709035222,1768.67534456355,362.067381316999,6108.28637059724,244.044410413476,27.1531393568147,1681.47013782542,629.712098009188,68.4716692189893,274.742725880551,1426.02909647779,423.297090352221,51.2343032159265,84.1546707503829,1456.79938744257,125.232771822358,221.862174578867,71.6967840735069,1472.28024502297,329.090352220521,107.93415007657,239.667687595712,25316.8637059724,9698.33690658499,653,31.14612101478,26.7194948728805,0.513857554241594,0.967407407407407,0.755787037037037,-1.4318420388934,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_6
417,487,2330.2252559727,142.397610921502,41.7935153583618,309.436860068259,2206.72184300341,544.790102389079,130.025597269625,265.380546075085,136.880546075085,2184.64846416382,526.175767918089,2302.45392491468,345.244027303754,26.9419795221843,2069.09726962457,614.684300341297,75.7047781569966,126.447098976109,1388.97610921502,354.288395904437,63.3856655290102,75.4863481228669,1307.25767918089,144.254266211604,503.032423208191,74.7713310580205,1355.69453924915,390.651877133106,126.730375426621,221.991467576792,26158.6587030717,9809.09556313993,586,29.1012689652235,25.8561353879636,0.458899377459185,0.968595041322314,0.777188328912467,0.188964073485142,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_6
551,638,1132.66297117517,93.6762749445676,49.2172949002217,303.776053215078,1073.76718403548,551.470066518847,127.716186252772,269.144124168514,135.554323725055,1020.14190687361,351.9977827051,8186.83592017738,235.057649667406,30.3636363636364,993.452328159645,678.243902439024,71.119733924612,271.40354767184,750.949002217295,432.09756097561,48.6718403547672,81.7538802660754,781.740576496674,114.671840354767,372.474501108648,71.8070953436807,772.421286031042,308.30376940133,91.7960088691796,237.414634146341,24965.1951219512,10458.3503325942,451,25.7029618800993,22.4033758250978,0.490171103789705,0.959574468085106,0.751666666666667,-1.12350644183997,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_6
580,669,2737.87162162162,195.166666666667,64.0968468468468,308.61036036036,2419.16216216216,840.862612612613,250.081081081081,270.454954954955,135.797297297297,2434.42342342342,447.078828828829,3763.53378378378,243.112612612613,27.3581081081081,2304.11036036036,764.957207207207,88.5382882882883,333.882882882883,1948.83333333333,567.191441441442,59.1058558558559,83.981981981982,1989.67792792793,152.986486486486,157.644144144144,73.195945945946,2105.03603603604,375.171171171171,156.774774774775,244.740990990991,25617.9572072072,11659.963963964,444,30.7956591845169,18.4500982955587,0.800664031958101,0.971553610503282,0.795698924731183,1.5167934922179,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_6
