Unnamed: 0,CellID,Hoechst_1,CD4,FOXP3,PD-L1,Hoechst_2,IBA1,SOX2,PD-1,CD45,Hoechst_3,CD163,PAN-CK,gH2AX,Vimentin,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,TDA
164,288,1517.0264150943397,154.62641509433962,70.1811320754717,352.91509433962267,2616.981132075472,3362.6056603773586,156.35471698113207,200.9735849056604,50.15094339622642,3488.956603773585,1201.301886792453,172.16037735849056,305.46792452830186,1835.8886792452831,3961.733962264151,1047.5509433962263,199.73584905660377,496.3245283018868,2882.416981132076,473.0773584905661,85.33584905660378,237.2075471698113,4355.796226415095,206.5811320754717,193.2471698113208,2004.577358490566,3003.747169811321,478.8679245283019,197.85283018867923,297.2132075471698,50095.9320754717,31891.45283018868,530.0,53.87161122063452,12.896265726020978,0.9709237636301672,0.893760539629005,0.6424242424242425,-1.5458954616188183,HNSCC_7,HN,1,HNSCC_7,endothelial cells,stroma_ad_carcinoma_invasive_HNSCC_7_2
866,1295,1331.9388185654009,88.92194092827005,64.90295358649789,402.3691983122363,2190.814345991562,3507.175105485232,154.19409282700423,206.4746835443038,58.03797468354431,3108.9599156118143,1422.227848101266,178.71518987341773,357.5253164556962,2592.6962025316457,3316.962025316456,905.6666666666666,423.5274261603376,1057.8586497890296,2509.5147679324896,473.7700421940928,87.25527426160338,285.7721518987342,3791.99789029536,204.12447257383965,292.9746835443038,1685.603375527426,2778.8523206751056,920.8628691983122,356.3649789029536,277.873417721519,49225.67299578059,32203.21308016877,474.0,25.88737071834728,23.558830466545903,0.4144960512859153,0.9653767820773932,0.7596153846153846,-0.1162538263299521,HNSCC_7,HN,1,HNSCC_7,endothelial cells,stroma_ad_carcinoma_invasive_HNSCC_7_2
2249,3093,1454.1013071895425,137.63071895424838,56.60130718954248,435.7058823529412,2360.849673202614,7803.124183006535,161.70915032679738,211.2549019607843,70.3202614379085,3500.7549019607845,1947.7679738562088,165.5032679738562,302.218954248366,1892.970588235294,4168.202614379085,1425.297385620915,1142.6601307189542,2299.748366013072,3082.650326797386,497.7908496732026,83.31372549019608,1090.1928104575163,4450.366013071895,277.6503267973856,242.7614379084968,218.3856209150327,3314.3398692810456,934.1405228758168,430.0522875816994,295.0718954248366,49621.17647058824,31551.8137254902,306.0,22.31568255291944,17.50861623472627,0.6200175045790407,0.9683544303797468,0.8181818181818182,1.519615513312449,HNSCC_7,HN,1,HNSCC_7,memory CD8+ T cells,stroma_ad_carcinoma_invasive_HNSCC_7_2
2703,3681,1648.875,207.1638888888889,87.18888888888888,435.40833333333336,2946.2916666666665,4124.402777777777,163.70277777777778,224.475,69.05,4076.594444444445,1738.8111111111111,181.07777777777773,411.2416666666667,2781.4,4616.166666666667,1337.5805555555555,450.1722222222222,2993.9777777777776,3417.891666666667,508.5111111111111,117.34444444444443,627.0027777777777,4969.694444444444,216.6888888888889,2890.8277777777776,345.55,3702.652777777778,742.4527777777778,262.46666666666664,330.2527777777778,49468.77222222222,32642.65,360.0,23.77820849286457,19.5591981678347,0.5686664714499844,0.9549071618037136,0.7453416149068323,0.4913114661912028,HNSCC_7,HN,1,HNSCC_7,memory CD8+ T cells,stroma_ad_carcinoma_invasive_HNSCC_7_2
3620,4835,1699.2173913043478,361.78005115089513,310.0230179028133,414.5626598465473,3236.81074168798,4257.109974424552,165.71867007672634,234.83631713554988,65.55242966751918,4506.27621483376,1574.8976982097188,186.5063938618925,399.0127877237852,2498.537084398977,4931.680306905371,1101.2250639386189,451.9820971867008,1075.537084398977,3587.1739130434785,509.8388746803069,92.98721227621483,663.0946291560102,5475.608695652174,218.7902813299233,270.9002557544757,223.55754475703324,3807.938618925831,749.1815856777494,446.1560102301791,291.61125319693093,49396.16112531969,32120.83120204604,391.0,23.388544428716937,21.323770517723663,0.4108153242713201,0.965432098765432,0.8095238095238095,1.1150456037190772,HNSCC_7,HN,1,HNSCC_7,stromal cells,stroma_ad_carcinoma_invasive_HNSCC_7_2
4344,5761,1211.5026455026457,653.0687830687831,82.6931216931217,528.1904761904761,1917.8809523809523,6439.0,153.26190476190476,234.51322751322752,76.83862433862434,2783.791005291005,3625.76455026455,174.43121693121694,441.489417989418,3629.5132275132273,3060.153439153439,1240.515873015873,769.1296296296297,2196.3253968253966,2441.2063492063494,490.9603174603175,81.26719576719577,448.86772486772486,3533.6349206349205,220.8333333333333,257.07936507936506,130.2830687830688,2761.6349206349205,1402.2460317460318,860.5661375661375,283.6878306878307,49621.64021164021,31641.90211640212,378.0,23.88802023155728,20.184478192181764,0.534825759562645,0.9667519181585678,0.8217391304347826,-0.0223903263578098,HNSCC_7,HN,1,HNSCC_7,memory CD8+ T cells,stroma_ad_carcinoma_invasive_HNSCC_7_2
4407,5838,1524.938775510204,317.22222222222223,95.9342403628118,438.5873015873016,2429.020408163265,4241.380952380952,170.87755102040816,231.14739229024943,61.58049886621316,3504.3197278911566,1854.993197278912,181.2721088435374,308.0090702947846,1842.460317460317,3928.7868480725615,1060.7573696145123,1359.408163265306,1015.655328798186,2973.2834467120183,524.7324263038548,92.85714285714286,333.85260770975054,4320.4399092970525,272.17233560090705,351.83219954648524,481.1950113378685,3440.839002267573,985.2131519274376,495.4807256235828,311.72562358276645,49168.98185941043,32152.648526077097,441.0,24.867253423877376,22.619614706177405,0.4154532836662566,0.9607843137254902,0.7669565217391304,0.0507999503192716,HNSCC_7,HN,1,HNSCC_7,M2 macrophages,stroma_ad_carcinoma_invasive_HNSCC_7_2
5571,7277,1546.047311827957,638.6967741935484,68.85806451612903,491.63870967741934,2616.690322580645,3463.191397849462,166.5483870967742,283.5505376344086,77.67096774193548,4043.2043010752686,1305.1655913978495,163.28172043010753,451.6795698924731,2569.0602150537634,4599.847311827957,1240.956989247312,3545.70752688172,1892.6537634408603,3522.4860215053764,514.3505376344086,91.152688172043,798.3698924731183,5195.122580645161,346.39139784946235,821.4021505376344,145.04516129032257,3833.632258064516,1720.5763440860214,763.5376344086021,345.6258064516129,49387.81720430108,31800.518279569893,465.0,27.392045127576623,22.170608678276576,0.5872835225323585,0.9528688524590164,0.7175925925925926,-1.2029033035893717,HNSCC_7,HN,1,HNSCC_7,memory CD8+ T cells,stroma_ad_carcinoma_invasive_HNSCC_7_2
6190,8041,1647.9867374005305,544.185676392573,62.31830238726791,337.1909814323608,3076.6180371352784,3192.363395225464,156.83554376657824,236.6445623342175,66.75066312997347,4780.413793103448,1363.572944297082,176.85145888594164,340.4907161803713,1132.6710875331564,5465.411140583555,1094.0928381962865,520.1299734748011,1005.4005305039788,3910.960212201592,503.4668435013263,92.95225464190982,1361.973474801061,6023.14323607427,479.9257294429708,1056.708222811671,121.6923076923077,4162.222811671088,1025.5676392572943,560.9655172413793,285.0079575596817,49500.15649867374,31866.23872679045,377.0,27.86387333007161,17.307901243924338,0.7836844066757643,0.935483870967742,0.748015873015873,1.5686677608389932,HNSCC_7,HN,1,HNSCC_7,memory CD4+ T cells,stroma_ad_carcinoma_invasive_HNSCC_7_2
7779,10034,1776.888888888889,160.008547008547,73.06837606837607,400.56410256410254,3092.866096866097,2058.5669515669515,180.86324786324784,206.82621082621085,51.61253561253561,4075.985754985755,1093.1509971509972,152.6866096866097,295.36467236467234,1925.5754985754984,4893.51282051282,932.6638176638176,166.7977207977208,538.5584045584045,3463.7008547008545,526.960113960114,101.92022792022792,189.9059829059829,5112.928774928775,232.25925925925927,1297.4558404558404,684.3675213675214,3768.77207977208,575.934472934473,198.982905982906,285.7977207977208,50283.849002849005,32189.17094017094,351.0,25.725652291248466,17.4058990256239,0.7363535202828813,0.9696132596685084,0.8258823529411765,-1.4727444316686282,HNSCC_7,HN,1,HNSCC_7,endothelial cells,stroma_ad_carcinoma_invasive_HNSCC_7_2
