Unnamed: 0,CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,CD45_2,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
12644,14448,11348.4946564886,261.842748091603,102.251908396947,608.218320610687,13.3282442748092,2845.46870229008,643.879389312977,256.897709923664,963.951145038168,4425.2534351145,488.206106870229,1513.72213740458,1037.03816793893,3419.74045801527,476.302290076336,176.270229007634,1008.99389312977,2879.1251908397,1112.01374045802,430.224427480916,992.792366412214,2661.41832061069,318.363358778626,1371.47633587786,576.75572519084,1435.45496183206,406.534351145038,131.801526717557,996.532824427481,424.465648854962,12103.2671755725,9545.12061068702,655,34.8032447194232,24.2971530806009,0.715972034093785,0.974702380952381,0.837595907928389,-0.0103516673625616,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_1
12711,14525,22971.1071428571,427.271428571429,251.967857142857,604.164285714286,188.625,6600.93571428571,832.139285714286,178.360714285714,988.553571428571,9985.25357142857,514.7,208.703571428571,957.110714285714,7055.47142857143,481.867857142857,237.728571428571,1006.31071428571,6242.67857142857,739.835714285714,417.632142857143,967.817857142857,6408.66428571429,260.6,1120.03928571429,636.567857142857,1764.50357142857,323.510714285714,228.267857142857,1009.63571428571,423.107142857143,11811.7321428571,9959.59642857143,280,25.1378319079781,14.2665878686957,0.823349589116177,0.949152542372881,0.746666666666667,-1.47574586252153,FAHNSCC_15,HN,1,FAHNSCC_15,stromal cells,,carcinoma_in_situ_FAHNSCC_15_1
12714,14528,5514.55660377359,176.155660377359,74.061320754717,601.344339622642,357.981132075472,1509.7358490566,1389.79716981132,185.070754716981,943.457547169811,2465.2358490566,417.287735849057,974.471698113208,959.13679245283,1696.9858490566,552.372641509434,143.155660377359,1008.05660377358,1648.21226415094,1669.27358490566,407.551886792453,967.754716981132,1303.47641509434,261.632075471698,1440.1179245283,574.834905660377,1144.25,312.339622641509,183.693396226415,1006.99056603774,416.669811320755,11595.9905660377,8981.53301886793,212,17.1711658034596,15.7336356690116,0.400533028482901,0.968036529680365,0.779411764705882,-1.00386155722584,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_1
12729,14544,11474.9589041096,81.6438356164384,43.6666666666667,607.771689497717,67.5479452054795,3100.87214611872,493.27397260274,204.059360730594,955.465753424658,5785.6803652968,420.502283105023,157.232876712329,945.328767123288,3643.8401826484,379.525114155251,138.744292237443,998.776255707762,3210.70776255708,553.584474885845,627.10502283105,981.96803652968,2905.5296803653,262.771689497717,789.570776255708,1430.27853881279,1339.02739726027,327.027397260274,146.374429223744,1026.85844748858,418.397260273973,12820.8538812785,9313.73515981735,219,21.5143422738993,12.9698560391887,0.797856836433761,0.956331877729258,0.802197802197802,-1.47083267282451,FAHNSCC_15,HN,1,FAHNSCC_15,stromal cells,,carcinoma_in_situ_FAHNSCC_15_1
12752,14570,9864.41902313625,143.467866323907,70.7609254498715,604.185089974293,14.5141388174807,2680.41131105398,457.141388174807,245.933161953728,945.028277634962,4209.27506426735,380.858611825193,1024.79948586118,1144.20565552699,2669.80205655527,357.807197943445,145.696658097686,1125.58611825193,2086.61953727506,921.758354755784,400.907455012854,1009.03598971722,1469.05141388175,751.511568123393,1804.29305912596,576.3470437018,812.840616966581,259.298200514139,111.771208226221,987.516709511568,409.658097686375,12887.7737789203,8713.11568123393,389,24.4929151175623,20.2572127273044,0.562107502352784,0.965260545905707,0.778,-0.245099843267486,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_1
12756,14577,4134.70153061225,118.260204081633,56.9897959183674,598.607142857143,15.7321428571429,979.038265306122,338.602040816327,180.012755102041,946.408163265306,1750.05867346939,351.170918367347,2190.39030612245,955.275510204082,1485.04846938776,389.747448979592,118.331632653061,1018.66071428571,1455.93367346939,1656.47448979592,399.359693877551,1054.90306122449,1238.33163265306,275.841836734694,1671.36479591837,575.178571428571,847.94387755102,270.349489795918,112.785714285714,1009.82653061224,413.045918367347,12521.3724489796,9511.5612244898,392,25.4278348207336,19.6718703771291,0.633631152458355,0.958435207823961,0.777777777777778,-1.18705963629651,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_1
12757,14578,8824.38043478261,169.863043478261,73.5739130434783,599.026086956522,11.95,2439.18695652174,354.132608695652,223.758695652174,953.04347826087,3920.06739130435,316.739130434783,1654.72608695652,1010.23043478261,2601.1152173913,341.223913043478,131.330434782609,1005.36304347826,2322.49782608696,1066.91739130435,404.489130434783,1246.90652173913,1804.12826086957,576.39347826087,1541.59130434783,574.273913043478,858.282608695652,237.526086956522,104.891304347826,979.434782608696,412.852173913044,11981.5173913043,9419.85652173913,460,27.0005255063715,21.6981870192493,0.595141516445689,0.968421052631579,0.766666666666667,0.71500788049051,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_1
12825,14653,13597.7131931166,179.705544933078,82.3097514340344,598.229445506692,17.9139579349904,3661.93881453155,482.493307839388,198.175908221797,951.292543021032,5546.42638623327,401.910133843212,985.848948374761,997.665391969407,4071.41491395794,429.105162523901,158.095602294455,980.699808795411,3577.77820267686,860.718929254302,411.313575525813,987.760994263862,3395.44359464627,291.42638623327,2456.68642447419,583.353728489484,1879.78776290631,356.154875717017,124.869980879541,1004.1586998088,423.57552581262,11533.5066921606,9700.64053537285,523,28.9077599534253,23.1021058616088,0.60111007230816,0.96316758747698,0.784107946026987,0.139624575201492,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_1
12850,14680,8264.93707482993,126.865646258503,69.1921768707483,607.078231292517,14.2329931972789,1878.25170068027,407.481292517007,223.136054421769,943.34693877551,2994.15816326531,365.986394557823,924.755102040816,1041.43707482993,2189.26700680272,354.307823129252,143.960884353742,1067.27551020408,1691.65306122449,993.551020408163,403.698979591837,1032.4693877551,1105.75340136054,412.991496598639,1633.44897959184,578.413265306122,773.147959183674,254.977891156463,112.335034013605,1011.61734693878,408.923469387755,12619.3401360544,9089.27721088436,588,33.5043415312392,22.3493653211413,0.745005086334892,0.973509933774834,0.809917355371901,0.110723290905525,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_1
12910,14746,9646.78205128205,155.551282051282,70.3717948717949,599.912393162393,12.3782051282051,2623.6688034188,442.583333333333,229.34188034188,953.290598290598,3934.01709401709,378.038461538462,1390.03846153846,1039.76068376068,2891.43803418803,322.217948717949,145.878205128205,1083.26923076923,2180.97435897436,1180.59401709402,407.358974358974,1017.99572649573,1509.67094017094,2122.87393162393,1115.88034188034,578.497863247863,745.724358974359,227.918803418803,103.0,974.252136752137,409.094017094017,12370.8376068376,9324.9594017094,468,29.6504652768664,20.145408661404,0.733740549613971,0.959016393442623,0.733542319749216,-1.27615742377265,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_1
12939,14782,8161.4780058651,111.967741935484,65.3870967741936,597.970674486804,17.3812316715543,2164.67448680352,330.146627565982,167.894428152493,940.897360703812,3422.07917888563,337.797653958944,1198.31671554252,945.076246334311,2606.357771261,381.565982404692,127.281524926686,937.782991202346,2622.5073313783,1208.01759530792,405.888563049853,946.797653958944,2671.32551319648,299.888563049853,1175.40469208211,578.592375366569,1608.01173020528,327.492668621701,118.991202346041,1009.73607038123,420.387096774194,11285.5483870968,9773.26686217009,341,22.523558700748,19.3466393578226,0.512057335890674,0.974285714285714,0.815789473684211,0.142706928867396,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_1
12941,14785,12955.7520661157,155.407713498623,74.4159779614325,607.31955922865,261.366391184573,3057.72451790634,689.101928374656,199.980716253444,963.283746556474,4888.76308539945,617.867768595041,177.424242424242,978.030303030303,3244.391184573,493.669421487603,276.947658402204,1299.84297520661,2792.87327823691,620.779614325069,406.741046831956,987.925619834711,2369.46280991736,281.38567493113,5298.40220385675,925.490358126722,1026.19008264463,396.526170798898,317.451790633609,1026.37741046832,419.542699724518,12978.8539944904,9493.79614325069,363,22.9938460238275,20.1513943685221,0.481616515418458,0.955263157894737,0.785714285714286,0.988298431087457,FAHNSCC_15,HN,1,FAHNSCC_15,stromal cells,,carcinoma_in_situ_FAHNSCC_15_1
13024,14879,12542.775257732,216.773195876289,83.098969072165,606.167010309278,15.4927835051546,3401.10309278351,483.00206185567,220.956701030928,955.59793814433,4989.40206185567,423.643298969072,542.779381443299,1114.3175257732,3173.57525773196,343.746391752577,152.701030927835,1033.50721649485,2650.82474226804,1031.27422680412,444.936082474227,1132.47835051546,1905.76701030928,10165.8082474227,1271.16082474227,576.717525773196,965.094845360825,299.377319587629,117.890721649485,992.736082474227,414.369072164949,12379.2144329897,9231.35051546392,485,26.4796207312889,23.3661213522334,0.470464289872327,0.966135458167331,0.748456790123457,0.0823269769172178,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_1
13053,14910,21493.9417475728,397.203883495146,119.760517799353,614.779935275081,231.663430420712,7592.74433656958,476.446601941748,199.190938511327,962.300970873786,10917.1488673139,536.119741100324,193.304207119741,958.873786407767,9631.79935275081,480.430420711974,147.087378640777,1205.80582524272,9123.26860841424,790.504854368932,432.886731391586,968.26860841424,9040.7928802589,283.122977346278,9892.22006472492,1776.77346278317,3240.43042071197,398.932038834951,131.928802588997,1038.43365695793,438.168284789644,11964.6278317152,10034.2071197411,309,20.1983297779524,19.5562096895306,0.250141663200997,0.956656346749226,0.7725,0.748301108271891,FAHNSCC_15,HN,1,FAHNSCC_15,endothelial cells,,carcinoma_in_situ_FAHNSCC_15_1
13066,14925,4938.40271493213,90.0180995475113,57.3303167420815,599.592760180996,17.0361990950226,1611.78733031674,306.710407239819,160.710407239819,939.289592760181,2708.06334841629,344.276018099548,1158.98190045249,949.380090497738,2331.03619909502,373.122171945701,112.886877828054,1026.11312217195,2580.92307692308,1207.51583710407,404.361990950226,948.651583710407,2631.22171945701,1028.07239819005,2294.45701357466,576.343891402715,1829.78733031674,320.511312217195,115.212669683258,1010.73303167421,422.904977375566,11752.628959276,9902.42533936652,221,17.143946912755,16.4240040343132,0.28674814874897,0.960869565217391,0.722222222222222,1.45940050097809,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_1
13085,14948,7264.51464435146,140.509414225941,72.6652719665272,606.218619246862,13.9550209205021,1969.27615062762,421.187238493724,216.917364016736,955.962343096234,3058.12343096234,392.446652719665,921.31589958159,1070.86192468619,2107.9780334728,348.029288702929,153.095188284519,1184.06380753138,1633.87029288703,698.78870292887,393.456066945607,1005.4769874477,1151.46548117155,349.553347280335,3346.23953974895,577.108786610879,788.582635983264,259.738493723849,111.975941422594,992.726987447699,411.377615062762,12874.7771966527,8784.25732217573,956,38.5915588600477,31.8511348617006,0.564636909376924,0.976506639427988,0.759936406995231,-0.966053353862653,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_1
13100,14966,6037.19666666667,136.71,66.38,616.246666666667,13.2366666666667,1945.65666666667,310.736666666667,168.983333333333,945.42,3164.30666666667,300.946666666667,1269.27333333333,963.643333333333,2105.26,349.953333333333,119.073333333333,910.843333333333,2527.49666666667,995.063333333333,403.303333333333,954.736666666667,2447.52,352.19,533.913333333333,576.306666666667,1649.50666666667,310.59,115.706666666667,1007.53666666667,421.19,11183.8466666667,9308.15333333333,300,21.3416119765213,17.9301396914445,0.542355240206211,0.961538461538462,0.793650793650794,-0.0662547211520428,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_1
13109,14976,7002.03793103448,166.958620689655,71.551724137931,606.027586206897,15.6379310344828,1851.93103448276,425.772413793103,228.275862068966,952.758620689655,2835.89655172414,405.810344827586,910.634482758621,1031.4,1935.59655172414,363.403448275862,161.120689655172,1027.59310344828,1668.38965517241,1081.11724137931,396.213793103448,971.137931034483,1224.22413793103,312.537931034483,2794.19655172414,578.81724137931,813.28275862069,292.8,117.348275862069,988.062068965517,411.865517241379,12574.724137931,9605.63793103448,290,21.8636865841439,16.9001725440334,0.634431499487239,0.983050847457627,0.805555555555556,-0.561642722083795,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_1
