CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,CD45,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
180,5493.874635568513,319.2798833819242,129.66472303206996,548.9737609329446,1994.0816326530608,3487.728862973761,529.0116618075801,437.4518950437318,407.0816326530612,156.12244897959184,5134.376093294461,523.1632653061224,98.37900874635568,286.49854227405245,3388.586005830904,788.6093294460642,239.0087463556852,205.4110787172012,2418.62973760933,843.5072886297376,508.0,415.4285714285714,2771.8717201166182,275.18075801749274,594.3090379008746,5185.574344023324,2579.9241982507288,1044.8921282798833,189.8396501457726,257.4256559766764,27008.119533527697,11591.206997084548,343.0,26.19835325240983,16.81134506141179,0.7669601561357873,0.9527777777777776,0.7329059829059829,1.4711770480240771,F23P1_PRIM,HN,1,F23P1_PRIM,endothelial cells,,carcinoma_invasive_F23P1_PRIM_10
287,3589.348927875244,420.8830409356725,110.25146198830409,966.6198830409356,5844.465886939571,1767.3118908382066,1025.9668615984406,429.6686159844055,654.4561403508771,159.2319688109162,2385.1695906432747,634.1247563352827,104.2300194931774,500.8440545808967,1973.1929824561405,830.8245614035088,352.2962962962963,650.1247563352827,1310.5282651072123,803.6471734892788,645.270955165692,1161.8167641325535,1443.937621832359,311.0974658869396,2365.551656920078,872.1539961013646,1372.4502923976609,1059.309941520468,206.3918128654971,271.46588693957113,26759.58089668616,10655.005847953216,513.0,34.365306018910445,19.26435616474897,0.8281031711934674,0.9517625231910948,0.7066115702479339,-1.234839915866542,F23P1_PRIM,HN,1,F23P1_PRIM,effector CD8+ T cells,,carcinoma_invasive_F23P1_PRIM_10
682,4814.948228882834,223.2343324250681,67.16621253405995,454.3324250681199,1694.6675749318802,2404.681198910081,581.6294277929155,419.14713896457766,521.1825613079019,158.57765667574932,3129.212534059945,578.0871934604904,99.39237057220708,451.58310626703,2517.356948228882,804.8474114441417,653.8937329700273,306.88010899182564,1671.6702997275204,805.2534059945505,617.4904632152588,1669.3405994550408,1780.58310626703,412.8555858310627,373.0599455040872,1066.0708446866486,1765.1525885558583,1053.6893732970027,322.7901907356948,267.85286103542234,26786.359673024523,10687.062670299729,367.0,21.755482734083103,21.53533502556752,0.1419012611139595,0.9708994708994708,0.8321995464852607,-0.7738798662209795,F23P1_PRIM,HN,1,F23P1_PRIM,B cells,,carcinoma_invasive_F23P1_PRIM_10
768,5282.431734317343,618.3653136531366,44.81549815498155,391.380073800738,1109.7785977859778,2871.756457564576,512.7712177121771,392.2730627306273,409.7859778597786,156.92619926199262,4062.0996309963098,517.3210332103321,110.95940959409594,302.929889298893,2958.0627306273063,922.9372693726938,528.5608856088561,286.2472324723247,2094.627306273063,774.409594095941,675.5608856088561,2133.3357933579337,2427.5092250922507,267.1512915129151,222.9114391143912,817.140221402214,2219.6863468634688,1151.5055350553505,288.7638376383764,258.78966789667896,26933.328413284133,11050.20664206642,271.0,19.444347029315537,17.786639859835283,0.4040292604695537,0.9644128113879004,0.7506925207756233,-0.614359669349436,F23P1_PRIM,HN,1,F23P1_PRIM,B cells,,carcinoma_invasive_F23P1_PRIM_10
912,4177.89705882353,194.27205882352945,74.41911764705883,402.63235294117646,1309.6691176470588,2438.279411764706,541.8823529411765,346.15441176470586,292.6617647058824,159.5514705882353,3654.992647058824,454.0147058823529,108.0,280.3529411764706,2513.389705882353,622.3897058823529,905.9411764705884,190.02941176470588,1751.7058823529412,662.8676470588235,1447.0588235294117,744.75,2018.2720588235293,285.6617647058824,290.81617647058823,836.0955882352941,1787.9632352941176,938.2426470588236,187.3235294117647,235.27205882352945,27438.30147058823,11253.345588235294,136.0,14.736758932478237,11.759524381312092,0.6026942184126095,0.9577464788732394,0.8095238095238095,1.2533707760529915,F23P1_PRIM,HN,1,F23P1_PRIM,neutrophils,,carcinoma_invasive_F23P1_PRIM_10
1046,6087.903225806452,373.0806451612903,96.90322580645162,371.85483870967744,946.8225806451612,3481.2419354838707,631.3387096774194,427.2096774193548,359.5806451612903,157.48387096774192,5283.814516129032,498.64516129032256,100.2741935483871,307.64516129032256,3567.8629032258063,744.8306451612904,997.717741935484,314.1209677419355,2553.4112903225805,809.0241935483871,2252.040322580646,542.8225806451613,2852.6048387096776,299.3306451612903,231.53225806451613,1005.0403225806452,2634.0080645161293,1118.024193548387,203.6048387096774,249.29032258064515,27059.451612903227,11294.258064516129,124.0,13.720967267298589,11.55853716935228,0.5388533516432903,0.9465648854961832,0.7380952380952381,-0.9425412681588242,F23P1_PRIM,HN,1,F23P1_PRIM,neutrophils,,carcinoma_invasive_F23P1_PRIM_10
1065,3645.233082706767,268.3646616541353,91.25187969924812,448.8834586466165,1709.172932330827,2180.278195488722,643.6353383458646,383.0977443609023,380.6729323308271,157.4699248120301,3512.3233082706765,436.3796992481203,95.47368421052632,270.8383458646617,2385.992481203008,702.8233082706766,276.436090225564,219.812030075188,1730.9473684210527,734.6917293233083,546.9172932330827,346.406015037594,1995.9473684210527,253.17293233082708,621.1954887218045,3967.436090225564,1953.0112781954888,959.7932330827068,171.6315789473684,254.80827067669173,27750.6992481203,11005.766917293233,266.0,22.800639218853675,14.899491081178184,0.7569540293928472,0.9672727272727272,0.806060606060606,1.4126116789268572,F23P1_PRIM,HN,1,F23P1_PRIM,endothelial cells,,carcinoma_invasive_F23P1_PRIM_10
1251,4993.251162790698,252.05116279069767,84.38604651162791,509.9581395348837,1963.902325581396,2473.525581395349,714.6697674418605,397.3953488372093,409.4976744186047,159.49767441860465,3421.488372093024,547.5581395348837,98.04651162790698,289.1116279069768,2607.958139534884,773.1860465116279,860.6139534883721,294.0186046511628,1712.120930232558,781.4093023255814,1799.553488372093,1282.7162790697676,1860.572093023256,282.50697674418603,607.2279069767442,1487.506976744186,1748.1116279069768,1066.7302325581395,349.6744186046512,270.3767441860465,27005.613953488373,10600.116279069767,215.0,19.571136377551944,14.03807150610691,0.6967804810534076,0.9513274336283186,0.7543859649122807,1.5425079183553243,F23P1_PRIM,HN,1,F23P1_PRIM,B cells,,carcinoma_invasive_F23P1_PRIM_10
1256,5139.81,267.97,74.11,383.77,1415.02,2837.91,534.91,377.36,306.4,158.23,4453.63,415.44,97.09,251.19,2935.23,694.22,941.87,234.21,2133.61,723.47,2544.92,712.75,2413.49,276.17,349.49,837.74,2217.15,1000.99,199.63,245.44,27755.53,10853.94,100.0,11.549075365234224,11.019385564002194,0.2993743319542334,0.9345794392523364,0.7575757575757576,1.316668574278364,F23P1_PRIM,HN,1,F23P1_PRIM,neutrophils,,carcinoma_invasive_F23P1_PRIM_10
1348,5357.333333333333,660.1555555555556,831.9611111111111,367.1666666666667,1120.3222222222223,3262.2944444444443,752.0333333333333,383.9166666666667,499.8611111111111,157.56666666666666,5125.211111111111,674.7222222222222,95.35555555555555,252.4,3473.038888888889,963.35,829.3888888888889,200.2111111111111,2417.1277777777777,732.0,403.85,575.7666666666667,2676.4222222222224,260.99444444444447,240.9388888888889,1063.1666666666667,2622.7833333333333,1022.3166666666668,190.0222222222222,243.13333333333333,27228.411111111112,11540.044444444444,180.0,16.40536895328606,13.982340462712234,0.5230488369379757,0.9574468085106383,0.75,-1.3170399209025296,F23P1_PRIM,HN,1,F23P1_PRIM,regulatory T cells,,carcinoma_invasive_F23P1_PRIM_10
