CellID,X_centroid,Y_centroid,phenotype_key
1459,32969.4887278583,3985.29549114332,Ki67+ tumor cells
1485,33098.3543613707,4626.24221183801,Ki67+ tumor cells
2572,32942.1141552511,3790.24748858448,tumor cells
3742,33694.3656015038,4848.51691729323,Ki67+ tumor cells
3909,32903.69250646,3520.67183462532,tumor cells
4435,33172.4678510998,4926.89255499154,effector CD8+ T cells
4858,33478.4612511671,3562.22502334267,Ki67+ tumor cells
4924,32873.9409090909,4576.74272727273,tumor cells
5536,33166.7756874096,4393.88277858177,Ki67+ tumor cells
5716,33463.1332574032,4102.8986332574,effector CD8+ T cells
5812,33353.7386888273,3518.24561403509,Ki67+ tumor cells
5902,33327.0887991927,5012.69727547931,Ki67+ tumor cells
6044,33323.9351351351,3914.12567567568,Ki67+ tumor cells
6287,32818.0624349636,4598.09365244537,tumor cells
6785,32847.1163793104,4691.84396551724,tumor cells
6910,33760.0958385876,3697.02774274905,tumor cells
7186,33098.2254901961,4700.38480392157,tumor cells
7834,32724.2347872913,3685.89283791061,Ki67+ tumor cells
7926,32549.3664122137,4196.31089521166,tumor cells
10029,32871.1258415329,3418.66752977732,tumor cells
10918,33754.3932038835,4341.56796116505,effector CD8+ T cells
11505,32962.0271444083,3633.16720955483,Ki67+ tumor cells
11691,33107.136,4733.75466666667,tumor cells
11771,33556.5811577753,4015.80249716232,tumor cells
11987,32992.0338983051,4710.6252354049,Ki67+ tumor cells
12740,33570.4187279152,4046.69081272085,tumor cells
13190,33172.2559833507,3426.01144640999,tumor cells
13301,32894.6006216006,3892.90520590521,Ki67+ tumor cells
13961,33730.2563291139,4196.44778481013,tumor cells
14132,33377.8542458809,4605.84410646388,tumor cells
14547,32606.3736933798,4418.26219512195,Ki67+ tumor cells
15092,33430.8921124207,4032.66001813237,Ki67+ tumor cells
15241,33909.46567718,3922.3840445269,effector CD8+ T cells
15277,32491.9777015437,4473.05488850772,dendritic cells
15574,32724.3616852146,4639.82193958665,Ki67+ tumor cells
16255,33100.2893518519,3746.81944444444,B cells
16338,33793.9788235294,3582.84705882353,tumor cells
16340,33626.8539553753,3430.41886409736,memory CD8+ T cells
