CellID,X_centroid,Y_centroid,phenotype_key
980,33587.5760368664,10791.2949308756,Ki67+ tumor cells
1163,33453.0724522293,10114.5063694268,Ki67+ tumor cells
2043,33352.9066213922,11265.6468590832,Ki67+ tumor cells
2649,33680.2123115578,10327.756281407,Ki67+ tumor cells
3874,34174.5090909091,10967.4495867769,tumor cells
4121,33126.0078554595,10559.4399057345,Ki67+ tumor cells
6854,33157.9269662921,10489.8075842697,Ki67+ tumor cells
7744,33375.5012679628,10219.0769230769,Ki67+ tumor cells
9131,33692.6912313433,10821.609141791,Ki67+ tumor cells
9508,33424.2502396932,10088.3317353787,Ki67+ tumor cells
13575,33539.6788247214,10690.0496453901,Ki67+ tumor cells
13889,33310.3027322404,10804.2743169399,Ki67+ tumor cells
15767,33993.0535168196,10894.3501529052,Ki67+ tumor cells
15829,33562.9558693733,10255.8040600177,Ki67+ tumor cells
16095,33315.4049079755,11354.0603271984,Ki67+ tumor cells
16505,34158.4315514994,11372.7705345502,Ki67+ tumor cells
16586,33053.7286995516,10883.0347533632,Ki67+ tumor cells
18209,33938.4732739421,11588.7527839644,Ki67+ tumor cells
18747,33211.660180681,10562.5608061154,Ki67+ tumor cells
19680,33925.6071428571,11560.3571428571,Ki67+ tumor cells
20002,33251.8660130719,11025.9526143791,Ki67+ tumor cells
20532,33534.9508057676,10853.6615776081,effector CD8+ T cells
20800,34080.5056818182,10919.5838068182,tumor cells
20978,33074.8138528139,10909.5685425685,tumor cells
21836,34462.5665467626,10899.7221223022,Ki67+ tumor cells
23438,33151.7852713178,10590.9759689922,Ki67+ tumor cells
24526,33201.1028277635,11155.3436161097,Ki67+ tumor cells
24762,34160.9753846154,10151.6676923077,memory CD4+ T cells
24882,33376.3739316239,10018.1581196581,Ki67+ tumor cells
25364,33790.2709677419,10534.2451612903,effector CD8+ T cells
25422,33904.0582191781,10806.5445205479,Ki67+ tumor cells
25510,33444.1955484897,10036.6375198728,Ki67+ tumor cells
25674,34011.6564327485,10744.3903508772,tumor cells
26242,33649.6408094435,11185.4772344013,Ki67+ tumor cells
26469,34125.5190947666,11005.2206506365,Ki67+ tumor cells
26506,33380.4194444444,10324.7611111111,regulatory T cells
28026,33819.1502242153,9919.44544095665,Ki67+ tumor cells
28150,34216.2079062958,10948.2196193265,Ki67+ tumor cells
28441,33670.4199288256,10004.2455516014,M1/M0 macrophages
28461,33509.2123730379,10152.1505078486,Ki67+ tumor cells
28519,33037.8769230769,10547.7132867133,Ki67+ tumor cells
29117,33928.1164688427,10424.0994065282,Ki67+ tumor cells
30006,34268.5879120879,11318.3901098901,regulatory T cells
30387,34445.0,11223.852739726,memory CD8+ T cells
30685,33808.5547355474,11536.8376383764,CD4+ T cells
31900,33607.5316742081,11207.6708144796,Ki67+ tumor cells
32304,33181.6171428571,10944.0114285714,Ki67+ tumor cells
32621,33777.4452773613,10611.7316341829,Ki67+ tumor cells
32659,33738.4612794613,10247.1111111111,memory CD8+ T cells
33198,34407.9027431421,10941.5935162095,Ki67+ tumor cells
34115,33621.9789473684,10679.4105263158,Ki67+ tumor cells
34632,33862.9912451362,10596.6877431907,Ki67+ tumor cells
34871,33120.3142857143,10507.3634920635,Ki67+ tumor cells
35709,34112.606741573,10663.1395131086,Ki67+ tumor cells
36518,34229.8660436137,10179.2056074766,memory CD8+ T cells
36699,33926.8349514563,11361.9550970874,Ki67+ tumor cells
37098,32995.6246786632,10566.7686375321,Ki67+ tumor cells
37507,34171.3094555874,11504.3904011461,Ki67+ tumor cells
37854,34185.0487106017,10129.2063037249,M1/M0 macrophages
39424,34349.7925531915,11142.5425531915,effector CD8+ T cells
40321,33098.8743343983,10598.6325878594,Ki67+ tumor cells
40669,34372.4934036939,11209.8443271768,effector CD8+ T cells
41517,34269.8005354752,11122.0214190094,CD4+ T cells
41708,33263.84,10456.0968421053,Ki67+ tumor cells
42842,33824.8380681818,10569.8508522727,Ki67+ tumor cells
44982,33908.0217391304,10522.8672768879,Ki67+ tumor cells
45784,33918.3266331658,11255.6884422111,M1/M0 macrophages
46281,33655.5328376704,10625.9107806691,Ki67+ tumor cells
46438,33205.4796511628,10256.2514534884,Ki67+ tumor cells
46684,34222.6319290466,10973.9645232816,M1/M0 macrophages
46816,33994.171875,11454.2942708333,Ki67+ tumor cells
47150,33796.893081761,11147.1090146751,M1/M0 macrophages
47888,33450.0536828964,10734.8377028714,Ki67+ tumor cells
48400,33097.0374220374,10950.3097713098,NK
48786,33547.7611650485,11313.6640776699,Ki67+ tumor cells
49146,34045.2637263726,10940.699369937,Ki67+ tumor cells
50973,33290.8947368421,10272.926742532,Ki67+ tumor cells
51091,33589.4373401535,11265.9833759591,Ki67+ tumor cells
52488,33630.638121547,11227.817679558,Ki67+ tumor cells
52894,34230.9840686275,11204.7585784314,stromal cells
53626,34350.4088806661,10586.5726179463,Ki67+ tumor cells
54035,33887.4867986799,11301.2161716172,Ki67+ tumor cells
54216,34474.6441532258,10581.3316532258,effector CD8+ T cells
