CellID,X_centroid,Y_centroid,phenotype_key
10564,33913.475,14681.8875,M2 macrophages
13824,33678.2537313433,14719.8880597015,memory CD4+ T cells
18456,33236.5929487179,14762.016025641,memory CD4+ T cells
23416,33265.7171717172,14678.0505050505,M2 macrophages
26761,33378.3829201102,15281.1046831956,stromal cells
29928,34105.6464646465,14344.8282828283,tumor cells
32178,33618.1829268293,15226.5365853659,endothelial cells
34199,33947.4944444444,14211.95,stromal cells
34661,34041.633744856,14828.3333333333,tumor cells
40840,33620.7398843931,15101.7572254335,M2 macrophages
45607,33723.9084507042,14430.0845070423,NK
48002,33762.9037433155,14528.4705882353,M2 macrophages
48854,33302.9546925566,14670.3236245955,memory CD4+ T cells
52361,33855.65,14536.6384615385,stromal cells
55477,34382.1823361823,14895.2507122507,stromal cells
57127,33778.9967741936,14560.3,M2 macrophages
63545,34241.3233082707,15021.4786967419,CD4+ T cells
66117,33711.408839779,14368.4806629834,stromal cells
66574,33962.3360215054,14434.1424731183,stromal cells
71113,33391.5980861244,14487.7990430622,memory CD4+ T cells
71357,34258.2635379061,14923.0938628159,M2 macrophages
72404,33522.0408163265,14662.1972789116,memory CD4+ T cells
72659,34019.7012987013,15410.1168831169,endothelial cells
73039,34004.2631578947,14768.6447368421,stromal cells
74276,34238.4244482173,14481.0730050934,tumor cells
75201,33340.7349726776,15323.8415300546,neutrophils
75461,33359.5203252033,14743.1598915989,neutrophils
82876,34248.0746268657,15057.1671641791,M2 macrophages
83789,34325.546875,14480.0,dendritic cells
83792,33986.9652509653,15026.9613899614,memory CD4+ T cells
85926,33686.4417177914,14415.8404907975,memory CD4+ T cells
86045,33605.2635135135,14997.1891891892,regulatory T cells
86675,33692.3837638376,14344.1918819188,memory CD4+ T cells
87169,33733.2413793104,14716.1695402299,stromal cells
88972,33469.1220338983,14968.5288135593,neutrophils
91101,33709.7765363129,14855.3854748603,M2 macrophages
95089,33495.2146341463,14441.9512195122,regulatory T cells
98636,33143.4397905759,14976.1989528796,dendritic cells
104190,34015.1311953353,15242.6618075802,memory CD4+ T cells
104933,33916.8333333333,15418.4279279279,M1/M0 macrophages
105448,33904.8776223776,14867.7622377622,M2 macrophages
105479,34145.6788990826,14816.4220183486,M2 macrophages
105704,34301.3276450512,14993.9624573379,tumor cells
109276,33433.9418960245,14950.7339449541,tumor cells
109738,34158.41,14385.705,tumor cells
110041,33293.5572916667,15197.171875,endothelial cells
110794,34077.625,14346.85546875,memory CD8+ T cells
111981,33749.6431372549,15335.8705882353,endothelial cells
114063,34336.35625,14743.8625,M2 macrophages
115889,34186.2839506173,14598.5205761317,dendritic cells
117004,33980.1632653061,14845.8673469388,CD4+ T cells
122568,33335.9948051948,14725.5298701299,endothelial cells
123441,34080.9442060086,14509.7253218884,M2 macrophages
123656,33621.1413043478,14948.7391304348,stromal cells
124263,33351.9971751412,14549.6638418079,endothelial cells
125948,33170.8260869565,15036.3043478261,memory CD4+ T cells
127020,33621.9289940828,15045.4674556213,tumor cells
129802,33650.7717391304,14714.4945652174,memory CD4+ T cells
130189,33859.268370607,14703.2460063898,stromal cells
131623,34281.3664122137,14987.2264631043,tumor cells
131767,33946.3355855856,14796.0855855856,CD4+ T cells
133017,34263.7575757576,15029.9324009324,CD4+ T cells
134079,34129.3516129032,15045.6290322581,M2 macrophages
136899,33678.8979591837,14537.8979591837,tumor cells
139145,33469.6699346405,14717.7418300654,M2 macrophages
139411,33627.2779552716,14771.8402555911,endothelial cells
140813,34234.4462365591,14903.876344086,CD4+ T cells
142387,34319.72,14703.6285714286,CD4+ T cells
143345,33357.7258687259,14951.9498069498,memory CD4+ T cells
143802,34105.8198198198,15352.960960961,CD4+ T cells
144221,33934.7189189189,14832.6675675676,CD4+ T cells
145353,33575.3854748603,14890.0726256983,memory CD4+ T cells
145492,33977.8037383178,15147.9719626168,endothelial cells
146965,33797.2718446602,15026.5922330097,stromal cells
149661,33592.9193548387,15092.7661290323,M2 macrophages
150635,33696.7783018868,15192.570754717,memory CD4+ T cells
152088,33859.4226190476,14200.7083333333,memory CD4+ T cells
153137,33768.2731481481,14834.125,M2 macrophages
153289,34163.8129330254,14458.2702078522,B cells
154684,34176.2388059702,14828.9552238806,tumor cells
154788,33915.1020881671,14420.849187935,stromal cells
156371,33581.1766917293,15203.9398496241,endothelial cells
158239,33866.9116607774,14240.5265017668,memory CD8+ T cells
158476,34338.407523511,14564.8746081505,effector CD8+ T cells
160095,33943.9503546099,14271.8971631206,tumor cells
161116,33391.4976744186,14904.1651162791,M2 macrophages
161129,33320.8962655602,15022.531120332,memory CD4+ T cells
162467,33304.8214285714,14764.4428571429,M2 macrophages
162647,34123.5053191489,14583.3085106383,M2 macrophages
162692,33548.4635193133,15468.8326180258,dendritic cells
162904,33787.4937888199,14269.6614906832,endothelial cells
165040,33848.9473684211,14371.8052631579,memory CD4+ T cells
165831,33500.2362459547,15290.0873786408,memory CD4+ T cells
166172,33668.7127659575,14525.6276595745,tumor cells
166313,33704.1760797342,14504.2724252492,NK
166425,33712.125,14332.05,tumor cells
166679,33648.6721311475,14944.2459016393,memory CD4+ T cells
166841,34072.4360465116,14586.8953488372,CD4+ T cells
166863,33737.2186046512,14360.8697674419,M2 macrophages
167338,33398.7227979275,14945.6398963731,M1/M0 macrophages
167807,33427.6127819549,14583.8571428571,memory CD4+ T cells
168182,33645.4452554745,14251.2846715328,M2 macrophages
169359,34421.8303571429,14892.2098214286,M2 macrophages
169718,33981.1049382716,14771.9475308642,tumor cells
169966,34468.3190954774,15026.41959799,M1/M0 macrophages
170125,33787.9792207792,14995.4701298701,stromal cells
170321,33549.6221198157,14512.3041474654,NK
170716,34260.2342857143,14514.6571428571,regulatory T cells
170781,33778.3509615385,15036.375,tumor cells
170885,33458.7545126354,14692.5703971119,tumor cells
171468,33946.6586102719,14650.8700906344,stromal cells
171747,33532.1977077364,15304.4326647564,M2 macrophages
172135,33975.9772727273,14970.1071428571,tumor cells
173427,33206.8181818182,15007.1233766234,memory CD4+ T cells
173723,34151.1153846154,14492.0320512821,B cells
173955,34141.2839879154,14422.1812688822,stromal cells
173962,33843.4335260116,14583.7283236994,endothelial cells
174408,33544.4773869347,14898.2211055276,tumor cells
174450,33642.6926406926,14788.303030303,memory CD4+ T cells
175787,33778.6774193548,14939.9032258065,M2 macrophages
177373,33313.8795180723,14915.484939759,memory CD4+ T cells
177751,34122.9635761589,15452.9271523179,endothelial cells
178845,33933.7396963124,14239.442516269,endothelial cells
180016,33481.6588235294,15471.9176470588,tumor cells
180136,33778.1015801354,15248.6817155756,memory CD8+ T cells
181858,33544.3521594684,15103.0166112957,memory CD4+ T cells
182999,34334.5186246418,14544.3982808023,M1/M0 macrophages
183250,33138.4731182796,14793.9623655914,M1/M0 macrophages
185768,33602.1666666667,15146.4435028249,memory CD4+ T cells
186017,33802.3121693122,14372.2857142857,stromal cells
186170,33802.1452991453,15258.3461538462,tumor cells
