CellID,X_centroid,Y_centroid,phenotype_key
15131,24844.8057742782,13310.5118110236,endothelial cells
20136,25225.4428571429,13756.6857142857,memory CD8+ T cells
22094,24823.8823529412,13504.6568627451,M1/M0 macrophages
26846,24127.5845410628,13871.9710144928,memory CD4+ T cells
27505,24056.3518518519,13948.6296296296,M2 macrophages
28130,25020.8011695906,14287.8362573099,memory CD4+ T cells
29197,25162.0463576159,13780.701986755,M1/M0 macrophages
30010,24040.1206896552,13886.7385057471,M2 macrophages
31785,24873.7217391304,14258.0782608696,memory CD4+ T cells
33845,24143.4246575342,14027.801369863,memory CD4+ T cells
45151,24709.9429429429,14355.2732732733,memory CD8+ T cells
46998,24223.5568862275,14154.7425149701,endothelial cells
47304,24487.3454545455,13359.2659090909,stromal cells
63072,24684.8822115385,13529.5576923077,stromal cells
65839,24344.3868194842,13791.7621776504,tumor cells
65973,24853.0483091787,14128.4057971015,dendritic cells
68675,24133.5510752688,14008.8575268817,tumor cells
69781,24734.1246200608,13321.9635258359,endothelial cells
72315,24998.7132075472,13904.358490566,memory CD4+ T cells
78500,25042.1844380403,14236.8270893372,memory CD4+ T cells
78794,24506.4921875,13271.8203125,memory CD8+ T cells
80026,24452.2073170732,14073.9756097561,M2 macrophages
81816,25002.36,14096.64,memory CD4+ T cells
81866,25013.5931818182,13541.8840909091,memory CD4+ T cells
82495,24990.4797979798,13804.7626262626,M1/M0 macrophages
84486,24589.1169590643,13510.3274853801,neutrophils
85425,24581.7942238267,13247.7220216607,tumor cells
87458,24521.2032520325,13608.0650406504,memory CD4+ T cells
92126,24531.3412698413,13299.369047619,memory CD4+ T cells
92306,24400.2276119403,13333.4589552239,regulatory T cells
92571,24878.6919831224,14331.9156118143,M2 macrophages
93117,24291.9138888889,14304.6722222222,M1/M0 macrophages
95415,24646.6026315789,14299.4105263158,memory CD4+ T cells
97180,25083.7571428571,13756.0,memory CD4+ T cells
97516,24764.6371681416,13674.3849557522,memory CD8+ T cells
98016,24398.5627705628,14062.2597402597,memory CD4+ T cells
98800,24864.7556818182,13500.9204545455,endothelial cells
100753,24061.9389671362,13682.1737089202,memory CD4+ T cells
107262,25193.0697115385,13739.9807692308,stromal cells
107574,24559.149122807,13324.7587719298,tumor cells
108515,24845.9494949495,13912.3434343434,M2 macrophages
108979,24103.7914438503,13585.2887700535,M2 macrophages
109126,24984.2857142857,14299.8536585366,memory CD4+ T cells
115104,24318.052173913,13308.7130434783,memory CD4+ T cells
115266,24346.1729323308,13844.1090225564,memory CD4+ T cells
116008,25013.6256157635,13625.2019704434,memory CD4+ T cells
117320,24581.8904761905,13360.219047619,memory CD4+ T cells
117580,24205.1015625,13364.1015625,dendritic cells
118218,24339.5839416058,13418.0875912409,M2 macrophages
118379,24124.1256830601,13538.8415300546,memory CD4+ T cells
120842,24308.8052631579,13594.5973684211,tumor cells
120950,24424.235483871,14139.464516129,memory CD4+ T cells
120990,24856.0110497238,13856.3977900552,memory CD4+ T cells
124258,24206.0362318841,14177.2536231884,B cells
125026,24848.2106666667,13365.648,stromal cells
125728,24586.9620253165,13657.917721519,memory CD4+ T cells
127067,24219.525974026,14083.6233766234,memory CD4+ T cells
130469,24322.8039215686,14148.9019607843,neutrophils
131096,24686.8509615385,13314.1730769231,memory CD4+ T cells
133196,24236.8052805281,14038.0264026403,memory CD4+ T cells
134186,24013.8865248227,13798.1276595745,M2 macrophages
134807,24828.0683760684,13261.717948718,neutrophils
136307,24967.595890411,13309.7226027397,memory CD8+ T cells
137423,24824.5333333333,14233.9866666667,neutrophils
138242,24690.3362445415,14021.9912663755,memory CD4+ T cells
138883,24831.2216494845,14217.9587628866,neutrophils
140964,24394.6277777778,13914.6722222222,memory CD4+ T cells
143048,24910.734375,13348.7760416667,memory CD4+ T cells
145935,24444.0354330709,14005.9015748031,memory CD4+ T cells
146829,25079.2710843374,13670.234939759,tumor cells
146853,24958.2474226804,14171.412371134,dendritic cells
146963,24873.0691489362,13306.1063829787,memory CD4+ T cells
147344,24557.0253968254,13301.6031746032,B cells
147630,24615.6473988439,14217.4624277457,endothelial cells
