CellID,X_centroid,Y_centroid,phenotype_key
36,40844.4285714286,28856.712789828,Ki67+ tumor cells
42,40278.0831556503,28933.5106609808,tumor cells
193,41095.0619047619,29378.1457142857,Ki67+ tumor cells
294,40228.9486692015,28787.6292775665,Ki67+ tumor cells
1590,40390.6694915254,29048.313559322,tumor cells
1728,40916.7842778793,29817.8016453382,Ki67+ tumor cells
1856,40148.7362459547,28747.7669902913,Ki67+ tumor cells
2305,40503.0671378092,28825.6183745583,tumor cells
2344,40076.4289215686,28972.4571078431,Ki67+ tumor cells
2608,40821.7954545455,29209.9659090909,Ki67+ tumor cells
2674,40097.2885572139,28618.7379767828,Ki67+ tumor cells
3297,39954.4856870229,29143.8082061069,Ki67+ tumor cells
3721,40160.4266169154,29197.960199005,Ki67+ tumor cells
3728,41214.0967741935,28864.4610215054,Ki67+ tumor cells
4342,40806.5121359223,29682.1225728155,tumor cells
4814,40311.2696629214,28804.6329588015,tumor cells
4952,40801.4782608696,28714.1387959866,tumor cells
5311,39990.4686716792,29050.037593985,tumor cells
5506,40327.9170068027,28316.6054421769,Ki67+ tumor cells
5611,41177.6108998733,29404.8631178707,Ki67+ tumor cells
5905,41110.9039881832,29311.3353028065,Ki67+ tumor cells
6135,41204.7382488479,29545.3705069124,tumor cells
7254,41053.8832391714,29315.7146892655,tumor cells
7591,40948.625146886,28246.5781433608,Ki67+ tumor cells
7650,40899.6153846154,28440.4251748252,Ki67+ tumor cells
7869,41382.8051282051,28945.3384615385,Ki67+ tumor cells
8744,40012.3815925543,29220.1716649431,tumor cells
8885,40285.0151691949,28897.9871645274,tumor cells
9100,40734.6658374793,29107.8648424544,Ki67+ tumor cells
9708,40599.6093366093,28957.343980344,tumor cells
9963,40330.8597285068,29031.5859728507,tumor cells
10371,41171.5268240343,28567.4603004292,effector CD8+ T cells
11353,41236.9932038835,29684.6300970874,tumor cells
11880,40375.2150900901,28971.6137387387,Ki67+ tumor cells
11898,39845.3479212254,28961.5371991247,Ki67+ tumor cells
12180,41216.1949238579,29170.1888324873,tumor cells
12423,40327.077689243,28931.7021912351,tumor cells
12730,40951.3227206947,28450.3053545586,Ki67+ tumor cells
13255,40570.0399113082,29180.8614190687,Ki67+ tumor cells
13487,40295.0387243736,28294.8211845103,tumor cells
13799,40453.704587156,28671.8110091743,tumor cells
14009,40516.8617886179,29761.9990966576,Ki67+ tumor cells
14030,40967.2361673414,28273.9622132254,Ki67+ tumor cells
14455,41088.2554426705,28465.6995645864,Ki67+ tumor cells
14521,40879.4773060029,28397.121522694,tumor cells
14541,40434.3645320197,28915.6687192118,tumor cells
14545,41137.7396449704,28435.100591716,tumor cells
14625,40952.3956639566,28410.512195122,Ki67+ tumor cells
14876,40257.9247083775,29059.4559915164,tumor cells
15683,40260.3722304284,28723.6691285081,tumor cells
15983,41072.0239583333,28871.7697916667,Ki67+ tumor cells
16346,40577.8564437194,28861.8907014682,tumor cells
16532,40469.1819923372,28579.9463601533,Ki67+ tumor cells
16572,41134.4548387097,29321.7983870968,Ki67+ tumor cells
16855,40699.0268595041,29091.0382231405,tumor cells
17023,40771.7154255319,28796.6210106383,Ki67+ tumor cells
17103,40348.7905325444,29235.2331360947,tumor cells
19133,41278.1500503525,28980.0453172205,Ki67+ tumor cells
19348,40043.419306184,28913.0950226244,effector CD8+ T cells
19519,40151.2057335582,28596.2293423272,Ki67+ tumor cells
19732,40988.8353960396,28453.0358910891,Ki67+ tumor cells
19954,39926.2769230769,29061.9365384615,Ki67+ tumor cells
20020,39914.4768421053,29007.2378947368,tumor cells
20188,40234.3705357143,28706.3348214286,tumor cells
20481,40312.875,29090.8544117647,Ki67+ tumor cells
