CellID,X_centroid,Y_centroid,phenotype_key
18232,25753.3104575163,14682.0392156863,memory CD4+ T cells
27547,26595.5964912281,14483.8684210526,M2 macrophages
28590,26310.1602564103,14770.0,memory CD4+ T cells
31456,25814.4945652174,14421.7336956522,stromal cells
32429,26309.7868852459,15147.4262295082,memory CD4+ T cells
33725,25993.4957507082,14383.1359773371,tumor cells
35554,25958.3011235955,14375.7393258427,memory CD8+ T cells
38533,26592.6428571429,14520.4615384615,M1/M0 macrophages
43862,26037.3743842365,14776.1083743842,M2 macrophages
52104,25846.0221606648,14592.3988919668,memory CD4+ T cells
53874,26223.5548387097,14818.3419354839,memory CD4+ T cells
54502,26407.8716216216,14710.2432432432,memory CD4+ T cells
57089,26652.9146341463,15002.5792682927,memory CD4+ T cells
63640,26392.0187265918,14629.5205992509,memory CD4+ T cells
68806,26532.2021276596,14343.7978723404,memory CD4+ T cells
71516,25871.2554347826,14639.8369565217,M1/M0 macrophages
77077,26385.9854368932,14728.8009708738,memory CD4+ T cells
77532,26709.2553191489,14425.5212765957,neutrophils
82911,25973.4444444444,14450.287037037,memory CD4+ T cells
84104,26201.77,14922.1,memory CD4+ T cells
84299,26264.5523560209,14863.5942408377,memory CD4+ T cells
84492,26310.7870967742,15263.9806451613,memory CD4+ T cells
84635,26250.0205761317,14738.3333333333,memory CD4+ T cells
85152,26209.7357142857,14613.2571428571,memory CD4+ T cells
85334,25878.0194805195,14830.0194805195,memory CD4+ T cells
86248,26158.2721893491,14431.8047337278,memory CD4+ T cells
89636,26137.1400651466,14451.8078175896,stromal cells
94624,26232.4071856287,15016.7664670659,memory CD4+ T cells
96104,25890.2330508475,14538.6694915254,memory CD4+ T cells
97711,26353.2014925373,14620.0895522388,memory CD4+ T cells
98264,25936.0993377483,14917.880794702,M1/M0 macrophages
100937,26713.7463235294,14943.5257352941,regulatory T cells
102684,26732.3695652174,14844.2826086957,memory CD4+ T cells
103217,26542.2767857143,15174.6964285714,memory CD4+ T cells
105972,26281.7111111111,15241.7703703704,memory CD4+ T cells
106726,26114.6222222222,14512.837037037,memory CD4+ T cells
107796,26214.0952380952,14332.5158730159,memory CD4+ T cells
108477,26238.5235294118,14274.9,memory CD4+ T cells
108500,26364.78515625,14702.55859375,memory CD8+ T cells
