CellID,X_centroid,Y_centroid,phenotype_key
81,40076.111757858,45055.5122235157,Ki67+ tumor cells
1890,40511.0384615385,44711.3157423971,tumor cells
4201,40057.6441495778,45099.6887816647,Ki67+ tumor cells
4530,39907.9101941748,45156.6974110032,Ki67+ tumor cells
5217,40550.056980057,44879.9221272555,tumor cells
7181,39877.8140068886,44471.7439724455,Ki67+ tumor cells
7854,40582.8875305623,45018.5,Ki67+ tumor cells
8237,39773.5883361921,44286.4373927959,effector CD8+ T cells
8949,40477.7854122622,45640.866807611,Ki67+ tumor cells
9637,39937.1318051576,45704.3247373448,Ki67+ tumor cells
9681,40301.3116710875,45905.9217506631,Ki67+ tumor cells
10138,40076.4322469983,45547.0840480274,Ki67+ tumor cells
10402,39134.6519756839,44731.0440729483,Ki67+ tumor cells
11142,39418.4196787149,44993.6024096386,Ki67+ tumor cells
12134,40730.0829406221,44802.3543826579,Ki67+ tumor cells
12410,40759.3639143731,45323.6727828746,Ki67+ tumor cells
12810,40294.799009901,45024.1396039604,Ki67+ tumor cells
14263,39954.6658031088,45037.4974093264,tumor cells
14781,40110.9309309309,44615.7192192192,Ki67+ tumor cells
15591,39062.5452881976,45196.6020128088,Ki67+ tumor cells
15594,40032.1065318818,45068.1944012442,Ki67+ tumor cells
15658,39945.9006622517,45108.1880794702,Ki67+ tumor cells
16726,39294.6855983773,45810.4807302231,Ki67+ tumor cells
17476,39885.6756302521,45310.8369747899,Ki67+ tumor cells
18666,40526.7514705882,45032.2661764706,Ki67+ tumor cells
21644,39775.874015748,45108.9852362205,tumor cells
22231,40091.5472636816,45314.6753731343,Ki67+ tumor cells
23056,39708.5908346972,45370.441898527,Ki67+ tumor cells
23400,40228.1617210683,44345.6068249258,Ki67+ tumor cells
23778,39525.2355099046,45657.6742479824,Ki67+ tumor cells
23806,39590.8321091291,45397.8562434418,Ki67+ tumor cells
24362,40631.0683845392,45606.2447968285,Ki67+ tumor cells
25697,40524.92092257,45520.9785831961,Ki67+ tumor cells
26216,40499.923681257,45670.037037037,Ki67+ tumor cells
27139,40627.3621890547,44847.0855721393,M1/M0 macrophages
27379,40589.9905728789,44568.4300217549,effector CD8+ T cells
27608,40207.007204611,44326.6123919308,Ki67+ tumor cells
29138,39846.7575462512,44276.5219084713,Ki67+ tumor cells
29545,40120.9367088608,44542.0303797468,tumor cells
29767,40001.0554016621,45737.7746999077,Ki67+ tumor cells
29835,40117.9949238579,45505.1421319797,tumor cells
30870,40175.9714285714,45098.75,Ki67+ tumor cells
32124,39982.9388335704,45272.7012802276,Ki67+ tumor cells
32524,40696.4959839357,45374.9899598394,Ki67+ tumor cells
32651,40030.8745318352,45495.047752809,Ki67+ tumor cells
33503,39750.8288,44347.856,Ki67+ tumor cells
33727,39662.8950403691,45814.5455594002,tumor cells
34346,40263.6694915254,44259.5474576271,Ki67+ tumor cells
34601,39573.9805481874,44910.4438549956,Ki67+ tumor cells
35864,40212.1567489115,44523.801161103,tumor cells
36108,40413.5173076923,45686.9538461539,Ki67+ tumor cells
37215,40151.0090909091,45558.2545454546,Ki67+ tumor cells
37647,40596.0958677686,45227.5305785124,regulatory T cells
37874,40110.5160202361,44883.760539629,Ki67+ tumor cells
38135,40162.2735294118,44454.4264705882,tumor cells
38697,39251.1376021798,45034.2506811989,tumor cells
39033,40290.187007874,44252.6082677165,Ki67+ tumor cells
39087,40235.6982097187,44657.4015345269,Ki67+ tumor cells
39703,40153.768370607,44371.5846645367,Ki67+ tumor cells
40100,40717.9486754967,44887.8344370861,Ki67+ tumor cells
40769,40630.5854483926,45210.7783417936,tumor cells
40811,40634.5255972696,45358.7292377702,Ki67+ tumor cells
41126,40749.7595375723,45134.9456647399,Ki67+ tumor cells
41460,40086.9153924567,44672.1508664628,tumor cells
42007,39975.1788440567,44741.5027262814,effector CD8+ T cells
42098,39839.6970362239,44488.5894621295,tumor cells
42940,39934.4936479129,45404.1016333938,Ki67+ tumor cells
43819,40004.3911290323,44475.6639784946,tumor cells
43977,39988.4285714286,44853.2246181492,tumor cells
45222,39885.9345878136,44924.6550179212,Ki67+ tumor cells
45541,39808.3656330749,45072.6472868217,Ki67+ tumor cells
45765,40298.2010582011,44351.4126984127,Ki67+ tumor cells
46971,40337.350877193,44252.2551834131,tumor cells
47072,39494.2228429547,45822.5288640596,effector CD8+ T cells
48680,40358.44,44434.7874285714,Ki67+ tumor cells
49677,40039.2191780822,44410.1484018265,Ki67+ tumor cells
50050,39343.4099173554,45032.1851239669,Ki67+ tumor cells
52763,39788.3132530121,45445.0281124498,Ki67+ tumor cells
53177,40739.3701492537,44934.2298507463,Ki67+ tumor cells
53260,40571.1818903892,45319.6544876886,Ki67+ tumor cells
53835,40437.2533783784,44583.3164414414,effector CD8+ T cells
55150,39689.7203486169,45152.9746115953,tumor cells
55711,39168.5393654524,45686.0211515864,effector CD8+ T cells
55781,40320.3541666667,45766.5833333333,tumor cells
55843,39507.8386075949,45865.3892405063,effector CD8+ T cells
56181,39237.3325791855,45761.5893665158,Ki67+ tumor cells
56328,39129.8634788635,44944.3672903673,Ki67+ tumor cells
56621,39817.4611451943,44568.7321063395,Ki67+ tumor cells
56650,39593.9614035088,44803.8105263158,Ki67+ tumor cells
56812,39855.961393597,45591.7269303202,Ki67+ tumor cells
57183,40094.4590163934,45528.1329690346,Ki67+ tumor cells
59327,40503.7329591018,44524.1114675221,tumor cells
59601,40719.8480215827,44674.1573741007,effector CD8+ T cells
59913,39486.8066465257,45048.0385196375,tumor cells
59960,39882.0660225443,45709.8937198068,Ki67+ tumor cells
60462,40558.8187633262,45373.6396588486,Ki67+ tumor cells
60546,40690.2491408935,44892.6872852234,Ki67+ tumor cells
60575,40566.8013902681,44920.5263157895,tumor cells
60818,39882.9098445596,45997.8196891192,Ki67+ tumor cells
61032,40067.9673123487,45238.3946731235,Ki67+ tumor cells
61958,39349.3267148014,44435.1407942238,Ki67+ tumor cells
62622,40051.2680272109,45970.7292517007,tumor cells
62797,39967.5224586288,44693.2427107959,Ki67+ tumor cells
63153,40664.9481605351,45248.5267558528,Ki67+ tumor cells
63534,40198.0664375716,44974.6071019473,Ki67+ tumor cells
63705,39544.6393442623,45171.970856102,M1/M0 macrophages
63896,39471.9102749638,45344.3603473227,Ki67+ tumor cells
66465,39764.5277337559,45420.2393026941,Ki67+ tumor cells
66712,40073.4879154079,45132.247734139,Ki67+ tumor cells
68203,39675.0202702703,45380.3944256757,Ki67+ tumor cells
69002,39253.9333333333,45128.6615384615,Ki67+ tumor cells
69142,40163.9757365685,44853.150779896,tumor cells
70160,39770.0663865546,44591.7831932773,Ki67+ tumor cells
70361,40118.9090909091,45580.6202531646,effector CD8+ T cells
70470,39037.317251462,44923.3918128655,Ki67+ tumor cells
70502,40614.4591321897,45411.3400605449,Ki67+ tumor cells
70531,39789.3439584878,45968.8836174944,Ki67+ tumor cells
70930,40659.8571428571,44789.8604395604,Ki67+ tumor cells
70945,39409.9584120983,44811.7674858223,Ki67+ tumor cells
71005,40283.6083788707,44724.1730418944,Ki67+ tumor cells
71366,40264.0973684211,45129.1,Ki67+ tumor cells
71452,39094.68,44993.6876923077,M2 macrophages
72578,40432.2441679627,44458.265940902,effector CD8+ T cells
73391,40152.631840796,44264.4842454395,Ki67+ tumor cells
73591,39943.1111111111,45798.7058823529,Ki67+ tumor cells
74187,40075.702364395,44858.9290681502,tumor cells
74886,39855.0962627407,44348.8154020385,Ki67+ tumor cells
75502,40305.680196802,45067.6137761378,Ki67+ tumor cells
76318,40602.0861581921,45294.2994350282,Ki67+ tumor cells
77070,40109.396593674,45230.204379562,Ki67+ tumor cells
77293,39306.9675425039,45373.7635239567,Ki67+ tumor cells
77471,40615.7989690722,44650.9673539519,tumor cells
78311,40336.7358757062,45410.186440678,Ki67+ tumor cells
78624,39423.844375963,44648.2742681048,M2 macrophages
78881,39251.823117338,44652.2679509632,Ki67+ tumor cells
80039,39865.8905908096,45286.1170678337,Ki67+ tumor cells
80139,39894.3619114547,45849.7596626845,Ki67+ tumor cells
80501,40427.8337408313,45395.315403423,tumor cells
80756,39726.1330508475,45950.456779661,Ki67+ tumor cells
81128,40315.7572519084,44276.479389313,tumor cells
81156,39923.7828877005,44195.7529411765,Ki67+ tumor cells
81547,40033.5166435506,44503.3259361997,Ki67+ tumor cells
81886,39455.5514285714,44774.7028571429,Ki67+ tumor cells
82136,40677.291025641,45056.7217948718,Ki67+ tumor cells
82208,39659.476584022,44685.8650137741,Ki67+ tumor cells
83329,39417.489119171,44309.725388601,Ki67+ tumor cells
83815,39958.4,45921.1836065574,M1/M0 macrophages
84033,39612.2186379928,44331.646953405,Ki67+ tumor cells
85119,40395.0,44978.2465986395,Ki67+ tumor cells
86756,39804.2012867647,44918.4742647059,tumor cells
87008,40512.7086007702,45618.3568677792,Ki67+ tumor cells
87261,40268.0352644836,44522.0,Ki67+ tumor cells
87865,40768.3069852941,45090.9522058824,regulatory T cells
87912,40599.5723472669,45162.3520900322,Ki67+ tumor cells
88633,39616.3006644518,45896.7707641196,Ki67+ tumor cells
89141,40197.7219430486,45814.1742043551,Ki67+ tumor cells
89255,40617.0,45481.0214424951,effector CD8+ T cells
89432,39853.0808709176,45948.3576982893,M1/M0 macrophages
89725,40599.2636612022,45364.2281420765,Ki67+ tumor cells
89767,39419.9075757576,44404.7090909091,Ki67+ tumor cells
89878,40371.5935828877,45816.564171123,tumor cells
90314,40787.420233463,45029.2140077821,tumor cells
91691,39087.312749004,45058.2529880478,tumor cells
92597,40447.6018662519,45580.2768273717,Ki67+ tumor cells
92812,40326.3191850594,44331.1544991511,Ki67+ tumor cells
92878,40237.129750983,45042.7680209699,Ki67+ tumor cells
93435,39664.2938741722,44857.2971854305,tumor cells
93467,39224.9791044776,45721.671641791,Ki67+ tumor cells
93896,40448.5853413655,44767.4206827309,tumor cells
95181,39724.0251308901,45053.5633507853,tumor cells
95398,40056.5654008439,44964.44092827,tumor cells
95423,40048.2166344294,45128.3520309478,Ki67+ tumor cells
95734,39154.8965517241,44484.0862068966,effector CD8+ T cells
96582,40649.3174603175,44612.3888888889,Ki67+ tumor cells
96772,40728.1460992908,45069.7914893617,Ki67+ tumor cells
96805,40207.2597222222,45787.2305555556,Ki67+ tumor cells
97322,39183.6748387097,45595.4116129032,tumor cells
97431,39635.1368186874,44941.4771968854,tumor cells
97433,40042.3498964803,44581.016563147,tumor cells
97829,39981.7760577915,44361.4509803922,Ki67+ tumor cells
97915,40435.8900966184,44681.479468599,tumor cells
