CellID,X_centroid,Y_centroid,phenotype_key
9828,32573.4807692308,11519.793956044,B cells
12672,31933.3975694444,12039.3524305556,M2 macrophages
20460,32260.1081081081,12518.4894894895,memory CD4+ T cells
23988,32205.1741293532,12501.9427860697,B cells
24888,33146.4122562674,12384.4401114206,dendritic cells
25420,32255.9392624729,12207.2147505423,memory CD4+ T cells
26126,32676.3170731707,12397.7317073171,tumor cells
26929,32828.0890207715,12608.9792284866,CD4+ T cells
28271,32172.1944444444,11562.0451388889,effector CD8+ T cells
28301,31960.0790513834,12069.837944664,stromal cells
28558,32636.5906432749,12296.4619883041,CD4+ T cells
30809,32351.3670212766,11581.5638297872,tumor cells
30823,32437.99756691,12709.8637469586,neutrophils
33028,32025.798816568,11917.0611439842,Ki67+ tumor cells
33224,31979.8282312925,11655.6989795918,endothelial cells
34955,32439.5342465753,11550.3616438356,neutrophils
36835,32029.0884955752,12000.0132743363,memory CD4+ T cells
37666,33087.9138381201,12415.091383812,stromal cells
39559,33262.1530612245,12021.1142857143,tumor cells
39972,32750.2693498452,12008.4365325077,regulatory T cells
40152,33104.9833887043,12304.2358803987,dendritic cells
41442,32917.8628571429,11819.0285714286,endothelial cells
42730,32211.9933333333,12049.1133333333,effector CD8+ T cells
46211,33077.8453038674,11703.864640884,regulatory T cells
46379,32350.2621722846,11543.4456928839,tumor cells
47716,32967.0156599553,12536.0089485459,B cells
48322,32526.0436137072,12273.1464174455,CD4+ T cells
50413,32214.185915493,12141.0478873239,tumor cells
51326,32499.0897666068,11587.0825852783,endothelial cells
52435,32824.1180555556,11895.2604166667,M2 macrophages
53016,32129.9972144847,12320.651810585,memory CD4+ T cells
53766,32596.1820895522,12973.9910447761,tumor cells
53774,32729.5113350126,11669.5793450882,tumor cells
54360,32784.2808988764,11724.0359550562,tumor cells
56246,32361.458432304,12698.2826603325,endothelial cells
59252,32313.9259259259,11541.0341880342,CD4+ T cells
60996,32631.6846652268,12889.4190064795,M1/M0 macrophages
62351,32870.1212938005,12536.2668463612,B cells
62842,32699.7917808219,11959.7424657534,M2 macrophages
63037,33018.8278388278,12395.2124542125,effector CD8+ T cells
63278,32914.3600867679,12487.68329718,Ki67+ tumor cells
64651,33169.49498998,12359.376753507,M2 macrophages
66397,32796.8597402597,12153.3220779221,stromal cells
67533,32124.1912568306,12382.4945355191,tumor cells
68863,32384.0741839763,12606.5727002967,CD4+ T cells
69859,33087.9814814815,12015.1084656085,endothelial cells
70652,32042.0317460317,12783.5510204082,CD4+ T cells
70863,32058.5753768844,11942.7738693467,M1/M0 macrophages
71984,32146.3,12097.0244444444,CD4+ T cells
72101,32523.8643067847,12982.8554572271,CD4+ T cells
72600,32937.3064516129,11766.1021505376,stromal cells
73319,32008.1420765027,12144.6120218579,B cells
73765,31964.4807692308,12138.4206730769,M2 macrophages
74838,32586.6,12424.8685714286,CD4+ T cells
74981,32335.7327823691,11945.6611570248,M2 macrophages
75626,32656.20625,12633.45,stromal cells
76532,33101.0514138817,12338.1259640103,M2 macrophages
77753,32031.6403162055,11769.6996047431,neutrophils
78079,32859.8353174603,11594.373015873,stromal cells
78722,32082.3505747126,12456.8908045977,endothelial cells
79332,32365.1878172589,11962.2106598985,memory CD4+ T cells
79772,32474.2598039216,12157.3480392157,NK
81428,31891.6872427984,12218.0699588477,memory CD4+ T cells
81536,33024.2036553525,12373.5639686684,effector CD8+ T cells
81753,32639.9850746269,12434.4626865672,tumor cells
82670,32872.6042471042,11620.3648648649,stromal cells
83054,32923.4026666667,11950.5813333333,CD4+ T cells
83216,32257.5390070922,11633.6548463357,memory CD4+ T cells
85072,31913.9340659341,11840.8846153846,B cells
85186,32458.3238341969,11864.6735751295,tumor cells
85641,32035.2663755459,11881.3668122271,M2 macrophages
85813,31986.9152542373,12743.8870056497,endothelial cells
86397,32126.3288135593,12641.5288135593,memory CD4+ T cells
87957,32203.3951219512,11835.6390243902,CD4+ T cells
88150,32678.738028169,12780.0563380282,M2 macrophages
88398,31837.6657824934,12244.7851458886,endothelial cells
89761,32674.4748603352,12965.8826815642,tumor cells
91001,33191.7815789474,12163.8631578947,M2 macrophages
91399,32027.0320855615,12552.2727272727,endothelial cells
91689,32530.0695187166,11569.9679144385,tumor cells
92679,32446.7264573991,12780.1704035874,endothelial cells
92688,32580.0934579439,12801.3691588785,CD4+ T cells
93231,32412.1102150538,12695.5725806452,tumor cells
93355,32405.9114754098,12435.1114754098,M2 macrophages
93356,32868.5257903494,12390.0915141431,stromal cells
93662,32839.5139318885,12855.4148606811,M2 macrophages
94459,32138.1125541126,12436.1168831169,neutrophils
94521,31868.8053830228,12106.016563147,CD4+ T cells
95851,32546.5269121813,11838.5580736544,M2 macrophages
96051,31987.3770491803,12093.1229508197,M2 macrophages
96552,32265.659400545,11771.9891008174,effector CD8+ T cells
97196,32369.1582089552,11550.2686567164,CD4+ T cells
98062,32118.2771084337,11713.4257028112,memory CD4+ T cells
98323,32076.9235294118,12624.3764705882,M2 macrophages
98364,31929.6287625418,11974.779264214,memory CD8+ T cells
98448,31908.4822006473,12061.2766990291,memory CD4+ T cells
99545,33059.5163398693,12747.9803921569,tumor cells
100071,32722.437037037,11648.9259259259,M2 macrophages
100623,32347.7766323024,12012.9965635739,stromal cells
100776,32022.2470119522,12048.0996015936,CD4+ T cells
101469,31782.1558073654,12404.1104815864,B cells
101550,32938.8555956679,11928.2707581227,tumor cells
101596,32919.6185286104,12126.2670299728,memory CD4+ T cells
101664,31906.843537415,12635.3469387755,stromal cells
102089,32558.1560283688,12240.304964539,Ki67+ tumor cells
102388,31766.1047904192,12386.8083832335,M2 macrophages
102607,33032.6255506608,12111.7643171806,M2 macrophages
102780,33121.1885714286,11939.4971428571,memory CD4+ T cells
104277,32285.6976744186,12516.8294573643,M2 macrophages
104778,31993.6223175966,12010.313304721,endothelial cells
105058,31914.7486910995,12373.722513089,M2 macrophages
106281,32389.5618556701,12108.9690721649,B cells
106302,32360.8429752066,11806.826446281,CD4+ T cells
107889,32320.3714285714,12424.7380952381,effector CD8+ T cells
107915,33040.4752066116,12175.0888429752,B cells
109162,32018.6973293769,12754.9317507418,CD4+ T cells
109995,32885.7760617761,12273.0135135135,stromal cells
110343,32641.6978417266,11849.7913669065,stromal cells
111295,32040.9186046512,12240.9302325581,endothelial cells
111879,32238.3222748815,11862.4360189573,M2 macrophages
111987,32384.2857142857,12651.7258064516,endothelial cells
112058,32114.1971153846,12157.4855769231,M2 macrophages
112692,32475.8483146067,11589.8314606742,M2 macrophages
113304,32244.2336448598,12392.7102803738,endothelial cells
113887,32815.1077844311,12540.7844311377,tumor cells
114427,32241.5280373832,12130.0981308411,CD4+ T cells
114459,32548.4330708661,12203.8661417323,endothelial cells
114758,32935.6029411765,12332.4387254902,B cells
115507,32886.1491596639,11806.4159663866,tumor cells
117071,31976.1704260652,12035.6691729323,endothelial cells
117168,33201.785,12258.445,M2 macrophages
117252,32322.4721030043,12001.3004291846,M1/M0 macrophages
117566,32425.8498168498,12348.5677655678,tumor cells
117981,33234.384180791,12280.0847457627,neutrophils
118687,32016.3105413105,11663.8945868946,CD4+ T cells
120158,33037.1705790297,12068.3489827856,M2 macrophages
120718,32899.95,12056.7235294118,memory CD4+ T cells
120995,32269.8930041152,12937.7736625514,CD4+ T cells
121081,32811.045045045,11785.9279279279,M2 macrophages
121738,32062.0721003135,12392.4576802508,endothelial cells
122758,32123.8422619048,11834.7916666667,Ki67+ tumor cells
122937,32781.5283950617,11782.5555555556,M2 macrophages
123212,32490.3898916968,11719.1407942238,CD4+ T cells
123674,32543.7129094412,12313.0173410405,endothelial cells
124155,32010.1484918794,12333.9559164733,M2 macrophages
124360,32251.955017301,12659.1937716263,Ki67+ tumor cells
125052,32372.8307086614,12335.9133858268,CD4+ T cells
125437,32349.8571428571,11854.2678571429,memory CD8+ T cells
126917,32130.4768392371,12342.5776566757,regulatory T cells
126991,31999.1210526316,12035.6710526316,tumor cells
127138,32075.897810219,12608.6240875912,M2 macrophages
127627,32983.1372031662,12125.1187335092,effector CD8+ T cells
128373,32258.36,12842.8892307692,M2 macrophages
128676,33230.5911111111,12163.08,endothelial cells
