,Carcinoma_AGSCC_2_1.csv,Carcinoma_AGSCC_2_10.csv,Carcinoma_AGSCC_2_11.csv,Carcinoma_AGSCC_2_12.csv,Carcinoma_AGSCC_2_13.csv,Carcinoma_AGSCC_2_14.csv,Carcinoma_AGSCC_2_15.csv,Carcinoma_AGSCC_2_16.csv,Carcinoma_AGSCC_2_17.csv,Carcinoma_AGSCC_2_18.csv,Carcinoma_AGSCC_2_19.csv,Carcinoma_AGSCC_2_2.csv,Carcinoma_AGSCC_2_20.csv,Carcinoma_AGSCC_2_21.csv,Carcinoma_AGSCC_2_22.csv,Carcinoma_AGSCC_2_23.csv,Carcinoma_AGSCC_2_24.csv,Carcinoma_AGSCC_2_25.csv,Carcinoma_AGSCC_2_26.csv,Carcinoma_AGSCC_2_27.csv,Carcinoma_AGSCC_2_28.csv,Carcinoma_AGSCC_2_29.csv,Carcinoma_AGSCC_2_3.csv,Carcinoma_AGSCC_2_30.csv,Carcinoma_AGSCC_2_31.csv,Carcinoma_AGSCC_2_32.csv,Carcinoma_AGSCC_2_33.csv,Carcinoma_AGSCC_2_34.csv,Carcinoma_AGSCC_2_35.csv,Carcinoma_AGSCC_2_36.csv,Carcinoma_AGSCC_2_37.csv,Carcinoma_AGSCC_2_38.csv,Carcinoma_AGSCC_2_39.csv,Carcinoma_AGSCC_2_4.csv,Carcinoma_AGSCC_2_40.csv,Carcinoma_AGSCC_2_5.csv,Carcinoma_AGSCC_2_6.csv,Carcinoma_AGSCC_2_7.csv,Carcinoma_AGSCC_2_8.csv,Carcinoma_AGSCC_2_9.csv,Carcinoma_FAHNSCC_14_1.csv,Carcinoma_FAHNSCC_14_2.csv,Carcinoma_FAHNSCC_14_3.csv,Carcinoma_FAHNSCC_14_4.csv,Carcinoma_FAHNSCC_14_5.csv,Carcinoma_FAHNSCC_15_1.csv,Carcinoma_FAHNSCC_15_2.csv,Dysplasia-HG_FAHNSCC_15_1.csv,Dysplasia-HG_FAHNSCC_15_2.csv,Dysplasia-HG_FAHNSCC_15_3.csv,Dysplasia-HG_FAHNSCC_15_4.csv,Dysplasia-LG_FAHNSCC_15_1.csv,Dysplasia-LG_FAHNSCC_15_2.csv,Dysplasia-S_FAAGSCC_13_1.csv,Dysplasia-S_FAAGSCC_13_2.csv,Dysplasia-S_FAAGSCC_13_3.csv,Dysplasia-S_FAAGSCC_13_4.csv,Dysplasia-S_FAAGSCC_13_5.csv,Dysplasia-S_FAAGSCC_13_6.csv,Dysplasia-S_FAAGSCC_13_7.csv,Dysplasia-S_FAAGSCC_13_8.csv,Dysplasia_FAAGSCC_13_1.csv,Dysplasia_FAAGSCC_13_2.csv,Dysplasia_FAAGSCC_13_3.csv,Dysplasia_FAAGSCC_13_4.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1.csv,Stroma_ad_Carcinoma_AGSCC_2_1.csv,Stroma_ad_Carcinoma_AGSCC_2_10.csv,Stroma_ad_Carcinoma_AGSCC_2_2.csv,Stroma_ad_Carcinoma_AGSCC_2_3.csv,Stroma_ad_Carcinoma_AGSCC_2_4.csv,Stroma_ad_Carcinoma_AGSCC_2_5.csv,Stroma_ad_Carcinoma_AGSCC_2_6.csv,Stroma_ad_Carcinoma_AGSCC_2_7.csv,Stroma_ad_Carcinoma_AGSCC_2_8.csv,Stroma_ad_Carcinoma_AGSCC_2_9.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4.csv
Carcinoma_AGSCC_2_32.csv,10820.842896154245,4611.916286353499,3795.7386980431206,6679.938122048855,4185.429497678137,5505.878533588846,5894.3716429580145,2802.419995347115,4257.263855390699,6040.512583579085,2717.0821343920215,7680.028424669786,9243.396514263208,7317.883461557386,7258.493442939454,6014.953003,607.8430507796309,395.46318902234077,6286.071709121349,7764.949809623017,5549.0084509384415,5810.634350504746,7643.449765341845,4377.414047,3203.581538,0,6375.856036193708,6266.760392927637,9619.286898393342,7504.806552,2772.3429950216832,3019.8803860897415,7739.043076514508,3255.285617137394,1850.9729968267668,3084.3397463847373,3057.0507547755883,2701.2362719130324,3015.697293036996,3584.3095396224003,699.411434,1264.1169527784834,1641.126981604797,3636.050736273212,600.4906527275906,5937.147649450826,7500.3754760976535,3612.4104650279455,8882.461661707552,10027.394839068884,10871.815718772885,8408.389832,7630.908038128495,7475.120603761999,5104.3437343859605,7956.536780976273,7932.082989184246,4755.625503780455,12145.319009579987,8161.263459977485,16850.78418062106,15879.030106547389,19805.29903197276,7166.989861203276,4952.786547845028,5347.310762811288,21175.48683,5661.623321285772,19072.039792804255,9168.888529543836,6391.444970780417,4270.977688336891,2254.891475926872,5466.610624061016,12055.262239667672,16866.290181872082,7126.770987773486,7973.599213662896,7506.931636846179,9848.607198685388,19490.961899059268,3878.9247147037686,10263.349702513016,22768.728398734784,43671.406440656814,30511.74297,2193.0269885962807,19466.05503797004,39857.04339682705,31696.76942394939,31534.045297499426,25888.448238468118,25352.280093388694,30607.353313791442,25689.035334901793,10439.615071362809,8841.480754284079,7186.092406414436,4672.071616946798
Carcinoma_AGSCC_2_33.csv,4495.100184808811,1984.036582791744,2621.7936854039076,1142.684393331441,2468.0799043592697,1106.9501467935613,1468.0015887075513,3890.142540916089,2894.276973,1417.9631875379753,3735.590056715935,2271.3226573757147,2931.022231828056,1886.7779169715263,1940.6503823651549,1926.6148731972048,5984.571323859832,6687.430865470129,1221.619415209238,1563.1117643437024,1491.8519598322061,1339.8852744684232,1680.3844628636596,2295.3355936831126,3206.686478,6375.856036193708,0,484.9956925150615,3294.265095078795,2272.0296189041037,3627.933613543246,3903.571044288562,1389.0091592683173,3180.4220511066287,4853.138688180104,3358.1188005261865,3377.145428339209,3918.4670967530888,3443.8145144225364,2845.6130233509202,7057.392566252006,7623.2203877990105,7998.903654837646,2892.6885035896917,6112.200020315754,2501.449861063293,1887.5658344298922,2911.0170718375607,2553.129130178398,3777.1105993081887,4617.676823274817,6225.895648332458,4784.927949498234,1396.2901748334143,2391.2122639898876,2845.065168582646,1774.9782390195046,4607.274074695688,6028.706413450282,1819.199793406675,10549.589184224342,9524.444203690433,13496.083431166855,922.4481514650636,1583.7671575667566,11700.705856016266,15581.983066581231,11715.406516206149,13686.917539967606,6692.355401546643,6079.805754831482,6998.726909911107,5769.588231097053,3939.4922770436824,8009.168551343201,11649.40296577006,13441.564219096985,14286.811435214757,13839.313216320284,7846.819914713379,15564.637814099131,7292.768732290644,8322.605273300425,17760.29447864867,40332.40805113276,25047.02446778218,5529.093605128244,14566.443204148041,36109.39176934699,28323.133885915955,27851.48179239113,21353.30849,21623.739893129226,26836.189051060235,20932.378457204675,8607.324088438518,15053.740841647184,13520.204505956872,11034.766704207012
Carcinoma_AGSCC_2_34.csv,4610.414134,1770.9207785157532,2518.3723094070083,1074.0635601646027,2296.6243469070755,847.6329426118324,1277.0018326986974,3723.725316,2607.9568578395747,1219.2329992317589,3613.842759630664,2412.8507223664524,3116.070862320966,1911.5589650173106,1889.8065613017743,1766.4944880332237,5870.230891757766,6582.741520353219,1172.2129022428287,1758.3533306737331,1315.3140938879367,985.2988135153244,1976.2857883221411,2070.550405564109,3091.0665229173264,6266.760392927637,484.9956925150615,0,3399.1274735136208,2200.286817,3520.885877,3716.971106153488,1501.0139580298335,3082.408823823664,4725.106498709323,3215.879872356024,3263.702525411664,3783.7404693976423,3338.3713811803605,2723.8999739073797,6946.970769487678,7513.505218501568,7889.421622356012,2740.652987684077,6001.074515175129,2497.0614785398693,1821.4784559885447,2775.3008710089043,2669.139564197446,3870.394759294844,4810.798351,6250.817597716512,4836.749926399356,1309.0067846924906,2426.6536220220282,2949.5205201492804,1865.8229238376694,4434.129323449445,6265.307248971276,1909.4080584720693,10662.567765138032,9636.629332816976,13608.287121481819,930.6887644093488,1366.5496478166715,11592.884163658644,15859.466299923506,11626.369799241827,13993.510267470585,6763.140982779302,6106.877905112508,6888.465227074013,5652.364338800717,3962.2862634228472,8192.258994211486,11940.775202507031,13327.48739629724,14175.885197163498,13732.239572823806,7919.003571,15745.356027730068,7102.073636282313,8395.965521914673,18038.49880640007,40521.965663352814,25294.974415224708,5312.487115236302,14824.093945337736,36321.63249807936,28518.132912477377,28039.46455336607,21601.02689469246,21828.404512755886,27020.589592413107,21153.16463362924,8672.252479999383,14936.25763552894,13416.960944306236,10922.796951904316
Carcinoma_AGSCC_2_35.csv,3113.6904743521422,5058.226617876979,5869.409603460103,2974.022781054715,5632.527843606329,4124.858956362651,3760.6965557165254,6992.266539156257,5582.320055810503,3636.537792864677,6942.872263304574,4149.575483440853,529.6158164263106,2390.7568640672785,2404.0603304710257,3721.137095951325,9223.873358325725,9938.495088671923,3364.484463933017,1864.2168449212215,4153.660400335328,3877.4756827340166,3239.731555897507,5291.977103732581,6455.114231987617,9619.286898393342,3294.265095078795,3399.1274735136208,0,2152.013601031122,6870.831596954515,7039.389204175312,2484.420945689032,6431.850938434749,8032.838902177361,6573.517373279262,6609.297931565557,7077.670017,6693.749857414603,6072.176767552391,10296.648350449183,10859.490954056157,11244.83865434943,6023.916373072927,9350.157999479066,5157.569458204599,3677.1865856480927,6075.888421734216,2982.985026541888,3992.899109507895,3830.989165185773,8615.343001280744,7017.982791401393,3009.361898723713,5119.819913842545,4391.455007553036,3505.1882221445844,7437.008834370261,5745.940216792352,2220.250774844931,7752.562749014589,6455.380678651332,10473.47732539592,2813.4051649085586,4696.225394,14949.05345285112,14600.235410293419,14957.358171866974,13158.856587924036,8559.589407,8636.389776099999,10175.427343233852,9008.449772326312,6415.639620665299,8784.943829641916,11447.716609314353,16683.482552057343,17532.345015039562,17087.530377660678,9910.693428,16258.334404563384,10230.380744367954,10376.655488133154,17278.03122786698,40549.58661874393,23659.113162000933,8644.000476,14534.252551930333,36162.49540596969,28862.913986970692,28227.28983570751,21210.50388340787,22054.667653544664,27182.684972810515,20612.39025505123,10469.117596269149,18276.215145990653,16773.606779999136,14270.402211042701
Carcinoma_AGSCC_2_36.csv,4369.474272,2925.1591958669064,3851.1862061994893,1222.1128748355322,3561.2440351957694,2256.9343509619935,1632.487984243452,4851.740975518446,3436.4944989246574,1517.5472658301337,4813.457459896943,4397.172064830988,1783.9804387852316,705.2525123122598,528.2938754054268,1585.3463251592334,7104.774129306139,7830.247563968672,1289.0348354678028,1521.229538025103,2058.6793361992754,2326.748606165522,3450.749734313642,3151.4491875324993,4380.395373,7504.806552,2272.0296189041037,2200.286817,2152.013601031122,0,4765.863424,5423.484906842681,2417.2563703573346,4366.060516334553,5892.432674829946,4519.204774436213,4503.227546333084,4933.513401340977,4625.029288018852,3955.497237613246,8170.632068045443,8727.294915220462,9131.345087284546,3923.5273419775513,7220.056820811929,4652.303813380358,3870.932774281561,3933.482957,3744.9824361991587,4980.046721,5137.860495583181,8429.476617204673,7033.981902124809,2713.8369690722734,4613.122898458229,4883.926814708413,3546.255008974447,6432.262336519878,6925.213668431567,2634.041936080841,9727.570811047492,8529.267585713287,12557.410326070254,2574.828947773675,3031.3513115035385,12840.629337057584,16176.902314331252,13009.084405198935,14653.196723505744,8911.601151196728,8288.354782981509,8496.400774606956,6991.669176242138,6150.044574990423,9797.006219646946,12826.207520829339,14623.93087125725,15470.622602656802,15004.34806640747,10110.509771249917,17328.266612461368,9036.605566342596,10591.183344292072,18772.639955349543,41793.721458718916,25352.957489738754,7110.132439674591,15873.249271872479,37473.930989355744,29989.37317772438,29402.51169632144,22593.051475198277,23218.846436802258,28354.24390734593,22030.481783624145,10841.228761929187,16291.218003887061,14686.296199999113,12142.150061283826
Carcinoma_AGSCC_2_37.csv,8091.138036956294,1911.156204,1140.940268189767,3931.819240980795,1447.6426043313004,2761.1509311278114,3155.901442989175,517.7138340580098,1751.6827901079653,3302.6888675670516,378.5966113165773,5172.768585514877,6493.965555903717,4581.046100330492,4521.040775437501,3291.0943470135194,2364.204621581885,3077.774850438493,3546.161527873003,5016.346761834197,2810.585572034517,3063.395448633512,5078.314350458136,1641.481587311897,553.8805528811785,2772.3429950216832,3627.933613543246,3520.885877,6870.831596954515,4765.863424,0,1460.6531735176916,4992.475290707562,886.7419544421133,1272.0083150619566,511.4053459085466,497.27777876448425,474.4247236,674.2413130715308,857.1935898,3439.3132503500683,4006.7937294988415,4384.715282096412,1067.7495983321107,2492.9075294555987,3393.079554,4766.681912433386,917.2885799451061,6143.478828508711,7294.6606457592725,8178.243303305518,6846.200487316489,5736.9755,4727.4370043558065,3175.7101359510575,5379.57779,5224.737933261099,3558.7392703456717,9537.692521245091,5414.671563030343,14142.173659127664,13133.828444924633,17091.619058178734,4418.569244226919,2204.9917257709576,8092.061093946812,18897.89706797455,8309.743271933703,16896.67856813638,7874.163119,6067.427710611024,4788.886407539066,2572.9033550597537,4372.690377,10274.781286487332,14727.74192174308,9862.315541539241,10709.241619621538,10246.292047152729,8719.524501,17828.363541449962,5142.662945,9174.939396149093,20771.246716000114,42465.56140409695,28326.333136446614,3169.883434188073,17451.515358953402,38484.51215020902,30449.751049619437,30112.43792982161,24088.524632009176,23952.174960308064,29115.45362766373,23792.953545320557,9555.869456638295,11550.407097820775,9926.460837,7416.757898256124
Carcinoma_AGSCC_2_38.csv,7850.693978140204,2972.336201294132,1783.8149152989286,4438.398777,2133.375144990731,3267.5932172091393,3860.0964553224917,1807.4669640615418,3151.6774318254816,4026.781462627608,1315.1627258019705,4688.240216177187,6764.874055570272,5274.916677970842,5276.717315398477,4168.8228428448665,2631.696739741195,3258.190441898133,4276.971661275122,5431.731785807995,3500.6857801517654,3282.130062013034,4697.995442,2704.3274435849644,1571.0908768438967,3019.8803860897415,3903.571044288562,3716.971106153488,7039.389204175312,5423.484906842681,1460.6531735176916,0,4821.281029574675,1457.0597680757335,2155.224261687095,1442.437170941469,1716.7404746335603,1780.4622575287738,1513.0901846905874,1967.1911015908518,3670.0622909518834,4242.2284886999405,4556.704677227014,1608.6852237201447,2724.2100458824766,2964.799872381155,4545.569197280489,1944.4360323150604,5962.319399277047,7074.846896847249,7893.799409605463,5747.850599391126,4796.222476397143,4554.815689432599,2373.110964821612,5030.926581662963,4999.137831864986,2210.6647579880955,9147.013323870007,5396.937556745349,13870.226698507302,12923.831643762143,16825.779020450966,4424.063082228337,2450.566685271428,8241.971436,18273.77996332733,8243.540627417793,16187.646916654907,6721.599019922172,4768.923720316752,4007.2429246987554,2372.8754113266814,3214.171318686061,9314.246826845798,13992.903509229145,9951.425682607447,10800.382322213498,10358.628751576534,7533.400385630392,16868.77061987431,3725.878969973827,7994.946919103112,19969.446848003525,41459.81084412057,27653.037015424055,2074.958315,16638.944345595814,37501.582219169635,29410.55873964652,29129.532443924436,23200.295102670116,22930.361687394605,28150.53482281042,22939.070891650448,8362.660468,11567.93209,10047.41343223228,7614.888390034491
Carcinoma_AGSCC_2_39.csv,3136.0306675385436,3247.7609797607556,3971.3943571105237,1518.551496251619,3679.058778890346,2311.014085243839,2129.555536183886,5200.950083078503,3833.1662896249873,2040.725931669886,5092.800162915746,2021.5524454874255,2495.295107760381,1897.6659517875705,2059.5942272438742,2479.068918641339,7343.368786166825,8038.600816278065,1737.3074777050967,1411.735928360559,2305.376623585923,2083.5213541677745,1276.9749818745279,3512.619480500485,4548.321319718445,7739.043076514508,1389.0091592683173,1501.0139580298335,2484.420945689032,2417.2563703573346,4992.475290707562,4821.281029574675,0,4529.972310265464,6211.706334422183,4680.956581188197,4730.166655960307,5271.413217932749,4787.009396722701,4193.769227563214,8412.391818,8977.683009775139,9346.091515352964,4219.977634502468,7473.423364847209,2709.2654721784083,1527.8045602229881,4261.407131556167,1590.3116253137523,2953.461165457679,3476.167665,6287.7115197386365,4754.419539803487,825.5659430832831,3015.9632980488605,2644.6667930273816,1359.2312442143539,4974.030682827982,5118.62056,867.5758162841344,9190.241018387116,8182.332532283275,12139.249382342741,855.4200713173702,2819.3296372597993,13043.158159730556,14677.236008146767,12983.837437893735,12944.419867540679,6504.867385590796,6324.4443888470105,8225.276000126789,7076.001287555694,4149.692148197224,7500.9230126420225,10994.112209897341,14751.880903713372,15600.822533172097,15164.37276870228,7747.379841431855,15062.212337334613,7750.144296580533,8218.883640667313,17045.769922838008,39734.45568740013,24068.208875867796,6659.7152774984415,13938.022965972366,35469.34944,27805.678616806617,27272.82618454105,20691.94322565045,21073.232055544053,26238.135859857313,20235.46587372717,8435.406229794757,16333.758117268266,14852.849023611483,12386.701889211838
Carcinoma_AGSCC_2_4.csv,7595.282651487699,1654.1000840601173,609.0745617660301,3516.8628451503278,1069.385744379549,2355.219697196459,2754.5933865790535,1284.559247,1833.888281716177,2930.8706542853315,1018.7895509157781,4464.270829591288,6071.613041549215,4219.614803332488,4182.5032433760325,2960.8958089866137,2855.683041654382,3524.2799884220476,3192.0485501325657,4589.402623744764,2427.2187759797225,2634.4564741176823,4411.1250331592955,1373.0704524020557,537.2889544257633,3255.285617137394,3180.4220511066287,3082.408823823664,6431.850938434749,4366.060516334553,886.7419544421133,1457.0597680757335,4529.972310265464,0,2060.3731439289477,629.4409359776525,648.1300319397999,1255.7738085171281,340.0818966392981,641.2119922288175,3927.1724749295167,4496.929631295389,4837.426616951363,806.5213625819276,2988.3565830593006,2846.4541608908667,4276.643769915593,708.5763395,5662.311380321948,6802.974652369251,7646.106429904457,6213.549904301695,5042.5338055046805,4268.556116663751,2477.7361441680637,4743.180420472644,4710.704199,3204.2978588631704,8935.754142019661,4962.686392285925,13625.10032388212,12658.590935388644,16578.806991324593,3964.278391310531,1761.992307296141,8536.278204002558,18136.193707888724,8671.715278945123,16056.139136336393,7216.398698906394,5564.766901817547,4617.103821,2681.852614458887,3811.125348575669,9455.089320530886,13858.738413494539,10286.109198308306,11128.956286459645,10677.376172270784,8097.366973926181,17047.147121612943,5092.7292219940655,8555.581510014437,19947.552854924408,41771.29721904723,27567.695648054745,3159.1786118337386,16629.671291442268,37738.340516799304,29697.76892614994,29415.049902108607,23303.288156157934,23165.89781925853,28407.84821973698,23025.412959574787,8941.091830290954,11944.44283688999,10352.676943083365,7889.026021511221
Carcinoma_AGSCC_2_40.csv,9318.074159718208,2994.3708979377393,2373.435934942141,5069.678479363963,2609.2398626154427,3926.143675161665,4288.536232882731,1076.5446750968686,2494.6579322344696,4414.3457095691465,1165.2425373177434,6407.938515445047,7650.574379616718,5687.161902496059,5636.640130983219,4371.011184637529,1330.097792482204,2030.1535078509396,4684.366863,6205.978381242458,3954.4912955135324,4232.899159987121,6327.911804927695,2753.9963542651517,1753.9666055945513,1850.9729968267668,4853.138688180104,4725.106498709323,8032.838902177361,5892.432674829946,1272.0083150619566,2155.224261687095,6211.706334422183,2060.3731439289477,0,1599.2619658780175,1549.4665291850304,986.1230495550125,1839.5480215779135,2052.946503906931,2347.4759950100456,2854.9582120543387,3267.568483668026,2049.2791187439543,1389.109154349629,4543.385236610795,5993.619818086416,1983.3387049633766,7368.205534738846,8518.151866150742,9408.601419,7849.161169749898,6825.401376320571,5930.062441050778,4246.706019687518,6614.372778,6443.518961239469,4205.47429,10759.497010274337,6605.092321027097,15366.448220381459,14344.359532241184,18316.456628824286,5618.562058,3405.338604487173,6978.076516244548,20105.575166095226,7495.077813892425,18090.938578833066,8870.579437453458,6785.5222547726535,5180.4751152611025,2903.2141243819365,5315.457059510555,11378.24305189111,15912.082180871304,8789.446732,9639.364099,9156.956174307494,9672.259705028488,18937.616696667865,5218.745896051326,10137.551223876686,21924.819204142248,43506.94227547283,29480.634343104914,3282.518213523665,18596.563798070976,39566.03739303176,31499.310239256964,31188.962819655564,25226.251556671068,25034.57152065148,30204.454065186295,24920.63384458084,10496.032454817712,10538.311625110677,8842.528188701799,6256.614003766082
Carcinoma_AGSCC_2_5.csv,7775.302402826874,1793.7795156719244,886.7144746656784,3676.7566086730885,1148.0285393822003,2514.751447851597,2914.670475544388,828.4202487919554,1740.0206743222404,3084.1949591378298,574.9646047589076,4837.153099619318,6198.937885218384,4375.121657003255,4345.850005,3109.253044483513,2689.108723871905,3408.919653790649,3349.5821072915132,4760.084229512235,2530.3374193479617,2740.1591323392263,4765.996331003899,1494.6170017449556,335.6575357730651,3084.3397463847373,3358.1188005261865,3215.879872356024,6573.517373279262,4519.204774436213,511.4053459085466,1442.437170941469,4680.956581188197,629.4409359776525,1599.2619658780175,0,369.7065043322551,783.5345443967972,550.5037775342239,737.9458831049802,3761.2132267758016,4325.596026651716,4713.139209701731,747.5367264388157,2813.016433585045,3007.4707113700897,4451.012167112244,743.1927465495951,5832.040664887426,6979.593343,7863.350326825135,6479.000259,5378.611768441796,4411.000283248515,2825.340101663401,5048.628677528775,4903.885817870496,3296.3588522158375,9203.895599677899,5098.023027968216,13825.24733049184,12818.133596335374,16774.446050073562,4113.329649525615,1901.5565851453268,8421.475106889775,18535.624253898688,8605.244691162477,16524.715090014324,7550.271275,5815.361397659057,4838.8544550429515,2683.271213919261,4054.6064379823347,9904.010062563557,14347.129929164808,10198.345390071896,11045.186714691281,10579.576740139872,8401.806268,17470.141938583554,5148.358868182803,8858.018152222778,20400.518865452614,42137.36915027986,27933.25812158134,3162.613989140189,17076.294190862307,38140.28758080496,30100.56353335489,29765.701889068834,23730.03176634078,23594.265941753856,28768.599050872457,23411.732375808486,9241.942754912243,11883.02496075582,10261.236765924863,7736.231950594678
Carcinoma_AGSCC_2_6.csv,7830.356765360731,1671.9066367499481,907.2442170038175,3677.1439889209605,1157.7153810423351,2510.044302210449,2894.0477493675517,761.4870843529201,1475.765480728863,3041.047685,651.5079973,4888.833652,6213.705485,4330.258358581011,4280.527775963295,3018.8816881237035,2654.827598706014,3375.8695741434517,3292.828979397565,4775.941399902675,2520.720310935807,2780.5441983211363,4813.042796167479,1399.298068392472,349.2103491604729,3057.0507547755883,3377.145428339209,3263.702525411664,6609.297931565557,4503.227546333084,497.27777876448425,1716.7404746335603,4730.166655960307,648.1300319397999,1549.4665291850304,369.7065043322551,0,719.6203588159316,444.06326100814425,651.6830707592613,3722.296155473748,4284.271342162555,4678.867412,931.8929403244699,2775.085587921734,3084.4153437701284,4508.758949823207,741.3904003419359,5884.180649,7034.625235159372,7910.312979546239,6679.392232806055,5556.893027649042,4459.558065480703,2995.2661912720023,5107.546751642853,4955.826434734444,3585.5023852681693,9255.683330327045,5151.233277208943,13878.89200762402,12870.805224071837,16830.038049645944,4163.400290584866,1945.2847154863794,8387.679506425406,18580.628649335813,8604.545088128223,16572.204764744656,7762.009979778462,6091.126836818783,5073.400114,2888.529136,4315.422234916037,9995.650292694376,14391.976906334154,10175.042706254653,11021.957481341724,10551.981910175053,8639.133597557715,17583.385862853687,5419.947251526962,9091.233345,20443.104731535306,42291.36065151345,27985.502722480887,3441.049876519868,17118.78245615888,38270.80368130048,30245.056011344328,29907.632906926203,23800.022744621714,23716.07236016452,28905.542535078956,23472.982669335397,9481.640226237154,11870.798245912614,10234.399654750407,7697.54517
Carcinoma_AGSCC_2_7.csv,8377.619187,2042.0606632926288,1483.095159195268,4109.152894964033,1659.5883632849416,2969.0428503357293,3327.1355529443554,247.88298955250545,1585.649076631141,3452.8016683893097,542.6292018,5538.512827795784,6691.323375423538,4724.276907476939,4680.468143522371,3404.97309,2206.288523675562,2946.2884466736155,3732.6842549303046,5254.667818651023,2999.1712827397664,3278.7163011668567,5443.607779399354,1800.7139332186334,883.6366392,2701.2362719130324,3918.4670967530888,3783.7404693976423,7077.670017,4933.513401340977,474.4247236,1780.4622575287738,5271.413217932749,1255.7738085171281,986.1230495550125,783.5345443967972,719.6203588159316,0,1040.7266263292438,1125.1706879547482,3268.3232773858163,3821.8060739532834,4229.11796,1249.6133356993682,2319.400403615439,3699.9966484240213,5055.888438673552,1064.4391228382951,6430.246771962684,7576.001611864068,8478.496474843965,7243.134799907267,6154.294994,4979.380215531755,3595.3196433048465,5740.731685727109,5508.928312414808,3847.3480586390733,9851.234730582759,5651.843987563927,14429.13066607036,13396.618978719614,17377.24780478411,4669.500062,2462.569807587144,7940.192318295848,19250.15200033206,8306.909293894525,17259.41962230106,8309.183159768925,6449.099247325678,5141.982950019875,2907.0737177912038,4800.199235685502,10677.453990207448,15089.022798297638,9747.078632223447,10596.319369022569,10117.737692247116,9151.892289988724,18239.492001711755,5441.8592091766295,9608.850780318411,21145.910241155347,42888.15718550882,28638.276127034165,3458.4987605517454,17826.806304642865,38899.645096609194,30864.836062481336,30523.57127651158,24486.829877717177,24364.232554113696,29528.281033746083,24157.90116782537,9989.805175811693,11474.659421436309,9801.864203869849,7219.648216437804
Carcinoma_AGSCC_2_8.csv,7847.849598937262,1808.7246048822265,855.4235751360306,3788.078117883533,1291.7332093846385,2614.385228,3011.5129129846173,1069.767956796587,1771.171627940447,3168.1957209243988,808.7780073056217,4695.8260769648505,6333.757071036868,4457.865576778105,4402.917441925134,3154.8686320510215,2623.793844758059,3268.463494310172,3407.209206,4856.819210461796,2654.941494,2893.921197825286,4645.186900914048,1543.1797187115678,441.19111050739593,3015.697293036996,3443.8145144225364,3338.3713811803605,6693.749857414603,4625.029288018852,674.2413130715308,1513.0901846905874,4787.009396722701,340.0818966392981,1839.5480215779135,550.5037775342239,444.06326100814425,1040.7266263292438,0,735.6759981965333,3681.301441163939,4253.910443029928,4582.825244531931,1032.348602473821,2744.172544367777,3092.608431461417,4533.933209054808,866.1123744263454,5918.658122,7057.216267192434,7895.896746626841,6396.515536454143,5228.048074,4526.419730540374,2671.1012209201435,4982.769590358674,4966.197706578652,3350.795417552379,9173.328606347142,5221.167842948496,13874.246279138717,12915.640689140242,16828.19763181648,4222.472202582154,2019.5012434245832,8279.768366860617,18369.077873185666,8425.401090585163,16280.872388462656,7398.127423663825,5708.857040223873,4705.6278538529305,2562.5806862830573,3982.081833526943,9668.289632052121,14086.371666829744,10033.490865760257,10876.610734719785,10420.93155248139,8277.133998,17262.428496812296,5107.033924653362,8735.178827426706,20167.664112785762,41971.11669806425,27797.560321826903,3195.401380072097,16838.305348713504,37945.959997842925,29904.73207041025,29608.71223411607,23514.374704631286,23378.73109503998,28606.890509461926,23228.20364849137,9124.349935785653,11702.06320558001,10096.445325926923,7638.395745056277
