,Carcinoma_AGSCC_2_17_tumorales.csv,Carcinoma_AGSCC_2_26_tumorales.csv,Carcinoma_AGSCC_2_30_tumorales.csv,Dysplasia_FAAGSCC_13_3_tumorales.csv,Carcinoma_AGSCC_2_29_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_8_tumorales.csv,Carcinoma_AGSCC_2_16_tumorales.csv,Dysplasia_FAAGSCC_13_2_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_2_tumorales.csv,Carcinoma_AGSCC_2_2_tumorales.csv,Carcinoma_AGSCC_2_12_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_tumorales.csv,Carcinoma_AGSCC_2_11_tumorales.csv,Carcinoma_AGSCC_2_31_tumorales.csv,Carcinoma_AGSCC_2_23_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_1_tumorales.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_tumorales.csv,Dysplasia-HG_FAHNSCC_15_1_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1_tumorales.csv,Carcinoma_AGSCC_2_35_tumorales.csv,Carcinoma_AGSCC_2_3_tumorales.csv,Carcinoma_AGSCC_2_28_tumorales.csv,Carcinoma_AGSCC_2_13_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_6_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_tumorales.csv,Carcinoma_AGSCC_2_4_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_tumorales.csv,Carcinoma_AGSCC_2_20_tumorales.csv,Carcinoma_FAHNSCC_14_4_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_6_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_tumorales.csv,Carcinoma_AGSCC_2_18_tumorales.csv,Carcinoma_AGSCC_2_9_tumorales.csv,Carcinoma_FAHNSCC_14_2_tumorales.csv,Dysplasia_FAAGSCC_13_4_tumorales.csv,Carcinoma_AGSCC_2_27_tumorales.csv,Carcinoma_FAHNSCC_15_1_tumorales.csv,Carcinoma_AGSCC_2_39_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_2_tumorales.csv,Carcinoma_AGSCC_2_34_tumorales.csv,Carcinoma_AGSCC_2_21_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_tumorales.csv,Carcinoma_AGSCC_2_1_tumorales.csv,Carcinoma_AGSCC_2_22_tumorales.csv,Carcinoma_AGSCC_2_25_tumorales.csv,Carcinoma_AGSCC_2_37_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_5_tumorales.csv,Carcinoma_AGSCC_2_8_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_tumorales.csv,Carcinoma_AGSCC_2_5_tumorales.csv,Carcinoma_FAHNSCC_14_1_tumorales.csv,Carcinoma_AGSCC_2_36_tumorales.csv,Carcinoma_AGSCC_2_14_tumorales.csv,Dysplasia-HG_FAHNSCC_15_3_tumorales.csv,Carcinoma_FAHNSCC_14_3_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_4_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_5_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_tumorales.csv,Carcinoma_AGSCC_2_15_tumorales.csv,Carcinoma_AGSCC_2_7_tumorales.csv,Carcinoma_FAHNSCC_14_5_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_tumorales.csv,Carcinoma_AGSCC_2_10_tumorales.csv,Dysplasia_FAAGSCC_13_1_tumorales.csv,Carcinoma_AGSCC_2_24_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_tumorales.csv,Carcinoma_AGSCC_2_33_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_9_tumorales.csv,Dysplasia-HG_FAHNSCC_15_2_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_4_tumorales.csv,Carcinoma_AGSCC_2_6_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_7_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_1_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_3_tumorales.csv,Carcinoma_AGSCC_2_19_tumorales.csv,Dysplasia-LG_FAHNSCC_15_2_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_8_tumorales.csv,Dysplasia-HG_FAHNSCC_15_4_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_10_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_3_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_7_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_tumorales.csv,Carcinoma_FAHNSCC_15_2_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_tumorales.csv,Carcinoma_AGSCC_2_40_tumorales.csv,Carcinoma_AGSCC_2_38_tumorales.csv,Carcinoma_AGSCC_2_32_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_tumorales.csv,Dysplasia-LG_FAHNSCC_15_1_tumorales.csv
Stroma_ad_Carcinoma_AGSCC_2_6_tumorales.csv,3702.8154235881534,3771.1149136464805,3551.248703698758,3039.7614965462867,3578.9965319792236,430.00739445053915,3423.484437446191,4010.1711715615647,752.716461045258,3519.2778770853347,3793.341348801253,1682.619277294316,3374.732854824039,3391.645084115721,3575.220418575278,398.30237839456294,2550.178920021333,149.121112114598,3133.738469215386,129.93571943051586,3977.0432103006565,3690.375087189111,3678.259365593117,3565.137377955657,0.0,158.23796855196542,3343.338566664495,512.1981602747259,3928.7594463856376,3098.311430799585,1720.3181910569833,364.2653342144929,3620.4173658117493,3467.936441383996,2929.2395218983206,3207.414707963234,3779.66042409583,2212.3214017859154,3744.590975116305,341.4363212262794,912.4251035857552,419.1728105342315,1264.8135537175638,3476.85280285884,3907.645611845744,303.4815241343499,451.0642741871527,3613.502696462933,3648.434521061753,3278.829262782357,3516.4082658089806,218.3636267855623,3351.5109828254103,1766.265110743795,3411.5821090675922,3107.0274535090944,3959.0429185179732,3600.705673340665,3052.8008057936254,1561.9983038953021,1313.6531329495594,2211.6834857676095,531.2781733833784,3794.215160582506,3144.2230734254344,2288.401086310022,1698.068249767024,3603.0310192108864,4068.350496694706,3309.1490466208734,113.67474807531792,99.38373570978317,722.5068320476661,3479.6090262537123,361.1803244630623,3327.743583170993,122.30164287339373,290.018589157503,3347.638669337117,340.5074964787613,598.574735892922,490.6495364929893,3398.8032290973547,2310.7516629261754,1828.144926633236,2473.1510734620856,201.0545246756782,1841.653020666308,2187.8666121798956,845.3900751309734,2454.23438170213,350.4427412731676,99.38373570978317,3342.206182425472,3461.448586817869,3284.7204647384046,473.5453326988667,616.2539141645101,2256.3910022585246
Stroma_ad_Dysplasia_FAHNSCC_14_4_tumorales.csv,3662.285920720553,3730.5854107788796,3510.719200831157,2999.2319936786857,3538.4670291116213,473.0521569968579,3382.9549345785895,3969.641668693964,698.470069253873,3478.748374217734,3752.811845933652,1618.4284326728816,3334.203351956438,3351.115581248121,3534.690915707677,314.2764716967418,2509.649417153732,96.36346453763761,3093.208966347785,207.23367173213768,3936.5137074330555,3649.845584321511,3637.729862725516,3524.607875088057,158.23796855196542,0.0,3302.809063796894,471.6686574071249,3888.229943518037,3057.7819279319842,1679.7886881893826,346.62209313501853,3579.8878629441483,3427.4069385163953,2888.7100190307196,3166.8852050956334,3739.130921228229,2171.791898918315,3704.061472248704,413.32957823481206,926.0238991588681,445.9743979083133,1279.8133229127466,3436.3232999912393,3867.116108978143,262.952021266749,373.2463342352376,3572.973193595332,3607.9050181941525,3238.299759914756,3475.8787629413796,215.0145154622644,3310.9814799578094,1785.0302250798209,3371.0526061999913,3066.4979506414934,3918.5134156503723,3560.176170473064,3012.2713029260244,1521.4688010277014,1217.6852911213407,2171.153982900009,551.8160726422062,3753.685657714905,3103.693570557834,2247.8715834424215,1642.5679036325037,3562.501516343286,4027.820993827105,3268.619543753273,66.85351637508995,58.85423284218227,674.0082094244872,3439.0795233861113,394.3182770591425,3287.214080303392,114.95742695555377,319.8381098632219,3428.8078935858052,278.64061125936234,637.239031092743,446.27675198663815,3358.2737262297537,2270.222160058575,1900.4149080409027,2410.628638563542,160.52502180807733,1801.1235177987073,2145.56986905314,776.6515924203084,2413.7048788345296,258.6753972188694,58.85423284218227,3301.676679557871,3420.9190839502685,3244.1909618708037,406.1054307961489,622.9169824763926,2215.8614993909237
Carcinoma_AGSCC_2_4_tumorales.csv,1095.7927672576832,1408.297782668839,862.6452478735298,2755.679668435508,1009.4465072664875,3683.0611585415786,724.9234880768147,4347.292943157402,3949.7547363215313,2699.1246224336523,1484.314373318088,4765.2134850718,1127.4653231393504,673.9221250204087,984.2818083693878,3541.4821878405587,1557.9094881475328,3332.421268862523,1599.4944371297702,3392.334269844667,2308.009111648831,2439.0505090100387,1072.6677475885049,893.1715034877498,3343.338566664495,3302.809063796894,0.0,3656.7692555196536,1696.492565581438,2323.5317717358403,2784.478038354525,3531.7226912475467,1048.4702125684726,753.0337030954918,1165.8705703752617,1470.6388360821973,1531.372195088192,2644.513008159327,1677.533346938504,3605.6812688931914,4108.078646610085,3672.6041741031063,2853.3117168547237,1375.4010054644502,1526.005648223761,3382.7960751818014,3470.3148455313694,2958.8278524008238,1191.8416019236336,1407.2178123988003,739.0084946847928,3372.7080947918325,715.5213704726723,5070.75360210885,739.1115174674978,938.4224471655324,1385.4343105395137,1210.8934892177258,4146.534405241373,2024.896393755135,3087.105011616185,1664.3654254727414,3768.0934150433563,1180.3575898083361,789.5880940068682,1912.1391579240112,4907.044988114969,947.7786764659625,4062.694243501355,1381.1585514780006,3293.1849460297913,3243.9548309547126,3768.363990071592,1440.7497163524217,3620.538242083937,3088.973536986192,3308.09338490441,3414.886132622475,831.3507087915832,3504.8357837881745,3869.6751246058448,3699.6533128726587,781.0791525544456,3397.0581848699476,3499.161478995418,3522.4147200109605,3344.656295099872,2617.3032804478826,1883.8824996292547,4013.5780325888522,3529.4861726014383,3440.646989559334,3243.9548309547126,1166.766913499003,1050.3078841956471,1543.586902619913,3626.6759882991523,3598.9949131492913,3466.57872327317
Stroma_ad_Dysplasia_FAAGSCC_13_1_tumorales.csv,4016.2461124433107,4084.5456025016388,3864.6793925539164,3353.192185401446,3892.4272208343828,870.2595882763461,3736.9151263013478,4323.601860416725,1091.6368149022833,3832.708565940493,4106.772037656413,2075.5784437182433,3688.163543679197,3705.075772970882,3888.6511074304362,740.9875778732251,2863.609608876493,501.2808624727543,3447.1691580705465,561.1938634548981,4290.473899155815,4003.8057760442684,3991.690054448274,3878.568066810818,512.1981602747259,471.6686574071249,3656.7692555196536,0.0,4242.190135240797,3411.742119654745,2033.7488799121431,440.4688748798844,3933.848054666909,3781.367130239156,3242.67021075348,3520.845396818393,4093.0911129509896,2525.7520906410746,4058.0216639714645,666.077470674509,1008.8962736160771,795.7996723679184,1659.3722069308471,3790.283491713999,4221.076300700904,616.9122129895094,764.4949630423123,3926.9333853180924,3961.865209916912,3592.2599516375167,3829.83895466414,581.122129558886,3664.94167168057,2204.105324325868,3725.012797922752,3420.458142364254,4272.473607373133,3914.1363621958244,3366.231494648785,1875.4289927504617,1627.083821804719,2525.1141746227686,697.4109358782879,4107.645849437666,3457.6537622805936,2601.831775165181,2105.5671166649995,3916.4617080660455,4381.781185549866,3622.5797354760325,462.04453964002226,412.81442456494267,1013.1528886428414,3793.039715108872,789.3978356941682,3641.1742720261527,476.95297851464136,699.952424171491,3782.768085308565,673.6953773984069,1018.3271148641775,868.5129064828905,3712.2339179525143,2624.1823517813345,2225.6324385710236,2786.581762317245,514.4852135308377,2155.0837095214674,2501.297301035055,999.3452169871376,2767.6650705572893,663.8734301283272,412.81442456494267,3655.6368712806316,3774.879275673028,3598.1511535935642,729.0803084702654,969.3726804599196,2569.821691113684
Carcinoma_AGSCC_2_20_tumorales.csv,1875.2554131202899,1310.0732012982728,1405.6512149062921,2764.924680503822,1228.9935774372634,4225.773100970711,1724.0895537495608,4117.5690046083755,4486.659797048109,2649.5733395731277,1205.247650569358,5140.436083048753,1695.8654869398983,1833.2721585247564,1303.7126155416831,4099.968594853323,2043.5941073804456,3900.043833863727,1444.4414801197354,3973.4557228866156,1726.2707867040467,2315.1843938832285,1210.7615649115996,1582.9133126895579,3928.7594463856376,3888.229943518037,1696.492565581438,4242.190135240797,0.0,2362.0975797271144,3179.2750547529567,4117.143570968692,1136.6732483178976,1491.6260920391937,2315.472702455589,1747.2919440699352,1001.3796642049331,2934.8204962555733,1355.502699566679,4170.77886410306,4691.923146369297,4235.124326517744,3158.014062139968,1327.507786283767,1047.3198164318965,3852.564142749201,3940.969261423724,2754.6908046144813,1174.5134576445848,2732.282331742823,1735.2546776944853,3938.6988891685987,1548.7791364900786,5597.870814896022,1838.1840611575224,2151.0275018645148,1040.194638448186,1126.5594857095098,4064.8360457789026,2909.419974593084,3505.34750898272,2697.20772322774,4353.514294764502,1018.4382978729964,1780.2219266930997,2394.705904869113,5399.763898936428,1451.2177660718064,3582.5903080839003,2745.6526224124764,3878.6058257509344,3829.3757106758567,4224.910767897029,1418.228350628988,4186.250310615097,3050.9399293177157,3893.514264625553,3995.359764283267,1801.265433294503,4083.9178088504596,4438.134478118125,4267.36715724136,1895.834189007952,3583.314806820853,3697.265491857617,3646.265932483171,3894.222391856352,3092.4421871406294,2119.737970763549,4552.372364993704,3650.7311429523256,3947.411002860199,3829.3757106758567,2445.722270624152,1972.3902327275257,2911.5542760470066,4160.209891963697,4070.8012556120725,3695.1154566958357
Carcinoma_FAHNSCC_14_4_tumorales.csv,3104.881399208737,1793.9022995975256,2531.3722032091914,977.7095914297407,2108.976812632419,3448.515764065261,2395.956399697704,2360.277157897449,3705.685116165451,1248.255826329139,1908.5963483729518,4476.138922126457,1876.3189854780017,2517.484170223436,2510.5526965116314,3295.1670069445036,1472.8422077655807,3087.3941329976133,1361.4173848603264,3147.307133979757,1422.4318225945365,1114.1245012054712,2501.5023193176494,2106.443135627086,3098.311430799585,3057.7819279319842,2323.5317717358403,3411.742119654745,2362.0975797271144,0.0,1819.5414810744332,3286.6955553826397,2272.3368294716415,2364.639671143591,2188.811138528569,1303.3043584146665,1852.9959631261188,1993.7963060257518,1686.798522889941,3360.6541330282835,3860.9882129978328,3438.0587796267914,2389.95956606138,1703.5716025455895,2586.9850146125805,3146.9469059641533,3189.996800687636,1614.5150454322977,2528.5284411073467,2986.808598222922,2406.0079113891397,3134.879259273211,2239.7153978525275,4831.009186078416,2246.110696917426,2297.087651244995,2423.72439939164,2231.5007222280924,2449.9099182953596,2252.9165772600886,2562.403086938153,2360.2110178032367,3523.066279178449,2402.7103726738856,2492.692243674131,1778.3254815891623,4666.375380090065,2579.8485772421227,2203.0586204816823,3254.932578743929,3048.157810164882,2998.9276950898034,3473.9927431611704,1482.5581449826602,3373.0935528308164,1327.8195880809606,3063.0662490395016,3171.6921819350314,2599.7363480155136,3259.8086479232675,3624.647988740935,3454.626177007751,2335.4809578355694,2477.2645744215915,2286.209887914008,2054.903204340337,3100.598484055698,1979.2413915435031,1454.217987260959,3760.3921914114885,2419.190177816854,3186.5020752337673,2998.9276950898034,3078.2635517366725,2090.140340380115,3163.156353249246,3378.596244176768,3333.9127744656907,2652.1383103706858
Dysplasia-Stroma_FAAGSCC_13_6_tumorales.csv,3551.5966519001713,2921.9371872387687,3164.411695271629,1581.9971737368423,2841.1165004192494,2052.060017436357,2969.923394680039,2679.1239894142022,2318.9958759107058,2006.8352833852418,3054.4559477771427,3045.6624009235975,2461.94605955724,2935.5572301712273,3107.71933506771,1903.6491977414555,1695.100238804715,1709.4008932550119,2390.9079799367196,1769.3138942371556,2696.0538936219295,2249.3887691600944,3172.7162539060714,2808.559554544073,1720.3181910569833,1679.7886881893826,2784.478038354525,2033.7488799121431,3179.2750547529567,1819.5414810744332,0.0,1908.7023156400364,3015.56526463689,2976.4449217083293,2488.522017523765,2176.403944471555,2899.173435032484,1233.4082372347827,2546.808065974624,1973.6774709266178,2483.164096270035,2051.0310801342957,1099.0260486278646,2504.1314479096436,3439.731056946665,1753.7447250766054,1729.7143469279097,2247.7232484491096,3066.7999653949278,3073.8088431071137,3000.6617445244933,1732.654924475228,2804.1820847159674,3447.0960414635897,2706.3011458419387,2701.552894492526,3270.5371302827766,3110.860195744049,1879.4801965085348,1691.5527703474154,1181.2654961340072,2068.107681859317,2145.0730394358457,3189.917387362272,2777.157308359427,1615.9318634760589,3253.8961100794677,3203.5771012855676,2731.3929266978266,3361.428110956399,1670.1645704222797,1620.9344553471997,1978.5584647382525,2417.2365326337035,1993.38403177913,1804.2665789959287,1685.0730092968988,1790.0848726580086,3084.3223320876427,1881.8154081806642,2246.6547489983336,2069.632107931465,2841.8275200738362,1299.438668996114,1095.6597371710243,1295.1423059715573,1719.846919052051,830.9202136985681,1470.681631512536,2384.5412682529477,1335.1350865252607,1776.7381835221538,1620.9344553471997,3221.590841105907,2478.9941456435026,3157.6018879275703,1992.8764004905956,1915.9526940276899,1394.8973328814075
Stroma_ad_Dysplasia_FAAGSCC_13_4_tumorales.csv,3891.1995481712056,3959.499038229534,3739.63282828181,3228.1456211293394,3767.380656562277,739.0899593458754,3611.868562029242,4198.555296144617,994.5252813684857,3707.662001668387,3981.7254733843074,1924.9950136222815,3563.1169794070915,3580.0292086987747,3763.604543158329,609.0502833880802,2738.563044604387,362.95923353282546,3322.1225937984395,432.69908677754734,4165.427334883709,3878.759211772164,3866.6434901761695,3753.5215025387106,364.2653342144929,346.62209313501853,3531.7226912475467,440.4688748798844,4117.143570968692,3286.6955553826397,1908.7023156400364,0.0,3808.801490394803,3656.32056596705,3117.623646481374,3395.798832546287,3968.0445486788835,2400.7055263689685,3932.9750996993585,621.9817017211137,832.59659874429,668.2921651609856,1529.479851370807,3665.236927441893,4096.029736428797,491.8656487174031,639.4483987702059,3801.8868210459864,3836.818645644806,3467.2133873654107,3704.792390392034,426.2448677924956,3539.895107408464,1968.195080673473,3599.966233650646,3295.411578092148,4147.427043101026,3789.0897979237184,3241.184930376679,1750.3824284783552,1502.0372575326126,2400.0676103506626,530.4072237627258,3982.5992851655596,3332.6071980084876,2476.785210893075,1962.7345474202673,3791.4151437939395,4256.734621277759,3497.5331712039265,336.99797536791596,287.7678602928363,876.0786274905049,3667.993150836766,593.1487766593709,3516.1277077540467,351.906414242535,574.9058598993846,3657.721521036459,548.6488131263005,899.9564928661673,743.466342210784,3587.1873536804083,2499.1357875092285,2120.8523521923566,2661.535198045139,389.43864925873135,2030.0371452493612,2376.250736762949,893.2906310886134,2642.6185062851832,538.8268658562208,287.7678602928363,3530.5903070085255,3649.832711400922,3473.104589321458,692.412321781276,880.9202118177534,2444.775126841578
Carcinoma_AGSCC_2_18_tumorales.csv,1229.5185911992103,1068.843173184382,761.8725131315946,2714.381264983135,886.6556010586352,3978.478793813369,1012.9716433463095,4195.0295184116785,4227.791051177615,2672.3273152846045,997.2585018562904,5070.142762040357,1426.3230112903864,1197.8323751714368,951.566302913319,3821.054944601886,1663.0805150021756,3609.5000680097774,1409.6640440225942,3669.413068991921,1972.8161433979162,2303.9414470653765,699.4604657105513,1201.2073607624977,3620.4173658117493,3579.8878629441483,1048.4702125684726,3933.848054666909,1136.6732483178976,2272.3368294716415,3015.56526463689,3808.801490394803,0.0,825.4361700488687,1705.9522071875067,1437.4496421063257,1034.559462572253,2841.9636504420973,1439.246130508174,3882.7600680404475,4383.654988306342,3961.260897722262,3143.5857334670413,1220.4140705077032,960.8442964164028,3683.1889390996316,3764.1715222514517,2799.372676748337,915.65547592122,1998.9927881677133,1038.9751651526165,3672.6044869098814,937.651937277332,5353.529579929358,1204.6577029459263,1503.6080777954553,942.9159411386901,738.7818917757227,4172.749239477055,2408.984758730606,3325.788751791689,2155.551526952513,4045.1722141906134,758.5793025624448,1248.802882999846,2207.6645800169003,5209.332034149286,847.0196351490712,3849.672485056182,1978.826118175532,3570.2637451770465,3521.033630101965,4062.7967598179885,1251.0910610299225,3897.6170412311935,3100.74254746791,3585.172184051665,3695.442336620138,1119.4022490628497,3781.914582935431,4146.753923753103,3976.732112019916,1254.0918022262047,3553.432959367144,3585.4381412419216,3578.319963904296,3622.704419067862,2873.311616047949,2001.1839530125787,4288.719417748919,3683.7562778825986,3743.3605551829874,3521.033630101965,1694.1628603369702,1475.7377709276032,2175.093938831919,3905.9814182220593,3903.90790111527,3649.885090860716
Carcinoma_AGSCC_2_9_tumorales.csv,1016.931263208747,1199.000380843172,732.6833333095793,2819.196022486432,904.7883553376644,3824.8959531898254,691.2856210883754,4373.905129413637,4075.310126749862,2747.4479261238653,1261.1296148044837,4911.5394238515655,1247.6938329488567,880.2227638734785,891.1580976300789,3665.2681568994512,1674.1742701623268,3457.0191435820243,1480.41797234451,3516.932144564168,2173.864801031504,2436.703468969394,846.2523211812759,952.5938717808489,3467.936441383996,3427.4069385163953,753.0337030954918,3781.367130239156,1491.6260920391937,2364.639671143591,2976.4449217083293,3656.32056596705,825.4361700488687,0.0,1347.1108604615088,1510.2038078996673,1317.4727144557942,2805.857137706319,1575.0375529482583,3730.2791436126945,4232.668795381583,3808.779973294509,3052.014976631732,1314.0489626282967,1237.6444180986837,3523.3684007214683,3618.8619872723425,2951.4895569884657,1030.5820414047046,1578.3235564537467,804.4676820904047,3515.8425584188562,762.1136593527956,5201.051436444108,971.3225601835702,1116.9451619189258,1211.1361092826073,928.6755912127966,4247.223770606083,2158.5806363260554,3268.6225022795716,1817.788196202686,3892.69128976286,981.8504100851435,932.0037448389882,2074.3746624213372,5047.067584445011,751.0914274233219,4047.790227723979,1550.7793058543832,3417.7828207492926,3368.552705674212,3920.484146411043,1368.5040375702843,3745.13611680344,3170.7800327125697,3432.6912596239117,3545.6313780601095,861.288782302049,3629.433658507677,3994.272999325347,3824.251187592163,934.3457437987706,3549.9222386624133,3645.2825913074853,3637.8552958082378,3469.772467955366,2812.3308651493458,1974.1030133485624,4137.439555401458,3692.6418433383615,3583.3601950235698,3368.552705674212,1377.0790993653045,1251.5549209939013,1750.6135143545762,3753.726433270378,3743.0658696374667,3638.9015801943897
Carcinoma_FAHNSCC_14_2_tumorales.csv,1630.9165170542453,1828.78718191964,1534.3808666151058,2627.7396790253447,1598.8900639805165,3280.544260064224,1126.4769458085912,4238.752003968669,3527.2064975309545,2623.1147531684783,1960.5418312012928,4353.952937140582,1293.3295690901127,1241.877098797181,1670.7170918159802,3129.8493422172055,1368.8475202697753,2918.3222240963487,1769.369786504943,2978.2352250784925,2604.6093248276266,2491.7812279948807,1789.7199003888031,1309.4885796933406,2929.2395218983206,2888.7100190307196,1165.8705703752617,3242.67021075348,2315.472702455589,2188.811138528569,2488.522017523765,3117.623646481374,1705.9522071875067,1347.1108604615088,0.0,1610.3335732284108,2032.268467051068,2356.8942168544268,2090.813287151895,3191.582224127019,3692.3604882171685,3255.0659832254655,2503.9104312446607,1734.282507438634,2167.871723843715,2983.070773216389,3081.535162420228,2971.166359787325,1837.4630495198733,1170.7435168545592,1200.741406656174,2964.845093753193,1171.1241850959004,4648.228962798097,1133.1650430976165,401.0463901528223,2088.893507739323,1726.885500408163,3892.4829544603226,1475.4990170114581,2757.9187509206176,1047.299944263106,3353.9943702771843,1813.6276649659171,1069.8090835638293,1529.8228565041782,4506.5553362005985,1611.0973006725344,4095.082842818101,1365.9572758434824,2879.0859012636165,2829.8557861885365,3391.0328109606703,1747.3307413934824,3206.439197317765,2930.4860062555817,2893.994340138235,2995.912067525277,1277.2344192784471,3090.7367390220024,3455.576079839672,3285.554268106487,1000.4969250146033,3095.090294494576,3226.4404434023118,3256.2108248835543,2928.962236452635,2296.410900582118,1676.7500664210718,3592.471681839252,3234.010959361791,3046.1800623623444,2829.8557861885365,1284.9089497722825,1170.9694968068316,1257.4195761926076,3220.169626029544,3193.136040577285,3179.507663824884
Dysplasia_FAAGSCC_13_4_tumorales.csv,2173.173382108909,1285.6007390239763,1665.9691475202817,1716.2279413307892,1244.9301988929378,3535.2399615855843,1504.5096662871708,3208.6169884637843,3801.933539365536,1688.4035723778384,1384.1875175337575,4561.853345672386,1272.106882862101,1696.629679347028,1699.0927114730628,3404.0337842884364,1113.5783091354235,3182.7725246498385,1031.6759977902173,3256.123040792886,1468.390357050856,1465.8951713192246,1666.350331811795,1375.8927412314665,3207.414707963234,3166.8852050956334,1470.6388360821973,3520.845396818393,1747.2919440699352,1303.3043584146665,2176.403944471555,3395.798832546287,1437.4496421063257,1510.2038078996673,1610.3335732284108,0.0,1334.5430733323815,2119.601266732639,1157.5081464078153,3469.75741019193,3970.47825622405,3524.782977147114,2576.190857885726,1077.1206719763445,1877.3686465724209,3223.954607194897,3278.1837346812827,1905.8420896740172,1773.9173881584725,2276.600154079159,1554.2523825287221,3243.71629520294,1443.3026206132226,4902.833835991612,1502.655544812411,1604.1906807244452,1767.2783377713286,1441.3579536322388,3138.950206418747,1999.5256677970067,2682.0746526560665,1855.5555351183452,3632.169556342097,1652.5414484214148,1574.1922457091953,1632.5978296473286,4736.1100611513375,1703.110082044094,2908.4389199724656,2380.2626510337627,3157.2610873285303,3108.030972253451,3572.63413389274,950.4233689178182,3484.6143833826754,2020.0702578797102,3172.1695262031494,3257.8543225791595,1767.478604793442,3368.5584698132493,3733.751265904585,3563.729454171399,1568.2258407521085,2801.236140684179,2671.6188166001525,2637.25349083796,3192.8222318004405,2135.2930318622143,1379.4064279264653,3852.7781198283046,2822.414711704894,3299.3032958124527,3108.030972253451,2246.8464664065823,1418.0326798846854,2382.6462006580095,3484.0944864220505,3427.4274073268384,2880.1008099467467
