CellID,X_centroid,Y_centroid,phenotype_key
487,3044.222513089005,3243.4816753926702,dendritic cells
583,3118.8717201166182,3577.2244897959185,M2 macrophages
736,3138.109919571046,3297.042895442359,CD4+ T cells
1107,3070.1666666666665,3168.8777777777777,M2 macrophages
1258,3441.039755351682,3403.810397553517,CD4+ T cells
1268,3061.747191011236,3457.831460674158,M2 macrophages
1760,3152.4444444444443,3346.2283950617284,M2 macrophages
1796,3290.279742765273,3434.0289389067525,M2 macrophages
1842,3158.650847457627,3507.5898305084747,M2 macrophages
2517,2973.958429561201,3104.427251732101,regulatory T cells
2593,3488.736842105264,2999.467492260062,endothelial cells
2940,2999.238888888889,3440.1,endothelial cells
3208,3414.991071428572,3628.6398809523807,regulatory T cells
3223,3254.2460063897765,3374.5079872204474,CD4+ T cells
3493,3148.0182370820667,3313.36170212766,M2 macrophages
3536,3306.719178082192,2832.0102739726026,M2 macrophages
3680,3616.9037267080735,3369.801242236025,M2 macrophages
3733,3337.729603729604,3469.7668997669,M2 macrophages
3895,3240.340909090909,3269.5227272727275,regulatory T cells
4262,3060.990099009901,2995.948514851485,CD4+ T cells
4410,3414.141065830721,3011.5297805642635,M2 macrophages
4463,3031.427397260274,3295.7041095890413,regulatory T cells
4561,3033.177993527508,3579.673139158576,CD4+ T cells
4906,3181.050772626932,3431.7417218543046,endothelial cells
4918,3115.8583877995643,3286.0631808278868,M2 macrophages
5190,3108.0626865671643,3422.776119402985,M2 macrophages
5211,3325.6666666666665,2943.577608142494,M2 macrophages
5496,3436.625396825397,3021.5079365079364,M2 macrophages
5600,2979.4655172413795,3127.109195402299,M2 macrophages
5609,3063.030581039756,2853.7522935779816,memory CD4+ T cells
5706,2909.213058419244,3449.86941580756,M2 macrophages
5850,3471.105670103093,3341.9046391752577,endothelial cells
6087,2958.863134657837,3028.9227373068434,CD4+ T cells
6088,3203.5829145728644,3149.4422110552764,regulatory T cells
6204,3050.8528428093646,3487.702341137124,M2 macrophages
6410,3543.0091743119265,2989.993883792049,endothelial cells
6443,3203.92349726776,3230.655737704918,CD4+ T cells
6642,3498.586330935252,3048.377697841727,CD4+ T cells
6678,2987.007407407408,3383.874074074074,regulatory T cells
6943,3071.423611111112,3193.328703703704,M2 macrophages
7372,3094.825072886297,3308.5655976676385,CD4+ T cells
7591,3424.559701492537,2946.179104477612,CD4+ T cells
7810,3162.826086956521,3288.663043478261,CD4+ T cells
7910,3378.4878892733564,3325.754325259516,CD4+ T cells
8027,3494.157181571816,3456.4092140921407,dendritic cells
8628,3566.728855721393,3306.0,M2 macrophages
8781,3435.710144927536,3507.7246376811595,M2 macrophages
8875,2831.613756613757,3304.2433862433863,endothelial cells
9135,3646.687374749499,3160.561122244489,endothelial cells
9136,3032.5584415584417,3370.162337662337,regulatory T cells
9686,3470.5914634146343,2894.560975609756,endothelial cells
9734,3196.1635220125786,2816.0062893081763,M2 macrophages
9812,3003.5328719723184,3103.6989619377164,regulatory T cells
9885,3028.789634146341,2999.993902439024,regulatory T cells
9989,3564.8816199376947,3208.8317757009345,M2 macrophages
10030,2984.343839541548,3075.275071633238,regulatory T cells
10185,3374.384164222874,2954.5219941348973,endothelial cells
10449,2841.0104895104896,3451.993006993007,endothelial cells
10523,3465.662889518413,3196.824362606232,M2 macrophages
10544,2920.2741433021806,3358.504672897196,regulatory T cells
10676,3397.7076923076925,3599.7128205128206,regulatory T cells
10752,3229.076363636364,3227.5454545454545,regulatory T cells
10881,2987.260623229461,3344.4079320113315,M2 macrophages
11107,3280.4981132075472,3522.8716981132075,CD4+ T cells
11233,3090.142361111112,3107.527777777778,regulatory T cells
11640,3118.9135135135134,3033.627027027027,M2 macrophages
11934,3097.9392857142857,3528.239285714286,M2 macrophages
11973,3002.269372693727,3120.5645756457566,dendritic cells
12130,3058.991631799164,3280.9037656903765,CD4+ T cells
12140,3590.3815789473683,3258.8585526315787,neutrophils
12293,3039.74251497006,3147.895209580838,regulatory T cells
12535,3474.426523297492,3019.010752688172,M2 macrophages
12677,3453.652719665272,3037.991631799164,M2 macrophages
12900,3265.41638225256,3167.098976109215,M2 macrophages
13054,3590.9140127388537,3278.891719745223,endothelial cells
13224,3463.156334231806,3068.859838274933,M2 macrophages
13236,2881.1363636363635,3041.1853146853146,CD4+ T cells
13483,3336.875598086124,3446.3899521531102,regulatory T cells
13505,3501.505016722408,3181.257525083612,M2 macrophages
13587,3193.846153846154,2847.3846153846152,M2 macrophages
13787,3367.131661442006,3528.5924764890283,regulatory T cells
13942,3318.454861111112,3433.690972222222,M2 macrophages
14462,3508.620895522388,3534.2507462686567,CD4+ T cells
14541,2907.159144893112,3503.643705463183,regulatory T cells
15086,2830.4812680115274,3326.170028818444,endothelial cells
15312,3071.8016997167138,2905.685552407932,M2 macrophages
15473,3155.233962264151,3141.766037735849,regulatory T cells
15612,3027.36858974359,3454.147435897436,M2 macrophages
15785,2951.696324951644,3503.57833655706,M2 macrophages
16008,3151.5551601423485,3423.2953736654804,M2 macrophages
16094,2880.6759581881533,3064.2195121951218,M2 macrophages
16442,2794.4222222222224,3180.430555555556,M2 macrophages
16470,3124.978593272171,3340.663608562691,M2 macrophages
16484,3315.8178294573645,3346.205426356589,regulatory T cells
16499,3336.7562724014338,3422.0394265232976,regulatory T cells
16544,2825.956416464891,3186.358353510896,CD4+ T cells
16555,2830.884393063584,3122.884393063584,M2 macrophages
16591,3379.8668341708544,2910.5904522613064,endothelial cells
16620,3112.467432950192,3504.701149425287,M2 macrophages
17029,3055.5,3114.318493150685,regulatory T cells
17059,3301.5073529411766,3332.669117647059,regulatory T cells
17088,3573.3025830258302,3080.922509225092,M2 macrophages
17372,3420.707650273224,2899.912568306011,M2 macrophages
17705,3400.627507163324,3077.383954154728,CD4+ T cells
17817,3336.2702702702704,3381.0783783783786,regulatory T cells
17987,3231.561728395062,3333.716049382716,CD4+ T cells
18084,3456.5504201680674,3600.155462184874,regulatory T cells
18119,3544.427083333333,3291.71875,regulatory T cells
18144,3299.56507936508,3548.057142857143,M2 macrophages
18407,2906.958762886598,2982.005154639175,M2 macrophages
18438,2935.5404624277458,3223.066473988439,M2 macrophages
18531,3044.213615023474,2982.072769953052,CD4+ T cells
18721,2983.6233183856502,3180.0896860986545,CD4+ T cells
18755,2946.9973614775727,3481.5672823219,regulatory T cells
18865,2902.7396825396827,3095.9523809523807,M2 macrophages
18904,3592.1832460732985,3225.240837696335,endothelial cells
19051,3564.1174603174604,3381.28253968254,M2 macrophages
19195,2887.053459119497,3369.9150943396226,regulatory T cells
19232,3075.1518987341774,3544.2447257383965,M2 macrophages
19403,2868.4281690140847,3029.154929577465,CD4+ T cells
19508,3039.8274509803923,3207.105882352941,regulatory T cells
19531,3255.366242038217,3206.070063694267,M2 macrophages
19597,3257.017921146953,3224.609318996416,regulatory T cells
19602,3064.6526315789474,3348.964912280702,regulatory T cells
19606,2904.9944903581268,3172.8980716253445,regulatory T cells
19622,3184.476683937824,3513.994818652849,M2 macrophages
19628,2977.838056680162,3296.06072874494,regulatory T cells
19656,3359.164429530201,3039.1543624161072,regulatory T cells
19744,2992.5269461077846,2977.1497005988026,M2 macrophages
19747,3289.705426356589,2946.4651162790697,M2 macrophages
19770,3181.812949640288,3338.9676258992804,CD4+ T cells
19823,3151.613583138173,3399.807962529274,M2 macrophages
19955,3036.4291187739464,3131.578544061302,regulatory T cells
20055,2844.7824427480914,3208.358778625954,regulatory T cells
20201,3136.0652173913045,3505.6521739130435,M2 macrophages
20223,2968.3703703703704,3383.919191919192,dendritic cells
20452,3241.555555555556,3643.878787878788,regulatory T cells
20507,3504.7714285714287,2918.777777777778,CD4+ T cells
20664,2935.145118733509,3317.406332453826,effector CD8+ T cells
20674,3148.39406779661,2991.322033898305,CD4+ T cells
20741,3469.5449101796407,3491.089820359281,regulatory T cells
21071,2922.198757763975,3258.55900621118,M2 macrophages
21135,3324.8082901554403,3069.067357512953,regulatory T cells
21192,3006.9749034749034,3360.1023166023165,regulatory T cells
21369,3196.442396313364,3024.695852534562,CD4+ T cells
21738,2917.8051470588234,3478.426470588235,M2 macrophages
21749,3479.719827586207,3060.4741379310344,M2 macrophages
21820,3149.6780303030305,3019.825757575757,CD4+ T cells
22015,3039.696551724138,3355.955172413793,regulatory T cells
22051,3097.6870503597124,2885.169064748201,regulatory T cells
22188,3616.3058419244,3435.453608247423,endothelial cells
22353,3096.8264248704663,3200.279792746114,M2 macrophages
22481,3139.2054054054056,3005.3945945945948,regulatory T cells
22485,2999.013953488372,2945.6,M2 macrophages
22764,3513.534979423868,3256.4814814814813,M2 macrophages
22830,3440.537974683544,3121.3101265822784,dendritic cells
22882,3594.6132075471696,3165.056603773585,M2 macrophages
23071,3085.3015384615383,2931.153846153846,regulatory T cells
23150,3340.4,3322.645901639344,regulatory T cells
23234,3130.5545851528386,3250.4192139738,CD4+ T cells
23310,3220.9330985915494,3080.3720657276995,regulatory T cells
23515,3293.7130434782607,3568.834782608696,M2 macrophages
23673,3083.6260869565217,3594.7,CD4+ T cells
23720,2976.995815899581,3523.2803347280333,endothelial cells
