CellID,X_centroid,Y_centroid,phenotype_key
271,5454.463276836158,9914.421845574388,M1/M0 macrophages
294,4809.4,10255.896969696969,tumor cells
307,5264.736914600551,9887.526170798898,tumor cells
355,5369.864238410596,9525.278145695363,M1/M0 macrophages
409,5291.314694408323,9391.340702210664,M1/M0 macrophages
542,5107.445288753799,9270.588145896656,M1/M0 macrophages
615,5175.148205928237,9342.901716068644,M1/M0 macrophages
668,5012.92,9846.53894736842,tumor cells
783,5027.0307017543855,9872.535087719298,tumor cells
821,4914.246774193548,9315.475806451614,M1/M0 macrophages
969,5434.268796992481,9474.962406015038,M1/M0 macrophages
988,5542.750636132316,9675.921119592876,M1/M0 macrophages
1085,4903.304568527919,10022.890016920472,M1/M0 macrophages
1111,5228.696245733789,9974.452218430037,tumor cells
1112,4927.078231292517,9613.615646258504,dendritic cells
1173,5511.83870967742,9834.509677419355,M1/M0 macrophages
1461,5314.144278606966,9559.539800995024,dendritic cells
1470,4702.818984547462,10004.812362030903,M1/M0 macrophages
1475,5328.278514588859,9515.417771883289,M1/M0 macrophages
1476,5332.920289855072,9549.989130434782,dendritic cells
1756,5547.177215189873,9904.208860759494,dendritic cells
2010,4684.42671009772,9597.208469055377,tumor cells
2056,5111.653947368421,9358.367105263158,tumor cells
2175,5428.391008174387,9710.1553133515,M1/M0 macrophages
2204,5324.673721340388,9381.9417989418,tumor cells
2235,4768.014409221902,10236.207492795387,tumor cells
2242,4823.89238410596,9461.370860927153,M1/M0 macrophages
2559,5536.811463046757,9948.30467571644,Ki67+ tumor cells
2621,5304.767213114754,9336.986885245902,tumor cells
2797,5096.350220264318,9799.874449339208,tumor cells
2820,5477.694753577107,9713.75039745628,M1/M0 macrophages
2848,4622.627083333334,9965.233333333334,M1/M0 macrophages
2864,5377.51618705036,9611.361510791368,M1/M0 macrophages
2958,4873.473451327433,9301.95353982301,tumor cells
3021,4960.154205607477,9280.731308411216,M1/M0 macrophages
3098,5120.004975124378,9586.804311774462,M1/M0 macrophages
3119,5478.468483816014,9932.69846678024,M1/M0 macrophages
3140,5465.424418604651,9778.223837209302,tumor cells
3227,5498.295811518325,9574.002617801048,effector CD8+ T cells
3230,4873.508810572687,9848.93832599119,M1/M0 macrophages
3235,5355.913043478261,9881.931350114415,M1/M0 macrophages
3275,5327.645045045045,9473.625225225223,tumor cells
3283,5382.426829268293,10056.10487804878,M1/M0 macrophages
3343,4602.846994535519,9663.588342440802,M1/M0 macrophages
3439,4858.080234833659,9872.54990215264,M1/M0 macrophages
3634,4733.88255033557,10289.771812080537,tumor cells
3713,5259.637096774193,9469.462365591398,tumor cells
3736,4630.0965732087225,10190.647975077882,M1/M0 macrophages
3770,5265.975609756098,9991.486178861787,tumor cells
3775,5131.159340659341,9330.882783882784,tumor cells
3938,5471.726635514019,10103.820093457944,M1/M0 macrophages
3943,5364.663687150838,9433.308379888267,M1/M0 macrophages
3944,5467.686202686203,9619.03785103785,M1/M0 macrophages
4117,5257.021505376344,9418.72759856631,tumor cells
4189,5072.962386511024,9443.178988326848,Ki67+ tumor cells
4229,4971.122489959839,9711.491967871489,M1/M0 macrophages
4308,4780.052631578948,10276.256578947368,tumor cells
4324,5074.060344827586,9300.494252873565,tumor cells
4327,4843.023489932886,9836.738255033555,M1/M0 macrophages
4348,5409.121555915721,9561.899513776338,M1/M0 macrophages
4391,5082.899505766062,9646.14662273476,dendritic cells
4478,5007.386363636364,9673.68465909091,tumor cells
4482,4802.413654618474,10204.9718875502,tumor cells
4622,5285.352777777778,9943.138888888889,tumor cells
4626,4953.288177339901,10162.389162561576,M1/M0 macrophages
4662,5424.22695035461,9455.728723404256,M1/M0 macrophages
4713,5491.321792260693,9825.179226069247,M1/M0 macrophages
4775,5011.924428822495,9268.080843585238,M1/M0 macrophages
4789,4823.939130434783,10274.426086956522,tumor cells
4839,4791.164965986394,9369.36224489796,M1/M0 macrophages
4840,5492.257142857143,9667.55462184874,M1/M0 macrophages
4931,5013.816247582205,9547.872340425532,tumor cells
5077,5469.104308390023,9481.034013605442,M1/M0 macrophages
5198,4592.159126365054,9618.170046801872,tumor cells
5339,4814.954692556635,10030.598705501618,M2 macrophages
5370,5076.4022140221405,9468.730627306271,dendritic cells
5373,5404.612466124661,9417.455284552843,Ki67+ tumor cells
5389,4778.959247648902,9329.880877742946,tumor cells
5479,5326.972477064221,10017.93883792049,tumor cells
5494,5169.333855799373,9905.03605015674,tumor cells
5613,5061.073852295409,9261.888223552894,Ki67+ tumor cells
5681,4938.417266187051,9564.16726618705,tumor cells
5726,4930.1375,10008.08125,M1/M0 macrophages
5748,5274.979351032448,9964.501474926254,tumor cells
5760,4851.977375565611,9403.407239819004,M1/M0 macrophages
5787,5017.401069518716,9745.59090909091,M1/M0 macrophages
5878,4853.978354978355,10306.209956709956,Ki67+ tumor cells
6032,4800.423728813559,10236.090395480223,tumor cells
6300,5507.396907216495,9772.525773195875,M1/M0 macrophages
6402,4968.91719745223,9571.093949044583,tumor cells
6462,5381.015384615384,9922.2547008547,M1/M0 macrophages
6613,5066.181122448979,9689.635204081633,M1/M0 macrophages
6646,5235.9674185463655,9679.395989974935,M1/M0 macrophages
6815,4787.739039665971,9720.087682672234,tumor cells
6845,5300.134529147982,9998.497757847534,tumor cells
7102,5457.464876033057,9456.661157024791,M1/M0 macrophages
7281,5603.746887966805,9899.983402489626,M2 macrophages
7291,4868.794642857143,9976.110119047618,M1/M0 macrophages
7336,4914.237076648841,9263.9055258467,M1/M0 macrophages
7370,5238.981132075472,9765.495283018869,M1/M0 macrophages
7373,5502.661016949152,9522.372881355932,M1/M0 macrophages
7488,4924.49430523918,9659.34624145786,tumor cells
7593,4695.710059171598,9432.541420118345,tumor cells
7640,5268.519230769231,9607.338942307691,tumor cells
7647,4962.770642201835,10201.737003058104,tumor cells
7816,4793.0716253443525,9402.865013774104,M1/M0 macrophages
7877,5353.261904761905,9618.34656084656,M1/M0 macrophages
7911,4796.723270440251,10011.462264150943,M2 macrophages
8004,4815.981818181818,10063.742424242424,M1/M0 macrophages
8074,5472.934328358209,10140.262686567165,M1/M0 macrophages
8083,5574.689547581903,9740.01872074883,M1/M0 macrophages
8094,5399.177290836654,9526.517928286852,M1/M0 macrophages
