CellID,X_centroid,Y_centroid,phenotype_key
47,12641.60946745562,4878.01775147929,effector CD8+ T cells
57,12674.963942307691,4810.2620192307695,effector CD8+ T cells
82,12422.357512953367,4841.031088082902,M2 macrophages
134,13085.937799043062,5017.217703349283,M2 macrophages
201,12961.03205128205,5267.476495726496,M2 macrophages
267,12861.313513513514,5390.5,stromal cells
299,12923.659279778394,5384.839335180055,endothelial cells
312,12733.62796833773,5250.094986807388,endothelial cells
314,12989.053125,5300.553125,endothelial cells
375,12658.095454545455,4799.838636363636,M2 macrophages
397,12962.280534351145,4982.030534351145,effector CD8+ T cells
437,12974.411949685536,5125.7893081761,effector CD8+ T cells
455,12980.236151603498,4773.3877551020405,M1/M0 macrophages
456,12734.054441260743,4797.627507163324,stromal cells
503,12402.977777777778,5341.42962962963,stromal cells
548,12524.523684210526,5463.552631578948,stromal cells
550,12486.012903225806,5434.240322580645,endothelial cells
568,12638.572895277208,4624.971252566736,M1/M0 macrophages
592,12607.167682926827,4888.658536585366,endothelial cells
624,12534.800653594772,4771.5522875817,effector CD8+ T cells
668,12475.430446194228,4694.170603674541,stromal cells
692,12557.561904761904,5299.59365079365,stromal cells
929,12377.219321148825,4917.569190600522,Unknown
965,12690.264058679706,5295.660146699266,stromal cells
979,12537.22191780822,4680.641095890411,stromal cells
1057,12637.014814814816,5052.422222222222,stromal cells
1154,12798.035256410256,5239.272435897436,stromal cells
1220,12851.756923076922,4709.396923076924,stromal cells
1419,13066.396265560166,4973.2136929460585,M1/M0 macrophages
1424,12705.945255474451,4839.638686131387,M1/M0 macrophages
1432,12631.130813953489,5118.122093023256,stromal cells
1447,12613.837423312883,5188.398773006135,other APCs
1502,12681.498567335244,5496.280802292264,stromal cells
1588,12314.75975975976,4927.942942942943,M2 macrophages
1685,12635.45625,4676.671875,stromal cells
1818,12265.688760806916,5091.939481268011,stromal cells
1868,12627.44099378882,4777.226708074534,effector CD8+ T cells
1923,13025.706371191136,4943.393351800554,B cells
1935,12954.964743589744,5013.669871794872,M1/M0 macrophages
1967,12457.406779661016,4842.5,stromal cells
2003,12404.614649681527,5375.270700636943,B cells
2139,12794.529569892473,5396.2446236559135,effector CD8+ T cells
2189,12743.97391304348,5440.478260869565,M1/M0 macrophages
2222,12720.775109170305,5330.9737991266375,M2 macrophages
2226,12381.311557788944,4720.236180904522,other APCs
2313,12419.357601713062,4922.653104925053,M1/M0 macrophages
2362,12869.952,5245.549333333333,stromal cells
2385,12722.92894736842,4910.1578947368425,stromal cells
2487,12573.094786729858,4637.518957345972,dendritic cells
2513,12488.142857142857,5077.935714285714,M1/M0 macrophages
2534,12863.541501976284,5293.296442687747,stromal cells
2667,12595.455223880595,4852.339552238806,stromal cells
2685,12533.145510835911,5488.523219814241,endothelial cells
2751,12751.944333996023,5487.236580516898,M2 macrophages
2901,12589.327586206897,5205.505747126437,effector CD8+ T cells
2949,12754.827423167848,5201.16548463357,endothelial cells
2978,12629.935309973043,5016.951482479784,stromal cells
2996,12514.636363636364,5227.689393939394,M1/M0 macrophages
3032,12784.661218424962,4837.849925705795,M1/M0 macrophages
3062,12697.875,5270.888636363637,stromal cells
3091,12445.80988593156,5402.0760456273765,endothelial cells
3158,12833.05590062112,5392.741200828157,stromal cells
3292,12514.731382978724,4646.981382978724,stromal cells
3348,12831.964968152866,4734.063694267516,M2 macrophages
3389,12838.91884057971,5329.411594202898,endothelial cells
