CellID,X_centroid,Y_centroid,phenotype_key
262,10469.4075,6379.415,M1/M0 macrophages
334,10240.50248756219,5768.318407960199,M1/M0 macrophages
595,10263.486486486489,5782.522522522522,M2 macrophages
808,9832.75,6170.5161290322585,stromal cells
1389,10379.56401384083,6131.256055363322,effector CD8+ T cells
1796,10314.422872340425,6376.577127659574,M1/M0 macrophages
2123,10093.608465608466,6601.248677248677,neutrophils
2190,10397.223529411764,5935.270588235294,M2 macrophages
2370,10445.55859375,6444.669921875,stromal cells
3325,10386.117088607594,6482.5822784810125,M1/M0 macrophages
3331,9996.580459770115,5876.46551724138,M2 macrophages
3444,9944.513944223108,6429.750996015936,stromal cells
3488,10502.103969754253,6369.680529300567,M1/M0 macrophages
3709,10597.764505119454,6188.986348122867,effector CD8+ T cells
4060,10346.907216494845,6076.932989690722,dendritic cells
4094,10517.34411764706,6446.191176470588,B cells
4139,10217.63909774436,5776.1353383458645,M2 macrophages
4317,10304.508333333331,6528.252777777778,endothelial cells
4769,10587.151750972762,6171.922178988327,M1/M0 macrophages
5148,10237.741538461538,6225.676923076923,stromal cells
5267,10596.454545454546,6303.853146853146,stromal cells
5303,10552.385474860335,6198.1843575419,M2 macrophages
5410,10335.601092896177,5903.748633879782,endothelial cells
5511,9958.683139534884,6553.578488372093,other APCs
5551,10128.356643356645,5784.548951048952,M2 macrophages
5563,10387.086092715232,6438.21412803532,stromal cells
5914,10419.797297297297,6046.128378378378,effector CD8+ T cells
6463,9841.561904761904,5896.571428571428,M1/M0 macrophages
6847,9962.45588235294,5967.610294117647,stromal cells
7011,10282.90625,5948.083333333333,M2 macrophages
7034,10377.7786259542,6087.793893129771,endothelial cells
7164,9949.799426934098,6402.226361031519,M1/M0 macrophages
7280,10473.829145728643,6090.246231155779,M2 macrophages
7573,10388.30693069307,5847.732673267326,CD4+ T cells
8049,10419.3567251462,6300.029239766081,M1/M0 macrophages
8244,10231.82879377432,6352.431906614786,dendritic cells
8449,9924.504792332267,6552.522364217252,other APCs
8662,10323.401673640168,6214.213389121339,M1/M0 macrophages
8678,10488.416879795395,6421.04347826087,stromal cells
8745,9853.184523809525,6050.875,M1/M0 macrophages
8821,10047.708154506436,6261.392703862661,M2 macrophages
8828,10247.063876651982,6382.715859030837,endothelial cells
8873,10083.4043715847,5950.945355191257,other APCs
9019,10342.679127725856,6571.83800623053,stromal cells
9425,10443.146226415094,6519.877358490566,M2 macrophages
9439,10224.074626865671,5812.5970149253735,effector CD8+ T cells
9553,9974.579831932771,6563.854341736695,M1/M0 macrophages
9681,10334.446511627906,6255.106976744186,M1/M0 macrophages
9923,9856.869942196532,6343.667630057804,M2 macrophages
10197,10016.681818181818,5993.032467532467,M1/M0 macrophages
10563,9849.68503937008,6083.63779527559,M2 macrophages
10682,10229.317164179103,6626.656716417911,effector CD8+ T cells
10847,10493.75147928994,6466.1863905325445,stromal cells
11007,10514.831460674155,6020.011235955056,M2 macrophages
11029,10215.785256410256,6514.788461538462,stromal cells
11083,10210.926605504586,6299.715596330275,stromal cells
11678,9890.9010989011,6129.351648351649,M1/M0 macrophages
11892,9898.106557377048,6060.188524590164,endothelial cells
12530,10340.44210526316,5924.136842105263,stromal cells
12678,10419.97247706422,6093.926605504587,M2 macrophages
13102,9967.631707317074,6398.085365853659,M1/M0 macrophages
13620,9818.347222222224,5886.625,tumor cells
13734,10401.146981627297,6572.152230971129,stromal cells
13849,9940.891666666666,6328.641666666666,stromal cells
14394,10076.1654676259,6506.697841726619,stromal cells
14731,10038.509915014163,6398.773371104816,stromal cells
14803,10338.126050420167,6388.33193277311,tumor cells
14844,10288.429203539825,6567.938053097345,stromal cells
14895,10452.058252427183,6108.708737864078,M1/M0 macrophages
14966,10490.08256880734,6271.931192660551,CD4+ T cells
15130,10204.644028103045,6391.35831381733,stromal cells
15496,9977.198630136989,5820.787671232877,M2 macrophages
15578,10303.043076923075,6270.926153846154,stromal cells
15665,10063.639751552795,6520.683229813664,tumor cells
15846,10308.352272727272,5921.647727272727,endothelial cells
15989,10330.885906040268,6457.842281879195,stromal cells
16096,10069.326732673268,5912.980198019802,M2 macrophages
16316,10310.34126984127,5865.9047619047615,M1/M0 macrophages
16385,10162.512635379062,6597.487364620939,endothelial cells
16391,10440.87912087912,6202.027472527472,M2 macrophages
16393,10375.940677966102,6461.563559322034,M1/M0 macrophages
16542,10214.28523489933,6642.221476510067,stromal cells
16617,10580.227848101264,5998.850210970464,endothelial cells
16802,10321.13831775701,6612.717757009345,stromal cells
17014,9801.934010152285,6265.66497461929,stromal cells
17203,9731.994897959185,6243.525510204082,stromal cells
17313,10594.391447368422,6219.707236842105,effector CD8+ T cells
17401,10107.033898305084,6600.0,regulatory T cells
17591,10306.538922155689,6150.682634730539,endothelial cells
18054,9748.32075471698,6028.597484276729,tumor cells
18161,10030.081081081082,5864.225225225226,M1/M0 macrophages
18263,10126.125714285714,5741.657142857143,effector CD8+ T cells
18269,9883.97435897436,6271.391025641025,M1/M0 macrophages
18883,10483.075,6484.11875,stromal cells
18948,9986.370786516854,6133.63202247191,stromal cells
19028,10267.809364548497,6482.698996655518,stromal cells
19258,10064.368421052632,5935.491228070176,M1/M0 macrophages
19361,10216.576923076924,5801.3,M2 macrophages
19571,9943.685185185184,5891.141975308642,M2 macrophages
19586,10423.16147308782,6330.209631728046,M2 macrophages
19989,9867.180904522613,6310.522613065326,endothelial cells
20056,10423.516587677725,5944.829383886256,M2 macrophages
20179,10262.450450450451,6121.0,CD4+ T cells
20266,9710.075268817203,6260.279569892473,tumor cells
20461,10573.099537037036,6200.50462962963,effector CD8+ T cells
20508,9894.598326359832,6300.372384937238,endothelial cells
20513,10132.1875,5825.650735294118,other APCs
20816,9957.773869346736,6271.896984924623,stromal cells
21175,9950.445727482678,6580.764434180139,effector CD8+ T cells
21483,10381.043126684635,6057.366576819407,M1/M0 macrophages
21619,10532.2106918239,6385.361635220126,effector CD8+ T cells
21723,10204.754237288136,5811.483050847458,M2 macrophages
22053,9955.030769230769,5882.815384615385,M1/M0 macrophages
22301,10037.088339222615,6611.363957597173,stromal cells
22302,9838.610878661088,6145.246861924687,stromal cells
22354,10294.034782608696,5938.469565217391,CD4+ T cells
22687,10568.175879396986,6265.949748743718,M2 macrophages
22742,10277.450980392156,5933.286274509804,endothelial cells
22999,10252.06148867314,6355.838187702266,stromal cells
23029,10416.66883116883,6527.86038961039,stromal cells
23037,9976.478873239435,5779.69014084507,M1/M0 macrophages
23187,10250.95061728395,6511.2962962962965,stromal cells
23266,10049.962962962964,6092.043209876543,stromal cells
23692,9961.584134615385,6529.90625,M1/M0 macrophages
23712,10419.125412541254,6460.650165016502,stromal cells
23738,10358.741935483871,6138.548387096775,effector CD8+ T cells
23819,10289.32098765432,5775.320987654321,M2 macrophages
23846,10549.030054644809,5995.120218579235,endothelial cells
23859,9855.029585798817,6247.319526627219,endothelial cells
23894,10480.184549356223,6232.218884120171,M2 macrophages
23954,9875.764150943396,5937.726415094339,tumor cells
23972,10280.910828025477,6051.554140127389,M2 macrophages
24220,10617.537688442211,6180.20351758794,dendritic cells
24581,9867.602409638554,5989.951807228916,stromal cells
24595,10070.378548895898,6544.410094637224,stromal cells
24614,9787.90291262136,6203.26213592233,M1/M0 macrophages
24616,10294.513108614232,5916.011235955056,endothelial cells
24734,10226.79104477612,6537.373134328358,M2 macrophages
24850,10157.093023255817,6127.201550387597,stromal cells
24853,9886.736842105263,6002.684210526316,tumor cells
24856,10534.466666666667,6195.425641025641,M2 macrophages
24866,10205.632653061224,6202.333333333333,M1/M0 macrophages
24916,9924.963730569949,5801.20207253886,M1/M0 macrophages
25175,9787.548672566372,6018.327433628318,M1/M0 macrophages
25318,10246.51552795031,5805.1366459627325,M1/M0 macrophages
25581,10571.96626506024,6220.6,effector CD8+ T cells
25628,9885.107476635514,6234.22429906542,M2 macrophages
25800,9856.977777777778,5936.616666666667,M1/M0 macrophages
25842,10280.140186915887,6176.317757009346,stromal cells
