CellID,X_centroid,Y_centroid,phenotype_key
24,3549.7894736842104,5810.291866028708,endothelial cells
99,3661.137440758294,5033.883886255924,dendritic cells
180,3695.997975708502,5549.0546558704455,endothelial cells
266,3670.8860103626944,5579.284974093264,endothelial cells
413,3494.119469026549,5164.678466076696,M1/M0 macrophages
477,3747.786111111111,5307.680555555556,M1/M0 macrophages
491,3330.232662192394,5628.615212527964,other APCs
510,3498.340852130326,5566.142857142857,Ki67+ tumor cells
744,3705.405684754522,5142.37984496124,dendritic cells
827,3580.424379232505,5952.2121896162525,endothelial cells
829,3708.1332236842095,5521.963815789473,endothelial cells
856,3631.909456740442,5592.054325955734,endothelial cells
907,4220.195608782436,5378.039920159681,M2 macrophages
959,3678.6617647058815,5475.487745098039,endothelial cells
963,3376.961693548388,5751.032258064516,M1/M0 macrophages
1019,3692.70802919708,5353.506082725061,endothelial cells
1278,3912.604118993135,5913.702517162472,M2 macrophages
1314,3846.8417582417583,5905.907692307693,endothelial cells
1572,3786.482428115016,5748.9936102236425,M1/M0 macrophages
1583,3677.927400468384,5755.187353629976,endothelial cells
1695,3476.1151603498542,5399.027696793003,M1/M0 macrophages
1787,4236.803212851406,5447.096385542169,dendritic cells
1943,3271.1936056838367,5467.161634103019,M1/M0 macrophages
2453,3926.110671936759,5951.438735177866,endothelial cells
2686,3737.490566037736,5262.147798742139,dendritic cells
2721,3541.91914893617,5732.685106382979,tumor cells
2854,3922.9036144578313,5119.795180722892,dendritic cells
2979,4196.403314917127,5715.527624309392,M2 macrophages
3200,3718.6177884615386,5623.620192307692,endothelial cells
3489,3678.381040892193,5680.219330855019,endothelial cells
3511,3773.572614107884,5785.765560165975,M1/M0 macrophages
3523,4042.692607003891,5666.669260700389,M1/M0 macrophages
3617,4063.1536926147705,5918.940119760479,tumor cells
3703,3898.007159904535,5383.109785202864,M2 macrophages
3979,3781.5988095238095,5546.857142857143,M1/M0 macrophages
4066,3501.694805194805,5347.664502164502,M1/M0 macrophages
4115,3654.8156424581007,5894.692737430168,M1/M0 macrophages
4321,3737.635294117647,5325.737254901961,M1/M0 macrophages
4495,4111.440729483283,5686.693009118541,M2 macrophages
