CellID,X_centroid,Y_centroid,phenotype_key
31,7397.17157712305,3669.3310225303294,tumor cells
151,7394.554607508532,4067.315699658703,tumor cells
335,7317.709193245779,3384.4953095684805,M2 macrophages
344,7377.729670329671,3378.2021978021976,M1/M0 macrophages
357,7122.462633451957,3274.569395017794,M2 macrophages
400,7086.331439393939,3634.2670454545455,M1/M0 macrophages
544,7248.25,3403.3708333333334,M2 macrophages
591,7741.208994708994,3360.727513227513,M1/M0 macrophages
630,7154.357692307693,4013.117307692308,tumor cells
642,7393.171487603306,3438.1136363636365,M2 macrophages
672,7069.708133971292,3386.8995215311006,tumor cells
765,7561.061170212766,3324.375,M2 macrophages
838,7525.242774566474,3332.014450867052,M2 macrophages
976,7613.182751540041,3606.593429158111,Ki67+ tumor cells
988,7497.893772893773,3755.75641025641,tumor cells
1001,7715.344370860927,3369.8973509933776,M1/M0 macrophages
1066,7722.147727272727,3944.247159090909,Ki67+ tumor cells
1178,7749.529976019185,3996.721822541968,tumor cells
1181,6951.009578544062,3769.6015325670496,Ki67+ tumor cells
1205,6887.761710794297,3704.808553971487,M2 macrophages
1245,7536.921478060046,3960.919168591224,M1/M0 macrophages
1264,7398.498929336189,3485.6038543897216,endothelial cells
1304,7052.242268041237,3494.176975945017,M2 macrophages
1377,7428.907156673114,3567.1199226305607,endothelial cells
1391,7361.765432098766,3457.75,M2 macrophages
1442,7572.709327548807,3936.3275488069416,M1/M0 macrophages
1577,7000.989189189189,3434.2081081081083,M2 macrophages
1673,7361.997134670487,4001.9942693409744,tumor cells
1746,7096.727272727273,3738.310606060606,Ki67+ tumor cells
1751,7583.198329853863,3480.15866388309,M1/M0 macrophages
2133,7462.07268170426,3675.303258145364,Ki67+ tumor cells
2165,7297.69397993311,3713.117056856187,tumor cells
2247,7580.479919678715,3258.528112449799,M2 macrophages
2275,7246.114545454546,3999.556363636364,tumor cells
2302,7219.52027972028,3770.276923076923,Ki67+ tumor cells
2557,7130.532710280374,3945.9369158878494,M1/M0 macrophages
2564,7610.5192307692305,3857.818681318681,M1/M0 macrophages
2568,7076.971875,3368.25625,tumor cells
2571,7409.752976190476,3932.267857142857,tumor cells
2726,7096.315789473684,3315.7391304347825,endothelial cells
2781,7175.149842271293,3687.4921135646687,Ki67+ tumor cells
2850,7355.833693304536,3798.80777537797,dendritic cells
2896,7706.185,3322.3075,tumor cells
2928,6926.611253196931,3815.918158567775,M1/M0 macrophages
2985,7377.772815533981,3770.489320388349,dendritic cells
3010,7769.793103448276,3990.737931034482,tumor cells
3052,7463.800448430493,4015.383408071749,M1/M0 macrophages
3071,7401.604735883425,3782.4134790528233,M2 macrophages
3095,7833.980676328502,3476.632850241546,M2 macrophages
3232,7721.471177944863,3510.0175438596493,M2 macrophages
3286,7253.913446676971,3305.4559505409584,M2 macrophages
3365,7048.649779735682,3431.356828193833,dendritic cells
3527,7713.750528541226,3806.4291754756873,Ki67+ tumor cells
3539,7871.539301310044,3733.989082969432,M1/M0 macrophages
3562,7232.344671201814,3977.215419501134,tumor cells
3661,7511.386243386243,3958.484126984127,M1/M0 macrophages
3723,6993.795501022495,3744.9100204498977,M1/M0 macrophages
3749,7226.654109589041,3331.970890410959,M2 macrophages
3752,7545.413870246085,3504.371364653244,M2 macrophages
3756,7357.190476190476,3951.546218487395,Ki67+ tumor cells
3761,6972.647985989493,3681.929947460596,Ki67+ tumor cells
3769,6971.569739952719,3786.203309692672,Ki67+ tumor cells
3806,7390.126794258374,4188.741626794258,tumor cells
3840,7557.345394736842,3544.736842105264,M2 macrophages
3856,7284.985835694051,3331.1331444759207,M1/M0 macrophages
3864,7524.393333333333,3250.111111111112,M2 macrophages
3876,6995.437799043062,3851.887559808613,tumor cells
3939,7836.862359550561,3860.820224719101,tumor cells
3980,7409.979695431472,4108.563451776649,tumor cells
4064,7545.976789168279,3667.810444874274,tumor cells
4073,7637.025641025641,4147.664335664335,tumor cells
4085,7567.270562770563,3459.348484848485,tumor cells
4213,7462.674300254453,3399.52417302799,M1/M0 macrophages
4216,7318.219066937119,4035.519269776876,tumor cells
4261,7657.997333333334,3906.3333333333335,Ki67+ tumor cells
4325,6973.224770642202,3709.057339449541,M2 macrophages
4375,7269.251473477407,3637.96463654224,M2 macrophages
4397,7531.325714285715,3454.1009523809525,tumor cells
4426,6959.653992395437,3625.361216730038,tumor cells
4506,7227.497053045186,4154.646365422397,tumor cells
4617,7520.419006479482,3733.701943844492,tumor cells
4752,7181.230158730159,4129.490476190476,tumor cells
4843,7659.135693215339,3681.16814159292,Ki67+ tumor cells
5162,7358.443722943723,3320.404761904762,M2 macrophages
5170,7107.649202733485,3684.765375854214,Ki67+ tumor cells
5254,7618.105263157895,3794.98947368421,M1/M0 macrophages
5351,7113.691131498471,3529.510703363914,endothelial cells
5563,7488.628205128205,3780.405128205128,tumor cells
5576,7215.702306079665,4005.109014675053,tumor cells
5661,7377.937799043062,3972.662679425837,tumor cells
5673,7441.279260780288,3277.3716632443534,M2 macrophages
5680,7480.167192429022,3279.684542586751,tumor cells
5710,7839.317796610169,3942.101694915254,effector CD8+ T cells
5720,7518.1925601750545,3773.7527352297593,M1/M0 macrophages
5827,6907.920454545455,3661.409090909091,M2 macrophages
5840,7559.759900990099,3902.435643564356,tumor cells
5855,7536.192607003891,4037.406614785992,tumor cells
5985,7453.0337972167,3866.2763419483103,M1/M0 macrophages
6034,7873.474934036939,3649.98944591029,Ki67+ tumor cells
6255,7171.048997772828,3908.129175946548,M2 macrophages
6276,7199.144893111639,3868.6128266033256,M1/M0 macrophages
6282,7198.525,3734.930357142857,tumor cells
6294,7469.968688845401,3236.5988258317025,tumor cells
