CellID,X_centroid,Y_centroid,phenotype_key
267,6954.438177874186,7330.167028199566,dendritic cells
826,6750.568345323741,7044.017985611511,M1/M0 macrophages
860,6942.241007194245,7188.501199040768,B cells
969,7092.810593900482,7346.553772070626,B cells
1246,7166.865900383142,7475.637931034483,M2 macrophages
1317,6702.23488372093,6587.767441860465,dendritic cells
1684,7191.299331103679,7105.95652173913,Ki67+ tumor cells
1854,6803.99217221135,7164.389432485323,Ki67+ tumor cells
1976,6663.435514018692,6616.36261682243,dendritic cells
2156,6777.952681388013,7342.347003154574,endothelial cells
2297,7109.73381294964,7433.796163069544,M1/M0 macrophages
2488,6376.691780821918,6903.623287671233,dendritic cells
2491,6482.7962962962965,7443.061728395061,endothelial cells
2612,6960.0,6799.2649164677805,M1/M0 macrophages
2660,7136.1928327645055,7254.774744027303,B cells
2828,6826.206395348837,7599.520348837209,M2 macrophages
2956,6635.351351351352,6741.827702702703,dendritic cells
3193,6556.427419354839,7371.564516129032,endothelial cells
3217,6526.518518518518,7292.011396011396,M2 macrophages
3393,7145.142857142857,7317.82619047619,M1/M0 macrophages
3415,6782.852331606217,7078.40932642487,endothelial cells
3428,6665.506297229219,6744.100755667507,dendritic cells
3445,6872.85639686684,7167.785900783289,M1/M0 macrophages
3589,6982.754074074074,7562.066666666667,M1/M0 macrophages
3606,6996.206611570248,7059.909090909091,dendritic cells
3627,6656.221538461538,6946.710769230769,M2 macrophages
3643,7078.516233766234,6824.048701298701,tumor cells
3709,7140.747028862479,7061.1256366723255,Ki67+ tumor cells
3731,6933.833740831296,7135.812958435208,M1/M0 macrophages
3745,6650.478468899521,6784.684210526316,dendritic cells
3774,7098.551630434783,7024.244565217391,M1/M0 macrophages
3821,7038.3746630727765,7253.218328840971,M1/M0 macrophages
3946,6650.361111111111,6966.679012345679,dendritic cells
3960,6659.792397660819,6720.002923976608,dendritic cells
4228,7166.152744630072,7310.081145584725,M1/M0 macrophages
4394,6649.703196347032,6568.730593607306,dendritic cells
4400,6885.252951096121,7235.865092748735,dendritic cells
4409,6469.376315789474,7287.273684210526,endothelial cells
4427,6993.260115606937,7172.971098265896,dendritic cells
4701,6934.664383561644,7549.404109589041,M2 macrophages
4883,6736.197452229299,7316.337579617834,M2 macrophages
5262,7159.872437357631,7087.507972665148,Ki67+ tumor cells
5434,6899.528985507246,6715.265700483092,M1/M0 macrophages
5577,7183.60925925926,7395.296296296296,Ki67+ tumor cells
5727,6765.902222222222,7565.817777777777,M2 macrophages
6156,7016.604910714285,6855.3125,M2 macrophages
6403,6799.95406360424,7286.561837455831,dendritic cells
6436,6910.711779448621,7403.957393483709,Ki67+ tumor cells
6606,6900.0,7535.212962962963,M2 macrophages
6674,7112.564705882353,7279.323529411765,B cells
6858,7073.56496350365,6941.483211678832,M1/M0 macrophages
6940,6717.182352941177,6994.405882352941,endothelial cells
6963,7078.072056239016,7228.3743409490335,M1/M0 macrophages
7047,7084.533980582524,6983.320388349514,M2 macrophages
7251,6745.744939271255,7597.9473684210525,endothelial cells
7253,6643.389261744967,6825.835570469799,M2 macrophages
7374,7122.646525679758,7026.749244712991,Ki67+ tumor cells
7422,6513.19191919192,7508.821548821549,endothelial cells
7436,6716.898395721925,7251.9812834224595,dendritic cells
7471,6983.919191919192,7040.010101010101,endothelial cells
7592,6853.782608695652,6817.271739130435,M2 macrophages
7602,6867.368209255533,6617.12676056338,dendritic cells
7611,7011.593103448276,7258.870689655172,M1/M0 macrophages
7691,7146.808306709265,7347.367412140575,B cells
7874,6685.054862842892,7283.600997506234,M2 macrophages
7915,6690.9359756097565,7331.054878048781,M2 macrophages
8045,6838.245192307692,7161.777243589743,B cells
8170,7212.749244712991,7190.069486404834,M1/M0 macrophages
8187,6781.230616302187,7521.117296222664,M2 macrophages
8254,7086.232774674116,7268.007448789572,dendritic cells
8426,6879.61421319797,7345.646362098138,M1/M0 macrophages
8618,6585.770491803279,6979.655737704919,M2 macrophages
8782,6658.600823045267,7364.411522633744,endothelial cells
8831,6881.159090909091,7643.055194805195,M2 macrophages
8872,6682.368421052632,7353.273026315789,M2 macrophages
8902,6456.587301587301,7415.412698412699,endothelial cells
9004,6595.538243626063,7392.529745042493,endothelial cells
9068,6841.440881763527,7541.935871743487,M2 macrophages
9120,6930.070362473348,7329.784648187633,B cells
9383,6864.21875,7212.0859375,M1/M0 macrophages
9650,6627.12412177986,6785.742388758782,dendritic cells
9669,6926.668161434977,6818.152466367713,M1/M0 macrophages
9742,6652.702508960573,7590.5053763440865,endothelial cells
9757,6310.82421875,6979.96875,neutrophils
9866,7041.9717514124295,6783.265536723164,tumor cells
10256,6425.649831649832,7386.400673400673,endothelial cells
10286,6517.976923076923,7417.623076923077,CD4+ T cells
10413,6401.819875776398,6897.7453416149065,M2 macrophages
10512,7078.597042513863,7560.345656192237,B cells
10572,6778.791164658634,6806.650602409639,tumor cells
10716,6861.305555555556,7087.391975308642,M2 macrophages
10755,7023.419254658385,6838.804347826087,M2 macrophages
10842,6649.0298507462685,7565.101990049751,endothelial cells
10878,6675.727472527473,7148.474725274726,M2 macrophages
10920,6723.683333333333,7401.670833333334,M2 macrophages
11121,6621.218181818182,7230.836363636364,M2 macrophages
11250,7121.484896661367,6933.054054054054,M1/M0 macrophages
11391,6995.39247311828,7491.69623655914,B cells
11395,6874.435356200528,7553.997361477573,M2 macrophages
11433,7049.913978494624,7114.801075268817,neutrophils
11575,6716.53531598513,7470.371747211896,M2 macrophages
12054,6616.566552901024,7523.617747440273,endothelial cells
12128,6995.322981366459,6738.83850931677,tumor cells
12257,7159.439635535307,7444.842824601366,M1/M0 macrophages
12335,6826.38,7634.791428571429,endothelial cells
12476,6886.50790513834,7281.152173913043,M1/M0 macrophages
12629,6762.713953488372,6939.990697674419,B cells
12639,6420.2947368421055,7339.213157894736,regulatory T cells
12719,6430.835820895522,6738.965174129353,CD4+ T cells
12812,6785.278846153846,7410.9807692307695,M2 macrophages
13017,6847.88947368421,7508.926315789474,regulatory T cells
13112,7203.413479052823,7055.061930783242,Ki67+ tumor cells
13113,7128.403333333334,6961.676666666666,other APCs
13318,7024.985772357723,7575.111788617886,Ki67+ tumor cells
13324,6967.752399232246,6823.132437619962,M1/M0 macrophages
13353,6950.493449781659,7098.5982532751095,M2 macrophages
13472,6914.073417721519,7378.812658227848,Ki67+ tumor cells
13497,6935.041176470589,7057.923529411764,CD4+ T cells
13651,6811.023178807947,7376.198675496688,neutrophils
13685,6581.483766233766,7191.980519480519,M2 macrophages
13773,6604.76897689769,7506.471947194719,endothelial cells
13914,6472.078078078078,6908.204204204204,endothelial cells
